averagemwh,year
15.559016875,2015
15.197055520833338,2015
15.297818958333336,2015
13.878652083333334,2015
14.58223770833333,2015
14.55799625,2015
16.728044583333347,2015
19.051283854166662,2015
20.456221562499994,2015
19.226877604166656,2015
15.053077916666671,2015
15.148483958333332,2015
15.08869875,2015
14.443061250000005,2015
13.983404166666668,2015
13.474945312500004,2015
15.093604270833334,2015
15.140703854166672,2015
19.32672770833333,2015
19.76478208333333,2015
19.197510104166668,2015
16.154543125000004,2015
15.755466354166671,2015
14.625160312500002,2015
16.48656791666666,2015
14.536248020833323,2015
14.219694791666669,2015
15.360924062499995,2015
17.120933645833333,2015
16.704012395833335,2015
17.312396562500002,2015
16.73906125,2015
18.007088749999987,2015
18.375635312499995,2015
18.23662552083334,2015
16.75813916666666,2015
16.066718541666656,2015
18.131550416666663,2015
19.22185489583334,2015
18.9397484375,2015
19.88387177083333,2015
18.410238020833333,2015
17.955786875,2015
14.721900312499995,2015
15.099155624999996,2015
20.03361875000001,2015
16.05163239583333,2015
15.231934999999998,2015
15.992688333333328,2015
14.529561770833334,2015
14.371404895833331,2015
14.792269375000004,2015
15.050928333333337,2015
15.668096562499995,2015
16.040241874999996,2015
15.058765625,2015
20.656635208333327,2015
19.069042291666666,2015
20.547287916666672,2015
17.899694583333336,2015
17.967579270833337,2015
15.529362604166664,2015
17.330443125000002,2015
17.439446250000003,2015
18.91581052083333,2015
20.23577166666667,2015
17.60578739583333,2015
19.9338709375,2015
15.340047187500003,2015
13.6212959375,2015
12.835786354166665,2015
16.53252114583334,2015
18.92862677083333,2015
16.962291979166665,2015
16.27959489583333,2015
16.24909375000001,2015
15.251343541666666,2015
15.3244659375,2015
15.590290416666669,2015
15.53116,2015
16.06297395833333,2015
12.764380000000005,2015
14.602277812500004,2015
13.013934166666669,2015
11.344439791666664,2015
11.584847395833329,2015
12.858175833333334,2015
13.575033541666665,2015
14.106163125,2015
13.883115208333331,2015
14.447822395833336,2015
12.7984196875,2015
12.199686041666672,2015
16.158693645833335,2015
16.424686249999997,2015
17.468747708333336,2015
14.979457812500002,2015
13.548890729166668,2015
11.75183010416667,2015
11.92715010416667,2015
12.887960937500004,2015
14.411194791666668,2015
14.7614928125,2015
14.717647812499996,2015
15.895065208333332,2015
14.780373125,2015
13.593123124999998,2015
16.45933125,2015
17.57571541666667,2015
17.624087187499992,2015
17.122672083333324,2015
16.655729479166666,2015
16.229452083333335,2015
15.609783645833332,2015
16.06864208333333,2015
17.158977916666668,2015
16.801223229166663,2015
18.64991302083333,2015
21.484852708333325,2015
22.546555,2015
17.00069260416667,2015
26.253126979166662,2015
20.87752802083333,2015
17.1639515625,2015
17.415182708333333,2015
13.165063333333334,2015
15.087506145833332,2015
14.039479375000006,2015
23.790464062499996,2015
17.483748749999997,2015
16.316532395833335,2015
16.348768541666672,2015
7.427590104166669,2015
14.928522291666669,2015
14.817650833333326,2015
16.1257525,2015
16.399847500000003,2015
16.993941874999997,2015
16.474229166666653,2015
15.753759791666669,2015
14.15916114583334,2015
20.397476874999995,2015
19.0774334375,2015
17.30108052083333,2015
16.85771895833333,2015
17.811561041666657,2015
19.15515770833333,2015
17.320470833333335,2015
16.835739687500002,2015
17.323330000000002,2015
17.149819375000003,2015
16.487134479166663,2015
16.75463375,2015
16.356874791666673,2015
14.437672812499995,2015
14.9639571875,2015
16.1976415625,2015
16.491468541666666,2015
15.090686874999996,2015
16.374098333333336,2015
17.040654374999995,2015
14.927987916666677,2015
15.001187916666668,2015
15.97621187500001,2015
16.315274270833328,2015
16.716038125,2015
17.1480265625,2015
14.440482083333327,2015
14.595583229166664,2015
15.531364791666668,2015
15.755817187500002,2015
15.696337395833336,2015
15.991532395833332,2015
20.17042270833333,2015
19.04151010416668,2015
17.39969375,2015
15.786347291666663,2015
16.613153541666666,2015
15.920894062500006,2015
16.322160833333335,2015
16.208052708333337,2015
14.854435729166664,2015
15.669672708333335,2015
16.909594895833337,2015
16.71324979166667,2015
17.003794375000002,2015
16.777260937500003,2015
16.475633229166665,2015
14.85035177083333,2015
16.788478541666656,2015
18.485507604166663,2015
17.004954895833325,2015
17.396382604166668,2015
17.77998708333333,2015
18.441775208333336,2015
17.1618065625,2015
17.862620416666665,2015
20.082258229166666,2015
19.8588675,2015
21.136172291666664,2015
20.31422,2015
17.922078958333334,2015
16.88808031249999,2015
18.688255937499992,2015
20.222407500000013,2015
15.825085416666663,2015
14.1301025,2015
14.833954479166673,2015
19.89257666666666,2015
18.0982115625,2015
19.0660825,2015
20.0299428125,2015
22.25584,2015
22.39951677083333,2015
22.598748437500003,2015
21.963864895833336,2015
17.891026145833333,2015
19.64409052083334,2015
20.420568645833328,2015
21.926705,2015
23.25826531249999,2015
15.718566875,2015
17.50538510416667,2015
17.097334270833343,2015
19.24985177083333,2015
22.06647843750001,2015
