Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),index,Quality_Y
61133,2015,2,28,0.8,1.0,58,True
61133,2015,3,1,0.0,,59,True
61133,2015,3,2,15.6,1.0,60,True
61133,2015,3,3,0.0,,61,True
61133,2015,3,4,0.0,,62,True
61133,2015,3,5,0.0,,63,True
61133,2015,3,6,0.0,,64,True
61133,2015,3,7,0.0,,65,True
61133,2015,3,8,0.0,,66,True
61133,2015,3,9,0.0,,67,True
61133,2015,3,10,0.0,,68,True
61133,2015,3,11,0.0,,69,True
61133,2015,3,12,0.0,,70,True
61133,2015,3,15,23.0,3.0,73,True
61133,2015,3,16,19.0,1.0,74,True
61133,2015,3,17,0.0,,75,True
61133,2015,3,18,0.0,,76,True
61133,2015,3,19,0.0,,77,True
61133,2015,3,20,0.0,,78,True
61133,2015,3,22,6.2,2.0,80,True
61133,2015,3,23,0.8,1.0,81,True
61133,2015,3,24,0.0,,82,True
61133,2015,3,25,2.8,1.0,83,True
61133,2015,3,26,0.0,,84,True
61133,2015,3,27,0.0,,85,True
61133,2015,3,28,0.0,,86,True
61133,2015,3,29,0.0,,87,True
61133,2015,3,31,13.0,2.0,89,True
61133,2015,4,1,13.4,1.0,90,True
61133,2015,4,2,0.0,,91,True
61133,2015,4,3,0.0,,92,True
61133,2015,4,5,35.6,1.0,94,True
61133,2015,4,6,0.0,,95,True
61133,2015,4,8,0.0,,97,True
61133,2015,4,9,0.0,,98,True
61133,2015,4,10,0.0,,99,True
61133,2015,4,11,1.6,1.0,100,True
61133,2015,4,12,0.0,,101,True
61133,2015,4,13,0.0,,102,True
61133,2015,4,14,0.0,,103,True
61133,2015,4,15,0.0,,104,True
61133,2015,4,16,0.8,1.0,105,True
61133,2015,4,17,0.0,,106,True
61133,2015,4,18,0.0,,107,True
61133,2015,4,19,0.0,,108,True
61133,2015,4,20,135.0,1.0,109,True
61133,2015,4,21,123.0,1.0,110,True
61133,2015,4,22,40.0,1.0,111,True
61133,2015,4,23,0.0,,112,True
61133,2015,4,24,0.0,,113,True
61133,2015,4,25,0.0,,114,True
61133,2015,4,26,0.0,,115,True
61133,2015,4,27,0.0,,116,True
61133,2015,4,28,0.0,,117,True
61133,2015,4,29,3.2,1.0,118,True
61133,2015,4,30,10.2,1.0,119,True
61133,2015,5,1,10.3,1.0,120,True
61133,2015,5,2,12.0,1.0,121,True
61133,2015,5,3,34.2,1.0,122,True
61133,2015,5,4,9.8,1.0,123,True
61133,2015,5,5,0.0,,124,True
61133,2015,5,6,0.0,,125,True
61133,2015,5,7,0.0,,126,True
61133,2015,5,8,0.0,,127,True
61133,2015,5,9,0.0,,128,True
61133,2015,5,10,0.0,,129,True
61133,2015,5,11,0.0,,130,True
61133,2015,5,12,0.0,,131,True
61133,2015,5,13,0.0,,132,True
61133,2015,5,14,0.0,,133,True
61133,2015,5,15,0.0,,134,True
61133,2015,5,16,3.2,1.0,135,True
61133,2015,5,17,12.6,1.0,136,True
61133,2015,5,18,0.8,1.0,137,True
61133,2015,5,19,1.0,1.0,138,True
61133,2015,5,20,0.0,,139,True
61133,2015,5,21,2.2,1.0,140,True
61133,2015,5,22,0.0,,141,True
61133,2015,5,23,38.0,1.0,142,True
61133,2015,5,24,0.0,,143,True
61133,2015,5,25,0.0,,144,True
61133,2015,5,26,0.0,,145,True
61133,2015,5,27,0.0,,146,True
61133,2015,5,28,0.0,,147,True
61133,2015,5,29,0.0,,148,True
61133,2015,5,30,0.0,,149,True
61133,2015,5,31,4.8,1.0,150,True
61133,2015,6,5,5.6,5.0,155,True
61133,2015,6,6,0.0,,156,True
61133,2015,6,7,0.0,,157,True
61133,2015,6,8,0.0,,158,True
61133,2015,6,9,0.0,,159,True
61133,2015,6,10,1.8,1.0,160,True
61133,2015,6,12,15.2,2.0,162,True
61133,2015,6,13,0.0,,163,True
61133,2015,6,14,0.0,,164,True
61133,2015,6,15,0.0,,165,True
61133,2015,6,16,2.6,1.0,166,True
61133,2015,6,18,13.2,2.0,168,True
61133,2015,6,19,1.6,1.0,169,True
61133,2015,6,26,24.4,7.0,176,True
61133,2015,6,27,0.0,,177,True
61133,2015,6,28,0.0,,178,True
61133,2015,6,29,0.0,,179,True
61133,2015,6,30,0.0,,180,True
61133,2015,7,1,1.0,1.0,181,True
61133,2015,7,2,0.0,,182,True
61133,2015,7,3,0.0,,183,True
61133,2015,7,4,0.0,,184,True
61133,2015,7,5,0.0,,185,True
61133,2015,7,6,0.0,,186,True
61133,2015,7,7,0.0,,187,True
61133,2015,7,8,0.0,,188,True
61133,2015,7,9,0.4,1.0,189,True
61133,2015,7,10,0.0,,190,True
61133,2015,7,11,1.2,1.0,191,True
61133,2015,7,19,7.6,8.0,199,True
61133,2015,7,20,3.6,1.0,200,True
61133,2015,7,21,0.0,,201,True
61133,2015,7,22,0.0,,202,True
61133,2015,7,23,0.0,,203,True
61133,2015,7,24,1.4,1.0,204,True
61133,2015,7,25,0.0,,205,True
61133,2015,7,26,0.0,,206,True
61133,2015,7,27,0.0,,207,True
61133,2015,7,28,0.0,,208,True
61133,2015,7,29,0.0,,209,True
61133,2015,7,30,0.0,,210,True
61133,2015,7,31,0.0,,211,True
61133,2015,8,1,0.0,,212,True
61133,2015,8,2,0.0,,213,True
61133,2015,8,3,0.0,,214,True
61133,2015,8,4,0.0,,215,True
61133,2015,8,5,0.0,,216,True
61133,2015,8,6,0.0,,217,True
61133,2015,8,7,0.0,,218,True
61133,2015,8,8,0.0,,219,True
61133,2015,8,9,0.0,,220,True
61133,2015,8,10,0.0,,221,True
61133,2015,8,11,0.0,,222,True
61133,2015,8,12,0.0,,223,True
61133,2015,8,13,0.0,,224,True
61133,2015,8,14,0.0,,225,True
61133,2015,8,15,0.0,,226,True
61133,2015,8,16,6.0,1.0,227,True
61133,2015,8,17,0.0,,228,True
61133,2015,8,18,0.0,,229,True
61133,2015,8,19,0.0,,230,True
61133,2015,8,20,0.0,,231,True
61133,2015,8,21,0.0,,232,True
61133,2015,8,22,0.0,,233,True
61133,2015,8,23,9.6,1.0,234,True
61133,2015,8,24,9.4,1.0,235,True
61133,2015,8,25,5.2,1.0,236,True
61133,2015,8,26,0.0,,237,True
61133,2015,8,27,0.0,,238,True
61133,2015,8,28,0.0,,239,True
61133,2015,8,29,0.0,,240,True
61133,2015,8,30,0.0,,241,True
61133,2015,8,31,0.0,,242,True
61133,2015,9,1,0.0,,243,True
61133,2015,9,2,0.0,,244,True
61133,2015,9,3,3.0,1.0,245,True
61133,2015,9,4,2.0,1.0,246,True
61133,2015,9,7,7.0,3.0,249,True
61133,2015,9,8,0.0,,250,True
61133,2015,9,9,0.0,,251,True
61133,2015,9,10,0.0,,252,True
61133,2015,9,11,0.0,,253,True
61133,2015,9,12,0.0,,254,True
61133,2015,9,13,0.0,,255,True
61133,2015,9,14,0.0,,256,True
61133,2015,9,15,0.0,,257,True
61133,2015,9,16,0.0,,258,True
61133,2015,9,17,0.0,,259,True
61133,2015,9,18,5.8,1.0,260,True
61133,2015,9,19,5.4,1.0,261,True
61133,2015,9,20,14.8,1.0,262,True
61133,2015,9,21,51.2,1.0,263,True
61133,2015,9,22,1.6,1.0,264,True
61133,2015,9,23,3.0,1.0,265,True
61133,2015,9,28,25.0,5.0,270,True
61133,2015,9,29,0.0,,271,True
61133,2015,9,30,0.0,,272,True
61133,2015,10,1,0.0,,273,True
61133,2015,10,2,0.0,,274,True
61133,2015,10,3,0.0,,275,True
61133,2015,10,4,0.0,,276,True
61133,2015,10,5,0.0,,277,True
61133,2015,10,6,0.0,,278,True
61133,2015,10,7,0.0,,279,True
61133,2015,10,8,0.0,,280,True
61133,2015,10,9,0.0,,281,True
61133,2015,10,10,0.0,,282,True
61133,2015,10,11,0.0,,283,True
61133,2015,10,12,27.4,1.0,284,True
61133,2015,10,13,0.0,,285,True
61133,2015,10,14,0.0,,286,True
61133,2015,10,15,0.0,,287,True
61133,2015,10,16,0.0,,288,True
61133,2015,10,17,0.0,,289,True
61133,2015,10,18,1.0,1.0,290,True
61133,2015,10,19,0.0,,291,True
61133,2015,10,20,0.0,,292,True
61133,2015,10,21,0.0,,293,True
61133,2015,10,22,0.4,1.0,294,True
61133,2015,10,23,13.0,1.0,295,True
61133,2015,10,24,0.0,,296,True
61133,2015,10,25,0.0,,297,True
61133,2015,10,26,0.0,,298,True
61133,2015,10,27,31.6,1.0,299,True
61133,2015,10,28,0.0,,300,True
61133,2015,10,29,0.0,,301,True
61133,2015,10,30,0.0,,302,True
61133,2015,10,31,0.0,,303,True
61133,2015,11,1,0.0,,304,True
61133,2015,11,2,5.2,1.0,305,True
61133,2015,11,3,6.0,1.0,306,True
61133,2015,11,4,26.6,1.0,307,True
61133,2015,11,5,8.6,1.0,308,True
61133,2015,11,6,2.8,1.0,309,True
61133,2015,11,7,0.0,,310,True
61133,2015,11,8,0.0,,311,True
61133,2015,11,9,0.0,,312,True
61133,2015,11,10,0.0,,313,True
61133,2015,11,11,0.0,,314,True
61133,2015,11,12,0.0,,315,True
61133,2015,11,13,9.6,1.0,316,True
61133,2015,11,14,35.0,1.0,317,True
61133,2015,11,15,15.4,1.0,318,True
61133,2015,11,16,9.6,1.0,319,True
61133,2015,11,17,0.0,,320,True
61133,2015,11,18,0.0,,321,True
61133,2015,11,19,0.0,,322,True
61133,2015,11,20,0.0,,323,True
61133,2015,11,21,0.0,,324,True
61133,2015,11,22,0.0,,325,True
61133,2015,11,23,0.0,,326,True
61133,2015,11,24,0.0,,327,True
61133,2015,11,25,0.0,,328,True
61133,2015,11,26,0.0,,329,True
61133,2015,11,27,0.0,,330,True
61133,2015,11,28,0.0,,331,True
61133,2015,11,29,0.0,,332,True
61133,2015,11,30,0.0,,333,True
61133,2015,12,1,0.0,,334,True
61133,2015,12,2,0.0,,335,True
61133,2015,12,3,0.0,,336,True
61133,2015,12,4,0.0,,337,True
61133,2015,12,5,0.0,,338,True
61133,2015,12,6,0.0,,339,True
61133,2015,12,7,0.0,,340,True
61133,2015,12,8,0.0,,341,True
61133,2015,12,9,0.6,1.0,342,True
61133,2015,12,10,14.0,1.0,343,True
61133,2015,12,11,3.0,1.0,344,True
61133,2015,12,12,0.0,,345,True
61133,2015,12,13,3.0,1.0,346,True
61133,2015,12,14,0.0,,347,True
61133,2015,12,15,0.0,,348,True
61133,2015,12,16,0.0,,349,True
61133,2015,12,17,42.0,1.0,350,True
61133,2015,12,18,0.0,,351,True
61133,2015,12,19,0.0,,352,True
61133,2015,12,20,0.0,,353,True
61133,2015,12,21,0.0,,354,True
61133,2015,12,29,77.8,8.0,362,True
61133,2015,12,30,0.0,,363,True
61133,2015,12,31,0.0,,364,True
61133,2016,1,1,0.0,,365,True
61133,2016,1,2,0.0,,366,True
61133,2016,1,3,0.0,,367,True
61133,2016,1,4,38.4,1.0,368,True
61133,2016,1,5,30.2,1.0,369,True
61133,2016,1,6,158.4,1.0,370,True
61133,2016,1,7,26.8,1.0,371,True
61133,2016,1,8,0.0,,372,True
61133,2016,1,9,0.0,,373,True
61133,2016,1,10,0.0,,374,True
61133,2016,1,11,0.0,,375,True
61133,2016,1,12,3.4,1.0,376,True
61133,2016,1,13,0.0,,377,True
61133,2016,1,14,0.0,,378,True
61133,2016,1,17,59.0,3.0,381,True
61133,2016,1,18,7.0,1.0,382,True
61133,2016,1,19,0.0,,383,True
61133,2016,1,20,0.0,,384,True
61133,2016,1,21,0.0,,385,True
61133,2016,1,22,10.2,1.0,386,True
61133,2016,1,23,21.2,1.0,387,True
61133,2016,1,24,0.0,,388,True
61133,2016,1,25,4.0,1.0,389,True
61133,2016,1,26,0.0,,390,True
61133,2016,1,27,0.0,,391,True
61133,2016,1,28,0.0,,392,True
61133,2016,1,29,0.0,,393,True
61133,2016,1,30,0.0,,394,True
61133,2016,1,31,0.0,,395,True
61133,2016,2,1,0.0,,396,True
61133,2016,2,2,0.0,,397,True
61133,2016,2,3,0.0,,398,True
61133,2016,2,4,21.2,1.0,399,True
61133,2016,2,7,11.8,3.0,402,True
61133,2016,2,8,0.0,,403,True
61133,2016,2,9,1.0,1.0,404,True
61133,2016,2,10,0.0,,405,True
61133,2016,2,11,0.0,,406,True
61133,2016,2,12,0.0,,407,True
61133,2016,2,13,0.0,,408,True
61133,2016,2,14,0.0,,409,True
61133,2016,2,15,0.0,,410,True
61133,2016,2,18,4.8,3.0,413,True
61133,2016,2,19,0.0,,414,True
61133,2016,2,20,0.0,,415,True
61133,2016,2,21,0.0,,416,True
61133,2016,2,22,0.0,,417,True
61133,2016,2,23,0.0,,418,True
61133,2016,2,24,0.0,,419,True
61133,2016,2,25,0.0,,420,True
61133,2016,2,26,0.0,,421,True
61133,2016,2,27,0.0,,422,True
61133,2016,2,28,0.0,,423,True
61133,2016,2,29,0.0,,424,True
61133,2016,3,1,0.0,,425,True
61133,2016,3,2,0.0,,426,True
61133,2016,3,3,0.0,,427,True
61133,2016,3,4,0.0,,428,True
61133,2016,3,5,0.0,,429,True
61133,2016,3,6,0.0,,430,True
61133,2016,3,7,0.0,,431,True
61133,2016,3,8,0.0,,432,True
61133,2016,3,9,0.0,,433,True
61133,2016,3,10,0.0,,434,True
61133,2016,3,11,0.0,,435,True
61133,2016,3,12,0.0,,436,True
61133,2016,3,13,0.0,,437,True
61133,2016,3,14,0.0,,438,True
61133,2016,3,15,0.0,,439,True
61133,2016,3,16,1.8,1.0,440,True
61133,2016,3,17,15.6,1.0,441,True
61133,2016,3,19,4.6,2.0,443,True
61133,2016,3,20,0.0,,444,True
61133,2016,3,21,27.6,1.0,445,True
61133,2016,3,22,4.8,1.0,446,True
61133,2016,3,23,0.0,,447,True
61133,2016,3,24,0.0,,448,True
61133,2016,3,25,0.0,,449,True
61133,2016,3,26,0.0,,450,True
61133,2016,3,27,0.0,,451,True
61133,2016,3,28,0.0,,452,True
61133,2016,3,30,3.2,2.0,454,True
61133,2016,3,31,0.0,,455,True
61133,2016,4,1,0.0,,456,True
61133,2016,4,2,0.0,,457,True
61133,2016,4,3,0.0,,458,True
61133,2016,4,4,0.0,,459,True
61133,2016,4,5,0.0,,460,True
61133,2016,4,6,0.0,,461,True
61133,2016,4,7,0.0,,462,True
61133,2016,4,8,1.6,1.0,463,True
61133,2016,4,9,0.0,,464,True
61133,2016,4,10,0.0,,465,True
61133,2016,4,11,0.0,,466,True
61133,2016,4,12,0.0,,467,True
61133,2016,4,13,0.0,,468,True
61133,2016,4,14,0.5,1.0,469,True
61133,2016,4,15,0.0,,470,True
61133,2016,4,16,0.0,,471,True
61133,2016,4,17,0.0,,472,True
61133,2016,4,18,13.0,1.0,473,True
61133,2016,4,19,0.0,,474,True
61133,2016,4,20,0.0,,475,True
61133,2016,4,21,0.0,,476,True
61133,2016,4,22,0.0,,477,True
61133,2016,4,23,6.0,1.0,478,True
61133,2016,4,24,5.8,1.0,479,True
61133,2016,4,25,0.0,,480,True
61133,2016,4,26,0.0,,481,True
61133,2016,4,27,0.0,,482,True
61133,2016,4,28,0.0,,483,True
61133,2016,4,29,0.0,,484,True
61133,2016,4,30,0.0,,485,True
61133,2016,5,1,9.4,1.0,486,True
61133,2016,5,2,0.0,,487,True
61133,2016,5,3,0.0,,488,True
61133,2016,5,4,0.0,,489,True
61133,2016,5,5,0.0,,490,True
61133,2016,5,6,0.0,,491,True
61133,2016,5,7,0.0,,492,True
61133,2016,5,8,0.0,,493,True
61133,2016,5,9,0.0,,494,True
61133,2016,5,10,0.0,,495,True
61133,2016,5,11,0.0,,496,True
61133,2016,5,12,0.0,,497,True
61133,2016,5,13,0.0,,498,True
61133,2016,5,14,0.0,,499,True
61133,2016,6,1,26.2,1.0,517,True
61133,2016,6,2,0.0,,518,True
61133,2016,6,6,110.8,4.0,522,True
61133,2016,6,7,0.0,,523,True
61133,2016,6,8,0.0,,524,True
61133,2016,6,9,0.0,,525,True
61133,2016,6,10,0.0,,526,True
61133,2016,6,20,51.0,1.0,536,True
61133,2016,6,21,0.0,,537,True
61133,2016,6,22,0.0,,538,True
61133,2016,6,23,0.0,,539,True
61133,2016,6,24,0.0,,540,True
61133,2016,6,25,0.0,,541,True
61133,2016,6,26,0.0,,542,True
61133,2016,6,27,0.0,,543,True
61133,2016,6,28,0.0,,544,True
61133,2016,6,29,0.0,,545,True
61133,2016,6,30,0.0,,546,True
61133,2016,7,1,0.0,,547,True
61133,2016,7,2,0.0,,548,True
61133,2016,7,3,0.0,,549,True
61133,2016,7,4,0.0,,550,True
61133,2016,7,5,2.4,1.0,551,True
61133,2016,7,6,0.0,,552,True
61133,2016,7,7,3.4,1.0,553,True
61133,2016,7,8,10.2,1.0,554,True
61133,2016,7,9,16.0,1.0,555,True
61133,2016,7,10,0.0,,556,True
61133,2016,7,11,0.0,,557,True
61133,2016,7,12,0.0,,558,True
61133,2016,7,13,0.0,,559,True
61133,2016,7,14,0.0,,560,True
61133,2016,7,15,0.0,,561,True
61133,2016,7,16,0.0,,562,True
61133,2016,7,18,9.4,2.0,564,True
61133,2016,7,19,0.4,1.0,565,True
61133,2016,7,20,18.0,1.0,566,True
61133,2016,7,21,11.8,1.0,567,True
61133,2016,7,22,0.0,,568,True
61133,2016,7,23,1.6,1.0,569,True
61133,2016,7,24,0.0,,570,True
61133,2016,7,25,0.0,,571,True
61133,2016,7,26,0.0,,572,True
61133,2016,7,27,0.0,,573,True
61133,2016,7,28,0.0,,574,True
61133,2016,7,29,0.0,,575,True
61133,2016,7,30,0.0,,576,True
61133,2016,7,31,0.0,,577,True
61133,2016,8,1,0.0,,578,True
61133,2016,8,2,0.0,,579,True
61133,2016,8,3,20.0,1.0,580,True
61133,2016,8,4,17.2,1.0,581,True
61133,2016,8,5,6.2,1.0,582,True
61133,2016,8,6,1.8,1.0,583,True
61133,2016,8,7,0.0,,584,True
61133,2016,8,8,0.0,,585,True
61133,2016,8,9,0.0,,586,True
61133,2016,8,10,0.0,,587,True
61133,2016,8,11,3.2,1.0,588,True
61133,2016,8,12,0.0,,589,True
61133,2016,8,13,0.0,,590,True
61133,2016,8,14,0.0,,591,True
61133,2016,8,15,0.0,,592,True
61133,2016,8,16,0.0,,593,True
61133,2016,8,17,0.0,,594,True
61133,2016,8,18,0.0,,595,True
61133,2016,8,19,0.0,,596,True
61133,2016,8,20,0.0,,597,True
61133,2016,8,21,0.0,,598,True
61133,2016,8,22,0.0,,599,True
61133,2016,8,23,2.0,1.0,600,True
61133,2016,8,25,4.0,2.0,602,True
61133,2016,8,31,10.0,6.0,608,True
61133,2016,9,2,9.2,2.0,610,True
61133,2016,9,3,9.0,1.0,611,True
61133,2016,9,4,0.0,,612,True
61133,2016,9,5,0.0,,613,True
61133,2016,9,6,0.0,,614,True
61133,2016,9,7,0.0,,615,True
61133,2016,9,8,0.0,,616,True
61133,2016,9,9,0.0,,617,True
61133,2016,9,10,0.0,,618,True
61133,2016,9,11,0.0,,619,True
61133,2016,9,12,0.0,,620,True
61133,2016,9,13,0.0,,621,True
61133,2016,9,14,10.0,1.0,622,True
61133,2016,9,15,0.0,,623,True
61133,2016,9,16,2.0,1.0,624,True
61133,2016,9,17,0.0,,625,True
61133,2016,9,18,0.0,,626,True
61133,2016,9,19,17.2,1.0,627,True
61133,2016,9,20,0.0,,628,True
61133,2016,9,21,0.0,,629,True
61133,2016,9,22,0.0,,630,True
61133,2016,9,23,2.3,1.0,631,True
61133,2016,9,24,0.0,,632,True
61133,2016,9,25,2.4,1.0,633,True
61133,2016,9,26,0.0,,634,True
61133,2016,9,27,0.0,,635,True
61133,2016,9,28,0.0,,636,True
61133,2016,9,29,4.8,1.0,637,True
61133,2016,10,1,0.0,,639,True
61133,2016,10,2,0.0,,640,True
61133,2016,10,3,0.0,,641,True
61133,2016,10,4,0.0,,642,True
61133,2016,10,5,0.0,,643,True
61133,2016,10,6,0.0,,644,True
61133,2016,10,7,0.0,,645,True
61133,2016,10,8,0.0,,646,True
61133,2016,10,13,10.6,5.0,651,True
61133,2016,10,14,11.6,1.0,652,True
61133,2016,10,15,0.0,,653,True
61133,2016,10,16,0.0,,654,True
61133,2016,10,17,0.0,,655,True
61133,2016,10,18,0.0,,656,True
61133,2016,10,19,0.0,,657,True
61133,2016,10,20,0.0,,658,True
61133,2016,10,21,0.0,,659,True
61133,2016,10,22,28.0,1.0,660,True
61133,2016,10,23,8.2,1.0,661,True
61133,2016,10,24,0.0,,662,True
61133,2016,10,25,0.0,,663,True
61133,2016,10,26,0.0,,664,True
61133,2016,10,27,0.0,,665,True
61133,2016,10,28,5.4,1.0,666,True
61133,2016,10,29,0.0,,667,True
61133,2016,10,30,0.0,,668,True
61133,2016,10,31,5.3,1.0,669,True
61133,2016,11,1,0.0,,670,True
61133,2016,11,2,0.0,,671,True
61133,2016,11,3,0.0,,672,True
61133,2016,11,4,0.0,,673,True
61133,2016,11,5,0.0,,674,True
61133,2016,11,6,0.0,,675,True
61133,2016,11,7,0.0,,676,True
61133,2016,11,8,0.0,,677,True
61133,2016,11,9,2.2,1.0,678,True
61133,2016,11,10,1.4,1.0,679,True
61133,2016,11,11,0.0,,680,True
61133,2016,11,24,31.2,13.0,693,True
61133,2016,11,25,0.0,,694,True
61133,2016,11,26,0.0,,695,True
61133,2016,11,27,0.0,,696,True
61133,2016,11,28,0.0,,697,True
61133,2016,11,29,0.0,,698,True
61133,2016,11,30,0.0,,699,True
61133,2016,12,1,1.3,1.0,700,True
61133,2016,12,2,0.6,1.0,701,True
61133,2016,12,3,0.0,,702,True
61133,2016,12,4,0.0,,703,True
61133,2016,12,5,0.0,,704,True
61133,2016,12,6,0.0,,705,True
61133,2016,12,7,15.2,1.0,706,True
61133,2016,12,8,0.0,,707,True
61133,2016,12,9,7.6,1.0,708,True
61133,2016,12,10,0.0,,709,True
61133,2016,12,11,0.0,,710,True
61133,2016,12,12,0.0,,711,True
61133,2016,12,13,0.0,,712,True
61133,2016,12,14,0.0,,713,True
61133,2016,12,15,1.0,1.0,714,True
61133,2016,12,31,30.8,16.0,730,True
61133,2017,1,5,15.2,5.0,735,True
61133,2017,1,6,0.4,1.0,736,True
61133,2017,1,7,0.0,,737,True
61133,2017,1,8,0.0,,738,True
61133,2017,1,9,0.0,,739,True
61133,2017,1,10,0.0,,740,True
61133,2017,1,11,0.0,,741,True
61133,2017,1,12,0.0,,742,True
61133,2017,1,13,0.0,,743,True
61133,2017,1,14,0.0,,744,True
61133,2017,1,15,0.0,,745,True
61133,2017,1,16,0.0,,746,True
61133,2017,1,17,0.0,,747,True
61133,2017,1,18,0.0,,748,True
61133,2017,1,19,0.0,,749,True
61133,2017,1,20,0.0,,750,True
61133,2017,1,21,10.4,1.0,751,True
61133,2017,1,22,0.0,,752,True
61133,2017,1,23,0.0,,753,True
61133,2017,1,24,0.0,,754,True
61133,2017,1,25,36.0,1.0,755,True
61133,2017,1,26,1.0,1.0,756,True
61133,2017,1,27,6.8,1.0,757,True
61133,2017,1,28,0.0,,758,True
61133,2017,1,29,0.0,,759,True
61133,2017,1,30,0.0,,760,True
61133,2017,1,31,0.0,,761,True
61133,2017,2,1,3.8,1.0,762,True
61133,2017,2,2,3.0,1.0,763,True
61133,2017,2,3,0.0,,764,True
61133,2017,2,4,0.0,,765,True
61133,2017,2,5,11.2,1.0,766,True
61133,2017,2,6,0.0,,767,True
61133,2017,2,7,0.0,,768,True
61133,2017,2,8,0.0,,769,True
61133,2017,2,9,0.0,,770,True
61133,2017,2,10,0.0,,771,True
61133,2017,2,11,0.0,,772,True
61133,2017,2,12,0.0,,773,True
61133,2017,2,13,0.0,,774,True
61133,2017,2,14,0.0,,775,True
61133,2017,2,15,5.4,1.0,776,True
61133,2017,2,16,0.0,,777,True
61133,2017,2,17,0.0,,778,True
61133,2017,2,18,5.6,1.0,779,True
61133,2017,2,19,2.0,1.0,780,True
61133,2017,2,20,0.0,,781,True
61133,2017,2,21,0.0,,782,True
61133,2017,2,22,0.0,,783,True
61133,2017,2,23,0.0,,784,True
61133,2017,2,24,0.0,,785,True
61133,2017,2,25,0.0,,786,True
61133,2017,2,26,40.4,1.0,787,True
61133,2017,2,27,9.4,1.0,788,True
61133,2017,3,1,17.0,1.0,790,True
61133,2017,3,2,0.0,,791,True
61133,2017,3,3,9.4,1.0,792,True
61133,2017,3,4,34.2,1.0,793,True
61133,2017,3,5,9.6,1.0,794,True
61133,2017,3,6,0.0,,795,True
61133,2017,3,7,0.0,,796,True
61133,2017,3,8,9.0,1.0,797,True
61133,2017,3,9,7.6,1.0,798,True
61133,2017,3,10,0.0,,799,True
61133,2017,3,11,0.0,,800,True
61133,2017,3,12,0.0,,801,True
61133,2017,3,13,0.0,,802,True
61133,2017,3,15,22.0,2.0,804,True
61133,2017,3,16,10.0,1.0,805,True
61133,2017,3,17,1.8,1.0,806,True
61133,2017,3,18,72.0,1.0,807,True
61133,2017,3,19,8.4,1.0,808,True
61133,2017,3,20,1.6,1.0,809,True
61133,2017,3,21,0.0,,810,True
61133,2017,3,22,0.6,1.0,811,True
61133,2017,3,23,0.4,1.0,812,True
61133,2017,3,24,5.0,1.0,813,True
61133,2017,3,25,0.0,,814,True
61133,2017,3,26,0.0,,815,True
61133,2017,3,27,0.0,,816,True
61133,2017,3,28,0.0,,817,True
61133,2017,3,29,0.0,,818,True
61133,2017,3,30,0.0,,819,True
61133,2017,3,31,45.2,1.0,820,True
61133,2017,4,1,0.4,1.0,821,True
