year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01AUG2019,Date_01DEC2019,Date_01FEB2020,Date_01JAN2020,Date_01JUL2019,Date_01JUN2019,Date_01MAR2020,Date_01MAY2019,Date_01NOV2019,Date_01OCT2019,Date_01SEP2019,Date_02APR2020,Date_02AUG2019,Date_02DEC2019,Date_02FEB2020,Date_02JAN2020,Date_02JUL2019,Date_02JUN2019,Date_02MAR2020,Date_02MAY2019,Date_02NOV2019,Date_02OCT2019,Date_02SEP2019,Date_03APR2020,Date_03AUG2019,Date_03DEC2019,Date_03FEB2020,Date_03JAN2020,Date_03JUL2019,Date_03JUN2019,Date_03MAR2020,Date_03MAY2019,Date_03NOV2019,Date_03OCT2019,Date_03SEP2019,Date_04APR2020,Date_04AUG2019,Date_04DEC2019,Date_04FEB2020,Date_04JAN2020,Date_04JUL2019,Date_04JUN2019,Date_04MAR2020,Date_04MAY2019,Date_04NOV2019,Date_04OCT2019,Date_04SEP2019,Date_05APR2020,Date_05AUG2019,Date_05DEC2019,Date_05FEB2020,Date_05JAN2020,Date_05JUL2019,Date_05JUN2019,Date_05MAR2020,Date_05MAY2019,Date_05NOV2019,Date_05OCT2019,Date_05SEP2019,Date_06APR2020,Date_06AUG2019,Date_06DEC2019,Date_06FEB2020,Date_06JAN2020,Date_06JUL2019,Date_06MAR2020,Date_06MAY2019,Date_06NOV2019,Date_06SEP2019,Date_07APR2020,Date_07AUG2019,Date_07DEC2019,Date_07FEB2020,Date_07JAN2020,Date_07JUL2019,Date_07JUN2019,Date_07MAR2020,Date_07MAY2019,Date_07NOV2019,Date_07OCT2019,Date_07SEP2019,Date_08APR2020,Date_08AUG2019,Date_08DEC2019,Date_08FEB2020,Date_08JAN2020,Date_08JUL2019,Date_08JUN2019,Date_08MAR2020,Date_08MAY2019,Date_08NOV2019,Date_08OCT2019,Date_08SEP2019,Date_09APR2020,Date_09AUG2019,Date_09DEC2019,Date_09FEB2020,Date_09JAN2020,Date_09JUL2019,Date_09JUN2019,Date_09MAR2020,Date_09MAY2019,Date_09NOV2019,Date_09OCT2019,Date_09SEP2019,Date_10APR2020,Date_10AUG2019,Date_10DEC2019,Date_10FEB2020,Date_10JAN2020,Date_10JUL2019,Date_10JUN2019,Date_10MAR2020,Date_10MAY2019,Date_10NOV2019,Date_10OCT2019,Date_10SEP2019,Date_11APR2020,Date_11AUG2019,Date_11DEC2019,Date_11FEB2020,Date_11JAN2020,Date_11JUL2019,Date_11JUN2019,Date_11MAR2020,Date_11MAY2019,Date_11NOV2019,Date_11OCT2019,Date_12APR2020,Date_12AUG2019,Date_12DEC2019,Date_12FEB2020,Date_12JAN2020,Date_12JUL2019,Date_12JUN2019,Date_12MAR2020,Date_12MAY2019,Date_12NOV2019,Date_12OCT2019,Date_12SEP2019,Date_13APR2020,Date_13AUG2019,Date_13DEC2019,Date_13FEB2020,Date_13JAN2020,Date_13JUL2019,Date_13JUN2019,Date_13MAR2020,Date_13MAY2019,Date_13NOV2019,Date_13OCT2019,Date_13SEP2019,Date_14APR2020,Date_14DEC2019,Date_14FEB2020,Date_14JAN2020,Date_14JUL2019,Date_14JUN2019,Date_14MAR2020,Date_14MAY2019,Date_14NOV2019,Date_14OCT2019,Date_14SEP2019,Date_15APR2020,Date_15AUG2019,Date_15DEC2019,Date_15FEB2020,Date_15JAN2020,Date_15JUL2019,Date_15JUN2019,Date_15MAR2020,Date_15MAY2019,Date_15NOV2019,Date_15OCT2019,Date_15SEP2019,Date_16APR2020,Date_16AUG2019,Date_16DEC2019,Date_16FEB2020,Date_16JAN2020,Date_16JUL2019,Date_16JUN2019,Date_16MAR2020,Date_16MAY2019,Date_16NOV2019,Date_16OCT2019,Date_16SEP2019,Date_17APR2020,Date_17AUG2019,Date_17DEC2019,Date_17FEB2020,Date_17JAN2020,Date_17JUL2019,Date_17JUN2019,Date_17MAR2020,Date_17MAY2019,Date_17NOV2019,Date_17OCT2019,Date_18APR2020,Date_18AUG2019,Date_18DEC2019,Date_18FEB2020,Date_18JAN2020,Date_18JUL2019,Date_18JUN2019,Date_18MAR2020,Date_18MAY2019,Date_18NOV2019,Date_18OCT2019,Date_19APR2020,Date_19AUG2019,Date_19DEC2019,Date_19FEB2020,Date_19JAN2020,Date_19JUL2019,Date_19JUN2019,Date_19MAR2020,Date_19MAY2019,Date_19NOV2019,Date_19OCT2019,Date_19SEP2019,Date_20APR2020,Date_20AUG2019,Date_20DEC2019,Date_20FEB2020,Date_20JAN2020,Date_20JUL2019,Date_20MAR2020,Date_20MAY2019,Date_20NOV2019,Date_20OCT2019,Date_20SEP2019,Date_21APR2020,Date_21AUG2019,Date_21DEC2019,Date_21FEB2020,Date_21JAN2020,Date_21JUL2019,Date_21JUN2019,Date_21MAR2020,Date_21MAY2019,Date_21NOV2019,Date_21OCT2019,Date_21SEP2019,Date_22APR2020,Date_22AUG2019,Date_22DEC2019,Date_22FEB2020,Date_22JAN2020,Date_22JUL2019,Date_22JUN2019,Date_22MAR2020,Date_22MAY2019,Date_22NOV2019,Date_22OCT2019,Date_22SEP2019,Date_23APR2020,Date_23AUG2019,Date_23DEC2019,Date_23FEB2020,Date_23JAN2020,Date_23JUL2019,Date_23JUN2019,Date_23MAR2020,Date_23MAY2019,Date_23NOV2019,Date_23OCT2019,Date_23SEP2019,Date_24APR2020,Date_24AUG2019,Date_24DEC2019,Date_24FEB2020,Date_24JAN2020,Date_24JUL2019,Date_24JUN2019,Date_24MAR2020,Date_24MAY2019,Date_24NOV2019,Date_24OCT2019,Date_24SEP2019,Date_25APR2020,Date_25AUG2019,Date_25DEC2019,Date_25FEB2020,Date_25JAN2020,Date_25JUL2019,Date_25JUN2019,Date_25MAR2020,Date_25MAY2019,Date_25NOV2019,Date_25OCT2019,Date_25SEP2019,Date_26APR2020,Date_26AUG2019,Date_26DEC2019,Date_26FEB2020,Date_26JAN2020,Date_26JUL2019,Date_26JUN2019,Date_26MAR2020,Date_26MAY2019,Date_26NOV2019,Date_26OCT2019,Date_26SEP2019,Date_27APR2020,Date_27AUG2019,Date_27DEC2019,Date_27FEB2020,Date_27JAN2020,Date_27JUL2019,Date_27JUN2019,Date_27MAR2020,Date_27MAY2019,Date_27NOV2019,Date_27OCT2019,Date_27SEP2019,Date_28APR2020,Date_28AUG2019,Date_28DEC2019,Date_28FEB2020,Date_28JUL2019,Date_28JUN2019,Date_28MAR2020,Date_28MAY2019,Date_28NOV2019,Date_28OCT2019,Date_28SEP2019,Date_29APR2020,Date_29AUG2019,Date_29DEC2019,Date_29FEB2020,Date_29JAN2020,Date_29JUL2019,Date_29JUN2019,Date_29MAR2020,Date_29MAY2019,Date_29NOV2019,Date_29OCT2019,Date_29SEP2019,Date_30APR2020,Date_30AUG2019,Date_30DEC2019,Date_30JAN2020,Date_30JUL2019,Date_30JUN2019,Date_30MAR2020,Date_30MAY2019,Date_30NOV2019,Date_30OCT2019,Date_30SEP2019,Date_31AUG2019,Date_31DEC2019,Date_31JAN2020,Date_31JUL2019,Date_31MAR2020,Date_31MAY2019,Date_31OCT2019
2020,15.29701,14.97015,14.97015,14.32951,14.30336,14.30336,13.64964,13.53197,13.12666,12.86518,12.86518,12.86518,12.48602,12.18531,12.18531,12.18531,12.18531,12.18531,12.18531,12.18531,12.43372,12.9044,13.33585,13.80653,15.10089,15.91151,16.78749,17.89881,19.37621,20.27834,21.18048,21.25892,22.2918,22.63173,23.02396,23.45542,24.06991,24.95897,25.45579,25.45579,25.45579,25.46887,26.20103,26.20103,26.20103,26.20103,26.81553,26.50174,26.63249,26.20103,26.20103,26.41022,26.89397,26.89397,26.8809,26.24026,26.80245,26.47559,26.22718,26.22718,26.22718,26.22718,26.22718,26.22718,26.22718,26.22718,26.22718,26.68478,26.68478,26.94627,26.94627,26.30563,25.9134,25.08971,24.93282,24.2268,24.04376,22.99781,22.7494,22.06953,21.89957,21.23277,20.7098,20.7098,20.31757,19.5854,19.04935,18.57868,17.92496,17.92496,17.40198,17.06205,16.59137,16.05532,15.92458,15.91151,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,15.16627,15.16627,15.16627,14.61714,14.39488,14.39488,14.08109,13.63657,13.58427,12.94362,12.94362,12.94362,12.87825,12.26376,12.26376,12.26376,12.26376,12.26376,12.26376,12.26376,12.57754,12.94362,13.45352,13.85883,15.02245,15.92458,16.97053,18.06878,19.33699,20.43524,21.57271,22.17413,22.71018,22.97166,23.42927,23.84765,24.68441,25.22045,25.88725,25.88725,26.38407,26.54097,26.54097,26.99857,27.20776,27.20776,27.20776,27.93992,27.52154,27.3385,27.3385,27.3385,28.04452,28.07067,28.07067,27.92685,27.2862,27.19468,26.7763,26.69786,26.69786,26.69786,26.69786,26.69786,26.69786,26.69786,26.69786,26.69786,26.69786,26.97242,27.36465,27.36465,27.36465,27.01164,26.54097,26.04414,25.99184,25.33812,25.10279,24.69748,24.46214,24.00454,23.29852,22.54021,21.58578,20.51368,19.69,19.0755,18.50023,18.38256,17.84651,17.34969,16.86593,16.31681,16.31681,16.1207,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,15.57157,15.57157,15.11397,14.52562,14.19876,14.19876,14.14647,13.55812,13.55812,13.08744,12.86518,12.86518,12.86518,12.86518,12.68214,12.18531,12.35528,12.35528,12.35528,12.35528,12.77366,12.9044,12.9567,13.75423,14.82633,15.91151,16.74826,17.58502,19.21932,20.39601,21.28507,21.95186,22.71018,22.82785,23.54694,23.56001,24.43599,25.46887,26.07029,26.64556,26.60634,26.98549,26.98549,27.54769,27.65229,27.65229,27.65229,27.65229,27.65229,27.65229,27.65229,27.27313,27.40387,27.57384,27.07702,26.9332,27.06394,26.90705,26.81553,26.81553,26.76323,26.16181,26.16181,26.16181,26.21411,26.73708,26.20103,26.76323,26.33178,26.76323,26.78938,26.14873,25.49502,24.7367,24.16143,23.95224,23.14163,21.99109,21.79497,21.15433,21.14125,21.14125,20.84054,20.38294,19.75537,19.45466,18.98398,18.53945,18.27797,18.27797,17.80729,17.34969,16.85286,16.18607,16.15992,16.14684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,15.44083,15.44083,15.03552,14.78711,14.78711,14.35566,14.04187,13.4666,13.362,13.362,12.82595,12.66906,12.61676,12.02842,12.02842,12.02842,12.02842,12.02842,12.02842,12.02842,12.02842,12.02842,12.28991,12.70829,13.03514,13.44045,14.12032,14.61714,15.5062,16.13377,17.00975,17.34969,18.25182,18.5133,19.14087,19.92534,21.02358,21.12818,21.57271,21.76882,22.2918,22.43561,22.43561,22.17413,22.01723,21.83419,21.80804,21.80804,21.80804,21.80804,21.80804,21.80804,21.80804,21.80804,21.80804,21.80804,21.80804,21.80804,21.80804,21.80804,21.80804,21.80804,21.80804,21.80804,21.80804,21.80804,21.83419,22.51406,22.51406,22.60558,23.22008,23.22008,23.22008,22.84092,22.55328,22.42254,21.52041,21.12818,20.7098,20.46139,20.46139,19.83382,19.80767,19.38929,19.14087,19.06243,18.47408,18.47408,17.6504,17.61117,17.61117,17.25817,16.89208,16.29066,16.18607,16.14684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,15.4539,15.4539,15.02245,14.81326,14.80018,14.10724,14.08109,13.4143,13.4143,13.11359,12.74751,12.74751,12.74751,12.45987,12.06764,12.06764,12.06764,12.06764,12.06764,12.06764,12.06764,12.06764,12.19838,12.74751,12.98285,13.45352,14.14647,14.19876,14.93093,15.44083,15.97688,16.35603,17.06205,17.68962,17.84651,18.34334,18.53945,19.01013,19.71615,20.06915,20.69672,21.91264,22.22642,22.22642,21.70345,21.01051,21.02358,22.06953,22.14798,21.76882,21.48119,21.48119,21.7819,22.21335,22.86707,22.27872,22.1872,21.96494,21.45504,21.45504,21.45504,21.45504,21.45504,21.45504,21.45504,22.1349,22.16105,22.1872,22.81477,23.59923,24.55366,24.8936,25.20738,24.86745,24.86745,24.2791,23.86072,23.22008,22.86707,22.20028,22.20028,21.86034,21.44196,21.19355,20.7098,19.96456,19.71615,19.0755,18.5133,17.93803,17.28431,16.49985,16.34296,15.71539,15.71539,15.0486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,14.81326,14.34258,14.34258,13.71501,13.67579,13.58427,13.009,13.009,13.009,13.009,13.009,12.38143,12.31605,12.31605,12.31605,12.31605,12.31605,12.31605,12.31605,12.31605,12.83903,13.06129,13.68886,14.17261,15.5062,16.55215,18.02955,18.98398,20.86669,22.06953,22.8017,23.02396,23.32467,23.41619,23.40312,23.40312,23.56001,24.18758,24.18758,24.31832,24.90667,24.85437,24.26603,24.47522,24.94589,24.94589,24.94589,24.94589,24.94589,24.94589,24.94589,24.94589,25.28583,24.94589,24.94589,24.94589,24.94589,24.94589,24.94589,24.94589,24.94589,24.94589,24.94589,24.94589,25.16816,25.63883,25.63883,25.63883,25.63883,26.16181,26.44945,27.10316,26.65864,26.4233,25.8611,25.73036,25.27275,24.80208,24.20065,24.08298,23.45542,23.39004,22.71018,22.37024,21.91264,21.29814,20.59213,19.85996,19.36314,18.73557,18.04263,17.4935,16.76134,16.42141,15.79384,15.79384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,15.17934,15.14012,14.60407,14.46025,14.32951,13.76731,13.76731,13.70194,13.009,13.009,13.009,13.009,13.009,13.009,13.009,13.009,12.45987,12.45987,12.45987,12.45987,12.59062,13.67579,14.15954,14.70866,16.05532,17.28431,18.69635,20.06915,22.14798,22.94551,23.7169,23.84765,24.00454,24.59289,24.59289,24.05684,24.37062,24.55366,24.7367,25.03741,24.74978,24.65826,24.65826,24.65826,24.85437,24.63211,24.63211,24.63211,24.76285,25.08971,25.32505,24.94589,25.23353,25.32505,25.32505,25.11586,24.99819,25.2989,25.2989,25.2989,25.2989,25.2989,25.2989,25.2989,25.2989,25.50809,25.95262,25.95262,26.16181,26.48867,26.67171,26.67171,26.67171,25.97877,25.96569,25.96569,25.32505,24.77593,24.50136,23.79535,23.75613,23.65153,23.08933,22.82785,21.96494,21.50733,20.81439,20.04301,19.55925,19.15395,18.34334,17.61117,17.07512,16.46063,16.00303,15.74154,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020,15.02245,15.02245,14.83941,14.34258,14.34258,13.76731,13.61042,13.61042,13.53197,12.94362,12.94362,12.94362,12.94362,12.94362,12.94362,12.94362,12.65599,12.65599,12.65599,12.65599,12.65599,13.53197,14.08109,14.68251,15.74154,17.25817,18.50023,19.59848,20.98436,22.25257,22.89322,23.10241,23.53386,23.53386,23.53386,24.08298,24.23988,24.04376,24.97204,24.72363,24.42292,24.42292,24.69748,24.61903,24.82822,25.02434,25.02434,24.91974,24.95897,24.90667,25.19431,24.97204,24.90667,24.90667,24.90667,24.90667,24.90667,25.54731,25.05049,24.90667,24.90667,24.59289,24.65826,24.98512,24.98512,25.58654,25.65191,25.65191,26.30563,26.86783,27.02472,27.61306,27.2862,26.81553,26.38407,26.38407,25.84802,25.06356,24.97204,24.39677,24.31832,24.20065,23.56001,23.33775,22.2918,21.96494,21.36352,20.87976,20.21297,19.25854,18.5133,17.93803,17.31046,17.16664,16.61752,16.0161,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
