year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,33.82493471397812,1302.4,15.501917808219178,12.531955922865015,23.46906077348066
2016,34.850733057002316,1194.6,16.328415300546446,13.114325068870523,24.38986301369863
2017,35.20508107792357,1054.8,15.820879120879122,12.40876712328767,24.43856749311295
2018,36.271173143331005,901.6,16.14904109589041,12.256868131868131,24.52375690607735
2019,35.81898501038781,910.0,16.795342465753425,12.430886850152906,25.172809667673718
2020,33.56284860451583,1769.3,14.995081967213114,12.514246575342465,23.59672131147541
2021,33.96990905677987,1237.1,15.336438356164384,11.604545454545455,22.975890410958907
2022,30.740294135733716,2180.8,15.32445054945055,12.546685082872926,22.576648351648352
2023,32.451254178145085,998.6,16.494246575342466,12.950410958904108,24.239178082191778
