Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),index,Quality_Y
61055,2015,10,18,0.4,1.0,290,False
61055,2015,10,19,0.0,1.0,291,False
61055,2015,10,20,0.0,1.0,292,False
61055,2015,10,21,0.0,1.0,293,False
61055,2015,10,22,7.4,1.0,294,False
61055,2015,10,23,7.6,1.0,295,False
61055,2015,10,24,0.2,1.0,296,False
61055,2015,10,25,0.2,1.0,297,False
61055,2015,10,26,0.0,1.0,298,False
61055,2015,10,27,10.8,1.0,299,False
61055,2015,10,28,0.2,1.0,300,False
61055,2015,10,29,0.0,1.0,301,False
61055,2015,10,30,0.0,1.0,302,False
61055,2015,10,31,0.0,1.0,303,False
61055,2015,11,1,0.0,1.0,304,False
61055,2015,11,2,1.8,1.0,305,False
61055,2015,11,3,1.6,1.0,306,False
61055,2015,11,4,6.2,1.0,307,False
61055,2015,11,5,0.6,1.0,308,False
61055,2015,11,6,1.6,1.0,309,False
61055,2015,11,7,0.6,1.0,310,False
61055,2015,11,8,5.8,1.0,311,False
61055,2015,11,9,6.0,1.0,312,False
61055,2015,11,10,0.0,1.0,313,False
61055,2015,11,11,0.2,1.0,314,False
61055,2015,11,12,0.0,1.0,315,False
61055,2015,11,13,1.4,1.0,316,False
61055,2015,11,14,17.0,1.0,317,False
61055,2015,11,15,20.2,1.0,318,False
61055,2015,11,16,7.6,1.0,319,False
61055,2015,11,17,0.2,1.0,320,False
61055,2015,11,18,0.0,1.0,321,False
61055,2015,11,19,0.0,1.0,322,False
61055,2015,11,20,0.0,1.0,323,False
61055,2015,11,21,0.0,1.0,324,False
61055,2015,11,22,0.0,1.0,325,False
61055,2015,11,23,0.0,1.0,326,False
61055,2015,11,24,0.0,1.0,327,False
61055,2015,11,25,0.0,1.0,328,False
61055,2015,11,26,0.0,1.0,329,False
61055,2015,11,27,0.0,1.0,330,False
61055,2015,11,28,0.0,1.0,331,False
61055,2015,11,29,0.0,1.0,332,False
61055,2015,11,30,0.0,1.0,333,False
61055,2015,12,1,0.0,1.0,334,False
61055,2015,12,2,0.0,1.0,335,False
61055,2015,12,3,0.4,1.0,336,False
61055,2015,12,4,0.0,1.0,337,False
61055,2015,12,5,0.0,1.0,338,False
61055,2015,12,6,0.0,1.0,339,False
61055,2015,12,7,0.0,1.0,340,False
61055,2015,12,8,0.0,1.0,341,False
61055,2015,12,9,0.6,1.0,342,False
61055,2015,12,10,8.0,1.0,343,False
61055,2015,12,11,0.2,1.0,344,False
61055,2015,12,12,0.2,1.0,345,False
61055,2015,12,13,0.0,1.0,346,False
61055,2015,12,14,0.0,1.0,347,False
61055,2015,12,15,0.0,1.0,348,False
61055,2015,12,16,0.0,1.0,349,False
61055,2015,12,17,8.0,1.0,350,False
61055,2015,12,18,0.2,1.0,351,False
61055,2015,12,19,0.0,1.0,352,False
61055,2015,12,20,0.0,1.0,353,False
61055,2015,12,21,0.0,1.0,354,False
61055,2015,12,22,28.4,1.0,355,False
61055,2015,12,23,31.4,1.0,356,False
61055,2015,12,24,3.8,1.0,357,False
61055,2015,12,25,0.0,1.0,358,False
61055,2015,12,26,0.0,1.0,359,False
61055,2015,12,27,12.0,1.0,360,False
61055,2015,12,28,0.0,1.0,361,False
61055,2015,12,29,0.0,1.0,362,False
61055,2015,12,30,0.0,1.0,363,False
61055,2015,12,31,0.0,1.0,364,False
61055,2016,1,1,0.0,1.0,365,False
61055,2016,1,2,0.0,1.0,366,False
61055,2016,1,3,0.0,1.0,367,False
61055,2016,1,4,60.8,1.0,368,False
61055,2016,1,5,12.0,1.0,369,False
61055,2016,1,6,200.6,1.0,370,False
61055,2016,1,7,33.2,1.0,371,False
61055,2016,1,9,0.0,1.0,373,False
61055,2016,1,10,0.0,1.0,374,False
61055,2016,1,11,0.0,1.0,375,False
61055,2016,1,12,4.0,1.0,376,False
61055,2016,1,13,0.0,1.0,377,False
61055,2016,1,14,0.0,1.0,378,False
61055,2016,1,15,32.2,1.0,379,False
61055,2016,1,16,16.4,1.0,380,False
61055,2016,1,17,13.4,1.0,381,False
61055,2016,1,18,3.2,1.0,382,False
61055,2016,1,19,0.0,1.0,383,False
61055,2016,1,20,0.0,1.0,384,False
61055,2016,1,21,0.0,1.0,385,False
61055,2016,1,22,7.0,1.0,386,False
61055,2016,1,23,18.6,1.0,387,False
61055,2016,1,24,0.2,1.0,388,False
61055,2016,1,25,0.0,1.0,389,False
61055,2016,1,26,0.0,1.0,390,False
61055,2016,1,27,0.0,1.0,391,False
61055,2016,1,28,1.2,1.0,392,False
61055,2016,1,29,1.2,1.0,393,False
61055,2016,1,30,0.0,1.0,394,False
61055,2016,1,31,0.0,1.0,395,False
61055,2016,2,1,0.0,1.0,396,False
61055,2016,2,2,0.0,1.0,397,False
61055,2016,2,3,0.0,1.0,398,False
61055,2016,2,4,14.0,1.0,399,False
61055,2016,2,5,2.4,1.0,400,False
61055,2016,2,6,11.6,1.0,401,False
61055,2016,2,7,0.2,1.0,402,False
61055,2016,2,8,0.6,1.0,403,False
61055,2016,2,9,0.0,1.0,404,False
61055,2016,2,10,0.0,1.0,405,False
61055,2016,2,11,0.0,1.0,406,False
61055,2016,2,12,0.0,1.0,407,False
61055,2016,2,13,0.0,1.0,408,False
61055,2016,2,14,0.0,1.0,409,False
61055,2016,2,15,0.0,1.0,410,False
61055,2016,2,16,2.2,1.0,411,False
61055,2016,2,17,5.8,1.0,412,False
61055,2016,2,18,0.0,1.0,413,False
61055,2016,2,19,0.0,1.0,414,False
61055,2016,2,20,0.0,1.0,415,False
61055,2016,2,21,0.0,1.0,416,False
61055,2016,2,22,0.2,1.0,417,False
61055,2016,2,23,0.0,1.0,418,False
61055,2016,2,24,0.0,1.0,419,False
61055,2016,2,25,0.0,1.0,420,False
61055,2016,2,26,0.0,1.0,421,False
61055,2016,2,27,0.2,1.0,422,False
61055,2016,2,28,0.2,1.0,423,False
61055,2016,2,29,0.0,1.0,424,False
61055,2016,3,1,0.0,1.0,425,False
61055,2016,3,2,0.0,1.0,426,False
61055,2016,3,3,0.0,1.0,427,False
61055,2016,3,4,0.0,1.0,428,False
61055,2016,3,5,0.0,1.0,429,False
61055,2016,3,6,0.0,1.0,430,False
61055,2016,3,7,0.0,1.0,431,False
61055,2016,3,8,0.0,1.0,432,False
61055,2016,3,9,0.0,1.0,433,False
61055,2016,3,10,0.0,1.0,434,False
61055,2016,3,11,0.0,1.0,435,False
61055,2016,3,12,0.0,1.0,436,False
61055,2016,3,13,0.0,1.0,437,False
61055,2016,3,14,0.0,1.0,438,False
61055,2016,3,15,0.0,1.0,439,False
61055,2016,3,16,13.0,1.0,440,False
61055,2016,3,17,10.2,1.0,441,False
61055,2016,3,18,0.0,1.0,442,False
61055,2016,3,19,0.8,1.0,443,False
61055,2016,3,20,0.0,1.0,444,False
61055,2016,3,21,59.2,1.0,445,False
61055,2016,3,22,7.4,1.0,446,False
61055,2016,3,23,2.6,1.0,447,False
61055,2016,3,24,0.0,1.0,448,False
61055,2016,3,25,0.0,1.0,449,False
61055,2016,3,26,0.0,1.0,450,False
61055,2016,3,27,0.0,1.0,451,False
61055,2016,3,28,0.0,1.0,452,False
61055,2016,3,29,0.0,1.0,453,False
61055,2016,3,30,3.4,1.0,454,False
61055,2016,3,31,1.0,1.0,455,False
61055,2016,4,1,0.0,1.0,456,False
61055,2016,4,2,0.0,1.0,457,False
61055,2016,4,3,0.0,1.0,458,False
61055,2016,4,4,0.0,1.0,459,False
61055,2016,4,5,0.0,1.0,460,False
61055,2016,4,6,0.0,1.0,461,False
61055,2016,4,7,0.0,1.0,462,False
61055,2016,4,8,0.0,1.0,463,False
61055,2016,4,9,0.0,1.0,464,False
61055,2016,4,10,0.0,1.0,465,False
61055,2016,4,11,0.0,1.0,466,False
61055,2016,4,12,0.0,1.0,467,False
61055,2016,4,13,10.0,1.0,468,False
61055,2016,4,14,6.6,1.0,469,False
61055,2016,4,15,0.4,1.0,470,False
61055,2016,4,16,0.0,1.0,471,False
61055,2016,4,17,0.0,1.0,472,False
61055,2016,4,18,21.8,1.0,473,False
61055,2016,4,19,0.0,1.0,474,False
61055,2016,4,20,0.0,1.0,475,False
61055,2016,4,21,0.0,1.0,476,False
61055,2016,4,22,0.0,1.0,477,False
61055,2016,4,23,22.2,1.0,478,False
61055,2016,4,24,0.6,1.0,479,False
61055,2016,4,25,0.0,1.0,480,False
61055,2016,4,26,0.0,1.0,481,False
61055,2016,4,27,0.0,1.0,482,False
61055,2016,4,28,0.0,1.0,483,False
61055,2016,4,29,0.0,1.0,484,False
61055,2016,4,30,0.0,1.0,485,False
61055,2016,5,1,4.6,1.0,486,False
61055,2016,5,2,1.8,1.0,487,False
61055,2016,5,3,0.0,1.0,488,False
61055,2016,5,4,0.0,1.0,489,False
61055,2016,5,5,0.0,1.0,490,False
61055,2016,5,6,0.0,1.0,491,False
61055,2016,5,7,0.0,1.0,492,False
61055,2016,5,8,0.0,1.0,493,False
61055,2016,5,9,0.2,1.0,494,False
61055,2016,5,10,0.0,1.0,495,False
61055,2016,5,11,0.0,1.0,496,False
61055,2016,5,12,0.0,1.0,497,False
61055,2016,5,13,0.0,1.0,498,False
61055,2016,5,14,0.0,1.0,499,False
61055,2016,5,15,0.0,1.0,500,False
61055,2016,5,16,0.0,1.0,501,False
61055,2016,5,17,0.0,1.0,502,False
61055,2016,5,18,0.0,1.0,503,False
61055,2016,5,19,0.0,1.0,504,False
61055,2016,5,20,0.0,1.0,505,False
61055,2016,5,21,0.0,1.0,506,False
61055,2016,5,22,0.0,1.0,507,False
61055,2016,5,23,0.0,1.0,508,False
61055,2016,5,24,0.0,1.0,509,False
61055,2016,5,25,0.0,1.0,510,False
61055,2016,5,26,0.6,1.0,511,False
61055,2016,5,27,0.4,1.0,512,False
61055,2016,5,28,0.0,1.0,513,False
61055,2016,5,29,0.2,1.0,514,False
61055,2016,5,30,0.0,1.0,515,False
61055,2016,5,31,0.0,1.0,516,False
61055,2016,6,1,39.6,1.0,517,False
61055,2016,6,2,0.0,1.0,518,False
61055,2016,6,3,3.8,1.0,519,False
61055,2016,6,4,4.6,1.0,520,False
61055,2016,6,5,58.2,1.0,521,False
61055,2016,6,6,25.8,1.0,522,False
61055,2016,6,7,0.0,1.0,523,False
61055,2016,6,8,0.0,1.0,524,False
61055,2016,6,9,0.0,1.0,525,False
61055,2016,6,10,0.0,1.0,526,False
61055,2016,6,11,0.0,1.0,527,False
61055,2016,6,12,0.0,1.0,528,False
61055,2016,6,13,1.0,1.0,529,False
61055,2016,6,14,0.0,1.0,530,False
61055,2016,6,15,0.0,1.0,531,False
61055,2016,6,16,0.0,1.0,532,False
61055,2016,6,17,0.0,1.0,533,False
61055,2016,6,18,1.8,1.0,534,False
61055,2016,6,19,2.0,1.0,535,False
61055,2016,6,20,22.8,1.0,536,False
61055,2016,6,21,0.0,1.0,537,False
61055,2016,6,22,0.0,1.0,538,False
61055,2016,6,23,0.0,1.0,539,False
61055,2016,6,24,0.0,1.0,540,False
61055,2016,6,25,0.8,1.0,541,False
61055,2016,6,26,0.0,1.0,542,False
61055,2016,6,27,0.0,1.0,543,False
61055,2016,6,28,0.2,1.0,544,False
61055,2016,6,29,0.0,1.0,545,False
61055,2016,6,30,0.0,1.0,546,False
61055,2016,7,1,0.0,1.0,547,False
61055,2016,7,2,0.0,1.0,548,False
61055,2016,7,3,0.0,1.0,549,False
61055,2016,7,4,0.0,1.0,550,False
61055,2016,7,5,1.6,1.0,551,False
61055,2016,7,6,0.2,1.0,552,False
61055,2016,7,7,1.8,1.0,553,False
61055,2016,7,8,13.0,1.0,554,False
61055,2016,7,9,6.0,1.0,555,False
61055,2016,7,10,0.0,1.0,556,False
61055,2016,7,11,0.0,1.0,557,False
61055,2016,7,12,0.0,1.0,558,False
61055,2016,7,13,0.0,1.0,559,False
61055,2016,7,14,0.0,1.0,560,False
61055,2016,7,15,0.0,1.0,561,False
61055,2016,7,16,0.0,1.0,562,False
61055,2016,7,17,8.4,1.0,563,False
61055,2016,7,18,0.0,1.0,564,False
61055,2016,7,19,0.0,1.0,565,False
61055,2016,7,20,13.4,1.0,566,False
61055,2016,7,21,9.0,1.0,567,False
61055,2016,7,22,0.0,1.0,568,False
61055,2016,7,23,0.0,1.0,569,False
61055,2016,7,24,0.0,1.0,570,False
61055,2016,7,25,0.0,1.0,571,False
61055,2016,7,26,0.0,1.0,572,False
61055,2016,7,27,0.0,1.0,573,False
61055,2016,7,28,0.0,1.0,574,False
61055,2016,7,29,0.0,1.0,575,False
61055,2016,7,30,0.0,1.0,576,False
61055,2016,7,31,0.0,1.0,577,False
61055,2016,8,1,0.0,1.0,578,False
61055,2016,8,3,7.0,1.0,580,False
61055,2016,8,4,1.8,1.0,581,False
61055,2016,8,5,4.6,1.0,582,False
61055,2016,8,6,4.2,1.0,583,False
61055,2016,8,7,10.6,1.0,584,False
61055,2016,8,8,0.8,1.0,585,False
61055,2016,8,9,0.0,1.0,586,False
61055,2016,8,10,0.0,1.0,587,False
61055,2016,8,11,0.0,1.0,588,False
61055,2016,8,12,0.0,1.0,589,False
61055,2016,8,13,0.0,1.0,590,True
61055,2016,8,14,0.0,1.0,591,False
61055,2016,8,15,0.0,1.0,592,False
61055,2016,8,16,0.0,1.0,593,False
61055,2016,8,17,0.0,1.0,594,False
61055,2016,8,18,0.0,1.0,595,False
61055,2016,8,19,0.0,1.0,596,False
61055,2016,8,20,0.0,1.0,597,False
61055,2016,8,21,0.0,1.0,598,False
61055,2016,8,22,0.0,1.0,599,False
61055,2016,8,23,2.6,1.0,600,False
61055,2016,8,24,1.0,1.0,601,False
61055,2016,8,25,3.8,1.0,602,False
61055,2016,8,26,2.8,1.0,603,False
61055,2016,8,27,4.4,1.0,604,False
61055,2016,8,28,0.2,1.0,605,False
61055,2016,8,29,0.0,1.0,606,False
61055,2016,8,30,0.0,1.0,607,False
61055,2016,8,31,0.0,1.0,608,False
61055,2016,9,1,0.0,1.0,609,False
61055,2016,9,2,7.6,1.0,610,False
61055,2016,9,3,4.6,1.0,611,False
61055,2016,9,4,0.0,1.0,612,False
61055,2016,9,5,0.0,1.0,613,False
61055,2016,9,6,0.0,1.0,614,False
61055,2016,9,7,0.0,1.0,615,False
61055,2016,9,8,0.0,1.0,616,False
61055,2016,9,9,0.0,1.0,617,False
61055,2016,9,10,1.8,1.0,618,False
61055,2016,9,11,0.0,1.0,619,False
61055,2016,9,12,0.0,1.0,620,False
61055,2016,9,13,0.0,1.0,621,False
61055,2016,9,14,8.0,1.0,622,False
61055,2016,9,15,0.4,1.0,623,False
61055,2016,9,16,1.4,1.0,624,False
61055,2016,9,17,0.0,1.0,625,False
61055,2016,9,18,0.0,1.0,626,False
61055,2016,9,19,14.0,1.0,627,False
61055,2016,9,20,0.0,1.0,628,False
61055,2016,9,21,0.2,1.0,629,False
61055,2016,9,22,3.8,1.0,630,False
61055,2016,9,23,0.0,1.0,631,False
61055,2016,9,24,0.0,1.0,632,False
61055,2016,9,25,4.0,1.0,633,False
61055,2016,9,26,4.8,1.0,634,False
61055,2016,9,27,0.0,1.0,635,False
61055,2016,9,28,0.0,1.0,636,False
61055,2016,9,29,0.0,1.0,637,False
