year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2016,,1495.3,16.503005464480875,16.155494505494506,21.809016393442622
2017,,1186.6,16.125,15.896986301369862,21.65890410958904
2018,,1046.3,16.356986301369865,15.740109890109888,21.240934065934066
2019,,915.8,16.854246575342465,15.739275766016712,21.795277777777777
2020,,1544.5,15.342349726775957,15.87622950819672,21.443169398907102
2021,,1393.5,15.493698630136986,15.349863013698629,20.905205479452054
2023,8.619459902875587,1067.1,16.693150684931506,15.935342465753424,21.707458563535912
