averagemwh,year,index
4.356824742268045,2023,0
6.754716804123714,2023,1
6.846459484536083,2023,2
6.963974123711338,2023,3
6.906110618556704,2023,4
6.453860515463918,2023,5
4.527973917525775,2023,6
4.349137216494846,2023,7
6.450931649484536,2023,8
6.64561360824742,2023,9
6.654201340206185,2023,10
6.997463298969072,2023,11
6.816317422680413,2023,12
4.886965670103092,2023,13
4.590150618556701,2023,14
6.870081030927831,2023,15
6.810919484536081,2023,16
6.751535360824742,2023,17
6.673441752577317,2023,18
6.694468350515464,2023,19
4.729983608247423,2023,20
4.50501793814433,2023,21
6.7053782474226855,2023,22
6.718772886597941,2023,23
6.781217113402059,2023,24
6.77029237113402,2023,25
6.643460309278352,2023,26
4.751420515463916,2023,27
4.5572832989690735,2023,28
6.719101134020619,2023,29
6.897304639175258,2023,30
7.126897216494846,2023,31
7.166156701030928,2023,32
7.054084948453611,2023,33
4.969464536082476,2023,34
4.720571237113401,2023,35
7.1185220618556695,2023,36
7.145825876288659,2023,37
7.312960309278347,2023,38
7.378904329896906,2023,39
7.117857010309278,2023,40
4.925893814432992,2023,41
4.726254329896906,2023,42
5.298338350515462,2023,43
7.285233814432991,2023,44
7.231412680412374,2023,45
7.082345773195877,2023,46
7.007565257731959,2023,47
4.979594123711341,2023,48
4.8227605154639175,2023,49
7.016099175257732,2023,50
7.08158525773196,2023,51
7.244227113402061,2023,52
7.269423092783504,2023,53
7.107751649484536,2023,54
5.026267216494845,2023,55
4.87455268041237,2023,56
7.14250329896907,2023,57
7.324292061855673,2023,58
7.229328350515463,2023,59
7.186675154639175,2023,60
7.230073092783504,2023,61
5.257996701030928,2023,62
5.073553092783507,2023,63
7.1966439175257735,2023,64
7.221673711340206,2023,65
7.223307216494848,2023,66
7.162687113402058,2023,67
7.220790515463918,2023,68
5.276162164948453,2023,69
5.107256907216493,2023,70
7.432100927835051,2023,71
7.403934948453607,2023,72
7.435776185567009,2023,73
7.563445360824744,2023,74
7.56574824742268,2023,75
5.416027422680412,2023,76
5.112162783505156,2023,77
7.40996092783505,2023,78
7.560888865979384,2023,79
7.564849278350518,2023,80
7.474299793814434,2023,81
7.355472680412369,2023,82
5.36456319587629,2023,83
5.152680721649485,2023,84
7.426235463917526,2023,85
7.424553814432988,2023,86
7.538548041237111,2023,87
7.451927938144328,2023,88
7.424115979381443,2023,89
5.421252371134021,2023,90
5.249706391752577,2023,91
7.148385876288655,2023,92
7.449072061855674,2023,93
7.429219072164947,2023,94
7.36700082474227,2023,95
7.280873917525773,2023,96
5.398915670103094,2023,97
5.2990739175257735,2023,98
7.465413505154639,2023,99
7.613318247422677,2023,100
7.611454329896908,2023,101
7.519261855670105,2023,102
7.394276804123713,2023,103
5.538752989690723,2023,104
5.353296288659796,2023,105
7.499464432989693,2023,106
7.587174226804125,2023,107
7.639855051546393,2023,108
7.605996597938149,2023,109
7.400392577319585,2023,110
5.665753092783506,2023,111
6.829708453608247,2023,112
9.771706288659797,2023,113
9.937708969072167,2023,114
10.322855670103088,2023,115
10.212307525773197,2023,116
10.062836701030928,2023,117
8.002818969072166,2023,118
7.651869278350519,2023,119
9.87213536082474,2023,120
9.995426907216494,2023,121
10.024274639175257,2023,122
10.907933917525774,2023,123
10.743178453608248,2023,124
8.73669175257732,2023,125
8.42926670103093,2023,126
10.825739587628862,2023,127
10.99440082474227,2023,128
10.968018865979383,2023,129
10.905875773195874,2023,130
10.890530721649489,2023,131
8.652159381443301,2023,132
8.338223505154641,2023,133
10.778797216494844,2023,134
10.93754567010309,2023,135
11.06378793814433,2023,136
11.024986597938147,2023,137
10.892848556701033,2023,138
8.734617010309279,2023,139
8.385685670103094,2023,140
10.704302680412374,2023,141
10.99852113402062,2023,142
11.100230721649488,2023,143
9.127639072164948,2023,144
10.873768969072168,2023,145
8.83288525773196,2023,146
8.461757731958764,2023,147
10.748974948453608,2023,148
10.895205360824743,2023,149
11.063576185567015,2023,150
11.07800175257732,2023,151
10.96651278350516,2023,152
8.826538865979382,2023,153
9.062688659793812,2023,154
11.009812268041236,2023,155
11.070400618556702,2023,156
11.206664742268035,2023,157
11.011992474226805,2023,158
8.947578041237115,2023,159
8.715159587628861,2023,160
11.00230195876289,2023,161
11.138380824742269,2023,162
11.277570309278351,2023,163
11.362156185567011,2023,164
11.317406597938149,2023,165
9.000005773195875,2023,166
8.825599484536081,2023,167
11.083094329896904,2023,168
11.366295051546391,2023,169
12.04380773195876,2023,170
12.089742061855672,2023,171
11.93053484536082,2023,172
9.296228556701031,2023,173
8.841329278350518,2023,174
11.66593855670103,2023,175
12.218471958762883,2023,176
11.93983577319588,2023,177
11.584118247422682,2023,178
11.631479690721648,2023,179
11.601711855670104,2023,180
9.43043835051546,2023,181
9.113349999999995,2023,182
11.94766525773196,2023,183
12.09984793814433,2023,184
12.004078144329895,2023,185
12.05202556701031,2023,186
12.02169711340207,2023,187
9.89922773195876,2023,188
9.581632061855666,2023,189
12.65267175257732,2023,190
12.52787474226804,2023,191
11.918064948453612,2023,192
11.90789649484536,2023,193
11.846708041237113,2023,194
9.766652061855671,2023,195
9.595104948453608,2023,196
12.152444329896907,2023,197
11.879330412371136,2023,198
12.316778247422684,2023,199
12.634645051546393,2023,200
12.731134020618551,2023,201
9.958078659793816,2023,202
9.7259206185567,2023,203
12.543462989690722,2023,204
12.46435824742268,2023,205
12.28775237113402,2023,206
12.457436907216495,2023,207
12.406036907216496,2023,208
10.139644020618558,2023,209
9.85902360824742,2023,210
13.296624432989692,2023,211
12.906719587628867,2023,212
13.141124226804124,2023,213
12.56606113402062,2023,214
12.081153711340203,2023,215
10.068396288659793,2023,216
9.910113298969073,2023,217
13.358264432989692,2023,218
12.695049690721657,2023,219
12.570266701030928,2023,220
12.55979144329897,2023,221
12.158399381443296,2023,222
10.009956082474227,2023,223
9.646321958762888,2023,224
11.822376391752575,2023,225
12.002750824742268,2023,226
12.110545567010304,2023,227
12.031728969072166,2023,228
12.34192020618556,2023,229
10.43575412371134,2023,230
10.061240927835051,2023,231
10.939873402061858,2023,232
11.206865670103094,2023,233
12.776497835051549,2023,234
12.047942680412374,2023,235
12.15813154639175,2023,236
10.85388,2023,237
10.73537670103093,2023,238
11.550042680412377,2023,239
13.140145567010313,2023,240
12.962757835051546,2023,241
11.807817319587627,2023,242
11.59829216494846,2023,243
10.04573824742268,2023,244
9.874907525773194,2023,245
12.742372164948453,2023,246
13.14630051546392,2023,247
13.071239793814437,2023,248
13.317653505154642,2023,249
13.529752989690715,2023,250
10.98531381443299,2023,251
10.7760481443299,2023,252
14.502226701030931,2023,253
14.576806185567015,2023,254
14.625508659793814,2023,255
13.254406597938148,2023,256
12.579144536082476,2023,257
10.570408556701036,2023,258
10.17879113402062,2023,259
13.16189391752578,2023,260
14.059441030927838,2023,261
