Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality_Y
66036,1916,6,29,0.0,,True
66036,1916,6,30,0.0,,True
66036,1916,7,1,2.3,1.0,True
66036,1916,7,2,3.6,1.0,True
66036,1916,7,3,3.6,1.0,True
66036,1916,7,4,0.0,,True
66036,1916,7,5,0.0,,True
66036,1916,7,6,0.0,,True
66036,1916,7,7,0.0,,True
66036,1916,7,8,2.0,1.0,True
66036,1916,7,9,0.0,,True
66036,1916,7,10,0.0,,True
66036,1916,7,11,0.0,,True
66036,1916,7,12,3.8,1.0,True
66036,1916,7,13,7.1,1.0,True
66036,1916,7,14,2.0,1.0,True
66036,1916,7,15,0.0,,True
66036,1916,7,16,0.0,,True
66036,1916,7,17,0.0,,True
66036,1916,7,18,0.0,,True
66036,1916,7,19,11.2,1.0,True
66036,1916,7,20,0.0,,True
66036,1916,7,21,0.0,,True
66036,1916,7,22,0.0,,True
66036,1916,7,23,0.0,,True
66036,1916,7,24,0.0,,True
66036,1916,7,25,0.0,,True
66036,1916,7,26,0.0,,True
66036,1916,7,27,0.0,,True
66036,1916,7,28,3.0,1.0,True
66036,1916,7,29,6.9,1.0,True
66036,1916,7,30,24.6,1.0,True
66036,1916,7,31,0.5,1.0,True
66036,1916,8,1,37.3,1.0,True
66036,1916,8,2,23.4,1.0,True
66036,1916,8,3,4.3,1.0,True
66036,1916,8,4,1.3,1.0,True
66036,1916,8,5,2.8,1.0,True
66036,1916,8,6,0.0,,True
66036,1916,8,7,0.0,,True
66036,1916,8,8,0.0,,True
66036,1916,8,9,0.0,,True
66036,1916,8,10,3.6,1.0,True
66036,1916,8,11,3.3,1.0,True
66036,1916,8,12,15.7,1.0,True
66036,1916,8,13,0.0,,True
66036,1916,8,14,0.5,1.0,True
66036,1916,8,15,0.0,,True
66036,1916,8,16,1.8,1.0,True
66036,1916,8,17,0.0,,True
66036,1916,8,18,0.0,,True
66036,1916,8,19,0.0,,True
66036,1916,8,20,0.0,,True
66036,1916,8,21,0.0,,True
66036,1916,8,22,0.0,,True
66036,1916,8,23,0.0,,True
66036,1916,8,24,0.0,,True
66036,1916,8,25,0.0,,True
66036,1916,8,26,0.0,,True
66036,1916,8,27,0.0,,True
66036,1916,8,28,0.0,,True
66036,1916,8,29,3.0,1.0,True
66036,1916,8,30,0.0,,True
66036,1916,8,31,0.0,,True
66036,1916,9,1,0.0,,True
66036,1916,9,2,0.0,,True
66036,1916,9,3,0.0,,True
66036,1916,9,4,0.0,,True
66036,1916,9,5,0.0,,True
66036,1916,9,6,0.0,,True
66036,1916,9,7,1.0,1.0,True
66036,1916,9,8,0.0,,True
66036,1916,9,9,0.0,,True
66036,1916,9,10,0.0,,True
66036,1916,9,11,2.0,1.0,True
66036,1916,9,12,0.0,,True
66036,1916,9,13,0.0,,True
66036,1916,9,14,0.0,,True
66036,1916,9,15,0.0,,True
66036,1916,9,16,0.0,,True
66036,1916,9,17,0.0,,True
66036,1916,9,18,0.0,,True
66036,1916,9,19,0.0,,True
66036,1916,9,20,0.0,,True
66036,1916,9,21,0.0,,True
66036,1916,9,22,0.0,,True
66036,1916,9,23,0.0,,True
66036,1916,9,24,0.0,,True
66036,1916,9,25,2.8,1.0,True
66036,1916,9,26,1.0,1.0,True
66036,1916,9,27,8.9,1.0,True
66036,1916,9,28,14.5,1.0,True
66036,1916,9,29,73.7,1.0,True
66036,1916,9,30,19.6,1.0,True
66036,1916,10,1,41.1,1.0,True
66036,1916,10,2,13.2,1.0,True
66036,1916,10,3,20.3,1.0,True
66036,1916,10,4,43.9,1.0,True
66036,1916,10,5,91.9,1.0,True
66036,1916,10,6,5.1,1.0,True
66036,1916,10,7,0.0,,True
66036,1916,10,8,0.0,,True
66036,1916,10,9,0.0,,True
66036,1916,10,10,9.1,1.0,True
66036,1916,10,11,0.0,,True
66036,1916,10,12,0.0,,True
66036,1916,10,13,0.0,,True
66036,1916,10,14,0.0,,True
66036,1916,10,15,0.0,,True
66036,1916,10,16,0.0,,True
66036,1916,10,17,0.0,,True
66036,1916,10,18,0.0,,True
66036,1916,10,19,3.0,1.0,True
66036,1916,10,20,0.0,,True
66036,1916,10,21,0.0,,True
66036,1916,10,22,4.6,1.0,True
66036,1916,10,23,3.0,1.0,True
66036,1916,10,24,0.0,,True
66036,1916,10,25,0.0,,True
66036,1916,10,26,0.0,,True
66036,1916,10,27,0.0,,True
66036,1916,10,28,0.0,,True
66036,1916,10,29,40.1,1.0,True
66036,1916,10,30,12.2,1.0,True
66036,1916,10,31,24.9,1.0,True
66036,1916,11,1,1.8,1.0,True
66036,1916,11,2,0.0,,True
66036,1916,11,3,0.0,,True
66036,1916,11,4,0.0,,True
66036,1916,11,5,1.0,1.0,True
66036,1916,11,6,0.0,,True
66036,1916,11,7,0.0,,True
66036,1916,11,8,1.5,1.0,True
66036,1916,11,9,0.3,1.0,True
66036,1916,11,10,0.0,,True
66036,1916,11,11,0.0,,True
66036,1916,11,12,0.0,,True
66036,1916,11,13,9.7,1.0,True
66036,1916,11,14,1.8,1.0,True
66036,1916,11,15,0.0,,True
66036,1916,11,16,0.0,,True
66036,1916,11,17,0.0,,True
66036,1916,11,18,5.3,1.0,True
66036,1916,11,19,0.0,,True
66036,1916,11,20,0.0,,True
66036,1916,11,21,0.0,,True
66036,1916,11,22,14.2,1.0,True
66036,1916,11,23,0.0,,True
66036,1916,11,24,0.0,,True
66036,1916,11,25,0.0,,True
66036,1916,11,26,5.6,1.0,True
66036,1916,11,27,0.3,1.0,True
66036,1916,11,28,3.8,1.0,True
66036,1916,11,29,19.1,1.0,True
66036,1916,11,30,5.3,1.0,True
66036,1916,12,1,10.9,1.0,True
66036,1916,12,2,0.8,1.0,True
66036,1916,12,3,5.1,1.0,True
66036,1916,12,4,2.5,1.0,True
66036,1916,12,5,2.0,1.0,True
66036,1916,12,6,0.0,,True
66036,1916,12,7,0.0,,True
66036,1916,12,8,0.0,,True
66036,1916,12,9,0.0,,True
66036,1916,12,10,28.4,1.0,True
66036,1916,12,11,0.0,,True
66036,1916,12,12,3.6,1.0,True
66036,1916,12,13,4.8,1.0,True
66036,1916,12,14,13.7,1.0,True
66036,1916,12,15,3.0,1.0,True
66036,1916,12,16,0.0,,True
66036,1916,12,17,0.0,,True
66036,1916,12,18,0.0,,True
66036,1916,12,19,0.0,,True
66036,1916,12,20,0.0,,True
66036,1916,12,21,0.0,,True
66036,1916,12,22,0.0,,True
66036,1916,12,23,0.0,,True
66036,1916,12,24,0.0,,True
66036,1916,12,25,3.6,1.0,True
66036,1916,12,26,0.0,,True
66036,1916,12,27,0.5,1.0,True
66036,1916,12,28,0.0,,True
66036,1916,12,29,0.0,,True
66036,1916,12,30,0.0,,True
66036,1916,12,31,0.0,,True
66036,1917,1,1,0.0,,True
66036,1917,1,2,0.0,,True
66036,1917,1,3,1.8,1.0,True
66036,1917,1,4,0.5,1.0,True
66036,1917,1,5,0.0,,True
66036,1917,1,6,0.0,,True
66036,1917,1,7,0.0,,True
66036,1917,1,8,0.0,,True
66036,1917,1,9,0.0,,True
66036,1917,1,10,0.8,1.0,True
66036,1917,1,11,0.0,,True
66036,1917,1,12,0.3,1.0,True
66036,1917,1,13,0.0,,True
66036,1917,1,14,0.0,,True
66036,1917,1,15,0.0,,True
66036,1917,1,16,0.0,,True
66036,1917,1,17,0.0,,True
66036,1917,1,18,0.0,,True
66036,1917,1,19,0.0,,True
66036,1917,1,20,0.0,,True
66036,1917,1,21,0.0,,True
66036,1917,1,22,0.0,,True
66036,1917,1,23,17.0,1.0,True
66036,1917,1,24,0.3,1.0,True
66036,1917,1,25,0.5,1.0,True
66036,1917,1,26,0.0,,True
66036,1917,1,27,0.0,,True
66036,1917,1,28,2.3,1.0,True
66036,1917,1,29,8.1,1.0,True
66036,1917,1,30,5.8,1.0,True
66036,1917,1,31,19.1,1.0,True
66036,1917,2,1,7.9,1.0,True
66036,1917,2,2,7.4,1.0,True
66036,1917,2,3,14.0,1.0,True
66036,1917,2,4,1.8,1.0,True
66036,1917,2,5,3.0,1.0,True
66036,1917,2,6,5.8,1.0,True
66036,1917,2,7,7.6,1.0,True
66036,1917,2,8,12.2,1.0,True
66036,1917,2,9,0.5,1.0,True
66036,1917,2,10,0.0,,True
66036,1917,2,11,0.0,,True
66036,1917,2,12,0.0,,True
66036,1917,2,13,0.0,,True
66036,1917,2,14,0.0,,True
66036,1917,2,15,0.0,,True
66036,1917,2,16,0.0,,True
66036,1917,2,17,0.0,,True
66036,1917,2,18,0.0,,True
66036,1917,2,19,0.3,1.0,True
66036,1917,2,20,80.0,1.0,True
66036,1917,2,21,0.0,,True
66036,1917,2,22,0.0,,True
66036,1917,2,23,0.0,,True
66036,1917,2,24,5.8,1.0,True
66036,1917,2,25,23.6,1.0,True
66036,1917,2,26,0.0,,True
66036,1917,2,27,0.0,,True
66036,1917,2,28,0.0,,True
66036,1917,3,1,0.0,,True
66036,1917,3,2,0.0,,True
66036,1917,3,3,2.0,1.0,True
66036,1917,3,4,0.0,,True
66036,1917,3,5,0.0,,True
66036,1917,3,6,0.0,,True
66036,1917,3,7,0.0,,True
66036,1917,3,8,0.0,,True
66036,1917,3,9,0.0,,True
66036,1917,3,10,0.0,,True
66036,1917,3,11,0.0,,True
66036,1917,3,12,0.0,,True
66036,1917,3,13,0.0,,True
66036,1917,3,14,0.0,,True
66036,1917,3,15,1.3,1.0,True
66036,1917,3,16,3.3,1.0,True
66036,1917,3,17,1.8,1.0,True
66036,1917,3,18,0.3,1.0,True
66036,1917,3,19,0.0,,True
66036,1917,3,20,0.0,,True
66036,1917,3,21,0.0,,True
66036,1917,3,22,0.0,,True
66036,1917,3,23,0.0,,True
66036,1917,3,24,0.0,,True
66036,1917,3,25,0.0,,True
66036,1917,3,26,0.0,,True
66036,1917,3,27,0.0,,True
66036,1917,3,28,0.0,,True
66036,1917,3,29,0.0,,True
66036,1917,3,30,0.0,,True
66036,1917,3,31,0.0,,True
66036,1917,4,1,0.5,1.0,True
66036,1917,4,2,0.0,,True
66036,1917,4,3,9.7,1.0,True
66036,1917,4,4,0.0,,True
66036,1917,4,5,0.0,,True
66036,1917,4,6,0.0,,True
66036,1917,4,7,0.0,,True
66036,1917,4,8,0.0,,True
66036,1917,4,9,0.0,,True
66036,1917,4,10,1.8,1.0,True
66036,1917,4,11,77.0,1.0,True
66036,1917,4,12,44.5,1.0,True
66036,1917,4,13,0.0,,True
66036,1917,4,14,0.0,,True
66036,1917,4,15,0.0,,True
66036,1917,4,16,0.0,,True
66036,1917,4,17,0.0,,True
66036,1917,4,18,0.3,1.0,True
66036,1917,4,19,34.0,1.0,True
66036,1917,4,20,34.3,1.0,True
66036,1917,4,21,44.5,1.0,True
66036,1917,4,22,25.9,1.0,True
66036,1917,4,23,46.5,1.0,True
66036,1917,4,24,0.0,,True
66036,1917,4,25,0.0,,True
66036,1917,4,26,0.0,,True
66036,1917,4,27,0.0,,True
66036,1917,4,28,0.0,,True
66036,1917,4,29,0.0,,True
66036,1917,4,30,0.0,,True
66036,1917,5,1,14.0,1.0,True
66036,1917,5,2,31.2,1.0,True
66036,1917,5,3,12.7,1.0,True
66036,1917,5,4,24.1,1.0,True
66036,1917,5,5,0.8,1.0,True
66036,1917,5,6,0.0,,True
66036,1917,5,7,0.0,,True
66036,1917,5,8,0.0,,True
66036,1917,5,9,0.0,,True
66036,1917,5,10,0.0,,True
66036,1917,5,11,0.0,,True
66036,1917,5,12,0.0,,True
66036,1917,5,13,0.0,,True
66036,1917,5,14,0.0,,True
66036,1917,5,15,0.0,,True
66036,1917,5,16,0.0,,True
66036,1917,5,17,0.0,,True
66036,1917,5,18,0.0,,True
66036,1917,5,19,0.0,,True
66036,1917,5,20,0.0,,True
66036,1917,5,21,0.0,,True
66036,1917,5,22,0.0,,True
66036,1917,5,23,0.0,,True
66036,1917,5,24,0.0,,True
66036,1917,5,25,0.0,,True
66036,1917,5,26,0.0,,True
66036,1917,5,27,0.0,,True
66036,1917,5,28,0.0,,True
66036,1917,5,29,0.0,,True
66036,1917,5,30,0.0,,True
66036,1917,5,31,0.0,,True
66036,1917,6,1,0.0,,True
66036,1917,6,2,0.0,,True
66036,1917,6,3,0.0,,True
66036,1917,6,4,0.0,,True
66036,1917,6,5,0.0,,True
66036,1917,6,6,0.0,,True
66036,1917,6,7,0.0,,True
66036,1917,6,8,0.5,1.0,True
66036,1917,6,9,0.0,,True
66036,1917,6,10,0.0,,True
66036,1917,6,11,7.9,1.0,True
66036,1917,6,12,9.9,1.0,True
66036,1917,6,13,1.0,1.0,True
66036,1917,6,14,0.0,,True
66036,1917,6,15,0.0,,True
66036,1917,6,16,0.0,,True
66036,1917,6,17,0.0,,True
66036,1917,6,18,0.0,,True
66036,1917,6,19,0.0,,True
66036,1917,6,20,0.0,,True
66036,1917,6,21,3.3,1.0,True
66036,1917,6,22,5.8,1.0,True
66036,1917,6,23,0.5,1.0,True
66036,1917,6,24,0.0,,True
66036,1917,6,25,80.0,1.0,True
66036,1917,6,26,14.0,1.0,True
66036,1917,6,27,8.6,1.0,True
66036,1917,6,28,0.3,1.0,True
66036,1917,6,29,0.0,,True
66036,1917,6,30,0.0,,True
66036,1917,7,1,0.0,,True
66036,1917,7,2,0.0,,True
66036,1917,7,3,0.0,,True
66036,1917,7,4,0.0,,True
66036,1917,7,5,0.0,,True
66036,1917,7,6,0.0,,True
66036,1917,7,7,0.0,,True
66036,1917,7,8,0.0,,True
66036,1917,7,9,0.0,,True
66036,1917,7,10,0.0,,True
66036,1917,7,11,0.0,,True
66036,1917,7,12,5.6,1.0,True
66036,1917,7,13,0.0,,True
66036,1917,7,14,0.0,,True
66036,1917,7,15,0.0,,True
66036,1917,7,16,0.0,,True
66036,1917,7,17,0.0,,True
66036,1917,7,18,0.3,1.0,True
66036,1917,7,19,1.3,1.0,True
66036,1917,7,20,0.0,,True
66036,1917,7,21,0.0,,True
66036,1917,7,22,0.0,,True
66036,1917,7,23,0.0,,True
66036,1917,7,24,0.0,,True
66036,1917,7,25,1.5,1.0,True
66036,1917,7,26,0.3,1.0,True
66036,1917,7,27,0.0,,True
66036,1917,7,28,0.0,,True
66036,1917,7,29,0.0,,True
66036,1917,7,30,0.0,,True
66036,1917,7,31,0.0,,True
66036,1917,8,1,0.0,,True
66036,1917,8,2,0.0,,True
66036,1917,8,3,2.3,1.0,True
66036,1917,8,4,0.0,,True
66036,1917,8,5,15.7,1.0,True
66036,1917,8,6,3.0,1.0,True
66036,1917,8,7,0.0,,True
66036,1917,8,8,0.0,,True
66036,1917,8,9,0.0,,True
66036,1917,8,10,0.0,,True
66036,1917,8,11,0.0,,True
66036,1917,8,12,3.8,1.0,True
66036,1917,8,13,0.0,,True
66036,1917,8,14,2.3,1.0,True
66036,1917,8,15,0.0,,True
66036,1917,8,16,0.0,,True
66036,1917,8,17,0.0,,True
66036,1917,8,18,0.0,,True
66036,1917,8,19,0.8,1.0,True
66036,1917,8,20,0.0,,True
66036,1917,8,21,0.0,,True
66036,1917,8,22,0.0,,True
66036,1917,8,23,0.0,,True
66036,1917,8,24,0.0,,True
66036,1917,8,25,0.0,,True
66036,1917,8,26,0.0,,True
66036,1917,8,27,0.0,,True
66036,1917,8,28,0.0,,True
66036,1917,8,29,0.0,,True
66036,1917,8,30,0.0,,True
66036,1917,8,31,11.7,1.0,True
66036,1917,9,1,0.0,,True
66036,1917,9,2,0.0,,True
66036,1917,9,3,0.0,,True
66036,1917,9,4,0.0,,True
66036,1917,9,5,0.0,,True
66036,1917,9,6,0.0,,True
66036,1917,9,7,0.0,,True
66036,1917,9,8,1.0,1.0,True
66036,1917,9,9,0.0,,True
66036,1917,9,10,0.0,,True
66036,1917,9,11,0.0,,True
66036,1917,9,12,0.0,,True
66036,1917,9,13,0.0,,True
66036,1917,9,14,0.5,1.0,True
66036,1917,9,15,0.0,,True
66036,1917,9,16,0.0,,True
66036,1917,9,17,10.4,1.0,True
66036,1917,9,18,0.0,,True
66036,1917,9,19,18.0,1.0,True
66036,1917,9,20,57.2,1.0,True
66036,1917,9,21,0.0,,True
66036,1917,9,22,0.3,1.0,True
66036,1917,9,23,0.0,,True
66036,1917,9,24,0.0,,True
66036,1917,9,25,12.2,1.0,True
66036,1917,9,26,1.8,1.0,True
66036,1917,9,27,0.0,,True
66036,1917,9,28,0.0,,True
66036,1917,9,29,0.0,,True
66036,1917,9,30,0.0,,True
66036,1917,10,1,0.0,,True
66036,1917,10,2,0.0,,True
66036,1917,10,3,2.5,1.0,True
66036,1917,10,4,12.4,1.0,True
66036,1917,10,5,2.3,1.0,True
66036,1917,10,6,5.1,1.0,True
66036,1917,10,7,0.0,,True
66036,1917,10,8,6.6,1.0,True
66036,1917,10,9,39.9,1.0,True
66036,1917,10,10,3.0,1.0,True
66036,1917,10,11,2.0,1.0,True
66036,1917,10,12,0.0,,True
66036,1917,10,13,0.0,,True
66036,1917,10,14,0.0,,True
66036,1917,10,15,1.3,1.0,True
66036,1917,10,16,0.0,,True
66036,1917,10,17,0.0,,True
66036,1917,10,18,18.5,1.0,True
66036,1917,10,19,0.0,,True
66036,1917,10,20,0.0,,True
66036,1917,10,21,0.3,1.0,True
66036,1917,10,22,0.0,,True
66036,1917,10,23,0.0,,True
66036,1917,10,24,0.3,1.0,True
66036,1917,10,25,2.0,1.0,True
66036,1917,10,26,0.0,,True
66036,1917,10,27,0.0,,True
66036,1917,10,28,1.5,1.0,True
66036,1917,10,29,0.0,,True
66036,1917,10,30,0.0,,True
66036,1917,10,31,0.0,,True
66036,1917,11,1,0.0,,True
66036,1917,11,2,0.0,,True
66036,1917,11,3,0.5,1.0,True
66036,1917,11,4,2.0,1.0,True
66036,1917,11,5,2.8,1.0,True
66036,1917,11,6,8.4,1.0,True
66036,1917,11,7,0.0,,True
66036,1917,11,8,0.0,,True
66036,1917,11,9,12.7,1.0,True
66036,1917,11,10,50.8,1.0,True
66036,1917,11,11,2.3,1.0,True
66036,1917,11,12,0.0,,True
66036,1917,11,13,17.8,1.0,True
66036,1917,11,14,2.0,1.0,True
66036,1917,11,15,18.0,1.0,True
66036,1917,11,16,0.0,,True
66036,1917,11,17,0.0,,True
66036,1917,11,18,0.8,1.0,True
66036,1917,11,19,0.0,,True
66036,1917,11,20,0.0,,True
66036,1917,11,21,0.0,,True
66036,1917,11,22,7.6,1.0,True
66036,1917,11,23,18.8,1.0,True
66036,1917,11,24,17.0,1.0,True
66036,1917,11,25,1.5,1.0,True
66036,1917,11,26,0.0,,True
66036,1917,11,27,22.9,1.0,True
66036,1917,11,28,0.5,1.0,True
66036,1917,11,29,0.0,,True
66036,1917,11,30,0.0,,True
66036,1917,12,1,2.8,1.0,True
66036,1917,12,2,2.5,1.0,True
66036,1917,12,3,3.0,1.0,True
66036,1917,12,4,0.0,,True
66036,1917,12,5,0.0,,True
66036,1917,12,6,0.0,,True
66036,1917,12,7,0.0,,True
66036,1917,12,8,0.0,,True
66036,1917,12,9,19.1,1.0,True
66036,1917,12,10,0.0,,True
66036,1917,12,11,0.0,,True
66036,1917,12,12,0.0,,True
66036,1917,12,13,6.1,1.0,True
66036,1917,12,14,0.0,,True
66036,1917,12,15,0.0,,True
66036,1917,12,16,0.0,,True
66036,1917,12,17,0.0,,True
66036,1917,12,18,0.0,,True
66036,1917,12,19,0.0,,True
66036,1917,12,20,0.0,,True
66036,1917,12,21,0.0,,True
66036,1917,12,22,0.0,,True
66036,1917,12,23,0.0,,True
66036,1917,12,24,0.0,,True
66036,1917,12,25,0.0,,True
66036,1917,12,26,4.1,1.0,True
66036,1917,12,27,0.0,,True
66036,1917,12,28,0.0,,True
66036,1917,12,29,3.0,1.0,True
66036,1917,12,30,0.0,,True
66036,1917,12,31,0.0,,True
66036,1918,1,1,10.2,1.0,True
66036,1918,1,2,0.0,,True
66036,1918,1,3,0.0,,True
66036,1918,1,4,1.8,1.0,True
66036,1918,1,5,0.0,,True
66036,1918,1,6,0.0,,True
66036,1918,1,7,0.0,,True
66036,1918,1,8,1.0,1.0,True
66036,1918,1,9,0.8,1.0,True
66036,1918,1,10,2.5,1.0,True
66036,1918,1,11,19.8,1.0,True
66036,1918,1,12,97.8,1.0,True
66036,1918,1,13,34.3,1.0,True
66036,1918,1,14,0.8,1.0,True
66036,1918,1,15,0.0,,True
66036,1918,1,16,0.0,,True
66036,1918,1,17,0.5,1.0,True
66036,1918,1,18,0.0,,True
66036,1918,1,19,0.0,,True
66036,1918,1,20,0.0,,True
66036,1918,1,21,0.0,,True
66036,1918,1,22,0.0,,True
66036,1918,1,23,0.0,,True
66036,1918,1,24,0.0,,True
66036,1918,1,25,0.0,,True
66036,1918,1,26,0.0,,True
66036,1918,1,27,0.0,,True
66036,1918,1,28,0.0,,True
66036,1918,1,29,7.4,1.0,True
66036,1918,1,30,26.7,1.0,True
66036,1918,1,31,25.9,1.0,True
66036,1918,2,1,12.4,1.0,True
66036,1918,2,2,0.8,1.0,True
66036,1918,2,3,0.0,,True
66036,1918,2,4,0.3,1.0,True
66036,1918,2,5,5.1,1.0,True
66036,1918,2,6,0.3,1.0,True
66036,1918,2,7,0.0,,True
66036,1918,2,8,0.0,,True
66036,1918,2,9,0.0,,True
66036,1918,2,10,0.0,,True
66036,1918,2,11,0.0,,True
66036,1918,2,12,0.0,,True
66036,1918,2,13,1.0,1.0,True
66036,1918,2,14,7.6,1.0,True
66036,1918,2,15,5.3,1.0,True
66036,1918,2,16,35.6,1.0,True
66036,1918,2,17,0.0,,True
66036,1918,2,18,0.0,,True
66036,1918,2,19,0.0,,True
66036,1918,2,20,6.4,1.0,True
66036,1918,2,21,10.2,1.0,True
66036,1918,2,22,0.0,,True
66036,1918,2,23,0.0,,True
66036,1918,2,24,0.0,,True
66036,1918,2,25,0.0,,True
66036,1918,2,26,0.0,,True
66036,1918,2,27,5.8,1.0,True
66036,1918,2,28,0.0,,True
66036,1918,3,1,0.0,,True
66036,1918,3,2,5.1,1.0,True
66036,1918,3,3,2.5,1.0,True
66036,1918,3,4,0.0,,True
66036,1918,3,5,0.0,,True
66036,1918,3,6,0.0,,True
66036,1918,3,7,0.8,1.0,True
66036,1918,3,8,0.0,,True
66036,1918,3,9,0.0,,True
66036,1918,3,10,0.0,,True
66036,1918,3,11,4.1,1.0,True
66036,1918,3,12,0.0,,True
66036,1918,3,13,0.3,1.0,True
66036,1918,3,14,0.0,,True
66036,1918,3,15,1.5,1.0,True
66036,1918,3,16,0.0,,True
66036,1918,3,17,0.0,,True
66036,1918,3,18,0.0,,True
66036,1918,3,19,0.0,,True
66036,1918,3,20,0.0,,True
66036,1918,3,21,0.0,,True
66036,1918,3,22,0.0,,True
66036,1918,3,23,0.0,,True
66036,1918,3,24,0.0,,True
66036,1918,3,25,0.0,,True
66036,1918,3,26,0.0,,True
66036,1918,3,27,8.6,1.0,True
66036,1918,3,28,6.1,1.0,True
66036,1918,3,29,0.0,,True
66036,1918,3,30,0.0,,True
66036,1918,3,31,0.0,,True
66036,1918,4,1,0.0,,True
66036,1918,4,2,33.5,1.0,True
66036,1918,4,3,0.0,,True
66036,1918,4,4,0.3,1.0,True
66036,1918,4,5,50.3,1.0,True
66036,1918,4,6,15.2,1.0,True
66036,1918,4,7,0.0,,True
66036,1918,4,8,8.6,1.0,True
66036,1918,4,9,10.9,1.0,True
66036,1918,4,10,0.0,,True
66036,1918,4,11,0.0,,True
66036,1918,4,12,0.8,1.0,True
66036,1918,4,13,0.0,,True
66036,1918,4,14,0.0,,True
66036,1918,4,15,7.6,1.0,True
66036,1918,4,16,0.0,,True
66036,1918,4,17,0.0,,True
66036,1918,4,18,2.8,1.0,True
66036,1918,4,19,9.9,1.0,True
66036,1918,4,20,5.8,1.0,True
66036,1918,4,21,5.3,1.0,True
66036,1918,4,22,1.8,1.0,True
66036,1918,4,23,1.8,1.0,True
66036,1918,4,24,4.3,1.0,True
66036,1918,4,25,0.0,,True
66036,1918,4,26,2.0,1.0,True
66036,1918,4,27,1.0,1.0,True
66036,1918,4,28,0.0,,True
66036,1918,4,29,0.0,,True
66036,1918,4,30,0.0,,True
66036,1918,5,1,0.0,,True
66036,1918,5,2,0.0,,True
66036,1918,5,3,0.0,,True
66036,1918,5,4,0.0,,True
66036,1918,5,5,0.0,,True
66036,1918,5,6,4.1,1.0,True
66036,1918,5,7,0.0,,True
66036,1918,5,8,0.0,,True
66036,1918,5,9,0.0,,True
66036,1918,5,10,0.0,,True
66036,1918,5,11,0.0,,True
66036,1918,5,12,0.0,,True
66036,1918,5,13,0.0,,True
66036,1918,5,14,0.0,,True
66036,1918,5,15,0.0,,True
66036,1918,5,16,0.5,1.0,True
66036,1918,5,17,2.8,1.0,True
66036,1918,5,18,0.0,,True
66036,1918,5,19,0.0,,True
66036,1918,5,20,0.0,,True
66036,1918,5,21,0.0,,True
66036,1918,5,22,0.0,,True
66036,1918,5,23,0.0,,True
66036,1918,5,24,0.0,,True
66036,1918,5,25,0.0,,True
66036,1918,5,26,0.0,,True
66036,1918,5,27,0.0,,True
66036,1918,5,28,0.0,,True
66036,1918,5,29,0.0,,True
66036,1918,5,30,0.0,,True
66036,1918,5,31,0.0,,True
66036,1918,6,1,0.0,,True
66036,1918,6,2,0.0,,True
66036,1918,6,3,0.0,,True
66036,1918,6,4,2.5,1.0,True
66036,1918,6,5,0.0,,True
66036,1918,6,6,0.0,,True
66036,1918,6,7,0.0,,True
66036,1918,6,8,0.8,1.0,True
66036,1918,6,9,0.3,1.0,True
66036,1918,6,10,0.0,,True
66036,1918,6,11,0.0,,True
66036,1918,6,12,0.0,,True
66036,1918,6,13,0.0,,True
66036,1918,6,14,0.0,,True
66036,1918,6,15,0.0,,True
66036,1918,6,16,0.0,,True
66036,1918,6,17,0.0,,True
66036,1918,6,18,0.3,1.0,True
66036,1918,6,19,0.0,,True
66036,1918,6,20,0.0,,True
66036,1918,6,21,0.0,,True
66036,1918,6,22,0.0,,True
66036,1918,6,23,0.0,,True
66036,1918,6,24,0.0,,True
66036,1918,6,25,0.0,,True
66036,1918,6,26,0.0,,True
66036,1918,6,27,0.0,,True
66036,1918,6,28,0.0,,True
66036,1918,6,29,0.0,,True
66036,1918,6,30,0.0,,True
66036,1918,7,1,0.0,,True
66036,1918,7,2,0.0,,True
66036,1918,7,3,0.0,,True
66036,1918,7,4,0.0,,True
66036,1918,7,5,0.0,,True
66036,1918,7,6,0.0,,True
66036,1918,7,7,0.0,,True
66036,1918,7,8,0.0,,True
66036,1918,7,9,0.0,,True
66036,1918,7,10,0.0,,True
66036,1918,7,11,0.0,,True
66036,1918,7,12,0.0,,True
66036,1918,7,13,0.0,,True
66036,1918,7,14,0.0,,True
66036,1918,7,15,0.0,,True
66036,1918,7,16,0.0,,True
66036,1918,7,17,0.0,,True
66036,1918,7,18,0.0,,True
66036,1918,7,19,0.0,,True
66036,1918,7,20,0.0,,True
66036,1918,7,21,7.4,1.0,True
66036,1918,7,22,36.8,1.0,True
66036,1918,7,23,66.5,1.0,True
66036,1918,7,24,38.4,1.0,True
66036,1918,7,25,0.0,,True
66036,1918,7,26,0.0,,True
66036,1918,7,27,21.6,1.0,True
66036,1918,7,28,10.4,1.0,True
66036,1918,7,29,27.4,1.0,True
66036,1918,7,30,2.5,1.0,True
66036,1918,7,31,0.0,,True
66036,1918,8,1,0.0,,True
66036,1918,8,2,0.0,,True
66036,1918,8,3,0.0,,True
66036,1918,8,4,0.0,,True
66036,1918,8,5,0.3,1.0,True
66036,1918,8,6,4.6,1.0,True
66036,1918,8,7,0.0,,True
66036,1918,8,8,0.3,1.0,True
66036,1918,8,9,1.8,1.0,True
66036,1918,8,10,2.8,1.0,True
66036,1918,8,11,10.9,1.0,True
66036,1918,8,12,0.0,,True
