Year,Month,Day,averagemwh,rainfall_mm,solar_exposure,min_temp,max_temp
2021,1,1,18.49014458333333,3.0,6.6,17.8,21.5
2021,1,1,17.785534791666663,3.0,6.6,17.8,21.5
2021,1,1,17.767402291666667,3.0,6.6,17.8,21.5
2021,1,1,19.768709479166667,3.0,6.6,17.8,21.5
2021,1,1,19.48301447916667,3.0,6.6,17.8,21.5
2021,1,1,18.989655312499995,3.0,6.6,17.8,21.5
2021,1,1,18.6822565625,3.0,6.6,17.8,21.5
2021,1,1,17.298457499999998,3.0,6.6,17.8,21.5
2021,1,1,16.46746697916667,3.0,6.6,17.8,21.5
2021,1,1,17.116227708333337,3.0,6.6,17.8,21.5
2021,1,1,20.15991677083333,3.0,6.6,17.8,21.5
2021,1,1,20.2204903125,3.0,6.6,17.8,21.5
2021,1,1,20.63375625,3.0,6.6,17.8,21.5
2021,1,1,21.622983229166667,3.0,6.6,17.8,21.5
2021,1,1,22.157095833333333,3.0,6.6,17.8,21.5
2021,1,1,19.594760416666663,3.0,6.6,17.8,21.5
2021,1,1,19.10764510416667,3.0,6.6,17.8,21.5
2021,1,1,20.951108125,3.0,6.6,17.8,21.5
2021,1,1,19.48727072916667,3.0,6.6,17.8,21.5
2021,1,1,19.21352479166667,3.0,6.6,17.8,21.5
2021,1,1,20.16748010416666,3.0,6.6,17.8,21.5
2021,1,1,23.20919906250001,3.0,6.6,17.8,21.5
2021,1,1,20.9261328125,3.0,6.6,17.8,21.5
2021,1,1,20.85695177083333,3.0,6.6,17.8,21.5
2021,1,1,23.66535239583334,3.0,6.6,17.8,21.5
2021,1,1,21.603766354166662,3.0,6.6,17.8,21.5
2021,1,1,20.859459999999995,3.0,6.6,17.8,21.5
2021,1,1,20.411863333333333,3.0,6.6,17.8,21.5
2021,1,1,22.33180927083333,3.0,6.6,17.8,21.5
2021,1,1,19.411085520833332,3.0,6.6,17.8,21.5
2021,1,1,19.347977395833336,3.0,6.6,17.8,21.5
2021,1,1,20.710279375,3.0,6.6,17.8,21.5
2021,1,1,24.665545625000004,3.0,6.6,17.8,21.5
2021,1,1,23.204071770833337,3.0,6.6,17.8,21.5
2021,1,1,23.57224885416666,3.0,6.6,17.8,21.5
2021,1,1,23.25994958333333,3.0,6.6,17.8,21.5
2021,1,1,21.27343791666667,3.0,6.6,17.8,21.5
2021,1,1,22.285679166666664,3.0,6.6,17.8,21.5
2021,1,1,22.547164895833333,3.0,6.6,17.8,21.5
2021,1,1,23.54037489583333,3.0,6.6,17.8,21.5
2021,1,1,23.41834697916666,3.0,6.6,17.8,21.5
2021,1,1,21.3907409375,3.0,6.6,17.8,21.5
2021,1,1,22.989943229166663,3.0,6.6,17.8,21.5
2021,1,1,20.796655520833323,3.0,6.6,17.8,21.5
2021,1,1,20.213560729166662,3.0,6.6,17.8,21.5
2021,1,1,23.20202958333334,3.0,6.6,17.8,21.5
2021,1,1,23.20125552083333,3.0,6.6,17.8,21.5
2021,1,1,24.462601875000004,3.0,6.6,17.8,21.5
2021,1,1,23.45352260416666,3.0,6.6,17.8,21.5
2021,1,1,22.8366121875,3.0,6.6,17.8,21.5
2021,1,1,20.792485520833345,3.0,6.6,17.8,21.5
2021,1,1,20.2529928125,3.0,6.6,17.8,21.5
2021,1,1,25.90414979166667,3.0,6.6,17.8,21.5
2021,1,1,28.356666666666687,3.0,6.6,17.8,21.5
2021,1,1,28.72248177083333,3.0,6.6,17.8,21.5
2021,1,1,27.6497353125,3.0,6.6,17.8,21.5
2021,1,1,27.40501947916668,3.0,6.6,17.8,21.5
2021,1,1,24.340689062500005,3.0,6.6,17.8,21.5
2021,1,1,23.734434583333336,3.0,6.6,17.8,21.5
2021,1,1,27.57725854166668,3.0,6.6,17.8,21.5
2021,1,1,28.0614596875,3.0,6.6,17.8,21.5
2021,1,1,27.72997333333333,3.0,6.6,17.8,21.5
2021,1,1,25.651349999999997,3.0,6.6,17.8,21.5
2021,1,1,25.030095208333336,3.0,6.6,17.8,21.5
