year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,index,averagemwh
2022,31.3833098,30.169787692,29.5950815,28.398042526,27.344369807,26.353900695,25.297419435,24.543783501,23.621638398,23.148540343,22.813095537,22.403586933,22.092386005,21.860626495,21.778966687,21.532560854,21.59321974,22.06589194,21.861881363,21.989888433,22.36118913,22.671750993,23.415050513,23.852232073,24.625016707,25.258342852,26.096510829,26.754534727,27.533703838,29.02909456,29.560455912,29.783562019,30.26690184,31.51498326,32.789692958,33.251155528,32.779881765,32.908193271,33.57921745,34.304225849,34.032131853,34.454548362,34.257402528,35.921196158,35.897442788,35.854297242,36.55219452,36.558089659,36.848114956,34.574233255,35.184149713,35.288742389,35.918569328,35.909683747,34.545607056,33.570066653,33.218267147,33.339805447,33.892540314,34.222845604,34.645569375,34.83006711,36.378756681,37.46968482,37.587313371,38.273940699,38.483066638,38.815254145,38.951243042,39.832445268,40.617971351,40.673108216,40.277297942,40.023334114,39.544091664,39.118533666,38.39272452,37.839383691,37.476253526,36.861203828,36.696658121,36.943845523,36.267098331,35.447421551,35.515717551,35.209685619,35.091337907,33.891608706,34.692480702,34.296748807,33.538776703,32.911209182,31.941525201,30.947274697,32.144045221,31.256194789,0,31.70212860572164
2022,31.733039731,30.679953175,30.221079529,29.263428782,28.430668248,27.226708114,26.31816349,25.381050635,24.623690137,23.90484725,23.401465685,22.908791166,22.584248808,22.205240634,21.958137621,21.813465517,21.70556984,21.767521382,21.885147892,21.894098308,22.034954828,22.2125908,22.712835929,22.929915739,23.523739971,23.814438004,24.79544426,25.15835913,25.559286111,26.567133522,27.565286255,28.079784616,28.50444571,29.953971629,31.211898849,30.891323851,31.569407437,31.635025128,31.384198617,31.942013988,32.65315113,33.813250589,32.898971684,33.073830054,33.816960702,33.076315129,34.672301785,34.186321153,32.847162792,32.749126509,32.35932559,31.259005519,32.469301445,31.759362267,31.33225915,31.776665518,31.992301234,32.394305871,33.424054931,32.948949624,31.618240402,31.867915563,32.43884624,33.06642182,33.512123537,34.988301147,36.058092641,36.714672168,37.143305833,38.125846498,38.513287364,38.624660977,38.639634815,38.647723276,38.285409223,38.11602929,37.612950473,37.085334711,36.709384977,35.919559159,36.134299305,36.457519031,35.978602327,35.327205166,35.118023496,34.642942412,33.549377722,32.371833715,33.380947864,32.465964067,31.682449866,30.401039178,29.46938014,28.640638327,30.029253071,29.064276183,1,30.3799668554433
2022,29.636015023,28.583007327,28.103573372,27.105915645,26.112394451,25.363604137,24.396200969,23.677804247,22.856833154,22.391529384,22.174945923,21.818020251,21.338695888,21.185097293,21.252536195,21.067343842,21.065367283,21.544007152,21.794321679,21.951859059,22.738120686,23.210507454,23.8982798,24.745838838,26.097493091,27.499629457,28.619695568,30.054990836,31.020384842,32.103738226,33.233868935,33.956042547,34.293871094,34.009195582,33.633971768,33.093854494,33.29821089,33.337737756,33.343149422,32.923886435,33.250070263,33.164712106,32.704746417,32.343397849,32.593253284,32.535169167,32.911317506,32.908048762,33.03173142,33.203095542,33.0505345,33.857011946,33.722149674,33.469722924,33.297155477,33.694829513,34.276336099,34.462042231,35.00155431,35.430023961,35.397687475,36.034398308,36.875743305,37.782580339,38.509051736,39.008647037,40.083141185,40.94436087,40.469834154,41.456876232,41.68221292,41.976428942,41.677314254,41.307465309,41.051061457,40.308091883,39.431680145,38.585840251,37.957773496,37.322587472,37.454640643,38.156056947,37.845900775,36.844796969,36.636535154,36.365146301,35.277899142,34.070284426,34.866030311,34.409912244,33.568597845,32.067754787,30.699128659,29.786853267,31.183971032,30.306419303,2,31.823104613618547
2022,30.415175815,29.391076762,28.741228125,27.973003304,27.099761334,25.483728224,24.749048411,24.145216171,22.669153702,21.993698656,21.761436235,21.367772657,21.203381318,21.041945453,21.013600216,20.965744763,21.014254671,21.363413704,21.507272921,21.882187673,22.724723446,23.45705613,24.278055798,24.977636643,26.695105353,28.758579819,29.411025499,30.806723656,32.047021704,33.592310254,33.808713622,34.236747584,35.200920466,35.254041825,35.188712284,35.852354021,36.872937025,37.654084807,38.415063849,37.99895631,37.107330261,37.259351156,37.281704681,37.840421296,37.562094315,37.697881344,38.038311478,38.007782204,38.366223866,38.185441114,38.232804205,38.595503668,39.111464124,37.974874233,38.227536808,38.55280017,38.501309133,38.48290404,38.118732905,38.50781427,38.200654645,38.365380776,39.242184561,39.489065794,40.398159301,41.482666511,42.193062939,42.680338315,42.578341429,43.420512552,43.7686479,44.143588674,43.526159598,43.322081774,42.847219372,42.515774207,41.910244691,41.060932681,40.33663796,39.895180595,39.985532733,40.872458014,40.473517941,39.374011991,39.036668409,38.779180151,37.84075782,36.718743903,37.234040446,36.506323039,35.282931354,33.758752913,32.66099961,31.783600226,32.814816112,31.745186525,3,33.95783000972165
2022,31.876406576,30.583946972,29.828657097,28.637729187,27.692931975,26.827177506,26.157852508,25.217716768,23.833977016,22.965435455,22.539749886,22.250897494,21.873724503,21.876596415,21.761479617,21.564358496,21.73974865,21.931902252,22.352012492,22.936376303,23.923033385,24.442409326,25.185503893,26.016784275,27.295045979,28.662320706,30.916378275,32.372800757,33.325228256,34.993443426,35.296369209,36.084830489,36.566644959,36.465292053,36.895741627,36.63898374,37.201606648,37.602062751,38.146851749,38.336940063,37.068960892,37.192913992,37.129192558,36.602357716,37.382525089,38.266002134,38.151738309,37.961544219,37.797026156,37.838634974,36.332082186,36.881101308,37.847514676,38.672533503,38.346122274,37.254823033,34.929330504,34.409793531,36.394589915,36.000918226,36.035487845,35.389823861,37.918000261,38.689666078,39.497377078,40.197196814,40.576119589,42.650973488,42.878863959,43.849955512,43.952630556,43.849152796,43.666909657,43.638369641,43.639686698,43.154162077,42.60068219,41.426040802,41.101981133,40.211807658,40.016421773,40.977143753,40.503395436,39.274273181,38.914047414,38.365262578,37.415962495,36.122988778,36.801180088,35.930212204,35.166746859,33.823828403,32.843007854,31.818262934,32.831094094,31.659117863,4,34.068706054938126
2022,32.10034025,30.800408333,29.962036006,29.011462396,27.997959664,26.893435555,25.235314159,24.658706839,24.001331369,23.390796897,22.933932392,22.556224831,22.306230492,22.004026935,21.68016528,21.921972458,22.433409243,22.275230526,22.396264507,22.731548271,23.81104566,24.550186876,25.212541083,26.360889093,27.840320697,29.050167733,30.301405236,31.857537163,33.977035387,36.319185658,37.179495357,38.215189158,38.236857875,38.236760916,38.080020559,36.822935802,37.543813104,38.003519149,37.254357905,37.105589034,38.858524118,38.714559534,38.79764009,38.75496526,39.278344547,38.758346306,38.495985364,39.980275966,39.656579835,38.930747694,38.020955957,37.22701241,38.832765952,38.666025919,39.275302124,38.191178679,37.374650237,35.864121122,37.13142907,37.874966073,38.231996506,38.891509426,39.094498175,39.195491791,39.90230815,40.868271923,41.237426731,42.380782162,42.506843719,43.265667805,44.028801062,44.062421899,43.692413909,43.308666586,43.115203976,43.153159448,42.744904568,41.901258546,40.923600126,40.7125542,40.754905476,41.796161451,41.350739428,40.182179492,39.17653152,38.7202504,37.734495452,36.37585213,37.344816932,36.600571897,35.481498181,34.052735943,33.455851986,32.38040306,33.345728051,32.17554282,5,34.65031001063919
2022,32.754123661,31.55326802,30.600096257,29.579259384,28.660642978,27.316911787,26.493106371,25.707358796,24.146658925,23.425884682,23.215900289,22.77975455,22.488580827,22.375415962,22.226520321,22.066104662,22.225997696,22.495562619,22.939444762,23.05390445,23.765765523,24.485333211,25.00789084,25.920548623,27.460571816,28.839589463,29.737890594,31.052440895,32.013659787,32.970143549,34.54212892,34.987447322,35.842997416,36.491011907,36.313857566,36.244773621,37.730963378,38.72736732,36.793079863,36.014426165,36.975604382,37.044416774,35.696794097,35.491344622,36.841931492,37.698239156,37.488902135,37.274021513,37.904029676,37.245783356,36.975177826,37.745343319,37.825722773,37.514348261,38.000630915,36.970840221,36.842251714,36.362976598,36.073681806,36.228899208,35.90927202,37.190345314,38.301634056,38.229300796,38.659716265,38.886883031,39.501519639,40.676616944,41.285151697,42.15291875,42.046722234,41.936023688,41.522807542,40.859107281,40.501837551,39.993387621,39.205875668,38.309677359,38.014420403,37.570110647,37.593612663,38.577339725,38.180039839,37.198273913,37.268386161,36.915375763,35.673215419,34.681974976,35.599243424,35.05520882,34.25396856,33.282025326,32.340926998,31.355829394,32.78835598,31.630394631,6,33.5092249971134
2022,32.022036011,30.927398488,30.604810228,29.253478776,28.171980701,27.208594877,26.049823462,24.567576779,24.087697729,23.255672968,22.769332377,22.289229827,22.116580253,21.709451844,21.666675138,21.571024787,21.740730742,21.722440431,21.548388484,21.849019724,22.157779404,22.54568319,22.9118807,23.381940287,24.634715935,25.67704236,26.227202232,26.873070354,27.328472132,28.24007442,29.421106714,29.959555446,30.948153055,32.29885928,33.038922846,33.502507379,33.861555237,34.233293344,34.336129522,33.232680342,32.965985254,33.310582849,32.690316852,34.497422495,34.27796617,35.806218353,36.887691857,35.564125717,33.639446782,33.204549439,35.045594897,34.271425251,33.667292253,35.218504185,32.784143868,33.72366951,32.974564928,35.228101764,35.882981486,34.260132774,35.452452321,34.733441603,34.788774199,35.005213464,36.058821549,37.143015511,37.704114655,38.478315149,38.072679683,38.670303182,39.21756397,39.425416852,38.773573867,38.305278991,38.205585316,37.412542601,37.228375125,36.704544191,35.910609473,35.364542895,35.62654174,36.582600496,35.974916842,35.031114604,35.061651916,35.046178165,34.285440491,33.140973047,34.266794379,33.717125428,32.969175752,31.971904634,31.669935361,30.378400887,31.324353458,30.346401853,7,31.370020187000005
2022,30.914674158,30.022003795,29.409303104,28.482877511,27.372267836,26.107715838,25.381585894,24.354482612,23.415413208,22.770623708,22.306159066,22.211914087,21.725184106,21.315754782,21.738690462,21.854948298,22.126474962,21.462986719,21.120839699,21.127095698,21.548156638,21.828736458,21.94015043,22.285947943,22.838882956,23.492630516,24.26484078,24.474208533,25.032109581,25.833584849,27.348387274,28.72377377,29.614578016,30.727222431,31.67221213,31.914296842,33.484697118,34.179706266,34.795111206,34.709442841,34.977744307,34.822954017,35.202217583,35.510568937,35.208137927,35.964544245,36.048674423,34.845704852,34.472049837,34.256139577,33.872253705,33.702930093,34.244941877,33.786083286,33.713435802,34.388280116,33.948824191,33.725856604,33.98628908,34.24672287,34.473481173,35.029395088,35.19472953,35.689482885,36.071413675,36.526113117,37.106131483,37.699545621,37.716573189,38.561920451,39.426694449,39.667151479,39.426837014,38.951488158,38.521436528,38.381037579,38.124521935,37.791668347,37.056434763,36.974299049,36.892372518,37.655664206,36.870021189,35.979147003,35.842067773,35.556510947,34.618947752,33.608758074,34.845325461,34.216596618,33.373046976,32.075915083,31.006611381,29.379394173,30.382990475,29.506038375,8,31.186121535742263
2022,29.81904421,28.819995096,28.337748804,27.295973012,26.368334956,24.991338154,24.298108116,23.36205187,22.713439643,22.401662824,22.017376313,21.531943815,21.079658993,20.885554279,20.862148976,20.894449007,21.175750524,21.246562364,21.302870625,21.766999118,22.776743768,23.410568958,24.109171821,25.029958116,26.391417191,27.484817251,29.047444771,30.79351098,31.916762833,33.662508052,34.078217936,34.416245689,34.213140015,33.781074802,33.623694551,33.233709508,33.342670964,33.835646302,34.206324467,33.906737556,33.571455991,33.433160539,33.073658656,32.561122246,32.958617179,32.951690925,32.733753354,33.024824584,33.236057475,33.222305914,33.371649583,34.17051058,34.424436226,35.229395894,34.471868766,34.113291786,35.411541909,35.93852614,34.37983918,34.471583238,34.042988409,34.876094268,35.930722008,36.425465664,37.174673895,37.72932213,39.127241072,39.892983542,40.037164538,40.822298157,41.34323747,41.785549057,40.996532561,40.562806096,40.179747117,39.518947088,39.318297756,38.518584406,38.071820795,37.392138911,37.781747683,38.767342166,38.3533426,37.227256127,37.423045976,36.902026701,35.452379546,34.220512042,34.906887277,34.122831533,32.924894221,31.481960367,30.191948456,29.183537604,30.363067066,29.583396531,9,31.88467481681443
