averagemwh,year,index
35.40240989690722,2015,0
37.01572762886597,2015,1
36.47164567010309,2015,2
39.20051639175257,2015,3
38.93376030927835,2015,4
36.82273793814433,2015,5
36.28293762886597,2015,6
34.63061979381443,2015,7
36.84980927835052,2015,8
39.51858082474226,2015,9
39.61695298969073,2015,10
37.75833536082475,2015,11
34.25413969072165,2015,12
36.58522391752577,2015,13
38.39181309278351,2015,14
30.255873608247427,2015,15
31.672226494845354,2015,16
33.1394280412371,2015,17
38.439012474226814,2015,18
37.78803206185566,2015,19
37.38743144329898,2015,20
37.03019618556701,2015,21
33.78887206185566,2015,22
36.65173484536083,2015,23
35.79498979381442,2015,24
35.564462061855664,2015,25
33.91232164948453,2015,26
35.22422154639175,2015,27
35.86800876288659,2015,28
38.09396175257729,2015,29
38.37989546391752,2015,30
34.04982144329898,2015,31
39.03042103092784,2015,32
37.45591144329897,2015,33
39.52608659793815,2015,34
39.47616010309278,2015,35
40.57479958762888,2015,36
39.62115185567009,2015,37
38.28774113402061,2015,38
40.27332680412372,2015,39
41.5190181443299,2015,40
38.08249907216496,2015,41
41.531454845360805,2015,42
42.06669824742267,2015,43
42.37957989690721,2015,44
35.13992412371134,2015,45
34.987382164948464,2015,46
39.15945721649484,2015,47
38.998823402061845,2015,48
40.77793113402061,2015,49
43.83838061855671,2015,50
43.343017628866,2015,51
42.27515505154639,2015,52
41.090401443298965,2015,53
40.028963298969074,2015,54
36.017227731958755,2015,55
36.51053216494847,2015,56
36.5103949484536,2015,57
36.59110020618559,2015,58
36.216732886597946,2015,59
36.377388453608255,2015,60
37.1113181443299,2015,61
38.37717494845361,2015,62
41.274333195876274,2015,63
34.00867773195876,2015,64
34.760749072164955,2015,65
35.85403525773196,2015,66
34.33627587628865,2015,67
41.75060979381443,2015,68
42.37865164948453,2015,69
43.99375360824742,2015,70
41.58351711340206,2015,71
39.52127659793814,2015,72
35.877703505154635,2015,73
36.63691288659793,2015,74
38.43618639175258,2015,75
40.981778865979386,2015,76
41.68023793814434,2015,77
41.982232783505154,2015,78
38.15787886597936,2015,79
38.66428639175258,2015,80
37.06675608247424,2015,81
35.089461752577314,2015,82
40.663696288659786,2015,83
43.84603402061856,2015,84
41.71240927835051,2015,85
41.21758113402064,2015,86
40.97705907216496,2015,87
38.33357463917526,2015,88
40.99784350515464,2015,89
41.02322597938144,2015,90
39.19922896907216,2015,91
37.05793082474227,2015,92
34.428648659793815,2015,93
34.4577781443299,2015,94
34.9728549484536,2015,95
32.17043835051548,2015,96
32.0410969072165,2015,97
31.362455154639164,2015,98
33.30895773195875,2015,99
37.257245051546384,2015,100
39.03742247422681,2015,101
38.92539185567011,2015,102
34.45644237113402,2015,103
33.82973206185568,2015,104
35.697533917525774,2015,105
38.28453051546391,2015,106
36.1867755670103,2015,107
37.85505927835053,2015,108
41.7959543298969,2015,109
40.92243494845362,2015,110
43.44161505154638,2015,111
34.243376701030925,2015,112
36.8583893814433,2015,113
38.08195164948455,2015,114
37.182912371134016,2015,115
39.46545525773197,2015,116
36.29515773195876,2015,117
38.1345844329897,2015,118
39.819822577319584,2015,119
41.62177298969071,2015,120
42.758960309278365,2015,121
41.22567463917525,2015,122
38.85880319587628,2015,123
35.425098659793804,2015,124
35.75878515463919,2015,125
37.75133010309278,2015,126
36.27907762886598,2015,127
36.40822103092784,2015,128
37.143516701030926,2015,129
39.67483298969072,2015,130
38.37318783505156,2015,131
36.01274144329897,2015,132
42.09326639175257,2015,133
40.12596597938145,2015,134
35.98663154639175,2015,135
35.78287226804124,2015,136
35.08781216494845,2015,137
33.087675567010315,2015,138
34.326406597938146,2015,139
41.09079030927836,2015,140
37.00955804123711,2015,141
32.600749484536095,2015,142
32.94914402061856,2015,143
35.4132555670103,2015,144
33.040316391752576,2015,145
33.60518350515463,2015,146
34.64047051546393,2015,147
34.66817309278352,2015,148
35.65706072164949,2015,149
34.60758010309279,2015,150
33.87415144329896,2015,151
31.343810618556684,2015,152
39.03796865979379,2015,153
38.189969793814434,2015,154
36.86316144329896,2015,155
35.537603505154635,2015,156
34.99112536082473,2015,157
34.95850896907216,2015,158
35.48375814432988,2015,159
35.14605030927835,2015,160
36.55645876288659,2015,161
36.39428051546394,2015,162
34.891333298969066,2015,163
34.85425567010308,2015,164
34.60802164948453,2015,165
32.326989690721646,2015,166
32.85206000000001,2015,167
34.42058536082473,2015,168
34.77629690721649,2015,169
36.38140587628866,2015,170
33.944756597938145,2015,171
35.55307886597939,2015,172
35.80306597938146,2015,173
34.3909549484536,2015,174
33.777987422680404,2015,175
34.67879072164949,2015,176
34.49930164948454,2015,177
35.51174536082475,2015,178
33.12363721649484,2015,179
33.03913010309278,2015,180
34.14901350515463,2015,181
34.281829278350514,2015,182
34.14106484536082,2015,183
35.970676701030925,2015,184
35.24099649484536,2015,185
31.6118775257732,2015,186
32.165144845360835,2015,187
33.85484422680412,2015,188
35.624020000000016,2015,189
37.46362536082476,2015,190
34.279764536082475,2015,191
34.27867309278351,2015,192
32.4769837113402,2015,193
33.69501443298969,2015,194
34.76028247422679,2015,195
34.56669474226804,2015,196
34.22105896907217,2015,197
34.645656804123696,2015,198
34.179561134020624,2015,199
32.66697701030927,2015,200
33.72849762886599,2015,201
38.59656443298971,2015,202
34.70921701030928,2015,203
35.077599587628875,2015,204
33.01774041237115,2015,205
33.72251969072165,2015,206
34.505285463917524,2015,207
38.59703484536083,2015,208
39.03126855670105,2015,209
39.82688391752577,2015,210
38.55557752577319,2015,211
37.101528247422685,2015,212
31.66342917525774,2015,213
34.500752268041225,2015,214
35.03324845360825,2015,215
35.34719670103092,2015,216
36.69097030927836,2015,217
36.99065453608248,2015,218
34.99533948453608,2015,219
