Year,index,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015,0,0.0,30.5,21.2,30.7,35.40240989690722
2015,1,0.0,19.0,21.1,27.5,37.01572762886597
2015,2,0.0,30.9,22.3,31.4,36.47164567010309
2015,3,0.0,22.1,22.9,33.8,39.20051639175257
2015,4,0.0,16.5,20.6,25.8,38.93376030927835
2015,5,0.0,30.4,21.3,28.8,36.82273793814433
2015,6,0.0,30.4,22.2,31.5,36.28293762886597
2015,7,0.0,31.7,21.4,30.8,34.63061979381443
2015,8,0.0,22.3,22.4,33.3,36.84980927835052
2015,9,0.0,15.4,21.7,28.4,39.51858082474226
2015,10,37.0,3.2,20.3,23.1,39.61695298969073
2015,11,4.0,15.8,20.3,23.2,37.75833536082475
2015,12,0.0,21.5,19.0,29.9,34.25413969072165
2015,13,1.0,29.7,21.1,35.0,36.58522391752577
2015,14,3.0,30.2,22.0,27.1,38.39181309278351
2015,15,0.0,27.2,21.1,29.1,30.255873608247427
2015,16,0.0,32.1,21.2,35.8,31.672226494845354
2015,17,0.0,30.6,21.5,27.2,33.1394280412371
2015,18,0.0,5.4,20.5,23.0,38.439012474226814
2015,19,3.0,18.8,18.4,27.1,37.78803206185566
2015,20,15.0,27.6,19.5,29.1,37.38743144329898
2015,21,0.0,28.3,22.3,29.3,37.03019618556701
2015,22,0.0,28.6,23.4,31.7,33.78887206185566
2015,23,0.0,27.7,23.2,31.6,36.65173484536083
2015,24,1.0,27.0,21.6,36.6,35.79498979381442
2015,25,0.0,3.7,19.8,21.1,35.564462061855664
2015,26,25.0,3.6,18.6,20.6,33.91232164948453
2015,27,60.0,4.5,16.9,21.5,35.22422154639175
2015,28,5.0,28.7,15.2,21.7,35.86800876288659
2015,29,0.0,27.7,14.3,25.2,38.09396175257729
2015,30,0.0,29.4,17.0,25.6,38.37989546391752
2015,31,0.0,21.7,19.6,25.2,34.04982144329898
2015,32,0.0,26.3,19.4,22.7,39.03042103092784
2015,33,0.0,27.8,20.0,24.0,37.45591144329897
2015,34,0.0,23.3,17.6,23.5,39.52608659793815
2015,35,10.0,11.1,18.7,24.0,39.47616010309278
2015,36,1.0,17.9,18.1,25.8,40.57479958762888
2015,37,0.0,21.2,19.2,27.7,39.62115185567009
2015,38,0.0,28.2,19.6,33.1,38.28774113402061
2015,39,0.0,14.2,21.8,27.1,40.27332680412372
2015,40,0.0,22.7,22.0,28.8,41.5190181443299
2015,41,0.0,25.2,22.1,30.7,38.08249907216496
2015,42,0.0,23.1,21.7,30.2,41.531454845360805
2015,43,13.0,16.8,20.2,27.0,42.06669824742267
2015,44,5.0,17.5,21.0,29.5,42.37957989690721
2015,45,2.0,22.8,19.6,29.1,35.13992412371134
2015,46,0.0,24.6,22.5,29.8,34.987382164948464
2015,47,0.0,26.4,22.4,29.8,39.15945721649484
2015,48,0.0,25.3,22.8,30.0,38.998823402061845
2015,49,0.0,17.1,22.0,27.5,40.77793113402061
2015,50,0.0,15.0,21.5,27.4,43.83838061855671
2015,51,4.0,11.7,20.8,24.7,43.343017628866
2015,52,6.0,21.8,20.5,27.7,42.27515505154639
2015,53,0.0,14.7,21.8,28.0,41.090401443298965
2015,54,0.0,19.1,22.0,24.1,40.028963298969074
