year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,averagemwh
2022,21.397384634,21.06404584,20.175538814,20.12690278,19.790013818,19.358356601,18.830998248,18.178675968,18.173255871,17.668534886,17.198492204,16.753590589,16.55497266,16.44199396,16.579578329,16.049997737,16.298504937,16.301364636,16.19020177,16.370989542,16.440707342,16.854549922,16.763716633,16.533654093,16.608117954,16.89021172,17.186681355,17.042006691,16.937397353,16.900565701,16.82706776,16.686078385,17.050891309,17.304894135,17.705088767,17.094599583,16.291781902,15.952699079,15.182226862,15.100720866,15.046549149,15.468066343,14.99251474,14.952576793,14.762662791,16.082541028,16.156214431,15.99473375,17.09722463,16.463260012,15.413964564,16.047669784,16.079612629,16.093630253,17.024454799,16.484335255,16.667432054,15.983885949,16.733639589,17.507490185,16.626224208,17.544612769,18.12518447,17.732922725,18.199705581,18.338802071,18.592310563,19.145203376,19.976737532,20.072013795,20.213288055,20.494158825,20.848583379,20.493932104,20.291653272,20.302876513,19.849262545,19.657769357,19.6558107,19.384153996,18.848649463,18.519988676,18.736491102,19.139028921,19.060042886,19.167282598,19.131350847,19.11525373,19.112887965,19.569251886,19.659441476,19.996884267,19.637713595,19.514276739,19.770425229,19.77357974,17.79382567625
2022,19.662083128,19.481345399,19.270047457,18.474653304,18.128583295,17.895823793,17.618253,16.896170258,16.778471459,16.514944292,16.298635282,15.705467409,15.38113791,15.523166489,15.584637836,15.618031252,15.559319387,15.49903933,15.772775241,15.675906173,15.276392881,15.646865233,15.513312262,15.58939683,15.767030128,15.831181681,15.876229619,15.736931782,15.618652374,15.95872609,16.095804447,15.65445243,15.690107114,16.252022555,16.255372955,16.086552436,15.713423501,14.938239687,14.123936003,14.329209805,14.916387605,14.426431793,13.859401471,13.635072157,14.600041834,15.905602917,15.36306302,14.464113017,13.504308605,13.49721755,13.028444292,13.61738486,13.184885887,13.48684257,13.898084791,15.271192486,16.547361366,16.750488307,15.860489283,14.694882213,15.643051579,15.502623716,16.170310723,16.687561025,17.992492693,19.06119488,19.52092065,20.159628228,19.847370382,19.540054753,19.890034716,20.195683629,20.668190048,20.906071887,20.758858261,20.733762292,20.79140471,20.44444353,20.329562777,20.078850209,19.971160613,20.110077953,19.912619816,19.69833902,19.90686951,19.841170288,19.416266671,19.567329481,19.660580193,19.715326356,19.970939885,19.796019165,19.567857575,19.427220168,20.095262832,19.762349937,17.095265496687503
2022,19.044483545,18.948827392,18.727633759,18.699187884,18.747554478,18.22195353,17.518364178,17.105221977,17.048323398,16.923982097,16.491653278,15.908866756,16.036366469,15.975074406,15.845613203,15.727288983,15.852695547,16.341190116,16.706285928,16.922297843,17.374847709,17.92639692,18.408388993,18.648913873,19.514694859,20.385128023,20.770961945,21.100177208,21.223415626,21.304254947,21.478260607,21.570858624,21.47798044,21.576955306,21.360874252,20.171315808,19.343344698,19.041878944,19.081546253,18.798779117,18.479308696,18.334846963,17.425215566,17.336888657,17.603676773,17.444246541,17.825639961,17.828809745,17.868980936,17.898443096,18.039602188,18.25816463,18.286314095,18.413618927,18.607658647,18.654570048,18.937618036,19.422271466,20.067486485,20.007565091,20.161403474,21.314055043,22.163160529,23.137414684,23.335913679,23.632674912,23.907658108,24.665733142,24.692812381,24.546419532,24.566487714,24.714311259,24.266655164,24.152034644,23.726406892,23.827542732,23.309620771,23.618895477,23.40706208,22.917824089,22.508655806,22.83012359,22.694072873,22.406133758,22.260855547,22.168028394,22.01390197,22.181398231,21.619832437,21.895748875,22.270304246,22.349909939,21.95174373,21.249090949,22.103780695,21.548655544,20.148011337041673
2022,21.185803064,21.048917078,20.33033859,19.874571122,19.643176772,19.203340852,19.045122831,18.548562138,18.153155107,17.945007493,17.410057531,16.691987299,16.563205458,16.6006305,16.635719543,16.712530282,16.687469557,17.223908112,17.519242148,17.422519554,17.431849662,17.93636968,17.93346827,18.205072631,19.20483129,20.15684208,20.583955135,21.435538814,21.709633008,21.99856838,22.122152242,22.213862722,22.150995315,21.975761657,22.371911786,22.519160313,22.970811059,23.195653403,23.807899859,24.029863447,24.090737789,24.015363813,23.915557957,23.202642416,23.56656242,23.597300509,23.491045585,23.814214284,23.949219976,23.81191159,23.943871604,24.546269159,23.872982828,23.764026852,23.983474207,24.412695798,24.63293498,24.620243916,24.622593856,24.231145395,23.735203313,23.742913798,24.105759468,24.358875213,24.964518994,25.264646965,25.54127198,26.266691447,26.046781675,26.217786849,26.297498274,26.272597699,26.226068661,25.891539129,25.63727276,25.5317383,25.222510517,25.235315835,24.799203109,24.45802301,23.850869885,23.760456941,23.982566356,24.136325577,23.43897609,23.03605199,22.428480022,22.476582731,22.193159228,22.594092945,22.778584035,23.315513976,22.744483126,22.124826932,22.310546401,21.977918523,22.306769921583335
2022,21.792682128,21.204441502,20.876542053,20.664783044,20.660641158,20.035290673,19.628521764,19.015648061,18.389488934,18.354447611,18.396025533,17.608226336,17.327659204,17.284564007,17.151050389,17.224052437,17.406506716,17.370617323,17.830021405,17.962479862,18.432334187,19.080351369,19.203400613,19.28100316,19.969701235,21.181989714,21.105337128,21.386283845,21.712274355,22.236354604,22.578703891,23.500741564,23.274811894,22.890601685,22.790155744,22.951333566,22.76295858,23.104085061,23.106770403,22.260197583,23.266184353,23.167715328,21.744568407,20.620770752,20.463560059,21.581965328,22.595991346,23.12030056,22.349885136,21.286550494,21.950081045,21.664117344,21.813342845,21.830729776,21.855468699,20.88230651,21.516671369,20.440086489,20.363212908,21.736159103,22.452927538,22.649573362,22.36232424,23.44896673,24.262480127,24.931677124,24.737989657,25.458025031,25.821263696,25.894616342,25.259962758,25.563283889,25.393485164,25.030266717,24.70398558,25.212189478,25.084365339,25.531053746,25.373961205,24.752853374,24.70264774,24.490135343,24.45045841,23.873758166,23.501202194,23.499188778,23.584989677,23.27117914,23.021374595,23.160757699,23.179608173,23.678118242,23.141147408,22.324147275,22.296802134,22.211721338,21.995367037302085
2022,21.96793863,21.645175592,21.017743294,20.614350766,20.097058677,20.155425155,19.666309596,19.083878371,18.830289671,18.638983146,18.24513341,17.200347068,17.409794844,17.469141715,17.178214153,17.448686035,17.179991529,17.30758231,17.77047408,17.838273755,18.297367999,18.789439252,18.757023433,18.913164453,19.781490906,20.986412994,21.944834869,22.114534347,21.698883711,22.80067754,23.138520173,23.180479506,23.767691522,23.538063992,23.556685293,22.982617647,22.187180661,22.988895801,22.801215183,21.214525473,21.249872411,22.248721489,21.326725717,21.874685654,22.346815873,22.884290665,22.004061628,21.486071575,22.294561769,22.150121225,22.192791302,21.843376199,22.181346515,22.985767917,22.131535911,21.875182194,21.623812879,21.658200802,20.894036504,20.67598677,21.920161717,22.18002684,22.717728238,23.102341674,23.527960031,23.873424914,24.440725246,25.168338211,25.653476085,25.468977825,25.668870636,25.498192551,25.300869078,25.218287853,24.968648326,24.618555573,24.544266565,24.711131128,24.561699943,24.065616313,24.039568404,23.817078472,23.545692614,23.508873288,23.538771466,23.022262779,22.288924177,22.312067899,21.879975843,21.885502871,22.031109046,22.808340494,22.499824977,22.111805336,22.456246688,22.481320651,21.870511721906244
2022,22.067811266,21.533857808,20.911206415,20.514777964,20.49881336,20.251857749,20.120289873,19.425121389,18.792078031,18.445279607,18.063773208,17.640273411,17.620041484,17.387730268,17.047329424,16.783340124,17.072664306,17.287691909,17.23899425,17.352828135,17.979129115,18.349986397,18.621896411,18.739855881,20.006603185,20.229269225,20.13458658,20.496090112,20.552861408,20.925301452,20.628061044,20.722159352,21.059348585,21.045349239,21.051128361,21.081571219,20.61306624,20.299416024,20.933419519,19.376247679,20.53803497,20.758612502,20.110302314,19.437338242,21.637438517,22.118019125,22.101029715,19.905929458,18.729474701,19.285012247,19.292950783,19.640487361,19.615039138,22.562500604,21.81605472,20.127614153,19.868051356,19.782176374,19.700703187,20.132445633,20.265253985,21.604516021,21.565065694,21.942112267,22.054408258,22.117375045,22.765890232,23.411386845,23.71781507,23.885542805,24.090362901,24.128456749,23.878355527,23.974197393,23.31967452,23.465778453,23.656472756,23.941794984,23.707521611,23.079832065,22.539049896,22.341659776,22.20695601,22.02630914,21.450022813,21.13185377,20.695895773,21.337157548,21.130408714,21.321812964,21.717167138,21.844853152,21.636496278,21.13584979,21.512198323,21.233412409,20.748887904
2022,20.856375004,20.675451695,20.121047407,19.512702707,19.576877293,19.33466643,18.883121056,18.239779826,17.775926207,17.494047749,17.061033977,16.483630007,16.461324902,16.29283229,16.388821677,16.331486491,16.063366299,16.218055567,16.457593281,16.468108326,16.756473987,17.037219566,16.973864996,17.101711598,17.296202705,17.23760344,16.672808309,16.798522961,16.792756108,16.748191604,16.715939606,16.946637971,16.904187918,16.560937209,16.849862348,15.899341483,15.812352452,16.14319875,15.383017462,15.29182319,15.477730539,14.827370626,14.929685069,16.060066721,13.71103627,16.259101438,16.101655521,15.561867479,13.601774336,14.220867781,16.500006967,13.987489781,16.929788968,14.066726749,13.650573943,14.771481105,15.049890496,16.96834046,16.735928589,15.674069967,17.398425167,17.074286858,17.312893688,17.173245138,17.908077412,19.084174344,19.708923545,19.721521106,19.861652083,20.258675313,20.535491481,20.75212429,20.863692875,20.505589404,19.998188993,19.844026506,19.647574669,19.554991773,19.289693126,19.159653082,19.611799987,19.58201283,19.49975063,19.483532792,19.389780518,19.056160055,18.789769974,18.820013425,19.085408885,19.047235438,19.594512646,19.953280395,19.604860998,19.549559123,19.853239945,19.692148074,17.603857512781257
2022,19.363352453,19.136193321,18.684945765,18.288270128,18.108462218,18.082026506,17.744196978,17.136230589,16.489048658,16.264188777,15.863993061,15.712992732,15.455424978,15.297427307,15.149209721,15.049696034,15.068309155,15.46297906,15.429254199,15.293910918,15.359222053,15.368196598,15.455523312,15.245934921,15.691246098,15.836146036,15.834277344,15.752228531,15.548975049,15.609758646,15.591176945,15.584637836,15.651832023,15.76295177,16.159711419,16.712892064,17.718174252,17.514244774,17.385895812,17.474765537,17.473494154,17.201350838,17.083384673,16.939823735,16.858315266,16.595083462,16.595083462,16.356387523,16.602097334,16.182295511,15.709017673,16.212285728,16.493550747,16.19459457,16.097457298,16.253186227,15.956281639,15.810502152,15.726317377,16.217206336,17.068084272,17.747824882,18.217694366,18.818102622,18.993059918,18.964789465,19.126781731,19.801204572,19.856758749,19.589102154,20.586852646,20.936393815,21.16178451,21.025847439,20.97763544,20.980196599,20.879345985,20.711921241,20.462620862,20.46356546,20.497902599,20.093620233,20.001090194,20.267133081,20.189784852,20.056846517,20.04128729,19.764876936,19.75567122,19.695556048,19.911586014,20.393741052,20.13395939,20.313361296,20.859792792,20.563392048,17.72713320388542
2022,20.185905311,19.64926811,19.374034475,19.286960557,19.301613398,18.914060606,18.564297701,17.799389183,17.681351464,17.354468167,16.503683068,16.368249441,16.667820217,16.679715953,16.23569208,15.750146281,15.972376721,16.50363993,16.862834739,16.962232651,17.572677556,17.98429748,18.174135249,18.575529272,19.457381623,20.119218125,20.137724258,20.504054173,20.847079056,21.175743496,21.102718757,21.072775767,20.847869686,20.428128424,19.41300791,19.466525884,19.101203201,18.887088945,18.581519632,18.426612145,18.298939673,17.790772939,17.177253521,17.243427905,17.965939152,18.039926615,18.17263511,17.951995516,17.878422654,17.755199243,17.693612691,18.391105019,18.665001289,18.863391318,18.058015674,19.539974526,19.840389492,19.875615367,19.346186993,19.531649176,20.369907792,21.06158138,21.32002176,21.958139542,22.409053409,22.805522316,23.375847118,24.411089052,24.201509295,24.305861957,24.576458592,24.759633412,24.194335312,23.830135065,23.35903433,23.35907587,23.19413318,23.489587005,23.766274844,23.677977379,23.422915834,23.209479894,22.818907216,22.44859081,22.372979539,22.233525794,22.040753786,22.018112234,22.040579922,21.94767201,22.596244695,22.640328008,22.136103981,21.794740793,22.04351108,21.470232638,20.148253556343747
2022,21.414782501,20.950810292,20.453616304,20.076488515,19.869759461,19.404218888,18.801917423,18.396546552,18.069167685,17.581986323,17.203135784,16.782252818,16.854561448,16.930172662,16.628604808,16.853827993,16.648191742,16.799707974,16.783742077,16.654924287,17.496295722,18.126383766,18.374158881,18.362686552,19.698108458,20.662293896,20.839173767,21.037703271,21.72383334,22.231088209,22.732150154,22.033021618,21.538760709,21.105956957,19.316752641,21.14540774,19.398417284,19.235695939,19.314430566,19.148087688,18.940055696,18.840786475,18.9757861,18.915820921,18.1870661,18.431552877,18.723350706,18.863484498,19.834206059,20.05331029,20.360983175,21.00721874,20.069712338,20.478386819,20.039938856,20.605343906,21.705862186,22.489987031,21.446900864,20.821066981,20.543515209,20.592505569,22.105383219,23.092835268,23.508832338,23.828347532,24.510360498,25.505813223,25.093143862,24.914053678,25.241283845,25.306263935,25.235668868,25.028407098,24.373288457,24.272127053,24.305287682,24.389150256,24.290943367,24.345477607,23.849653413,23.546338729,23.116176838,22.823773275,22.432170065,22.586469401,22.587011266,22.453342596,22.124734114,22.364635969,22.585707872,23.13011182,22.745989674,22.007925021,21.919974787,21.77974249,20.916730095906246
2022,22.007635819,21.424337465,21.112369791,20.231302955,19.834559092,19.543207172,19.047033253,18.608386511,18.387703835,18.107742856,17.652678031,16.989163362,17.011437768,16.927587462,16.656640609,17.067602435,17.321035816,17.39280085,17.595948637,17.819505809,18.065722108,18.353587767,18.006811216,18.834729716,19.532867893,20.505258244,20.567740322,21.260963709,21.603828462,22.089778173,21.993409429,22.150977056,22.004412417,21.27005131,19.930956328,19.170920164,19.103086063,18.822323194,18.571610227,18.585705435,18.21789754,17.829256224,17.481621655,19.471557171,17.872279982,17.484086572,17.44472718,17.69193907,18.029394795,18.334750056,18.406942511,19.084225774,18.532763295,18.846244993,18.534171186,19.557564572,20.172891456,20.306130652,19.853567186,20.984995707,21.042209963,21.686233407,21.776855078,22.204830774,22.134320613,22.283118941,23.380841525,24.260113544,24.49382103,24.552381266,25.22767544,25.355234133,25.351164924,25.621895537,25.016530477,24.740651356,24.368289922,24.738997116,24.6121035,24.417055065,23.577787335,23.559597088,23.37475519,23.471039389,23.406420606,23.050008008,22.888072081,22.944306457,23.045272789,23.440839589,23.559335428,23.820256035,23.067234409,22.661638929,22.408198224,22.224207079,20.761080401927085
2022,21.811854899,21.340863834,21.01612622,20.852773519,20.650482152,20.287209252,19.708548848,19.850992999,19.382500954,18.95721176,18.366965934,17.942002784,17.752967399,17.563502311,17.433532185,17.195666779,17.329833702,17.250604703,17.082312678,17.214758733,17.617416684,18.087718706,18.482053076,19.364989309,20.298092374,21.269540334,21.437731647,21.93920789,21.674486447,21.865211164,21.748957688,21.417690721,21.296241699,20.662857577,20.484722394,19.764724337,19.514343082,18.925579173,18.921039861,18.550717426,18.110796865,17.622543528,17.845721343,17.549089181,17.563215924,17.94316328,17.712644123,17.642049912,17.864607005,17.88781123,17.30487017,17.271405561,17.260237327,17.252249433,17.255022096,18.357744888,19.204654288,19.639091738,19.977314242,20.750580957,20.753273773,21.255612922,21.821226813,22.001168244,22.283231521,21.972984258,22.885893475,23.169901581,23.18112271,23.456784374,24.019005393,23.996494395,23.947245836,23.785035372,23.514237314,23.398513035,23.214509736,23.68294898,23.345842142,23.165205391,23.107269073,23.05376641,22.826091603,22.732649414,22.962206094,22.768715866,22.587146424,22.499732768,22.474104063,22.294037003,22.203906261,22.488004998,22.493051235,22.013428045,22.543556474,22.09732672,20.461709125427085
2022,21.261888983,20.566230026,20.034277736,20.553227469,20.495676272,20.066382289,19.450921294,19.042319622,18.678730074,18.318845176,17.751830298,17.548538548,16.744154196,16.527565153,16.552357332,16.45456514,16.617660308,16.987271846,16.925084752,16.915486992,17.327362166,17.881363398,18.004850942,18.840063062,19.782643109,20.957090195,21.216041303,21.538604477,21.390659641,21.316786013,21.291405997,21.422403629,21.099461746,20.742371935,20.419831452,19.584744447,19.055244653,18.440149492,18.620955712,18.178292674,17.813789664,17.547777361,17.425885322,16.882828705,16.999984212,16.861698685,17.266516735,16.721589866,16.607782952,16.366787876,16.631190674,16.851467364,16.710700125,16.792308183,16.930194668,17.425507943,17.833614046,18.211173497,18.430967988,18.745741173,19.153334739,19.894850428,20.480491285,20.570438939,20.796788574,21.440775614,22.243499163,23.230222722,23.674839624,24.135151025,24.741536421,25.480196824,25.456624387,24.890218859,24.428373463,24.215940399,23.859871685,24.310541105,24.28161149,24.081189596,23.251918458,23.06114758,22.989841901,22.763959154,22.428780027,21.779569825,21.859199445,22.278447819,22.515612903,22.358935058,22.887195005,23.083586168,22.174229858,21.927454576,22.336793717,22.156380053,20.113337442468744
2022,21.844149673,21.20709449,20.716485031,20.982033014,20.468354221,19.939368998,19.526802841,18.831438431,18.037656293,17.788543131,17.184773557,16.891610956,16.621752855,16.28611462,16.456562047,16.448399091,16.096704994,16.253023472,16.068891862,15.92010179,16.061801986,16.182237214,16.299970021,16.768463397,17.237013625,17.444850964,17.590616946,18.17724162,18.358673262,18.204308135,18.665788001,19.297997572,19.316961653,19.080047617,19.206780494,17.922391751,17.040669023,15.839987707,16.034837952,15.59962022,15.588160007,15.910010096,14.685759253,14.484185498,16.068600417,17.649065686,15.808017379,13.919023393,17.035399471,16.72667439,18.574777311,18.678938021,17.186856017,16.684054754,17.696654527,15.024533532,14.893658465,15.380613638,16.881683407,16.895129856,16.438937554,16.689568431,17.458682837,18.005226876,18.511648187,18.901277009,19.649600068,20.121132599,21.099485977,22.187259196,23.091949101,23.29515682,23.626803467,23.632540059,23.514576519,23.46750282,23.375859881,23.516451659,23.468622802,23.205398683,23.192699022,23.192699022,22.975728453,22.943040703,22.377540971,22.099040226,21.972520642,21.715791676,21.941635698,22.221049886,22.037507369,22.764584993,22.24492383,21.860875368,22.480795505,22.597885259,18.974457445968746
2022,22.526459944,21.683501752,21.202516624,20.754547096,21.002886577,19.996178543,19.623816425,18.754388495,18.389404617,17.888789094,17.613024569,16.998335412,16.84472297,16.84472297,16.84472297,16.837814013,16.864324455,16.658971452,16.18066731,16.051920617,16.030732623,16.280430732,16.236217911,16.297893572,16.62485489,17.679666754,17.62930428,17.62930428,17.590489188,17.708180245,17.938288072,18.023356676,18.014058237,17.811879926,17.583639061,17.091879739,16.973999906,16.892273352,16.626784865,15.927886871,15.502683953,15.470685456,15.373692395,14.689612185,14.24392072,14.229451937,14.21146844,13.945976795,14.212405924,14.331909336,14.419147112,14.232913415,14.384787738,14.252754516,14.211914538,14.348327893,14.348327893,14.198356916,14.585827541,15.165701012,15.952043417,16.304064699,16.683118506,17.553961117,18.316029984,19.076640271,19.591894636,19.993792541,21.029809013,21.844951544,22.375644852,23.410936086,24.310448895,24.359512825,24.323807434,24.551708561,24.642985686,24.808481862,24.590764486,24.659333241,24.825364055,24.790379109,24.396558016,24.627530328,24.384832662,24.048605905,24.13508978,24.081034658,23.846908215,23.465305022,22.928522506,23.476848163,22.714701903,22.372846588,22.571817245,22.685565064,18.856713975781236
2022,22.261271784,21.5241849,20.71550751,20.268350504,20.223872085,19.939606275,19.854597831,19.079664475,18.75312803,18.241174992,17.820835832,17.526355381,17.303165698,17.059745799,17.165090267,16.999634546,16.618858653,16.676167687,16.939823735,17.179410521,18.306087427,19.282411945,20.00866923,20.410679944,21.410065047,22.415363173,23.050519841,23.649807809,24.062173152,25.150070572,25.31380455,24.952302236,24.29079016,23.665525246,22.899340685,22.333252773,22.209145705,21.707909459,21.456552545,21.057310918,20.595416394,19.872098122,19.094518967,18.907702055,18.928470654,18.897117093,18.847419392,18.737256511,18.662789778,19.386483242,19.813491191,17.899422805,17.496423937,17.09418112,17.776134592,19.040623196,20.07849497,20.540463425,21.713558045,22.975889782,22.791573335,23.202529797,23.586448085,23.557153474,23.438129864,23.843922755,24.548874844,25.913872212,26.612012899,27.272734231,28.106339453,28.665308653,28.023395209,28.010919948,27.710802571,27.518456881,27.530950591,27.910664855,27.694071265,27.497917626,27.649478041,26.98694038,27.33677132,27.181586349,26.701087281,26.055422968,26.031329873,25.696773619,25.286316093,25.338978008,25.3939445,25.525699192,24.748544529,23.975036848,24.177713696,23.875427527,22.307680343385417
2022,23.33061476,22.855248261,22.289943695,22.481057488,22.327293588,22.032456491,21.419338969,20.771428338,20.531212099,20.146868197,19.60158529,18.750303119,18.103202441,18.319484538,18.25229541,17.99862403,18.205376212,18.350670875,18.146175434,18.380924539,19.516640792,19.708601458,20.265846158,21.36334906,22.421889311,23.876307703,24.7801227,25.815938795,26.26466445,26.549460656,26.860537731,26.669753576,25.906127605,25.221373302,24.191954579,23.395089712,23.010139143,22.531112273,22.452613306,21.286161684,20.97821118,20.349703882,19.410675126,19.087412905,19.753840359,19.757829741,19.765184035,19.182931314,19.042843951,18.921966047,18.936556445,18.944232161,19.169746773,19.24995801,19.195543635,19.478540744,19.952759795,20.22436853,20.002224594,20.188736061,20.237177234,21.07506587,21.865318076,22.385620352,22.776942253,23.336131517,24.154526455,25.429559946,25.930254327,26.84759853,27.685182767,27.96381671,28.176828767,28.465103969,28.068018771,27.871993612,28.077430113,28.202332091,27.659902283,27.39148842,27.418888948,27.644293243,27.217186787,27.241109499,26.629722012,25.690858294,25.635471761,25.309303831,24.746161589,25.021579263,25.161608919,24.965072614,24.43614447,23.840303847,24.021733796,23.674051581,22.79405037055207
