year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2017,6.83062651247646,930.0,15.997252747252746,15.896986301369862,21.65890410958904
2018,6.937372698917137,946.0,16.254246575342467,15.740109890109888,21.240934065934066
2019,6.9011423715277775,981.0,16.80958904109589,15.739275766016712,21.795277777777777
2020,6.671710304352887,1402.0,15.221311475409836,15.87622950819672,21.443169398907102
2021,6.261428417590028,1001.0,15.407397260273973,15.349863013698629,20.905205479452054
2022,6.024251061175595,1934.0,15.482692307692307,15.646027397260275,20.840384615384615
2023,7.369062970467033,792.0,16.61013698630137,15.935342465753424,21.707458563535912
