year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,Date_01DEC2021,Date_01FEB2022,Date_01JAN2022,Date_01JUL2021,Date_01JUN2021,Date_01MAY2021,Date_01NOV2021,Date_01OCT2021,Date_01SEP2021,Date_02AUG2021,Date_02DEC2021,Date_02FEB2022,Date_02JAN2022,Date_02JUL2021,Date_02JUN2021,Date_02MAY2021,Date_02NOV2021,Date_02OCT2021,Date_02SEP2021,Date_03AUG2021,Date_03DEC2021,Date_03FEB2022,Date_03JAN2022,Date_03JUL2021,Date_03JUN2021,Date_03MAR2022,Date_03MAY2021,Date_03NOV2021,Date_03SEP2021,Date_04APR2022,Date_04AUG2021,Date_04DEC2021,Date_04FEB2022,Date_04JAN2022,Date_04JUL2021,Date_04JUN2021,Date_04MAR2022,Date_04MAY2021,Date_04NOV2021,Date_04OCT2021,Date_04SEP2021,Date_05APR2022,Date_05AUG2021,Date_05DEC2021,Date_05FEB2022,Date_05JAN2022,Date_05JUL2021,Date_05JUN2021,Date_05MAR2022,Date_05MAY2021,Date_05NOV2021,Date_05OCT2021,Date_05SEP2021,Date_06APR2022,Date_06AUG2021,Date_06DEC2021,Date_06FEB2022,Date_06JAN2022,Date_06JUL2021,Date_06JUN2021,Date_06MAR2022,Date_06MAY2021,Date_06NOV2021,Date_06OCT2021,Date_06SEP2021,Date_07APR2022,Date_07AUG2021,Date_07DEC2021,Date_07FEB2022,Date_07JAN2022,Date_07JUL2021,Date_07JUN2021,Date_07MAR2022,Date_07MAY2021,Date_07NOV2021,Date_07OCT2021,Date_07SEP2021,Date_08APR2022,Date_08AUG2021,Date_08DEC2021,Date_08FEB2022,Date_08JAN2022,Date_08JUL2021,Date_08JUN2021,Date_08MAR2022,Date_08MAY2021,Date_08NOV2021,Date_08OCT2021,Date_08SEP2021,Date_09APR2022,Date_09AUG2021,Date_09DEC2021,Date_09FEB2022,Date_09JAN2022,Date_09JUL2021,Date_09JUN2021,Date_09MAR2022,Date_09MAY2021,Date_09NOV2021,Date_09OCT2021,Date_09SEP2021,Date_10APR2022,Date_10AUG2021,Date_10DEC2021,Date_10FEB2022,Date_10JAN2022,Date_10JUL2021,Date_10JUN2021,Date_10MAR2022,Date_10MAY2021,Date_10NOV2021,Date_10OCT2021,Date_10SEP2021,Date_11APR2022,Date_11AUG2021,Date_11DEC2021,Date_11FEB2022,Date_11JAN2022,Date_11JUL2021,Date_11JUN2021,Date_11MAR2022,Date_11MAY2021,Date_11NOV2021,Date_11OCT2021,Date_11SEP2021,Date_12APR2022,Date_12AUG2021,Date_12DEC2021,Date_12FEB2022,Date_12JAN2022,Date_12JUL2021,Date_12JUN2021,Date_12MAR2022,Date_12MAY2021,Date_12NOV2021,Date_12OCT2021,Date_12SEP2021,Date_13APR2022,Date_13AUG2021,Date_13DEC2021,Date_13FEB2022,Date_13JAN2022,Date_13JUL2021,Date_13JUN2021,Date_13MAR2022,Date_13MAY2021,Date_13NOV2021,Date_13OCT2021,Date_13SEP2021,Date_14APR2022,Date_14AUG2021,Date_14DEC2021,Date_14FEB2022,Date_14JAN2022,Date_14JUL2021,Date_14JUN2021,Date_14MAR2022,Date_14MAY2021,Date_14NOV2021,Date_14OCT2021,Date_14SEP2021,Date_15APR2022,Date_15AUG2021,Date_15DEC2021,Date_15FEB2022,Date_15JAN2022,Date_15JUL2021,Date_15JUN2021,Date_15MAR2022,Date_15MAY2021,Date_15NOV2021,Date_15OCT2021,Date_15SEP2021,Date_16APR2022,Date_16AUG2021,Date_16DEC2021,Date_16FEB2022,Date_16JAN2022,Date_16JUL2021,Date_16JUN2021,Date_16MAR2022,Date_16MAY2021,Date_16NOV2021,Date_16OCT2021,Date_16SEP2021,Date_17APR2022,Date_17AUG2021,Date_17DEC2021,Date_17FEB2022,Date_17JAN2022,Date_17JUL2021,Date_17JUN2021,Date_17MAR2022,Date_17MAY2021,Date_17NOV2021,Date_17OCT2021,Date_17SEP2021,Date_18APR2022,Date_18AUG2021,Date_18DEC2021,Date_18FEB2022,Date_18JAN2022,Date_18JUL2021,Date_18JUN2021,Date_18MAR2022,Date_18MAY2021,Date_18NOV2021,Date_18OCT2021,Date_18SEP2021,Date_19APR2022,Date_19AUG2021,Date_19DEC2021,Date_19FEB2022,Date_19JAN2022,Date_19JUL2021,Date_19JUN2021,Date_19MAR2022,Date_19MAY2021,Date_19NOV2021,Date_19OCT2021,Date_19SEP2021,Date_20APR2022,Date_20AUG2021,Date_20DEC2021,Date_20FEB2022,Date_20JAN2022,Date_20JUL2021,Date_20JUN2021,Date_20MAR2022,Date_20MAY2021,Date_20NOV2021,Date_20OCT2021,Date_20SEP2021,Date_21APR2022,Date_21AUG2021,Date_21DEC2021,Date_21FEB2022,Date_21JAN2022,Date_21JUL2021,Date_21JUN2021,Date_21MAR2022,Date_21MAY2021,Date_21NOV2021,Date_21OCT2021,Date_21SEP2021,Date_22APR2022,Date_22AUG2021,Date_22DEC2021,Date_22FEB2022,Date_22JAN2022,Date_22JUL2021,Date_22JUN2021,Date_22MAR2022,Date_22MAY2021,Date_22NOV2021,Date_22OCT2021,Date_22SEP2021,Date_23APR2022,Date_23AUG2021,Date_23DEC2021,Date_23FEB2022,Date_23JAN2022,Date_23JUL2021,Date_23JUN2021,Date_23MAR2022,Date_23MAY2021,Date_23NOV2021,Date_23OCT2021,Date_23SEP2021,Date_24APR2022,Date_24AUG2021,Date_24DEC2021,Date_24FEB2022,Date_24JAN2022,Date_24JUL2021,Date_24JUN2021,Date_24MAR2022,Date_24MAY2021,Date_24NOV2021,Date_24OCT2021,Date_24SEP2021,Date_25APR2022,Date_25AUG2021,Date_25DEC2021,Date_25FEB2022,Date_25JAN2022,Date_25JUL2021,Date_25JUN2021,Date_25MAR2022,Date_25MAY2021,Date_25NOV2021,Date_25OCT2021,Date_25SEP2021,Date_26APR2022,Date_26AUG2021,Date_26DEC2021,Date_26FEB2022,Date_26JAN2022,Date_26JUL2021,Date_26JUN2021,Date_26MAR2022,Date_26MAY2021,Date_26NOV2021,Date_26OCT2021,Date_26SEP2021,Date_27APR2022,Date_27AUG2021,Date_27DEC2021,Date_27FEB2022,Date_27JAN2022,Date_27JUL2021,Date_27JUN2021,Date_27MAR2022,Date_27MAY2021,Date_27NOV2021,Date_27OCT2021,Date_27SEP2021,Date_28APR2022,Date_28AUG2021,Date_28DEC2021,Date_28FEB2022,Date_28JAN2022,Date_28JUL2021,Date_28JUN2021,Date_28MAR2022,Date_28MAY2021,Date_28NOV2021,Date_28OCT2021,Date_28SEP2021,Date_29APR2022,Date_29AUG2021,Date_29DEC2021,Date_29JAN2022,Date_29JUL2021,Date_29JUN2021,Date_29MAR2022,Date_29MAY2021,Date_29NOV2021,Date_29OCT2021,Date_29SEP2021,Date_30APR2022,Date_30AUG2021,Date_30DEC2021,Date_30JAN2022,Date_30JUL2021,Date_30JUN2021,Date_30MAR2022,Date_30MAY2021,Date_30NOV2021,Date_30OCT2021,Date_30SEP2021,Date_31AUG2021,Date_31DEC2021,Date_31JAN2022,Date_31JUL2021,Date_31MAR2022,Date_31MAY2021,Date_31OCT2021
2022,4.8930777073,4.8873616785,4.8647406379,4.7950955362,4.8219031915,4.8108083488,4.7888066145,4.8017259798,4.7907000794,4.7897457733,4.8104069069,4.7753373592,4.7891769688,4.7675431663,4.7846224761,4.7382499043,4.8178137535,4.7983288893,4.8124794013,4.7974160961,4.8603153223,4.9316630616,4.9090920081,4.9833452565,5.155879538,5.2767972704,5.3357691547,5.2533926774,5.4716059737,5.5849264026,5.6248894436,5.595672322,5.6899300843,5.8037100218,5.8141981431,5.8446905794,5.8507422163,5.8680779481,5.9819887558,6.0859726203,6.0594059125,5.9699916229,6.0799661106,6.2671951608,6.3278963904,6.2843698207,6.1570722142,6.1695485211,6.1701066075,6.091708402,6.0045843581,6.1131818142,6.1395021072,6.2283250903,6.1291736963,6.1382826286,6.2162407669,6.2226002841,6.1270779679,6.1614142702,6.1365536864,6.3191341369,6.3623185083,6.2681315291,6.3428147667,6.2675234812,6.0973380809,6.0546321354,5.9346582465,6.0158830885,6.1344031314,5.9763301155,6.0072559303,5.9589284045,5.9902279786,5.9611188332,5.8470306158,5.8156337389,5.7593120801,5.7609538467,5.5629956588,5.5768046125,5.5350174827,5.4493836969,5.3871808167,5.4041403131,5.5073005109,5.4137361414,5.3102823783,5.1935232168,5.1412878336,5.1337410838,5.0730482882,4.9937255253,4.9916538366,4.9466563357,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,4.9328956882,4.932232982,4.909956266,4.8314702141,4.8752092667,4.8789979615,4.785944583,4.8242387329,4.838861445,4.8248388261,4.8367593024,4.8311884586,4.77262111,4.7588881313,4.7837081887,4.74450054,4.7890953865,4.7995169918,4.7369708802,4.7782521995,4.861117789,4.8390909308,4.8791165679,4.9120444084,4.9655997177,5.1312287444,5.1135719573,5.0996865124,5.2823982347,5.3418417934,5.3657056868,5.4910441972,5.3795667898,5.4558755451,5.5834905814,5.5806824809,5.7196918352,5.7398851488,5.7227631096,5.8760691565,6.0117196117,5.9131777916,5.9478479792,6.0434104567,6.0908002619,6.0545636146,6.0499169955,5.9751332419,5.8688519403,5.9329748777,5.9075674423,5.8202107433,5.988564289,6.0477532409,6.0080674096,5.9109851759,5.9122215811,5.9440280832,5.9535221239,5.9291638048,6.0121453325,5.9463446808,5.9922883493,6.1173610446,6.1729803891,6.1836477267,6.0067525422,5.9234273695,5.7735592672,5.7963515382,5.8003800599,5.8748523777,5.8547988233,5.9013683649,5.8573778199,5.8144309429,5.7296019761,5.7310995672,5.8144434411,5.6870850304,5.4904926576,5.41204563,5.3794014554,5.3760110549,5.2843890049,5.2539524387,5.3917476031,5.3751193161,5.2239117403,5.14056967,5.0959614663,5.0738337238,4.9933374537,4.9152678087,4.9946021052,4.954889191,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,4.9172983779,4.9310845159,4.8753454216,4.8338478951,4.8488619019,4.8101562028,4.8248472301,4.8070699658,4.8060310756,4.7607323526,4.8029393337,4.8260536572,4.7796783244,4.8219627685,4.8335701139,4.7761101391,4.8043367689,4.8090955175,4.794964745,4.9006875996,4.9557917485,5.0579336467,5.1375692286,5.2159816031,5.614771488,5.7155263473,6.0033077664,6.1533806672,6.6081876135,6.8576875154,7.0929769059,7.0747486886,7.3754362521,7.5297442711,7.5363970387,7.6291230808,7.6877948116,7.6210157259,7.7291928593,7.828438753,7.8137263292,7.8553617716,7.9449530506,8.0600908909,8.2261384973,8.3434668148,8.2172854341,8.2471421788,8.2701116541,8.3157233451,8.2608804074,8.5216491251,8.3827590491,8.5464873323,8.5401544291,8.6481242093,8.5286452916,8.5649780714,8.468243133,8.566620253,8.5252268892,8.6005799242,8.5683196647,8.4869665854,8.5607300413,8.5233728897,8.2663666034,8.0025066232,7.6841733406,7.5115822857,7.336186058,7.1746139917,6.9925298067,6.925047088,6.7700182874,6.6672997737,6.4553749739,6.3876988359,6.2024281971,6.3450844304,6.1605836124,6.0894113101,5.9553399416,5.9580594324,5.7705630749,5.74068042,5.6209973744,5.6763625386,5.4732530938,5.4888528773,5.4082473791,5.3729669207,5.3074628,5.2664450289,5.222138002,5.0877359439,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,5.043892318,4.9899889635,5.0348809583,4.9858365394,4.9595609414,4.900891727,4.8834473243,4.829729834,4.8367272084,4.8371265595,4.7449616188,4.7870115151,4.7495792714,4.692750539,4.7013966686,4.7059314596,4.7224011855,4.8337168103,4.8515569745,4.9177024042,4.9981898575,5.080929523,5.057143927,5.1742579193,5.5060794652,5.7385643817,5.9091601095,6.0272163789,6.4496832801,6.7745837096,6.9350966599,7.0616827195,7.2057452204,7.4459267051,7.4683463032,7.5315624353,7.5994555418,7.602457634,7.6193117818,7.6702353128,7.6725774537,7.6479682469,7.6738517491,7.8463909492,8.044052245,7.8770872009,7.9182891356,7.9464389879,7.8614133689,7.8790820018,7.8766374232,7.9246657448,7.9444977403,7.9317301014,7.8594891593,7.8903062619,7.9803362097,7.889872377,7.8377566267,7.8270172607,7.8755613195,7.7692644998,7.6498313499,7.6307397537,7.6507059983,7.5881552331,7.5060852421,7.4825215821,7.3619166322,7.258142585,7.071953198,7.0544929666,6.870474825,6.706042449,6.594611538,6.565516337,6.4150093672,6.2563517764,6.1751780883,6.2515094445,6.1051968626,5.942902957,5.8700502801,5.8718609237,5.6890153848,5.6361663361,5.5879594029,5.5959903226,5.441891461,5.3163865195,5.3237859982,5.1917486104,5.1486172748,5.0491355654,5.0369589681,5.021337007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,5.0203664521,4.9815488476,4.9720035835,4.8966738176,4.9016412094,4.9089100741,4.8819655069,4.8552872958,4.8376871835,4.8127367543,4.8575649652,4.8116938562,4.7969948489,4.8127301838,4.8082445589,4.7626927825,4.8287193039,4.8557091492,4.8735877225,4.9564624814,5.0093171584,5.1053423529,5.1963175409,5.2247510303,5.5841229926,5.7767983601,6.0126561624,6.2034511637,6.7087110712,7.0394397257,7.1518627082,7.1923854283,7.3220181703,7.4737666136,7.69801552,7.7027335099,7.7907441685,7.8539638795,7.9173641063,7.8982208451,7.7955597162,7.8498173807,7.8850584012,7.8348126915,8.0320684761,8.070765151,8.1025211429,8.1001136335,7.888728557,7.8306426928,7.8937966174,7.9352387234,8.0123271415,8.0095769231,7.9289760338,7.9790971484,7.8323517212,7.858463671,8.0381338186,7.8837682577,7.8570819377,7.8123620485,7.7648852402,7.7903741193,7.8763212894,7.6804872144,7.6424484911,7.518583662,7.3052555619,7.2023260971,7.2994892869,7.1439459665,7.1114003129,6.8458742104,6.7048258026,6.6088348353,6.3599164981,6.2137575214,6.2638512304,6.2264396558,6.1487423115,6.0295381184,6.0513244628,5.9793832352,5.8644969103,5.7912093151,5.6810289261,5.6189755412,5.441347716,5.3486448888,5.3456702094,5.3245372195,5.2795318028,5.1275389957,5.1028119733,5.0380008259,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,5.128725551,5.0590252979,4.9973031719,4.940159189,4.9384954272,4.9931039516,4.9733596337,4.9273627905,4.9425793637,4.9290157126,4.9603520071,4.9592295872,4.9667330836,4.9857678757,4.9941257715,4.9740939305,4.9422284793,5.0205525622,4.9746523376,5.0413571854,5.1804850128,5.209176794,5.2717671412,5.3998174361,5.7747510755,5.962492487,6.1678391263,6.293347897,6.8197533371,7.0110766028,7.3002357201,7.449893899,7.6222958069,7.8466520932,7.9523066242,7.9127843717,8.0902368015,8.1741111475,8.238500764,8.4110177461,8.3473637527,8.3398884171,8.2966944966,8.3373374842,8.6875731967,8.6769055867,8.5677225227,8.3897736414,8.4306406477,8.4487785897,8.53083649,8.4857907755,8.4907010962,8.3846364986,8.2704260789,8.2708873044,8.2910617256,8.1916280025,8.0882660355,8.1442113239,8.2196094745,8.2402935128,8.193185145,8.2414441819,8.2637424717,8.1965438513,7.8934141037,7.6810132056,7.4090883744,7.4525891029,7.3808700121,7.3837134471,7.3276475227,7.2176767586,7.0309909084,6.9574779328,6.6668331595,6.6307210337,6.4384160349,6.3641985592,6.2701935905,6.351450312,6.2719159876,6.1327589777,6.0328945641,6.0374562779,5.92235839,5.8110493949,5.7136698832,5.651126806,5.5126058616,5.5717303789,5.5166423542,5.3027090805,5.2782360353,5.2266560432,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,5.2365036074,5.1694497593,5.1481032157,5.1877631869,5.129647372,5.0871186083,5.1011519023,5.0973405857,5.0715829226,5.0692314787,5.0773378352,5.0592254983,5.0746007657,5.0649087282,5.0573215174,5.0993575226,5.0762873015,5.1024737075,5.0875018248,5.1223185377,5.2856840325,5.3342827125,5.3751767918,5.4265135467,5.771003664,5.8609685023,5.999560697,6.1651851899,6.7092812084,7.0205944117,7.1771046507,7.4369889155,7.4603223949,7.7911759657,7.8974657411,8.0025026814,8.016476271,7.9334696532,7.9950054257,8.1306679343,8.1732638137,8.0738864644,8.4349891986,8.6642041746,8.6811864885,8.6734739385,8.6017931994,8.3952225397,8.3636269793,8.2634774803,8.2353752273,8.2618526692,8.3292282452,8.3654229228,8.4249485744,8.3939397547,8.36446092,8.1901367862,8.1557860255,8.1190748947,8.1082101603,8.0610389571,8.0177446153,8.0824438415,7.9588947784,7.8040920366,7.6986424101,7.6317693219,7.3491642074,7.2316208597,7.2414313965,7.107803887,6.9659804133,6.8720926817,6.7556706585,6.6547438837,6.4167179652,6.3689868838,6.2169494833,6.2059123223,6.0228649178,5.9393164084,5.8435146063,5.6996053888,5.5672585473,5.5505779459,5.5196638727,5.4782851907,5.3040079969,5.2827238788,5.2360334304,5.1517859641,5.040116537,4.9942587173,4.9436385429,4.9439743731,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
