year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2012,Date_01FEB2013,Date_01JAN2013,Date_01MAR2013,Date_01NOV2012,Date_01SEP2012,Date_02APR2013,Date_02DEC2012,Date_02FEB2013,Date_02JAN2013,Date_02MAR2013,Date_02NOV2012,Date_03DEC2012,Date_03FEB2013,Date_03JAN2013,Date_03MAR2013,Date_03NOV2012,Date_04APR2013,Date_04DEC2012,Date_04FEB2013,Date_04JAN2013,Date_04MAR2013,Date_04NOV2012,Date_05APR2013,Date_05DEC2012,Date_05FEB2013,Date_05JAN2013,Date_05MAR2013,Date_06APR2013,Date_06DEC2012,Date_06FEB2013,Date_06JAN2013,Date_06MAR2013,Date_07APR2013,Date_07DEC2012,Date_07FEB2013,Date_07JAN2013,Date_07MAR2013,Date_07NOV2012,Date_08APR2013,Date_08DEC2012,Date_08FEB2013,Date_08JAN2013,Date_08MAR2013,Date_08NOV2012,Date_09APR2013,Date_09DEC2012,Date_09FEB2013,Date_09JAN2013,Date_09MAR2013,Date_09NOV2012,Date_10APR2013,Date_10DEC2012,Date_10FEB2013,Date_10JAN2013,Date_10MAR2013,Date_10NOV2012,Date_11APR2013,Date_11DEC2012,Date_11FEB2013,Date_11JAN2013,Date_11MAR2013,Date_11NOV2012,Date_12APR2013,Date_12DEC2012,Date_12FEB2013,Date_12JAN2013,Date_12MAR2013,Date_12NOV2012,Date_12OCT2012,Date_13APR2013,Date_13DEC2012,Date_13FEB2013,Date_13JAN2013,Date_13MAR2013,Date_13NOV2012,Date_13OCT2012,Date_14APR2013,Date_14DEC2012,Date_14FEB2013,Date_14JAN2013,Date_14MAR2013,Date_14NOV2012,Date_14OCT2012,Date_15APR2013,Date_15DEC2012,Date_15FEB2013,Date_15JAN2013,Date_15MAR2013,Date_15OCT2012,Date_16APR2013,Date_16DEC2012,Date_16FEB2013,Date_16JAN2013,Date_16MAR2013,Date_16NOV2012,Date_16OCT2012,Date_17APR2013,Date_17DEC2012,Date_17FEB2013,Date_17JAN2013,Date_17MAR2013,Date_17NOV2012,Date_17OCT2012,Date_18APR2013,Date_18DEC2012,Date_18FEB2013,Date_18JAN2013,Date_18MAR2013,Date_18NOV2012,Date_18OCT2012,Date_19APR2013,Date_19DEC2012,Date_19FEB2013,Date_19JAN2013,Date_19MAR2013,Date_19NOV2012,Date_19OCT2012,Date_20APR2013,Date_20DEC2012,Date_20FEB2013,Date_20JAN2013,Date_20MAR2013,Date_20NOV2012,Date_20OCT2012,Date_21APR2013,Date_21DEC2012,Date_21FEB2013,Date_21JAN2013,Date_21MAR2013,Date_21NOV2012,Date_21OCT2012,Date_22APR2013,Date_22DEC2012,Date_22FEB2013,Date_22JAN2013,Date_22MAR2013,Date_22NOV2012,Date_22OCT2012,Date_23APR2013,Date_23DEC2012,Date_23FEB2013,Date_23JAN2013,Date_23MAR2013,Date_23OCT2012,Date_24APR2013,Date_24DEC2012,Date_24FEB2013,Date_24JAN2013,Date_24MAR2013,Date_24NOV2012,Date_24OCT2012,Date_25APR2013,Date_25DEC2012,Date_25FEB2013,Date_25JAN2013,Date_25MAR2013,Date_25NOV2012,Date_25OCT2012,Date_26APR2013,Date_26DEC2012,Date_26FEB2013,Date_26JAN2013,Date_26MAR2013,Date_26NOV2012,Date_26OCT2012,Date_27APR2013,Date_27DEC2012,Date_27FEB2013,Date_27JAN2013,Date_27MAR2013,Date_27NOV2012,Date_27OCT2012,Date_28APR2013,Date_28DEC2012,Date_28FEB2013,Date_28JAN2013,Date_28MAR2013,Date_28NOV2012,Date_28OCT2012,Date_29DEC2012,Date_29JAN2013,Date_29MAR2013,Date_29NOV2012,Date_29OCT2012,Date_30APR2013,Date_30DEC2012,Date_30JAN2013,Date_30MAR2013,Date_30NOV2012,Date_30OCT2012,Date_31DEC2012,Date_31JAN2013,Date_31MAR2013,Date_31OCT2012
2013,9.61964,9.17381,9.05378,9.65393,10.39127,10.39127,9.70537,9.05378,8.5565,8.67654,8.00779,7.83632,7.45908,7.23616,7.01325,6.87607,6.6703,6.53312,6.55027,6.41309,6.61886,6.61886,6.39594,6.39594,6.7046,6.94466,7.15043,7.20187,7.54481,7.92205,8.40218,8.71083,9.12237,9.65393,10.13406,10.88854,11.40296,11.7802,12.19173,12.26032,12.38035,12.43179,12.34606,12.08885,12.08885,12.08885,12.08885,12.08885,12.08885,11.90023,11.83164,11.67731,11.4544,11.40296,11.36866,11.28293,11.11145,11.04286,11.14575,11.30007,11.11145,10.90568,10.95713,10.87139,10.76851,10.68277,10.68277,10.45985,10.06547,10.03117,9.80826,9.73967,9.72252,9.87685,10.03117,10.08261,10.06547,10.16835,10.16835,9.97973,10.25409,10.477,10.59703,10.37412,10.13406,9.79111,9.55105,9.25954,9.12237,8.71083,8.5908,8.19641,10.23694,9.99688,9.80826,9.22525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,8.65939,8.23071,8.23071,8.93374,9.73967,9.8254,9.29384,8.52221,8.05923,8.36788,7.81917,7.76773,7.30475,6.96181,6.82463,6.75604,6.68745,6.84177,6.92751,7.20187,7.49337,7.81917,8.02494,8.47077,9.10522,9.80826,10.68277,11.09431,11.95167,12.63756,13.23772,13.71784,14.43803,14.83242,15.12392,15.39828,15.68978,15.70693,15.9127,15.77552,15.89555,15.80981,15.9127,15.94699,16.18705,16.04988,15.98129,15.84411,15.60405,15.77552,15.74122,15.70693,15.98129,16.08417,16.04988,15.72408,15.84411,15.89555,15.92984,15.5869,15.27825,15.17536,15.05533,14.98674,14.83242,14.6095,14.66094,14.48947,13.82073,13.42634,13.06624,12.84333,12.27747,12.19173,12.02026,11.98596,12.19173,12.0717,12.19173,12.08885,11.98596,11.91738,11.71161,11.60872,11.1286,10.76851,10.35697,9.92829,9.63678,9.2424,9.22525,8.69368,10.61418,10.1855,10.03117,9.49961,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,8.9166,8.48791,8.19641,9.01948,9.65393,9.87685,9.13951,8.36788,8.04209,8.16212,7.6134,7.6477,7.16757,6.9961,6.82463,6.77318,6.96181,6.96181,6.96181,6.9961,7.42478,7.73343,7.90491,8.33359,9.19095,9.8597,10.8371,11.31722,11.62587,12.38035,12.96336,13.54637,14.06079,14.95245,15.19251,15.46687,15.46687,15.72408,15.63834,15.74122,15.65549,15.82696,15.84411,15.8784,15.75837,15.70693,16.03273,15.9127,15.96414,15.99843,15.70693,15.63834,15.67263,15.77552,15.68978,15.8784,15.74122,15.60405,15.48401,15.48401,15.39828,15.29539,15.10677,15.08963,14.90101,14.66094,14.57521,14.30085,13.82073,13.54637,13.13483,13.0491,12.26032,12.46609,12.29462,12.3975,12.17459,11.88308,11.91738,11.83164,11.88308,12.02026,12.106,11.98596,11.47155,11.11145,10.81995,10.52844,10.30553,9.91114,9.58534,9.15666,11.04286,11.16289,10.35697,9.8254,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,9.15666,8.77942,8.5565,9.29384,10.09976,10.1512,9.49961,8.84801,8.47077,8.40218,7.81917,7.75058,7.35619,7.11613,7.06469,6.87607,6.79033,6.91036,7.08184,7.35619,7.54481,7.73343,8.02494,8.47077,9.51675,10.06547,10.93998,11.26578,11.96882,12.86048,13.46063,14.21511,14.83242,15.67263,15.92984,16.18705,16.75292,16.78721,16.90724,16.94154,17.33592,17.11301,17.28448,17.43881,17.40451,17.31878,17.49025,17.57599,17.54169,17.37022,17.16445,17.25019,17.33592,17.33592,17.45595,17.43881,17.49025,17.69602,17.85034,17.67887,17.66172,17.66172,17.57599,17.37022,17.31878,17.30163,16.90724,16.61574,15.96414,15.39828,14.48947,14.11223,13.76928,13.46063,13.20342,13.16913,12.87762,12.70615,12.3975,12.53468,12.55183,12.63756,12.74045,12.62042,12.34606,12.12314,11.48869,11.16289,10.8371,10.32268,10.08261,9.5682,11.28293,10.87139,10.54559,9.91114,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,9.13951,8.69368,8.60795,9.27669,10.1512,10.08261,9.34528,8.71083,8.35074,8.41933,7.88776,7.80202,7.49337,7.25331,6.9961,6.9961,7.11613,7.01325,7.08184,7.35619,7.59626,7.59626,7.9392,8.52221,9.44816,10.1855,10.93998,11.28293,11.88308,12.58612,13.39204,14.26656,15.03818,15.79267,16.2042,16.59859,16.87295,17.06157,17.54169,17.66172,17.74746,17.81605,17.91893,18.24473,18.02182,18.31332,18.39906,18.46765,18.22758,18.17614,17.81605,17.78175,18.00467,17.97037,17.97037,17.95323,17.93608,17.91893,17.91893,17.95323,17.81605,17.71316,17.64457,17.59313,17.40451,17.21589,16.8558,16.63288,16.01558,15.5526,15.17536,15.12392,14.98674,14.69524,14.57521,14.45518,14.26656,14.07794,13.75214,13.64925,13.64925,13.78643,13.76928,13.52922,12.82618,12.38035,11.84879,11.28293,11.1286,10.56274,10.5113,9.89399,11.66017,11.06001,10.75136,10.27123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,9.41387,9.07092,8.84801,9.48246,10.20265,10.21979,9.58534,8.81371,8.40218,8.38503,7.76773,7.90491,7.63055,7.42478,7.30475,7.16757,7.27046,7.21901,7.3219,7.44193,7.6477,7.66484,8.12782,8.69368,9.63678,10.27123,11.18004,11.7802,12.41465,13.0491,13.56352,14.19797,14.79812,15.56975,15.92984,16.22135,16.71862,16.87295,16.97583,17.09586,17.28448,17.26733,17.57599,17.54169,17.61028,17.5074,17.45595,17.30163,17.16445,17.13016,16.8558,16.8558,16.90724,16.99298,16.83865,16.70147,16.61574,16.71862,16.54715,16.59859,16.8215,16.80436,16.51285,16.65003,16.63288,16.22135,15.82696,15.48401,14.69524,14.12938,13.39204,13.0148,12.41465,12.24317,12.08885,11.98596,11.69446,11.7459,11.59158,11.47155,11.83164,11.81449,11.76305,11.55728,11.16289,10.92283,10.71706,10.45985,10.56274,10.27123,9.97973,9.55105,11.35151,10.85424,10.59703,9.92829,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,9.31099,8.8823,8.84801,9.46531,10.1855,10.23694,9.5682,8.77942,8.31644,8.45362,7.76773,7.83632,7.44193,7.20187,6.85892,6.72174,6.72174,6.56742,6.53312,6.53312,6.79033,6.91036,6.96181,6.9961,7.69914,8.265,8.69368,8.79657,9.13951,9.72252,10.28838,11.00857,11.4544,11.95167,12.50038,12.94621,13.58066,13.83787,14.07794,14.57521,14.71239,14.69524,14.67809,14.69524,14.62665,14.50662,14.36944,14.16367,14.07794,14.07794,14.07794,14.06079,13.78643,13.90646,13.6664,13.44349,13.25487,13.25487,13.15198,12.87762,12.689,12.63756,12.689,12.79189,12.74045,12.53468,12.3975,12.14029,11.67731,11.59158,11.40296,11.57443,11.38581,11.36866,11.07716,11.14575,11.06001,11.30007,11.14575,10.97427,11.28293,11.47155,11.47155,11.30007,11.21434,11.00857,10.66562,10.39127,10.35697,10.06547,9.91114,9.44816,11.60872,11.19719,10.87139,10.21979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,9.55105,9.08807,8.76227,9.51675,10.32268,10.40841,9.70537,9.08807,8.65939,8.50506,7.85346,7.90491,7.42478,7.09898,6.82463,6.7046,6.7046,6.55027,6.43024,6.43024,6.61886,6.65315,6.41309,6.41309,6.61886,6.87607,7.13328,7.40763,7.76773,8.02494,8.40218,8.76227,9.29384,9.65393,10.04832,11.00857,11.66017,12.15744,12.60327,13.18628,13.71784,13.9579,14.2837,14.59235,14.71239,14.88386,15.12392,15.39828,15.56975,15.32969,15.24395,15.19251,15.19251,15.39828,15.22681,15.43257,15.20966,15.00389,15.03818,15.20966,15.14107,15.12392,15.20966,15.12392,14.69524,14.59235,14.6095,14.57521,14.35229,14.18082,13.85502,13.73499,13.75214,13.75214,13.52922,13.47778,13.30631,12.89477,12.7233,12.51753,12.79189,13.40919,13.49493,13.59781,13.32345,12.74045,11.84879,11.35151,10.81995,10.1855,9.87685,9.31099,11.21434,10.73421,10.42556,9.72252,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,9.19095,8.84801,8.52221,9.2424,9.99688,10.13406,9.58534,8.84801,8.33359,8.52221,7.80202,7.75058,7.51052,7.18472,7.08184,7.08184,7.23616,7.39049,7.37334,7.49337,7.80202,8.11067,8.265,8.57365,9.55105,9.89399,10.97427,11.40296,11.93452,12.62042,13.47778,14.07794,14.50662,15.41543,15.70693,16.03273,16.25564,16.40997,16.37567,16.54715,16.59859,16.68433,16.75292,16.75292,16.75292,16.71862,16.83865,16.83865,16.80436,16.95868,16.71862,16.66718,16.73577,16.77006,16.95868,16.78721,16.66718,16.71862,16.77006,16.73577,16.59859,16.58144,16.04988,15.92984,15.53546,15.48401,15.07248,14.79812,14.19797,13.92361,13.40919,13.08339,12.74045,12.27747,12.19173,12.19173,12.20888,11.79734,11.71161,11.76305,11.72876,11.86593,11.93452,11.91738,11.67731,11.30007,10.99142,10.69992,10.54559,9.92829,9.80826,9.22525,10.97427,10.73421,10.42556,9.61964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,9.01948,8.48791,8.43647,9.2081,10.03117,10.03117,9.32813,8.5908,8.16212,8.265,7.66484,7.73343,7.39049,7.08184,6.85892,6.7046,6.84177,6.97895,7.11613,7.27046,7.6134,7.88776,8.02494,8.69368,9.51675,10.16835,10.99142,11.54013,12.0717,12.74045,13.6664,14.23226,14.62665,15.67263,16.44426,16.75292,17.13016,17.28448,17.40451,17.69602,17.95323,17.81605,17.95323,18.05611,17.95323,18.34761,18.63912,18.36476,18.58768,18.39906,18.27902,18.33047,18.38191,18.63912,18.69056,18.65627,18.46765,18.39906,18.39906,18.36476,18.21044,18.07326,17.93608,18.00467,17.97037,17.69602,17.54169,17.30163,16.56429,16.2385,15.41543,15.02104,14.55806,14.23226,13.9922,13.68355,13.54637,13.40919,13.30631,13.11769,13.10054,13.3749,13.58066,13.59781,13.30631,12.67186,12.22603,11.72876,11.4544,11.04286,10.69992,10.06547,11.67731,11.43725,11.07716,10.20265,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,9.5339,9.05378,8.86516,9.75682,10.32268,10.35697,9.8254,8.95089,8.48791,8.60795,7.99064,7.90491,7.52767,7.44193,7.27046,7.35619,7.49337,7.52767,7.54481,7.81917,8.12782,8.45362,8.65939,9.13951,10.11691,10.8028,11.52299,12.22603,12.75759,13.39204,14.04364,14.91815,15.53546,16.75292,17.59313,18.03896,18.58768,18.65627,19.0678,18.742,18.81059,18.94777,19.11924,19.01636,18.84489,19.11924,19.3936,19.3936,19.23927,18.99921,18.94777,18.93062,19.11924,18.29617,19.78799,19.94231,19.66796,19.53078,19.65081,19.82228,19.83943,19.7194,19.63366,19.63366,19.80513,19.59937,19.54793,19.23927,18.62197,18.03896,17.59313,17.11301,16.65003,16.49571,16.15276,15.89555,15.62119,15.29539,15.15822,15.15822,15.34684,15.70693,15.8784,15.5869,15.02104,14.47232,14.04364,13.54637,13.32345,12.689,12.53468,11.93452,14.06079,13.44349,12.94621,11.88308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,11.00857,10.57989,10.37412,11.23148,12.02026,12.12314,11.30007,10.45985,9.97973,9.8597,9.15666,9.25954,8.79657,8.40218,8.28215,8.35074,8.60795,8.48791,8.60795,8.81371,9.12237,9.27669,9.65393,10.01402,11.11145,11.81449,12.79189,13.44349,14.12938,14.91815,16.15276,17.25019,18.17614,19.3936,20.06234,20.93686,21.91425,22.34294,22.44582,22.36008,22.46297,22.75447,22.9088,22.51441,21.2798,20.61106,20.47388,20.45673,20.13093,20.0452,20.21667,20.18238,20.06234,20.18238,20.19952,20.18238,19.97661,19.42789,19.27357,19.73655,19.51363,19.3936,19.49648,19.59937,19.3936,19.0678,19.17068,18.62197,17.66172,17.1473,16.63288,16.04988,15.70693,15.5526,15.34684,15.20966,14.9353,14.47232,14.50662,14.26656,14.30085,14.30085,14.33515,14.11223,13.56352,13.0491,12.56897,12.29462,11.84879,11.30007,11.30007,10.88854,13.0148,12.55183,11.93452,11.07716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2013,10.27123,9.80826,9.5339,10.56274,11.43725,11.43725,10.75136,9.84255,9.25954,9.2424,8.53936,8.60795,8.12782,8.07638,8.02494,7.78488,7.90491,8.07638,8.09353,8.12782,8.45362,8.67654,9.05378,9.39672,10.39127,11.02572,11.62587,12.02026,12.53468,13.03195,13.94076,14.6438,15.03818,15.43257,16.2042,16.70147,17.40451,17.67887,17.88464,18.03896,17.95323,17.66172,17.76461,17.91893,17.73031,17.37022,17.4731,17.64457,17.45595,17.38737,17.35307,17.11301,17.1473,17.06157,16.92439,16.83865,16.73577,16.53,16.56429,16.47856,16.37567,16.13561,15.82696,15.74122,15.50116,15.34684,15.29539,15.20966,14.66094,14.38659,14.14652,13.94076,13.88932,13.7007,13.58066,13.3406,13.0148,12.65471,12.56897,12.84333,12.70615,12.87762,13.35775,13.13483,12.77474,11.93452,11.72876,11.60872,11.36866,11.09431,10.92283,10.42556,12.60327,12.22603,11.86593,11.23148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
