averagemwh,year
14.050496979166674,2015
13.99078770833333,2015
14.028519687500005,2015
11.279530729166671,2015
12.046812187499995,2015
13.98281354166666,2015
14.429568333333338,2015
14.1249884375,2015
14.355270833333334,2015
14.3830834375,2015
13.496965104166668,2015
12.910257083333336,2015
10.66139958333333,2015
9.150449999999998,2015
10.781659791666664,2015
14.305269687500004,2015
15.463112395833337,2015
15.592063333333336,2015
15.150754791666673,2015
13.202500208333332,2015
12.1016590625,2015
12.678336666666668,2015
14.632231145833336,2015
14.819724374999998,2015
14.450767812500002,2015
14.593721458333333,2015
11.66852,2015
11.102539375000005,2015
13.927187708333332,2015
13.968031458333336,2015
13.871951458333331,2015
14.2595796875,2015
16.858613541666667,2015
14.058860625000005,2015
14.237407291666672,2015
15.956935312499994,2015
16.883119375000003,2015
16.47409677083333,2015
16.175547499999997,2015
16.300413125000006,2015
13.599269583333326,2015
14.32473479166667,2015
14.470411666666667,2015
11.777631458333332,2015
12.073263854166669,2015
13.65722916666666,2015
16.217947604166675,2015
13.37987947916667,2015
14.196952187499996,2015
14.486165625000003,2015
14.07014135416667,2015
15.128582187499992,2015
15.922120520833332,2015
12.790365520833337,2015
13.8042671875,2015
16.37412614583333,2015
16.484210416666667,2015
15.880304270833332,2015
14.921056145833337,2015
15.130527083333332,2015
15.413711145833332,2015
13.945859583333338,2015
16.967529895833337,2015
16.44395052083334,2015
17.621227187499997,2015
13.856003333333332,2015
14.554044166666666,2015
15.710315833333333,2015
16.504826562499996,2015
16.58982072916666,2015
17.634063541666666,2015
17.34387791666666,2015
13.461761874999995,2015
13.666370416666664,2015
16.004975000000005,2015
16.263264166666662,2015
15.833431354166663,2015
16.149679687499997,2015
16.300218125000004,2015
13.700795937499992,2015
15.2179278125,2015
14.639365624999998,2015
13.620353125000005,2015
11.801748854166666,2015
13.498326666666664,2015
15.266673124999995,2015
15.460779583333329,2015
15.763802083333337,2015
16.246148958333333,2015
14.958204166666668,2015
15.85171385416666,2015
16.50560489583334,2015
14.380749687500002,2015
15.479839479166673,2015
16.465344583333334,2015
16.778675729166665,2015
13.406891875,2015
13.569617604166671,2015
13.201886458333332,2015
13.424367708333328,2015
13.2529978125,2015
10.784290833333335,2015
11.880532708333334,2015
14.948472604166662,2015
13.269720416666663,2015
13.36761947916667,2015
16.091330937499997,2015
16.169518333333333,2015
16.093276041666666,2015
16.26676541666667,2015
14.743841875000006,2015
15.32991989583333,2015
10.583795208333331,2015
11.082308958333329,2015
12.7225384375,2015
13.124469895833334,2015
12.849000104166668,2015
14.006875104166673,2015
13.526775833333332,2015
10.485896145833332,2015
11.09715354166667,2015
12.899546145833336,2015
12.391846041666666,2015
13.785400729166666,2015
14.954897916666672,2015
15.966076458333337,2015
10.914133229166668,2015
11.582702291666664,2015
13.1126315625,2015
13.256943333333332,2015
13.16975479166667,2015
10.465790312500005,2015
11.242780729166666,2015
12.659027083333331,2015
13.06283614583333,2015
14.109471562499996,2015
12.89259333333333,2015
13.465894270833337,2015
13.624674479166666,2015
13.97342822916668,2015
11.765347291666666,2015
12.958924583333332,2015
13.066970312500002,2015
13.3463859375,2015
11.080993750000005,2015
12.933369166666669,2015
13.249990104166669,2015
13.5481965625,2015
13.229320625,2015
12.808975416666668,2015
10.100877187499998,2015
13.718815833333323,2015
14.25228,2015
13.01097416666667,2015
13.547070104166666,2015
13.257694583333333,2015
13.391482916666677,2015
13.405576770833337,2015
13.404825416666672,2015
13.862751458333332,2015
15.405270416666662,2015
12.999323854166663,2015
12.3613840625,2015
16.433678541666676,2015
15.803818750000003,2015
13.805064062500009,2015
13.823479583333338,2015
13.432635104166664,2015
10.7341196875,2015
11.383521875,2015
10.703866562499996,2015
11.414526458333334,2015
12.779850312499994,2015
13.213913125,2015
13.448418958333331,2015
10.60653197916667,2015
14.66905479166667,2015
14.815997604166668,2015
15.514631249999995,2015
12.19658989583334,2015
13.265210729166672,2015
15.28876864583333,2015
16.258174687500006,2015
16.73695854166667,2015
16.23769333333334,2015
15.130740104166664,2015
12.967755625,2015
13.960462500000004,2015
11.16498729166667,2015
11.65166375,2015
13.99484916666666,2015
14.29587395833333,2015
9.890235104166663,2015
10.746897083333332,2015
13.210154583333328,2015
14.710958125000005,2015
14.975153645833329,2015
11.404943333333335,2015
11.599989583333333,2015
13.416099374999996,2015
14.901306875,2015
13.939417604166664,2015
16.029117395833328,2015
13.696454479166668,2015
13.186291458333324,2015
13.218797812500002,2015
13.201886875,2015
14.270694791666664,2015
11.130601145833332,2015
13.748692812499996,2015
16.334652812499996,2015
15.991723958333322,2015
15.965041562499998,2015
15.515571250000002,2015
14.098760625000006,2015
13.762973645833345,2015
13.882105937499988,2015
13.353902291666673,2015
11.664065312500002,2015
12.004926770833334,2015
13.24754770833333,2015
13.619037395833336,2015
10.331625937499997,2015
10.39175520833333,2015
13.591039479166666,2015
11.069343541666669,2015
14.725802604166663,2015
15.33349010416667,2015
17.246183645833334,2015
16.956808333333335,2015
15.846097083333335,2015
14.041261875000004,2015
13.67973083333333,2015
12.70994875,2015
14.596147916666668,2015
14.679202708333332,2015
10.981779374999997,2015
11.288629895833331,2015
14.784805104166663,2015
13.710360000000009,2015
16.929561770833338,2015
16.72606062500001,2015
16.317364791666673,2015
15.1771521875,2015
13.299221979166669,2015
12.137024479166667,2015
13.348829375,2015
13.850913437500004,2015
13.863691145833336,2015
13.791910937499992,2015
12.354619791666664,2015
12.04946072916666,2015
13.479047395833328,2015
12.745651250000002,2015
13.247923749999991,2015
13.352962604166663,2015
12.727612395833338,2015
14.911641770833334,2015
14.534890104166667,2015
13.666578020833342,2015
14.293243645833336,2015
14.9223521875,2015
12.336391562500005,2015
12.303697395833334,2015
15.404330833333333,2015
16.001683125000003,2015
14.548607291666675,2015
16.09845427083334,2015
15.831064583333337,2015
17.472233437499998,2015
12.739638229166664,2015
15.08564281250001,2015
13.27291552083333,2015
10.475373333333332,2015
11.112186041666671,2015
13.272164166666665,2015
15.321839687499995,2015
15.584908229166658,2015
14.819380208333335,2015
15.65105135416667,2015
11.589090833333335,2015
11.707095416666668,2015
13.623547604166662,2015
11.104482083333332,2015
11.5960434375,2015
13.015671666666668,2015
13.665074166666658,2015
12.857455416666667,2015
13.727647499999998,2015
13.638016041666669,2015
13.465518541666668,2015
10.562937708333331,2015
10.698041562500002,2015
12.684957500000005,2015
14.012512708333327,2015
13.188545104166664,2015
14.286103229166663,2015
14.391706875,2015
16.287487604166667,2015
16.00468968749999,2015
16.088871875,2015
12.673871041666668,2015
14.346233229166666,2015
13.275733437499996,2015
13.621292291666668,2015
14.323120625,2015
13.432071666666664,2015
13.153406979166668,2015
13.0744865625,2015
10.526859687500002,2015
11.174382604166668,2015
13.063963541666668,2015
13.148897291666666,2015
