year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2022,Date_01FEB2023,Date_01JAN2023,Date_01JUL2022,Date_01JUN2022,Date_01MAR2023,Date_01MAY2022,Date_01NOV2022,Date_02AUG2022,Date_02DEC2022,Date_02FEB2023,Date_02JAN2023,Date_02JUL2022,Date_02JUN2022,Date_02MAR2023,Date_02MAY2022,Date_02NOV2022,Date_03AUG2022,Date_03DEC2022,Date_03FEB2023,Date_03JAN2023,Date_03JUL2022,Date_03JUN2022,Date_03MAR2023,Date_03MAY2022,Date_03NOV2022,Date_04AUG2022,Date_04DEC2022,Date_04FEB2023,Date_04JAN2023,Date_04JUL2022,Date_04MAR2023,Date_04MAY2022,Date_04NOV2022,Date_05AUG2022,Date_05DEC2022,Date_05FEB2023,Date_05JAN2023,Date_05JUL2022,Date_05MAR2023,Date_05MAY2022,Date_05NOV2022,Date_06AUG2022,Date_06DEC2022,Date_06FEB2023,Date_06JAN2023,Date_06JUL2022,Date_06MAR2023,Date_06MAY2022,Date_06NOV2022,Date_07AUG2022,Date_07DEC2022,Date_07FEB2023,Date_07JAN2023,Date_07JUL2022,Date_07MAR2023,Date_07MAY2022,Date_07NOV2022,Date_08AUG2022,Date_08DEC2022,Date_08FEB2023,Date_08JAN2023,Date_08JUL2022,Date_08MAR2023,Date_08MAY2022,Date_08NOV2022,Date_09AUG2022,Date_09DEC2022,Date_09FEB2023,Date_09JAN2023,Date_09JUL2022,Date_09MAR2023,Date_09MAY2022,Date_09NOV2022,Date_10AUG2022,Date_10DEC2022,Date_10FEB2023,Date_10JAN2023,Date_10JUL2022,Date_10MAR2023,Date_10MAY2022,Date_10NOV2022,Date_11AUG2022,Date_11DEC2022,Date_11FEB2023,Date_11JAN2023,Date_11JUL2022,Date_11MAR2023,Date_11MAY2022,Date_11NOV2022,Date_12AUG2022,Date_12DEC2022,Date_12FEB2023,Date_12JAN2023,Date_12JUL2022,Date_12JUN2022,Date_12MAR2023,Date_12MAY2022,Date_12NOV2022,Date_13AUG2022,Date_13DEC2022,Date_13FEB2023,Date_13JAN2023,Date_13JUL2022,Date_13JUN2022,Date_13MAR2023,Date_13MAY2022,Date_13NOV2022,Date_14AUG2022,Date_14DEC2022,Date_14FEB2023,Date_14JAN2023,Date_14JUL2022,Date_14JUN2022,Date_14MAR2023,Date_14MAY2022,Date_14NOV2022,Date_15AUG2022,Date_15DEC2022,Date_15FEB2023,Date_15JAN2023,Date_15JUL2022,Date_15JUN2022,Date_15MAR2023,Date_15MAY2022,Date_15NOV2022,Date_16AUG2022,Date_16DEC2022,Date_16FEB2023,Date_16JAN2023,Date_16JUL2022,Date_16JUN2022,Date_16MAR2023,Date_16MAY2022,Date_16NOV2022,Date_17AUG2022,Date_17DEC2022,Date_17FEB2023,Date_17JAN2023,Date_17JUL2022,Date_17JUN2022,Date_17MAR2023,Date_17MAY2022,Date_17NOV2022,Date_18AUG2022,Date_18DEC2022,Date_18FEB2023,Date_18JAN2023,Date_18JUL2022,Date_18JUN2022,Date_18MAR2023,Date_18MAY2022,Date_18NOV2022,Date_19AUG2022,Date_19DEC2022,Date_19FEB2023,Date_19JAN2023,Date_19JUL2022,Date_19JUN2022,Date_19MAR2023,Date_19MAY2022,Date_19NOV2022,Date_20AUG2022,Date_20DEC2022,Date_20FEB2023,Date_20JAN2023,Date_20JUL2022,Date_20JUN2022,Date_20MAR2023,Date_20MAY2022,Date_20NOV2022,Date_21AUG2022,Date_21DEC2022,Date_21FEB2023,Date_21JAN2023,Date_21JUL2022,Date_21JUN2022,Date_21MAR2023,Date_21MAY2022,Date_21NOV2022,Date_22AUG2022,Date_22DEC2022,Date_22FEB2023,Date_22JAN2023,Date_22JUL2022,Date_22JUN2022,Date_22MAR2023,Date_22MAY2022,Date_22NOV2022,Date_23AUG2022,Date_23DEC2022,Date_23FEB2023,Date_23JAN2023,Date_23JUL2022,Date_23JUN2022,Date_23MAR2023,Date_23MAY2022,Date_23NOV2022,Date_24AUG2022,Date_24DEC2022,Date_24FEB2023,Date_24JAN2023,Date_24JUL2022,Date_24JUN2022,Date_24MAR2023,Date_24MAY2022,Date_24NOV2022,Date_25AUG2022,Date_25DEC2022,Date_25FEB2023,Date_25JAN2023,Date_25JUL2022,Date_25JUN2022,Date_25MAR2023,Date_25MAY2022,Date_25NOV2022,Date_26AUG2022,Date_26DEC2022,Date_26FEB2023,Date_26JAN2023,Date_26JUL2022,Date_26JUN2022,Date_26MAR2023,Date_26MAY2022,Date_26NOV2022,Date_27DEC2022,Date_27FEB2023,Date_27JAN2023,Date_27JUL2022,Date_27JUN2022,Date_27MAR2023,Date_27MAY2022,Date_27NOV2022,Date_28AUG2022,Date_28DEC2022,Date_28FEB2023,Date_28JAN2023,Date_28JUL2022,Date_28JUN2022,Date_28MAR2023,Date_28MAY2022,Date_28NOV2022,Date_29AUG2022,Date_29DEC2022,Date_29JAN2023,Date_29JUL2022,Date_29JUN2022,Date_29MAR2023,Date_29MAY2022,Date_29NOV2022,Date_30AUG2022,Date_30DEC2022,Date_30JAN2023,Date_30JUL2022,Date_30JUN2022,Date_30MAR2023,Date_30MAY2022,Date_30NOV2022,Date_31AUG2022,Date_31DEC2022,Date_31JAN2023,Date_31JUL2022,Date_31MAY2022
2023,12.98792,12.35215,12.01534,11.80245,11.90422,11.7517,11.36681,10.92465,10.53613,10.5791,10.39662,10.20242,9.84004,9.5743,9.43824,9.28704,9.24459,9.21446,9.22593,9.47673,9.97056,10.1813,10.76158,11.38433,12.0916,12.9704,14.13025,14.69216,15.35012,16.45931,17.01502,17.31652,17.90417,17.87458,17.82113,17.76026,17.65347,17.10547,16.73898,16.28225,15.94245,15.5104,15.03012,14.69841,14.56652,14.26764,14.02394,13.93658,13.68427,13.57334,13.44516,13.34551,13.50511,13.50172,13.52471,13.67074,13.5741,13.55057,13.81894,13.86275,14.30569,14.81817,15.26254,15.79634,16.29797,16.93269,17.77136,18.86457,19.50232,20.20747,20.72021,20.89161,20.80874,20.75015,20.51697,20.33417,20.29783,20.07164,19.72294,19.53604,19.16664,18.80071,18.53232,18.05609,17.50585,17.12334,16.66641,16.22065,15.86307,15.34483,14.87618,14.40701,14.45518,14.8368,14.68467,14.31271,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,13.96884,13.58349,13.04796,12.72567,12.71711,12.58469,12.07458,11.62591,11.18486,11.05856,10.91731,10.71218,10.4928,10.03839,9.89624,9.70726,9.53417,9.48999,9.32513,9.39203,9.68433,9.86448,9.85461,10.1523,10.87491,11.34023,11.79469,12.17604,12.59203,13.37864,14.06437,14.25011,14.97278,15.17412,15.28289,15.27976,15.44593,15.1355,14.69,14.1439,13.74962,13.24845,12.94016,12.511,12.22751,12.0163,11.71401,11.48009,11.14982,10.94466,10.72928,10.74782,10.94406,11.15961,10.54321,11.15933,12.7795,11.82775,11.6528,12.33205,13.30979,13.63097,14.29365,14.57157,14.87761,15.27918,15.86184,16.66655,17.26491,17.94538,18.6982,18.86582,18.95845,18.90883,18.81724,18.54491,18.28106,18.12339,17.70543,17.49262,17.02382,16.78152,16.78579,16.43284,16.04697,15.66808,15.50021,15.14521,14.83868,14.46512,14.24839,13.98828,14.27091,14.60424,14.34202,14.0434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,13.91336,13.39307,12.91711,12.67324,12.67989,12.54543,12.12591,11.71011,11.37574,11.1567,10.8539,10.58707,10.25999,9.8786,9.74767,9.77837,9.38085,9.25858,9.09115,9.01851,9.27013,9.35819,9.3697,9.56115,10.05329,10.26159,10.55592,10.71952,11.01557,11.64152,12.12312,12.57072,13.25549,13.78841,14.30562,14.96099,15.02608,15.28671,15.6554,16.26266,16.36043,16.15614,14.93808,13.658,12.74194,12.24987,12.42242,13.54714,15.31628,15.07706,14.05327,14.22896,11.98449,12.01625,13.78682,13.58172,15.25566,15.56196,15.7019,15.95226,16.46868,17.1936,16.90126,17.05906,17.74521,17.95353,18.25418,18.58269,18.97636,19.34845,19.91803,20.07481,19.92589,20.01252,20.05515,19.8262,19.53807,19.14419,18.74886,18.38444,17.91642,17.6612,17.16133,16.75295,16.1647,15.62623,15.19858,14.58864,14.44634,13.9742,13.72394,13.41839,13.84458,14.23469,14.08153,13.56479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,13.30091,12.94392,12.55692,12.30857,12.52787,12.18847,11.81403,11.48792,11.14609,10.87561,10.4553,10.22732,9.98961,9.59919,9.43115,9.24516,9.18889,9.13502,9.1706,9.21735,9.69393,9.95423,10.30963,10.80997,11.75994,12.64496,13.84179,14.43601,15.06534,15.92589,16.7556,17.342,17.65655,17.39708,17.48858,18.41552,18.22427,17.34313,16.87881,16.3539,15.7241,15.4235,16.37631,14.22694,15.02191,14.44423,14.48062,14.55526,13.73312,13.73912,13.5233,13.39709,13.53344,14.24854,14.97936,15.99518,15.52737,15.1735,15.75178,15.94381,15.87551,16.39164,16.4064,16.45807,16.7659,17.26026,18.08094,18.89346,19.55765,20.16752,20.50809,20.57416,20.59411,20.51325,20.33631,20.0925,19.82871,19.59458,19.3356,18.91835,18.55448,18.23591,17.94424,17.4017,16.86602,16.20834,15.8818,15.23741,14.88157,14.3596,13.99915,13.58098,13.77348,14.07802,13.78804,13.49601,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,13.12774,12.67096,12.29013,12.03871,12.11364,12.05614,11.67177,11.25699,10.90016,10.71921,10.46928,10.35053,10.14801,9.7948,9.55979,9.3978,9.41386,9.41225,9.3791,9.58893,10.08749,10.50495,10.8827,11.40579,12.57564,13.41145,14.43658,15.35668,15.87708,16.73144,17.66548,18.21322,19.11191,19.23922,18.87287,18.97176,17.95415,17.72641,17.60036,17.3809,16.76728,16.64586,16.24286,15.26292,14.74562,14.23155,14.03427,13.60319,13.40213,14.14626,15.40885,14.39311,15.15752,14.85815,14.67645,14.4524,14.90288,14.75523,14.28782,13.6941,14.28182,14.50182,15.49418,15.86297,16.28439,16.72182,17.33976,18.21786,19.20679,20.10397,20.77349,21.09713,21.10147,20.96527,20.63863,20.54341,20.36882,20.07622,19.67964,19.38664,19.02358,18.66395,18.24659,17.89999,17.46758,16.85469,16.30551,15.7889,15.16621,14.60524,14.17435,13.68443,13.81516,14.23145,13.94167,13.71022,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,13.27459,12.84672,12.45454,12.36144,12.48186,12.3296,12.00057,11.46059,11.05152,10.83452,10.59092,10.29613,10.25765,9.9695,9.75775,9.63278,9.51851,9.39843,9.41548,9.61851,10.06015,10.64917,11.07113,11.59575,12.6099,13.52435,14.52965,15.19669,15.81236,16.77723,17.44238,17.73366,18.01655,18.09387,18.22466,17.93998,17.65371,17.24651,16.67063,16.15263,15.68936,15.40058,14.90183,16.21445,15.67761,14.09048,13.93485,14.6818,15.5243,15.2201,15.37627,15.32817,13.80443,14.28413,14.90928,15.66184,15.12482,15.50643,16.74318,17.3011,17.9186,18.25015,18.71674,19.28123,19.50105,19.82718,20.46236,20.66205,20.59678,21.1184,21.58906,21.64924,21.78476,21.8414,21.77142,21.27842,21.1454,20.81673,20.42562,20.13545,19.7466,19.29441,18.99437,18.3187,17.77707,17.42738,16.96515,16.46431,16.1759,15.57305,15.14787,14.50963,14.45006,14.61921,14.40203,14.22773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,13.83272,13.21479,12.73704,12.46122,12.57702,12.36711,12.0758,11.56519,11.14707,11.04152,10.72215,10.54457,10.39676,9.95711,9.6938,9.57074,9.5364,9.52004,9.44714,9.69373,10.16054,10.49981,11.06418,11.55724,12.61719,13.51848,14.2867,14.99253,15.52369,16.54764,17.69716,18.40974,19.16704,19.87297,20.73569,21.12759,20.97277,21.03565,21.13861,21.14994,19.81976,17.79485,16.90995,17.09645,17.35727,18.17879,16.0577,15.29865,14.72295,15.31943,16.88958,16.09754,16.10099,15.71742,15.74443,15.79155,15.8822,15.69926,15.30475,15.35573,15.54394,15.78788,16.09746,16.61336,17.09576,17.50666,18.20193,19.15278,19.71276,20.79038,21.57067,21.9645,22.10087,22.13613,22.00289,21.90006,21.80603,21.50419,21.12291,20.78738,20.50086,20.33604,19.91159,19.38815,18.40819,17.57238,17.06658,16.51119,16.00251,15.60012,15.12649,14.44963,14.55433,14.82398,14.4401,13.99665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,13.67665,13.141,12.81237,12.5383,12.68092,12.621,12.22905,11.78489,11.32119,11.22103,10.98661,10.87098,10.63406,10.17301,10.04988,9.87311,9.73366,9.66168,9.73981,9.9931,10.5465,11.06937,11.54424,12.11277,12.92188,13.94247,15.13582,15.88096,16.55649,17.50202,18.28952,18.70743,19.61274,19.65134,19.66775,19.31471,19.15484,18.6396,17.8799,17.1611,16.68516,16.10847,15.79154,15.29577,14.90249,14.47751,14.09405,13.89988,13.59821,13.19608,13.17246,13.06087,12.81487,12.73533,12.79397,12.88198,12.9585,13.01277,12.97164,13.3956,13.60485,13.85288,14.1956,14.54585,14.92931,15.50653,16.51328,17.38848,18.29721,19.29201,19.93884,20.30347,20.52893,20.56415,20.60709,20.48291,20.1729,20.03203,19.7956,19.53485,19.32342,19.23014,18.94796,18.80871,18.1971,17.59745,17.18042,16.5574,16.15437,15.74103,15.45896,14.79865,14.86204,15.18825,15.02525,14.73251,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,14.4674,13.81801,13.35603,12.98584,12.99412,12.87766,12.37046,11.95408,11.47812,11.34644,11.16741,11.04685,10.83735,10.36841,10.28609,10.07808,9.80528,9.66127,9.67513,9.73117,9.9877,10.34965,10.68002,11.03458,11.79019,12.25357,12.85687,13.39626,13.96085,14.76535,15.4764,16.26199,17.03178,17.90063,18.48554,19.21585,19.71584,19.86938,19.08409,18.74039,18.89807,17.81794,17.37056,17.37978,17.56539,17.70882,17.40363,16.2184,15.4473,16.37187,16.61109,16.77842,15.86593,15.15387,14.26422,14.75804,14.94567,15.31517,15.68207,15.86967,16.60017,17.21763,17.71061,18.34061,18.90255,19.30324,19.99825,20.48435,21.17374,21.35841,21.75153,21.89684,21.64927,21.37728,21.16647,20.95619,20.54771,20.1682,19.94435,19.68746,19.27469,19.03869,18.70679,18.18248,17.75731,17.35179,16.9582,16.50779,16.05765,15.62836,15.14262,14.70587,15.02307,15.2098,14.97242,14.67677,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,14.3036,13.79963,13.48463,13.13266,13.02346,12.90795,12.514,11.9968,11.60728,11.35271,11.05835,10.93446,10.73962,10.33508,10.17608,9.9214,9.86308,9.63076,9.63161,9.54151,9.71177,9.85942,10.03808,10.28075,10.72738,11.36417,11.76754,11.93534,12.15858,12.77532,13.22747,13.60202,14.03566,13.99189,13.82761,13.77171,13.95807,13.49917,13.06629,12.74006,12.50257,12.12418,11.88552,11.60409,11.23545,10.8289,10.49216,10.24556,9.92107,9.96091,9.92512,9.84131,9.72433,9.65512,9.58184,9.73483,9.98763,10.0794,10.36284,10.60119,10.90332,11.21235,11.75396,12.12961,12.78658,13.42705,14.1204,14.85094,15.61994,16.35602,16.96036,17.33529,17.3907,17.33829,17.49286,17.41623,17.13291,16.9186,16.66568,16.23513,16.12452,15.96233,15.7306,15.29604,14.88652,14.4039,14.10253,13.50474,13.08254,12.75263,12.45298,12.31778,12.63979,12.9446,12.77577,12.63861,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
