year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,averagemwh
2022,11.227016877,10.783000566,10.374708508,10.294543827,10.602708634,10.413637038,9.9064397892,9.4995463425,9.0075557267,8.8792199859,8.5537034397,8.4070729644,8.2491460885,7.9932597429,7.7809284449,7.733987655,7.8836482455,7.7446468672,7.6626714334,7.8330716873,7.9505245495,7.9371373284,8.1506615995,8.4689149858,8.952080577,9.3987039702,9.8443827974,10.097972622,10.512183983,10.853353083,11.069099664,10.814894385,11.245098896,11.31911698,11.401213105,11.329915943,11.565788133,11.364152946,11.325525759,11.462419384,10.96733844,10.898199397,10.935769121,10.860228509,11.207586841,10.972155566,10.883086539,11.41303751,11.250286095,11.651168761,10.524520953,11.359883472,10.321765655,11.190807959,11.530028409,11.441738291,10.842004223,11.595641719,11.949021585,11.744269533,12.207701064,12.166726839,12.055996613,11.973115513,11.915076851,12.204425791,12.438019112,12.585048833,12.711652163,13.168150899,13.469295368,13.686305122,13.497442799,13.350008743,13.340418888,12.914188498,12.642187281,12.344854318,12.055601381,11.75253084,11.600598466,11.24162273,11.266104539,10.95525083,10.680885234,10.412600606,10.431222881,10.230947179,10.307507581,10.20692837,10.368400669,10.385370136,11.020246452,11.609446746,11.538989967,11.382825437,10.786977998655212
2022,11.142106386,10.674997959,10.349027202,10.224823575,10.699186825,10.384178859,10.033201903,9.3970628986,8.9919095973,8.9005201104,8.7028896983,8.5235453037,8.4459665857,8.0393017743,7.8509032159,7.6527432226,7.6065307856,7.5437783395,7.4153162896,7.5994873217,7.6402519905,7.6041346768,7.7310988549,7.8732073133,8.4645102234,8.8130960083,8.9446329716,8.9961242854,9.0126520907,9.4465157327,9.8492566643,9.6832818654,9.5809028914,9.8839345731,10.425820349,10.074318156,10.044350853,10.838942189,10.081529581,10.513028244,10.166072725,10.66207725,10.255090708,10.341173721,10.43774987,10.624765124,10.784272048,10.651165437,9.997455475,9.5752582409,9.9141346743,9.6809627225,9.6762544647,10.409605188,9.449345999,9.4640907197,10.24587881,10.74231758,10.983713015,11.0786841,10.589889381,10.367135889,10.537662014,11.055129446,11.172840259,11.883469175,12.407512568,12.54768242,12.624225445,12.822760364,13.269863297,13.320558179,13.506844763,13.459904885,13.272298817,12.909770195,12.703980359,12.444848538,12.247033657,11.952482127,11.745968536,11.334744862,11.103388027,10.971742383,10.823267102,10.624267936,10.379610239,10.059065413,10.017599679,9.7887299797,9.8797089814,9.7980412296,10.391591589,11.014706643,11.128156462,10.912767971,10.269670667175001
2022,10.57895262,10.181140311,9.9438772879,9.77665248,10.244399388,10.183456679,9.8421913092,9.2981360182,8.7536544959,8.7260124164,8.5436535847,8.4185466184,8.3530630478,7.8783259819,7.7538913809,7.6704564835,7.6695054494,7.7308091358,7.8012741589,7.9764621688,8.1839690925,8.4005776384,8.8933596559,9.3401149989,10.16363369,11.043979231,11.952954263,12.397157364,12.759693295,13.212122262,13.625169377,13.721271363,14.109592514,13.881545303,13.715474719,13.360995441,13.136086435,13.05540334,12.842220752,12.657575581,12.711640371,12.388991721,12.313869977,12.205543451,12.29222136,12.024863594,11.859842829,11.945132763,12.013519561,11.915066782,12.028065051,12.135806911,12.313821715,12.455143865,12.704253479,12.700303576,12.68681133,12.829067358,12.924726329,13.005513245,13.104526377,13.280004166,13.536076347,13.561365644,13.402633877,13.755787465,14.175829563,14.527987256,14.742931598,14.995368777,15.378633368,15.377746594,15.174148312,15.04122716,14.830867348,14.541074008,14.157224145,13.860507623,13.635961041,13.356294276,12.804640458,12.700339144,12.464137372,12.116777294,11.873560344,11.448292684,11.303879036,10.900633039,10.835837445,10.605156289,10.580047625,10.412854645,10.956809133,11.291198661,11.348647851,11.134137218,11.796299018566659
2022,10.831466823,10.363688212,9.9751158414,9.9013717576,10.394713358,10.264090127,9.8834989599,9.2265477251,8.8101198811,8.7097042091,8.3662587554,8.3684223012,8.2703384842,7.9182669459,7.7903913271,7.7339459718,7.7772776411,7.7666088364,7.9956844154,7.9133321129,8.2988417871,8.5462023371,8.9678873461,9.4309526518,10.109165758,11.054499834,11.825327128,12.386733774,12.912385269,13.658973037,13.799095247,14.099786515,14.723796743,14.479992757,14.589914357,14.613160416,14.866397158,15.276590929,15.272362127,15.350248696,15.239647185,15.291290416,15.434393488,15.308969123,15.398872346,15.165748323,15.481163889,15.280089492,15.086991113,15.458669851,14.885561679,14.843821792,15.50018222,15.081589958,14.785659808,15.166450016,15.349062526,15.303525164,15.20218971,15.187436225,15.164256321,15.006777152,15.035322131,14.98212082,14.977344124,15.437147677,15.664590976,15.948609387,16.067440971,16.579009768,16.819766882,17.00516386,16.816540586,16.707685542,16.402089565,15.964620709,15.39285392,14.992447637,14.826977587,14.565453717,13.996003933,13.784253123,13.308619094,13.146033719,12.814539609,12.584240479,12.29974002,11.796385825,11.569678722,11.287089633,11.350876197,11.12434541,11.484372655,11.95803156,11.953793518,11.776386017,12.995469590861463
2022,11.430776053,10.909152631,10.447121042,10.380426285,10.753880298,10.513128923,10.122977899,9.6595024258,9.2231903718,8.977952182,8.7430102855,8.6612721209,8.6458510136,8.1864794304,8.0448127433,8.0353873418,8.0954331083,8.0837222528,8.2964537281,8.4191468477,8.6019192594,8.9129787832,9.2742755648,9.7282394959,10.475905959,11.387626281,12.636831366,13.309080706,13.90099256,14.788655496,15.201653124,15.426068417,15.914109325,16.079299138,16.174081951,15.861928456,15.84630688,15.922657239,16.075547789,15.432788159,15.108958152,15.280493391,14.998812935,14.675749567,15.226971462,15.296580822,14.869612936,14.75492417,15.241525296,14.667807249,14.474596028,13.855307116,14.20320963,14.135084437,13.646096695,13.673658527,12.640629356,13.32811519,13.290034465,12.810831241,12.680020409,13.051989704,13.691012165,14.109364791,13.980908213,13.956352933,14.557374095,15.274943297,15.507994629,15.891098357,16.368901702,16.377121272,16.286731983,16.258745305,16.062474542,15.599517864,15.347810684,14.978846538,14.640801195,14.319266143,14.003805078,13.746501886,13.401012992,13.065603046,12.627488678,12.189196439,11.941013935,11.529769355,11.41542236,11.022434921,10.918971143,10.820295817,11.356173154,11.975555453,11.817334486,11.644230581,12.866413611898956
2022,11.360268206,10.847055429,10.470613541,10.287991144,10.628394863,10.48927388,10.069251638,9.6550704119,9.1351086807,9.1625011974,8.8922942527,8.7418213725,8.6204798931,8.2220904279,8.0917263926,8.0917760795,8.1537679867,8.0902821269,8.0164121866,8.1596164799,8.4127210124,8.8399023667,9.200377073,9.65455766,10.629460658,11.6646617,12.701571809,12.845563777,13.439587628,14.312710206,14.603731471,15.069652381,15.540764089,15.766245999,15.424271553,14.486454407,14.632354992,14.618911142,14.00708466,14.646580638,14.454869949,15.24833068,15.312812016,14.818099712,13.870489749,14.698106653,14.756154458,15.36497708,15.06374822,13.873908951,14.085874697,13.550385629,14.270367031,14.245037249,14.488634217,14.647613647,14.004384497,13.635966409,13.237163327,13.883042679,13.297872822,13.261325164,14.042784284,14.16339588,14.209451725,14.172830449,14.43578007,14.822841643,15.085898862,15.624129046,15.959380216,16.280829546,16.243744743,16.08515566,15.81162999,15.749086109,15.509124703,15.159255217,14.913230812,14.581627993,13.992102686,13.802273565,13.665670307,13.217772953,12.656333471,12.23162769,11.828836459,11.476291939,11.48673669,11.079654056,11.029488417,10.930978782,11.374227842,11.728698164,11.683368694,11.457058307,12.773368991848956
2022,11.15854706,10.613015193,10.173642758,10.018637154,10.543139329,10.421585443,9.8567016162,9.4142683365,8.9753964901,8.9818858571,8.6805741438,8.3964873592,8.2531279381,8.1368299889,7.9335389643,7.6530399202,7.8911262798,7.8821501613,7.9176993952,8.0653248916,8.1001425408,8.477421614,8.7548921564,9.2473828686,10.163251258,11.136130498,11.56426139,11.659774117,11.78679304,12.327678726,12.598286452,13.457871486,14.189832975,14.334256476,13.710902836,14.063094975,14.508603609,13.79424108,12.849881963,13.669305189,13.655331069,13.344726754,13.288851105,13.63274405,13.508363529,13.674336047,13.291830794,14.042845199,13.547450902,13.590654476,13.565721236,13.370035433,13.671417453,13.066601085,13.037746515,13.323201805,13.133027862,12.867392308,12.875525221,12.825633761,12.918387281,13.332655685,13.272300658,13.474163981,13.547841072,13.433355153,13.455536561,14.045912928,14.367865954,14.716983081,14.861914828,15.060399057,14.915896071,14.648497042,14.404887248,14.087068362,13.807231445,13.446307429,13.24458777,12.991560286,12.769741055,12.664306498,12.235941528,11.98004739,11.792116584,11.502807602,11.260716161,11.045651422,11.061735651,10.89545797,10.92819584,10.729523342,11.192021285,11.690632266,11.779637186,11.713823901,11.999477788605203
2022,11.294580222,10.747939259,10.386055367,10.144079819,10.554459151,10.395864476,9.9415705546,9.3751429245,8.8596795266,8.9626369051,8.5782177549,8.392637573,8.2391509858,7.9526517487,7.7846015721,7.6116006469,7.6396996863,7.7923893704,7.701329147,7.6655943197,7.8533346102,7.9509834311,8.0937123589,8.4839552804,8.910386445,9.3239756523,9.7267159562,9.9273953239,10.119729509,10.538226284,10.649969851,10.798711303,11.258400201,11.263612513,11.304408829,11.603359951,11.423039017,11.342930725,11.07068433,10.935496291,10.903014273,11.582289444,10.877485911,11.06880155,11.496708953,11.608101609,11.9341894,11.067354734,10.449481563,10.321926231,11.129070757,11.229994822,10.956095784,11.112132335,10.368478622,10.972337115,10.232832855,11.031300994,11.51097385,11.177636155,12.00106056,11.916711961,11.326140932,11.509504593,11.975241411,12.398940147,12.437198946,12.786120894,12.890299983,13.153568183,13.549739123,13.550978214,13.340990567,13.196924234,12.899710156,12.61759193,12.403852636,12.094757999,11.837294831,11.635499,11.457850913,11.29891814,11.106637685,10.912431602,10.741955206,10.55964105,10.44350093,10.236863068,10.298534902,10.217714047,10.394198038,10.437403764,10.982562915,11.455120919,11.521231171,11.293953522,10.692810000006249
2022,10.997785856,10.757232534,10.191145931,10.088418761,10.527756463,10.373403482,10.025099655,9.3360705214,8.9094575209,8.83117992,8.5680270372,8.3726594354,8.3119294443,7.8633322726,7.7162666384,7.6173508877,7.594193335,7.5355575742,7.5048082449,7.4578735872,7.570262662,7.5746245854,7.7303101941,7.8672099945,8.4297291878,8.6568954915,8.811925922,9.0148648936,9.2076529801,9.5171798983,9.6668672701,9.9737102529,10.068115385,10.29557305,10.942108621,11.099771834,11.876331531,12.000328723,11.934483212,11.931125658,12.046435264,11.711526642,11.683490716,11.804923649,11.723527739,11.8639807,11.713299575,11.720713502,11.388502584,11.071414789,10.892547374,10.099962512,10.935430353,10.670431974,10.15765481,10.333888861,10.567167421,10.714211816,10.703640674,10.586279211,10.815800604,11.280137313,11.499794157,11.618811105,11.786300767,11.783634049,12.134516807,12.34283631,12.479595666,12.782822591,13.057049496,13.220371051,13.190155627,13.231182195,13.230629044,13.057957318,12.746986531,12.618073272,12.32901156,12.256096754,12.047062863,11.78430433,11.478219754,11.234719684,11.030949032,10.836032753,10.672723343,10.385536706,10.337973286,10.131995751,10.139294973,10.061112026,10.706572652,11.260224789,11.385155499,11.207133492,10.596858580869792
2022,10.829763503,10.552655071,10.141779377,10.020838069,10.424474099,10.368965795,9.8995827956,9.4101085769,8.994014103,9.0321690874,8.6751888655,8.4444301154,8.3824626934,8.025576352,7.8660964015,7.7835050725,7.7775357449,7.8202330123,7.8811795628,8.0160086346,8.2069800517,8.4932339497,8.9425256578,9.5241717248,10.458495761,11.297108483,12.06932425,12.547625981,13.081430754,13.568293299,13.604917956,13.65681307,13.87382525,13.716779096,13.441027254,13.210147428,12.923288302,12.959786651,12.689439148,12.312509456,12.43706863,12.352928326,12.198070677,12.066550642,11.877762922,12.001119535,12.002738249,12.197037252,11.988696245,11.766798622,11.918612083,12.039596977,12.064656046,12.052463346,12.372466446,12.444613571,12.633107939,12.737241698,12.492489411,12.631464601,13.04457541,12.949125549,13.119205638,13.354607166,13.390311878,13.634566182,13.998113507,14.331529888,14.40529891,15.063102498,15.300960653,15.548577959,15.476043766,15.407880146,15.06784638,14.967268685,14.48241659,14.250789921,13.90546878,13.602561881,13.237693233,12.776923555,12.533235589,12.315695261,12.027405713,11.559408075,11.379493292,11.136854835,11.11863057,10.877539639,10.856011785,10.652034499,11.016169876,11.44057608,11.394973807,11.213613746,11.83371129807083
