Year,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015.0,1.0,31.0,14.9,30.1,5.696703333333336
2015.0,0.0,24.7,22.4,29.5,7.079504895833334
2015.0,0.0,31.3,20.4,30.3,1.423115
2015.0,0.0,26.9,17.9,33.7,2.052339375000002
2015.0,0.0,14.3,21.9,26.1,2.0749109374999977
2015.0,1.4,30.3,18.5,28.6,2.065811041666666
2015.0,0.0,31.1,16.9,29.2,2.137306770833335
2015.0,0.0,31.7,14.4,29.8,1.9587414583333336
2015.0,0.0,27.5,17.8,32.5,1.705051354166666
2015.0,0.0,14.3,20.2,29.1,1.6432918749999994
2015.0,6.0,3.2,21.0,23.0,1.8216490625000008
2015.0,15.2,10.8,20.5,24.5,1.703944687499999
2015.0,5.0,27.4,19.7,27.9,1.3644247916666663
2015.0,7.0,30.4,23.0,35.0,1.4930507291666684
2015.0,0.0,28.9,18.7,29.2,1.4942743749999998
2015.0,0.0,27.9,19.9,30.6,1.4000618749999998
2015.0,0.0,32.0,13.6,35.7,1.4194615625000002
2015.0,0.0,30.1,15.1,29.2,1.4306972916666674
2015.0,45.0,3.0,19.3,20.8,1.489745937499998
2015.0,63.8,20.6,17.9,26.2,1.446525520833334
2015.0,0.0,25.7,17.9,28.8,1.2848484375000002
2015.0,0.0,26.1,18.5,28.1,1.509585104166667
2015.0,0.0,23.4,18.6,30.1,1.4644837500000014
2015.0,0.0,29.6,19.6,29.7,1.3650168749999994
2015.0,0.6,28.6,20.2,35.7,1.2695047916666689
2015.0,0.6,3.2,20.8,21.7,1.422301145833332
2015.0,43.6,2.7,18.7,20.5,1.5989602083333312
2015.0,40.8,10.3,17.1,21.8,1.509130833333332
2015.0,12.0,28.8,15.2,24.2,1.436441354166669
2015.0,0.0,29.3,10.1,27.1,1.5276345833333351
2015.0,0.0,28.2,12.5,26.2,1.4597328125000013
2015.0,0.0,20.9,18.0,25.4,6.547214166666662
2015.0,0.4,26.0,16.9,25.7,1.8682392708333324
2015.0,14.8,14.8,15.6,24.8,1.8650687500000007
2015.0,0.0,16.3,12.9,24.3,1.7266356249999986
2015.0,2.6,16.8,16.6,24.7,1.7834689583333347
2015.0,0.2,27.0,15.2,25.2,1.9246372916666687
2015.0,0.0,18.7,16.4,26.7,1.954509895833332
2015.0,0.0,28.8,14.1,34.2,1.969872395833331
2015.0,0.0,17.9,17.6,27.7,1.8631828125000007
2015.0,9.8,23.3,20.8,28.1,1.8484027083333328
2015.0,0.2,25.1,17.2,28.3,2.007331562500001
2015.0,0.0,26.0,15.9,28.8,1.8435945833333351
2015.0,0.8,22.8,19.1,27.7,1.7527469791666686
2015.0,0.0,21.5,16.6,27.8,1.6720812500000009
2015.0,0.0,22.4,16.3,29.8,1.5955032291666662
2015.0,0.0,25.4,15.6,29.0,1.8185622916666664
2015.0,0.0,27.0,14.5,28.1,1.8963745833333328
2015.0,0.0,20.2,15.3,27.8,2.1104996874999977
2015.0,0.0,12.1,15.8,26.6,2.033970624999999
2015.0,0.0,9.1,16.2,26.3,2.0385206250000034
2015.0,6.2,13.7,20.1,26.1,1.9924302083333327
2015.0,7.2,17.0,20.2,26.4,1.9599009375
2015.0,9.8,23.6,20.4,28.0,1.9472026041666657
2015.0,0.0,14.2,18.6,27.8,1.869899479166668
2015.0,1.6,11.6,19.7,27.3,1.6652867708333323
2015.0,15.2,16.5,19.5,27.5,1.7801604166666662
2015.0,1.2,21.4,17.2,27.9,1.577353749999998
2015.0,0.0,19.3,14.9,28.3,1.7426001041666657
2015.0,0.0,20.0,16.6,36.4,2.1148467708333354
2015.0,20.0,9.7,17.9,23.6,1.9720110416666632
2015.0,0.0,24.5,12.3,28.2,1.7460271875000004
2015.0,0.0,20.1,19.4,29.6,1.9413690624999989
2015.0,0.0,23.1,15.7,30.2,1.8462444791666683
2015.0,0.0,24.8,12.4,30.7,1.6680855208333332
2015.0,0.0,20.7,12.4,25.9,1.8964215625000025
2015.0,0.0,16.0,15.9,29.4,1.9313628124999973
2015.0,0.0,23.8,17.8,31.6,1.8558253124999968
2015.0,0.0,17.6,17.9,27.3,1.733790208333334
2015.0,0.0,21.4,18.8,28.9,2.529417604166665
2015.0,0.6,16.9,17.4,27.9,2.6586733333333337
2015.0,27.0,4.5,18.4,21.4,3.228701145833332
2015.0,2.0,21.9,13.5,24.4,3.674783125
2015.0,0.0,9.2,12.6,23.7,3.5545370833333294
2015.0,19.8,20.7,13.7,24.2,3.7901733333333314
2015.0,0.0,14.5,10.5,24.6,3.338603124999996
2015.0,0.0,15.1,15.7,34.3,2.5971992708333342
2015.0,0.0,22.0,16.2,28.7,2.829855625000001
2015.0,0.0,20.1,14.4,37.3,1.8702846875
2015.0,6.4,6.7,18.0,23.1,2.008450104166668
2015.0,0.8,8.2,17.9,23.8,3.893907499999997
2015.0,0.4,18.6,15.2,27.7,3.8427441666666673
2015.0,0.0,11.9,15.3,31.2,3.0520044791666656
2015.0,3.8,18.9,14.2,24.1,2.5876080208333345
2015.0,0.0,20.8,16.2,28.8,2.496791145833332
2015.0,0.0,21.7,7.1,27.1,6.795062499999999
2015.0,0.0,17.5,7.6,23.6,6.140400520833334
2015.0,0.0,16.8,12.4,26.0,5.103133749999999
2015.0,0.4,6.9,15.3,24.4,5.435029166666671
2015.0,18.0,6.9,15.5,22.9,6.206746979166664
2015.0,20.4,16.2,14.5,27.1,6.022150520833336
2015.0,0.0,14.0,14.1,28.8,6.094381458333333
2015.0,0.2,3.6,18.2,20.9,6.162607083333334
2015.0,59.8,2.5,17.9,19.3,6.205388229166666
2015.0,43.6,14.3,15.9,24.5,1.7537730208333324
2015.0,1.2,16.2,13.2,28.0,1.6012743750000016
2015.0,7.4,16.6,12.5,24.7,5.24622645833333
2015.0,0.6,15.8,11.9,23.4,4.888849375000002
2015.0,0.0,11.9,15.3,22.4,5.116726979166666
2015.0,0.0,13.2,11.8,22.6,4.693299166666667
2015.0,0.2,15.8,11.9,22.6,3.267036145833333
2015.0,0.0,13.6,10.1,24.1,5.679773750000005
2015.0,0.0,13.3,11.1,21.9,5.96287197916667
2015.0,0.0,17.0,9.6,23.3,5.538830625
2015.0,0.0,16.5,9.9,27.6,5.3070877083333325
2015.0,1.8,16.3,13.3,31.1,4.812441041666665
2015.0,0.0,9.1,18.4,24.0,5.253140937500001
2015.0,0.0,9.5,15.9,27.1,5.77923322916667
2015.0,0.8,8.3,17.2,22.8,5.959613749999995
2015.0,6.6,3.1,12.4,18.3,5.928870729166666
2015.0,118.0,2.9,13.6,18.6,3.475977708333332
2015.0,113.6,6.2,13.6,20.5,3.643933020833335
2015.0,21.2,12.4,11.8,22.5,4.587604583333333
2015.0,0.0,12.9,11.8,26.2,5.377797291666667
2015.0,0.0,15.4,12.2,25.5,6.303248333333336
2015.0,8.0,6.7,10.5,19.0,6.431704062499997
2015.0,0.4,15.3,8.5,20.7,6.48713677083333
2015.0,0.0,14.4,8.0,20.1,4.497074166666666
2015.0,0.2,11.3,8.3,20.2,5.095322083333335
2015.0,8.2,11.5,11.1,19.8,5.386249062499998
2015.0,9.8,6.5,14.2,20.9,5.389449270833329
2015.0,2.4,6.3,11.3,26.1,5.304384479166665
2015.0,49.8,5.2,9.7,21.1,5.150417916666664
2015.0,8.0,6.0,8.7,20.8,4.874369479166669
2015.0,0.0,14.0,5.3,20.4,4.793846250000001
2015.0,0.0,14.7,5.5,20.9,5.447921770833332
2015.0,0.0,14.2,4.4,21.4,4.943748333333335
2015.0,0.0,14.1,10.3,21.3,5.204057083333333
2015.0,0.0,13.9,8.5,22.7,5.288015937500002
2015.0,0.0,13.3,8.0,17.8,5.087661770833336
2015.0,0.0,13.2,4.1,18.5,4.441263229166672
2015.0,0.0,13.6,6.7,20.5,4.830929062500001
2015.0,0.0,11.2,13.2,19.8,5.627864687500001
2015.0,0.0,13.4,10.2,19.9,5.219986458333333
2015.0,0.0,12.0,10.6,18.7,4.848132708333332
2015.0,1.0,9.7,9.8,22.7,4.2107717708333325
2015.0,11.0,10.0,13.4,24.2,5.153589791666667
2015.0,0.4,6.8,13.4,22.4,5.2616138541666695
2015.0,0.6,7.6,13.9,16.1,5.880501249999998
2015.0,0.4,8.0,11.6,18.3,5.899512395833337
2015.0,2.4,11.1,6.0,18.9,5.505365416666664
2015.0,0.2,3.3,6.0,20.8,5.633719166666666
2015.0,48.0,9.9,4.7,19.1,5.744754687499998
2015.0,0.0,9.9,8.3,19.9,5.098446979166667
2015.0,0.0,10.9,6.7,23.1,5.491792083333331
2015.0,0.0,11.0,11.5,19.4,5.623678958333337
2015.0,0.0,10.4,8.4,19.8,5.463521770833338
2015.0,0.0,11.1,11.5,15.7,5.054412708333334
2015.0,0.4,3.8,7.4,16.3,3.9581786458333386
2015.0,1.2,8.0,3.9,15.7,5.284461770833337
2015.0,2.4,2.9,3.0,17.3,5.217904999999992
2015.0,3.2,11.6,2.0,18.0,5.338352708333329
2015.0,0.0,11.6,3.5,15.2,6.517055208333333
2015.0,0.0,11.4,5.3,20.8,4.863555312500007
2015.0,0.0,11.4,3.7,20.8,5.200997708333328
2015.0,1.4,7.5,6.1,22.0,5.5027111458333335
2015.0,0.0,10.7,5.2,23.7,5.669813854166667
2015.0,0.0,11.2,6.0,15.4,5.813881145833331
2015.0,0.0,10.1,11.5,16.2,5.585626562499999
2015.0,0.0,11.3,11.6,18.5,5.5411323958333325
2015.0,0.0,4.8,9.9,20.2,4.221246979166668
2015.0,17.4,6.9,4.6,20.1,4.78646125
2015.0,2.2,8.1,7.3,16.6,5.756285520833331
2015.0,0.4,10.1,10.9,17.5,5.575432708333335
2015.0,0.0,9.5,13.2,18.1,5.428843437499999
