Year,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015.0,0.0,30.5,17.6,29.4,24.770932291666657
2015.0,0.0,20.0,20.7,27.1,24.10395635416667
2015.0,0.0,31.2,19.8,29.9,24.778465000000008
2015.0,0.0,24.4,21.5,33.2,23.949922916666665
2015.0,0.0,15.3,20.1,25.1,23.28577250000001
2015.0,0.0,28.1,19.0,28.2,23.338120937500005
2015.0,0.0,30.5,19.5,29.8,22.97111510416667
2015.0,0.0,31.8,16.8,29.0,23.32456291666666
2015.0,0.0,25.3,20.3,33.5,21.047674375000003
2015.0,0.0,14.9,21.5,28.9,20.257938020833333
2015.0,22.0,3.0,20.0,22.6,20.03486020833333
2015.0,13.0,15.3,19.9,23.8,20.2126571875
2015.0,4.0,20.9,18.4,28.0,20.01379125
2015.0,0.0,29.7,21.1,32.5,20.038742083333336
2015.0,0.0,29.1,21.0,27.3,20.05056958333333
2015.0,0.0,28.2,18.7,30.2,20.0496459375
2015.0,0.0,32.1,15.4,34.2,22.148222395833347
2015.0,0.0,29.7,18.5,27.9,22.029967395833328
2015.0,20.0,5.2,19.8,22.0,21.936568229166667
2015.0,0.0,20.0,17.8,25.4,21.552049791666672
2015.0,0.0,28.7,18.9,28.1,21.62643010416668
2015.0,0.0,28.7,19.3,28.5,21.696856458333333
2015.0,14.0,28.4,21.0,30.1,21.58330833333333
2015.0,0.0,27.0,21.5,30.6,21.502148854166663
2015.0,25.0,25.8,20.0,35.9,21.45318979166667
2015.0,84.0,3.2,19.6,20.4,21.70081114583333
2015.0,10.0,3.2,17.7,19.8,22.001722083333338
2015.0,0.0,3.9,16.4,20.9,22.257251041666667
2015.0,0.0,27.9,13.1,22.9,21.897588645833338
2015.0,0.0,27.6,10.3,26.5,21.97968989583333
2015.0,0.0,27.6,13.1,25.0,22.22975895833333
2015.0,0.0,19.9,16.8,25.4,27.00083760416666
2015.0,0.0,24.3,18.2,23.9,25.449206145833347
2015.0,12.0,24.1,15.4,23.7,25.86121697916667
2015.0,0.0,19.1,14.4,24.1,26.962988645833345
