Year,Month,Day,averagemwh,rainfall_mm,solar_exposure,min_temp,max_temp
2022,1,1,3.4740188157531247,0.0,21.3,14.8,27.7
2022,1,1,3.5476121947302093,0.0,21.3,14.8,27.7
2022,1,1,3.259301662485416,0.0,21.3,14.8,27.7
2022,1,1,4.226804130790624,0.0,21.3,14.8,27.7
2022,1,1,4.1845236304479165,0.0,21.3,14.8,27.7
2022,1,1,3.857382995832291,0.0,21.3,14.8,27.7
2022,1,1,3.536999413590626,0.0,21.3,14.8,27.7
2022,1,1,3.383188123019791,0.0,21.3,14.8,27.7
2022,1,1,4.257061783301043,0.0,21.3,14.8,27.7
2022,1,1,3.391054316022917,0.0,21.3,14.8,27.7
2022,1,1,3.78374185702604,0.0,21.3,14.8,27.7
2022,1,1,3.735335119882292,0.0,21.3,14.8,27.7
2022,1,1,3.480058587330209,0.0,21.3,14.8,27.7
2022,1,1,3.6136491006197904,0.0,21.3,14.8,27.7
2022,1,1,4.530452884331251,0.0,21.3,14.8,27.7
2022,1,1,4.540758615668752,0.0,21.3,14.8,27.7
2022,1,1,4.51402330891875,0.0,21.3,14.8,27.7
2022,1,1,4.232689137696876,0.0,21.3,14.8,27.7
2022,1,1,4.310056484294791,0.0,21.3,14.8,27.7
2022,1,1,4.289016467633334,0.0,21.3,14.8,27.7
2022,1,1,5.656360613426043,0.0,21.3,14.8,27.7
2022,1,1,4.490959638718752,0.0,21.3,14.8,27.7
2022,1,1,4.619088946951042,0.0,21.3,14.8,27.7
2022,1,1,4.32664764025625,0.0,21.3,14.8,27.7
2022,1,1,4.654968445914585,0.0,21.3,14.8,27.7
2022,1,1,4.7329651428197925,0.0,21.3,14.8,27.7
2022,1,1,5.229613110853126,0.0,21.3,14.8,27.7
2022,1,1,5.820958821879166,0.0,21.3,14.8,27.7
2022,1,1,5.63900363711875,0.0,21.3,14.8,27.7
2022,1,1,5.363143243291667,0.0,21.3,14.8,27.7
2022,1,1,4.803636356542708,0.0,21.3,14.8,27.7
2022,1,1,5.459417543432292,0.0,21.3,14.8,27.7
2022,1,1,4.8881368309520825,0.0,21.3,14.8,27.7
2022,1,1,6.23440628031875,0.0,21.3,14.8,27.7
2022,1,1,4.815872368327082,0.0,21.3,14.8,27.7
2022,1,1,5.060948015054168,0.0,21.3,14.8,27.7
2022,1,1,5.288638757720833,0.0,21.3,14.8,27.7
2022,1,1,5.272593838840625,0.0,21.3,14.8,27.7
2022,1,1,6.016784320589584,0.0,21.3,14.8,27.7
2022,1,1,6.108491291881251,0.0,21.3,14.8,27.7
2022,1,1,8.234540369737497,0.0,21.3,14.8,27.7
2022,1,1,6.695560575274999,0.0,21.3,14.8,27.7
2022,1,1,5.669893702618751,0.0,21.3,14.8,27.7
2022,1,1,5.177539309709376,0.0,21.3,14.8,27.7
2022,1,1,5.490938246471874,0.0,21.3,14.8,27.7
2022,1,1,5.373843425766665,0.0,21.3,14.8,27.7
2022,1,1,5.230929650757293,0.0,21.3,14.8,27.7
2022,1,1,5.32608662646979,0.0,21.3,14.8,27.7
2022,1,1,5.278932775785415,0.0,21.3,14.8,27.7
2022,1,1,6.5414309099729175,0.0,21.3,14.8,27.7
2022,1,1,6.954603699438542,0.0,21.3,14.8,27.7
2022,1,1,5.188079290693752,0.0,21.3,14.8,27.7
2022,1,1,5.682231849195833,0.0,21.3,14.8,27.7
2022,1,1,5.3665479552375,0.0,21.3,14.8,27.7
2022,1,1,5.243725117066666,0.0,21.3,14.8,27.7
2022,1,1,4.344622721256251,0.0,21.3,14.8,27.7
2022,1,1,5.227532915189583,0.0,21.3,14.8,27.7
