year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2022,Menai 132_11kV,01MAY2021,MW,19.936413614,19.248764985,18.055053038,18.63156522,21.368907478,22.735122011,21.214209593,19.315519904,17.339766697,17.187131536,16.423618275,14.825465533,14.168621631,12.747180496,11.957429323,11.449723951,10.918474915,10.491634689,10.491634689,10.38025292,10.150751251,10.415630087,10.47269672,10.658604699,11.058280682,11.859009059,12.260373173,12.575706885,12.123530819,12.366493596,12.366493596,12.226578367,12.236896947,12.309940655,11.555557824,11.439922151,12.227132966,10.396535406,10.493959628,10.569095773,10.043068067,10.117890865,9.1167547851,7.6164097966,8.6275950062,9.9456132612,8.5206957593,10.070468562,11.823782828,11.518559528,12.844494498,13.275516096,13.132645048,11.600449029,9.1517332323,9.9698867375,11.019524394,10.336285225,9.96071364,11.70428915,11.590342422,11.076369851,12.430083715,12.932000356,13.254574168,14.034019241,14.694019952,15.243782121,15.94576969,16.199625586,16.854686118,17.412702666,17.39751309,17.290365471,16.958687705,16.806751942,16.146083782,15.480439178,15.169312971,15.169312971,14.870146527,14.698026847,14.449670158,14.449670158,14.259626506,13.965909216,13.767903283,13.767903283,14.445058763,14.960995315,15.717792547,16.532846721,18.862292099,21.504816114,21.632279722,21.109532603
2022,Menai 132_11kV,02MAY2021,MW,20.59302367,19.472431335,18.44474339,18.939329389,22.02140184,23.063028016,21.5965312,19.832098832,18.12034125,18.03412181,17.595621741,15.904384925,14.697400398,13.321650522,12.548364019,11.575803857,10.987795456,10.794642189,10.480434149,10.434820783,10.434820783,10.434820783,10.434820783,10.434820783,10.790655103,10.924452496,11.406963855,11.24835117,10.596276435,11.311852452,11.983949278,11.259793945,10.872898042,12.190524641,12.618833981,10.830278409,11.969296195,10.844037544,10.061349059,9.3755862725,9.948197044,9.842878057,9.8336754352,8.9339598672,8.4659442736,7.0727111107,7.5459736579,7.5587041772,7.1355226906,7.0806381088,6.3787439795,6.7442632903,6.7705051034,7.9079516065,6.67172445,7.8357960328,9.9575425907,11.082252742,11.400595073,11.165673547,9.2975488877,9.009740812,10.478442311,11.381549991,12.942304562,14.19201756,15.106345266,15.578187504,16.317110305,16.539291482,17.30575901,17.621527746,18.008151605,18.199387971,17.89370607,17.365401813,16.75040817,16.611490159,15.973198686,15.699576096,15.516780383,14.999943122,14.998871252,14.715391165,14.366462405,14.136875516,13.957282971,13.794122901,14.185609235,14.687912457,15.259243002,16.13789917,18.297308576,20.774951722,20.745238806,19.976242132
2022,Menai 132_11kV,03MAY2021,MW,19.606780163,18.758034945,17.764933924,18.255070599,21.106492662,22.479736685,21.103484971,19.312073573,17.675017604,17.333021485,16.863412962,15.436416677,14.297878191,13.079061959,12.142289919,11.753930982,11.064563921,10.814447896,10.62420047,10.62420047,10.968620384,11.470801929,11.730595617,12.264583841,13.052065355,14.27580561,15.496254162,15.938602653,14.236381797,14.826996687,14.894839687,14.377180292,14.019770314,13.244673341,12.363210509,11.434936428,11.397561759,10.46318041,9.3270697911,8.8055948872,8.3500174485,7.7134556752,7.3105562418,6.8447375473,6.50158536,6.0980259384,5.7678352568,5.7571425008,5.7571425008,5.7671148186,6.0601500009,6.0601500009,6.2053390746,6.1096443822,6.4010334384,6.8174539187,7.2916970929,7.75209843,8.1692142935,8.797575112,9.4796303555,10.231108462,10.735360211,11.64530571,12.447055128,13.465593837,14.541319038,15.512818181,16.314158936,17.054051342,18.194610982,19.094912624,19.506107815,19.506107815,19.081218275,18.426643596,18.024571203,17.615343666,17.163806435,16.575076498,16.363146803,15.937061633,15.501147847,15.298076008,14.997802033,14.676925783,14.339628061,14.018599947,14.39894729,15.055685158,15.660928739,16.305591096,18.575723438,21.096897191,20.952514874,20.130223366
2022,Menai 132_11kV,04MAY2021,MW,19.730995569,18.733018665,17.656551171,18.016246205,20.837356969,22.244311125,20.679722165,18.782305486,16.908043126,16.797927,16.392823944,14.625256566,13.74962125,12.430821728,11.535252742,11.084744221,10.595051092,10.415882814,10.415882814,10.415882814,10.749459415,11.076654678,11.414580763,12.076922509,12.803082331,14.109285301,15.465234186,15.982634491,14.47153499,14.769029079,14.847367502,15.073358828,15.339804402,14.866305471,14.866305471,14.701555256,14.647038714,14.924520408,15.058762957,15.072559495,15.029135263,14.942057346,15.192716532,15.051209738,14.370779599,13.597417079,14.144750302,13.888630562,13.814662548,14.138524483,14.209279158,14.714022234,14.559264184,13.548097098,13.780630166,14.293280791,14.527279469,14.241352502,14.244356443,14.58223594,14.58223594,14.746007138,15.245064846,15.401022806,16.320730752,17.501937485,18.650072521,19.552067292,20.129011166,20.936017214,22.029074785,22.467041618,22.661049044,22.812204468,22.461945391,22.151087346,21.479721032,21.078882258,20.490448568,19.517501276,19.107495048,18.534454801,18.086794172,17.678146895,17.06359123,16.665412502,16.858130196,16.297209909,16.70108709,17.176737659,17.801030791,18.28600721,20.456730802,23.052331473,22.719216011,21.718837148
2022,Menai 132_11kV,05MAY2021,MW,21.245078085,20.128128959,18.635312401,19.14883974,21.800387942,23.322698626,21.711401893,20.02280378,18.22976347,17.837977291,17.280850619,15.632500841,14.663009047,13.40660409,12.575978588,11.814979418,11.305967345,11.305967345,11.088355692,10.965083908,11.51996412,11.793787452,11.987734221,12.313128843,13.652408755,14.955693441,16.207259898,16.689510575,15.632740141,16.465115455,16.975276513,17.18234254,17.43227411,17.453098603,16.808266146,16.096147767,15.718169015,15.020486482,15.339721851,15.63268719,14.40871057,13.03948651,13.619741706,12.865706614,12.605392492,13.940643352,14.139055106,13.46827515,12.818075312,12.821099157,12.288463862,11.772541343,12.192451144,12.311626058,11.309947747,10.870405635,9.8244451639,8.5539328792,8.8350794487,9.153186854,10.848477134,10.660229691,11.554006615,13.877395971,14.620111877,15.129209398,16.102247592,17.082997914,18.060542492,19.223529062,20.228787142,21.272247972,21.575170118,21.682527702,21.483025954,20.991052334,20.298863686,19.905256792,19.250935352,18.604701825,18.209003914,17.8697071,17.264359474,17.100985784,16.326294103,15.80804104,15.70732841,15.243591472,15.661765438,16.229839221,16.924814288,17.573602489,19.868312887,22.371618647,21.868076901,21.433314676
2022,Menai 132_11kV,06MAY2021,MW,20.846038796,19.848482107,18.689435562,19.089417318,21.672900245,23.103643161,21.728827305,19.691706746,17.95823985,17.712564437,17.428670991,15.65903748,14.872560436,13.331113124,12.246198482,11.462568818,11.135525627,11.135525627,10.803743398,10.453758752,10.638764905,11.421385175,11.659878212,12.693158785,13.45233421,15.01176193,16.362768574,16.91430078,15.19666186,15.889337933,16.369988144,16.618916589,16.815421668,16.719957242,16.191884123,15.346848323,13.13496815,13.463857964,14.206277244,13.405128368,13.371063564,13.645697745,13.424315277,13.575378132,11.575106523,10.156710595,12.502127934,11.845022366,12.290892846,11.496085027,9.2120327286,10.892001093,10.514829875,11.624985781,11.617479527,11.923530624,11.222915546,10.453505759,11.565251072,10.034787895,11.007669188,10.945092401,11.332669503,12.682557916,13.48769937,13.929123461,15.000452819,16.361362638,16.900942505,18.003542217,19.128698282,19.856320172,20.013237833,19.941681097,19.76300263,19.404395053,19.174549737,18.46813858,18.062539179,17.357949022,17.195675628,17.01726216,16.396956569,16.374628704,15.857583145,15.383746076,15.150375002,14.942622512,15.416461228,16.002583596,16.655368732,17.403993284,19.770078518,22.120122081,21.668004969,20.993219785
2022,Menai 132_11kV,07MAY2021,MW,20.471944222,19.514911092,18.073078537,18.592998558,21.337934733,22.590462273,21.373055196,19.162831679,17.57619131,17.353055602,16.749980419,14.862699114,14.008207188,12.944111869,12.383371681,11.346588152,11.039853281,10.493189496,10.47269672,10.52251835,10.99649215,11.495347033,11.495347033,11.66946785,12.705581221,13.909895325,14.99481705,14.917441698,13.095835565,13.142813582,12.743759939,12.29380096,12.213453219,12.145328043,11.137495289,11.051381334,13.123618985,14.088620076,12.598177278,11.658427184,11.490259537,10.807863921,9.6104730468,10.651719498,10.625441305,12.431932156,10.372353874,9.1403153416,8.6768971861,9.1629532781,10.290007666,9.3402898379,12.618464027,10.073128495,8.5201661022,9.2039613284,9.6989357645,9.846311738,9.7007372009,9.4260412066,10.67011603,10.422559868,11.474029792,12.469432118,13.605821712,14.336042346,14.747719414,15.448748533,16.116684479,16.821380689,17.818378766,18.21832594,18.369530224,18.551284785,18.180800166,17.927949687,17.44302243,17.306135497,16.867236708,16.383161774,15.735578576,15.492053834,15.027653177,14.942057346,14.658553681,14.470949618,14.260290471,14.184418302,14.809269062,15.715562014,16.459210407,17.190371102,19.255077351,21.907716096,21.683974222,21.329634411
2022,Menai 132_11kV,08MAY2021,MW,20.75463166,19.606781944,18.167273362,18.579099737,21.419555068,22.803388484,21.481607273,19.510635903,17.358527785,17.105119242,16.565633458,14.872656887,13.811691276,12.604470213,11.741129673,11.224724596,10.613607328,10.567386564,10.503070571,10.226503126,9.903228591,10.009242734,10.524261779,10.70290629,10.960445374,11.46728513,12.164786332,12.552511964,11.637309891,12.01972348,12.377593594,12.328617658,12.569683229,12.210189298,12.761922549,11.817332991,11.292615017,10.993024703,10.355226508,9.9500981131,10.217795486,10.258278159,8.5553678659,9.6513052012,10.520239127,10.894689471,11.947252589,8.453578367,7.2319079181,7.1424742886,10.458356038,7.9905524168,10.197392041,7.6082989487,6.9634951631,9.3358173525,7.4944455471,10.124161188,9.2551677211,9.5634712619,12.327391576,12.239237831,10.452682696,11.489168805,13.107696983,14.524153189,15.03674719,15.420055995,16.006223852,16.37921084,16.983341607,17.613484772,17.636801143,17.32237704,16.888476397,16.68173135,16.197302655,16.068744905,15.57136815,15.180870226,14.695863752,14.631145516,14.354980315,14.256708165,14.300091718,13.990384646,14.179962671,13.990894078,14.604875202,15.409950922,16.1319849,17.050061965,19.195087396,21.943359626,21.832148033,21.245663647
2022,Menai 132_11kV,09MAY2021,MW,20.762222718,19.950442123,18.556532875,19.047007479,21.728551265,23.084618058,21.747381212,19.751221206,18.204510711,17.945973368,17.145660698,15.405547466,14.384339488,13.180894069,11.976666625,11.272914151,10.880865246,10.749505056,10.47269672,10.47269672,10.47269672,10.206414108,10.131813283,10.187112151,10.50260428,10.982817422,11.242032763,11.56211964,11.438533127,11.438533127,11.720458122,12.418210916,12.797797103,13.517918933,14.594384647,14.82876625,15.341977307,15.623824221,15.297861252,15.110781391,14.474692896,13.8019083,13.81821302,14.100832395,13.997027707,13.780717433,13.428098552,13.363711523,13.295132101,12.272674065,11.837556034,10.745718011,10.247794157,9.528264044,8.6491794424,10.790421579,10.812154242,10.852224447,11.419595158,11.376212438,11.522801027,12.366372961,13.274077946,13.82471719,14.139056791,14.721531139,15.289897836,15.986755621,16.210901252,16.50507419,17.378341805,17.794688503,17.802715323,17.934256409,17.934256409,17.636274856,17.417990715,17.045992953,16.736889699,16.532846721,16.345213114,15.787451983,15.529134377,15.246323463,14.847367502,14.731367141,14.630211022,14.231304773,14.513565804,15.333991866,15.973146531,16.665412502,19.07521475,21.552971202,21.2238294,20.587137826
2022,Menai 132_11kV,10MAY2021,MW,20.474537208,19.444934408,18.273731998,18.891560616,21.81083208,23.134632495,21.590594905,19.808016364,18.35273592,18.167933482,17.890015742,16.059817187,15.07356565,13.783085872,12.659495731,11.977709217,11.556298507,11.012896976,10.92720797,10.92720797,10.929147597,11.498865708,11.988319404,12.334758863,13.395721728,14.6585612,16.047525006,16.590631729,14.844817808,15.161505055,14.923713973,14.526391032,14.013622178,13.175222886,12.409581167,11.509144479,10.933019787,10.106526019,9.5279668316,9.025947812,8.3878740692,8.0107607824,7.6146036257,7.1443040184,6.6724058192,6.3694619507,6.2726677199,5.9465221884,5.9465221884,5.9465221884,5.9465221884,6.1107770811,6.6811948547,6.5469579114,6.9008401813,7.5382566251,7.2999111338,7.5158809794,8.3380125186,9.8242170182,9.0022164919,10.107489867,10.774297754,11.46214366,12.459520686,13.366976391,14.415020853,15.544606224,16.285511376,17.331256447,18.569348956,19.576243939,19.88486719,19.88486719,19.88486719,19.555878255,18.586066372,18.417240895,17.880730892,17.448919827,16.883763873,16.601576397,16.068711953,15.700930918,15.397726842,15.2571339,15.03674719,14.708965304,15.216394731,16.061082982,16.438057624,17.296992624,19.333739764,21.776233188,21.28724423,20.808055481
