Year,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015.0,0.2,30.5,21.2,30.7,38.17496583333334
2015.0,0.2,19.0,21.1,27.5,38.07216375000001
2015.0,0.0,30.9,22.3,31.4,32.17118302083335
2015.0,0.0,22.1,22.9,33.8,32.93339333333332
2015.0,0.0,16.5,20.6,25.8,37.85552354166668
2015.0,0.0,30.4,21.3,28.8,37.8923075
2015.0,0.0,30.4,22.2,31.5,38.5482296875
2015.0,0.0,31.7,21.4,30.8,38.83398572916666
2015.0,0.0,22.3,22.4,33.3,38.30177510416666
2015.0,0.4,15.4,21.7,28.4,31.424848958333325
2015.0,20.6,3.2,20.3,23.1,32.62072656249999
2015.0,7.2,15.8,20.3,23.2,38.17748260416665
2015.0,4.6,21.5,19.0,29.9,38.84327864583333
2015.0,1.0,29.7,21.1,35.0,38.12462874999998
2015.0,0.0,30.2,22.0,27.1,31.185363750000004
2015.0,0.0,27.2,21.1,29.1,32.70436270833334
2015.0,0.0,32.1,21.2,35.8,28.240958958333337
2015.0,0.0,30.6,21.5,27.2,27.652688541666663
2015.0,0.4,5.4,20.5,23.0,27.01637583333333
2015.0,3.6,18.8,18.4,27.1,23.367342500000003
2015.0,13.0,27.6,19.5,29.1,23.00044604166668
2015.0,0.0,28.3,22.3,29.3,27.573748333333327
2015.0,0.0,28.6,23.4,31.7,27.78075510416667
2015.0,0.0,27.7,23.2,31.6,27.97941989583334
2015.0,0.6,27.0,21.6,36.6,27.539762708333328
2015.0,0.4,3.7,19.8,21.1,27.03182343749999
2015.0,18.4,3.6,18.6,20.6,22.7566728125
2015.0,43.2,4.5,16.9,21.5,24.97473395833333
2015.0,6.2,28.7,15.2,21.7,28.392042500000013
2015.0,0.0,27.7,14.3,25.2,29.399577812499995
2015.0,0.0,29.4,17.0,25.6,27.8274084375
2015.0,0.0,21.7,19.6,25.2,38.49053697916665
2015.0,0.0,26.3,19.4,22.7,23.4768703125
2015.0,0.0,27.8,20.0,24.0,27.433632395833328
2015.0,0.0,23.3,17.6,23.5,28.92485249999999
2015.0,2.0,11.1,18.7,24.0,28.424637500000006
2015.0,0.0,17.9,18.1,25.8,30.720404374999987
2015.0,0.0,21.2,19.2,27.7,29.929608020833328
2015.0,0.0,28.2,19.6,33.1,23.977703333333327
2015.0,0.0,14.2,21.8,27.1,24.32729708333333
2015.0,0.0,22.7,22.0,28.8,30.76690260416668
2015.0,0.2,25.2,22.1,30.7,31.777991770833328
2015.0,0.0,23.1,21.7,30.2,30.60253385416667
2015.0,22.2,16.8,20.2,27.0,28.787208749999994
2015.0,1.0,17.5,21.0,29.5,27.61916635416667
2015.0,1.0,22.8,19.6,29.1,23.39345010416667
2015.0,0.0,24.6,22.5,29.8,24.212980625000004
2015.0,0.0,26.4,22.4,29.8,29.16739052083334
2015.0,0.0,25.3,22.8,30.0,32.17562927083332
2015.0,0.2,17.1,22.0,27.5,32.66101385416668
2015.0,0.0,15.0,21.5,27.4,31.407078541666674
2015.0,5.8,11.7,20.8,24.7,29.699428333333334
2015.0,3.6,21.8,20.5,27.7,24.476681875
2015.0,0.0,14.7,21.8,28.0,25.1068159375
2015.0,0.0,19.1,22.0,24.1,28.634889479166656
2015.0,0.0,12.2,19.7,23.6,30.07621156249998
2015.0,11.4,13.4,19.5,28.4,31.32860250000001
2015.0,0.6,22.8,21.2,27.0,28.378602708333336
2015.0,0.0,19.7,20.3,29.4,27.224926979166664
2015.0,0.0,18.3,21.5,37.9,24.8599528125
2015.0,10.6,15.1,18.6,24.2,25.326181666666667
2015.0,0.0,19.8,17.9,28.7,28.519799583333324
2015.0,0.0,19.0,21.4,28.4,29.981566458333333
2015.0,0.0,22.6,19.6,27.5,29.86605041666665
2015.0,0.0,23.7,16.5,30.5,31.961362395833333
2015.0,0.2,17.9,18.3,27.0,32.52012604166668
2015.0,0.0,20.6,19.7,24.6,25.898848437500007
2015.0,0.0,23.7,20.0,31.3,26.86050260416667
2015.0,0.0,8.9,21.4,25.5,32.30585822916668
2015.0,0.0,20.4,21.2,30.2,32.89567281249999
2015.0,0.2,20.1,20.5,25.6,32.56384437500001
2015.0,0.2,4.0,20.2,22.6,32.31960729166668
2015.0,2.0,19.9,16.2,24.8,32.105185520833324
2015.0,0.0,15.3,17.4,22.8,25.711769375000003
2015.0,7.2,17.0,17.3,23.8,26.64731593750001
2015.0,0.0,12.2,15.6,25.3,31.712181875
2015.0,0.0,17.5,19.1,29.8,33.51823770833334
2015.0,0.0,21.4,19.9,28.1,33.173895937500006
2015.0,0.0,14.9,20.3,30.7,32.169913958333325
2015.0,3.6,8.7,18.1,23.4,31.520468958333325
2015.0,1.4,7.7,18.4,25.3,25.86115458333334
2015.0,3.2,17.6,18.6,28.2,24.73095947916666
2015.0,0.0,5.3,20.4,26.5,27.491777083333343
2015.0,14.6,17.8,15.2,23.2,27.755900833333342
2015.0,0.0,20.1,17.9,29.2,28.2270546875
2015.0,0.0,21.1,14.0,27.1,28.30815833333333
2015.0,0.0,19.8,15.1,23.1,28.59039833333333
2015.0,0.0,17.0,15.3,26.4,23.50823072916667
2015.0,0.0,8.4,17.9,24.4,23.95792916666666
2015.0,9.6,7.3,16.5,23.8,27.13615677083333
2015.0,22.6,11.9,17.7,27.0,26.424345937500004
2015.0,0.0,13.4,19.0,31.0,26.748965625
2015.0,0.6,3.3,17.7,19.8,27.846954791666665
2015.0,17.6,3.3,17.5,19.7,24.48548739583333
2015.0,14.0,16.2,15.8,23.2,26.360597083333342
2015.0,0.0,13.6,15.5,25.7,27.308038645833324
2015.0,2.6,14.0,15.2,24.3,32.56059989583333
2015.0,0.4,13.3,14.6,23.0,32.15724635416666
2015.0,0.0,12.5,15.2,20.4,31.12422104166668
2015.0,0.4,13.1,14.7,20.3,29.34828947916667
2015.0,7.4,12.0,15.6,21.1,25.944111666666668
2015.0,0.0,11.1,15.0,21.5,26.77600041666668
2015.0,0.0,14.9,15.0,20.8,31.883966666666684
2015.0,0.0,16.4,14.5,23.3,31.43195052083333
2015.0,0.0,16.1,15.2,26.7,32.94294416666666
2015.0,0.0,14.1,17.0,32.6,30.6482603125
2015.0,2.0,3.9,19.8,25.2,29.59299010416665
2015.0,1.2,11.9,20.2,29.4,24.56489135416666
2015.0,1.8,11.3,17.8,21.9,27.32503104166668
2015.0,5.4,3.6,13.9,17.2,32.66595770833334
2015.0,88.6,4.1,14.3,18.0,32.30462270833333
2015.0,72.8,3.5,13.6,18.8,32.662095729166666
2015.0,70.8,13.5,14.0,21.2,31.550283958333345
2015.0,0.0,13.7,15.4,27.9,30.35829687500001
2015.0,0.0,13.5,14.1,24.6,26.83346760416667
2015.0,8.8,4.7,12.5,17.5,26.95133864583332
2015.0,3.6,15.2,12.6,18.2,27.998420624999994
2015.0,0.0,14.7,10.6,18.6,24.97427
2015.0,0.4,9.8,10.7,18.4,25.590501145833333
2015.0,22.6,7.5,14.8,19.4,27.22400010416666
2015.0,19.2,8.3,14.6,21.7,26.227587291666666
2015.0,10.4,8.0,16.3,23.6,21.938841770833324
2015.0,27.8,6.0,18.6,20.6,21.62678729166667
2015.0,0.4,6.7,17.9,20.9,22.272988437500004
2015.0,0.0,13.5,15.0,28.6,22.449715416666663
2015.0,0.0,14.0,13.5,21.5,26.201633749999985
2015.0,0.0,13.8,10.9,20.9,28.478861770833337
2015.0,0.0,13.5,10.8,21.4,29.340720520833333
2015.0,0.0,13.3,11.3,22.2,23.959319687499995
2015.0,0.0,11.3,11.4,22.0,24.15350385416666
2015.0,0.0,12.8,15.4,22.2,28.026845937500003
2015.0,0.0,13.1,11.8,23.5,30.41004822916668
2015.0,0.0,10.9,13.2,17.4,29.46028958333334
2015.0,2.2,12.8,7.3,18.2,30.58924833333333
2015.0,0.0,11.6,11.0,17.9,30.009784270833336
2015.0,0.6,11.9,14.1,18.3,23.14612416666667
2015.0,0.4,9.2,10.5,19.2,23.97739447916668
2015.0,0.0,6.7,11.3,19.0,27.860622499999987
2015.0,0.0,6.7,14.7,22.5,30.161795520833337
2015.0,2.0,10.8,14.8,25.4,31.592458125
2015.0,0.0,9.2,14.8,20.7,31.486019895833333
