year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,32.09294024557728,1105.4,15.886027397260273,14.916438356164383,23.396164383561644
2016,26.45263043280516,1269.2,16.589890710382512,15.314754098360655,24.12185792349727
2017,34.297013604282085,871.4,16.249725274725275,14.96510989010989,24.08712328767123
2018,31.741898329751674,831.4,16.713150684931506,14.775068493150684,23.876986301369865
2019,37.28672259165503,749.4,17.103287671232877,14.8375,24.47013698630137
2020,37.23909649422269,1225.4,15.646448087431695,14.774725274725276,23.535792349726776
2021,36.98047639530066,1198.4,15.986027397260273,14.159279778393351,22.815616438356166
2022,38.15627951439318,2276.0,15.811538461538461,14.430939226519337,22.412054794520547
2023,38.74213234080744,1000.8,16.832602739726028,14.579338842975208,23.833977900552487
