year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,5.346451645602492,1707.4,15.736164383561643,13.132328767123289,22.996438356164386
2016,5.459027065068493,1341.2,16.712295081967213,13.438356164383562,23.74863387978142
2017,5.466234114297161,1135.0,16.13489010989011,13.545479452054796,23.708815426997244
2018,5.297592161172161,1098.6000000000001,16.504931506849317,13.062362637362638,23.332142857142856
2019,5.349460924622252,1135.4,16.883835616438358,13.026027397260274,23.958904109589042
2020,5.130227319063927,1894.2,15.388251366120219,13.315384615384616,22.944657534246574
2021,5.879742354859187,1511.2,15.624109589041096,12.56904109589041,22.395342465753426
2022,5.365804461317613,2171.4,15.717307692307694,13.236438356164385,22.040109890109893
2023,5.5110698161256915,995.0,16.903835616438354,12.823076923076924,23.633884297520662
