Year,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015.0,0.0,30.7,18.4,30.3,4.808448749999999
2015.0,6.2,21.1,21.6,27.3,4.932950625000001
2015.0,0.0,31.4,20.7,30.9,5.017135000000001
2015.0,0.0,26.0,20.4,33.8,5.002185208333333
2015.0,0.0,14.7,20.6,25.0,5.09993
2015.0,1.0,27.4,19.7,28.4,5.243665312499999
2015.0,0.0,31.2,19.5,30.2,5.148208541666665
2015.0,0.0,31.6,17.9,30.0,5.047841354166668
2015.0,0.0,24.1,19.9,33.3,5.197957916666668
2015.0,0.0,13.2,20.8,28.8,5.201613229166668
2015.0,13.2,3.2,20.9,21.9,5.108809270833335
2015.0,7.2,10.6,20.5,23.0,5.06516625
2015.0,2.6,23.9,19.3,28.7,5.128036041666667
2015.0,2.4,29.1,21.3,34.9,4.957696875
2015.0,0.0,31.2,19.4,27.8,5.238208958333335
2015.0,0.0,29.1,19.2,28.8,5.391504583333334
2015.0,0.0,31.8,18.5,36.0,5.073341354166664
2015.0,0.0,30.0,21.1,29.1,4.708537916666667
2015.0,87.2,3.4,18.7,20.4,4.728490312499999
2015.0,14.4,23.5,17.9,25.3,4.720067083333334
2015.0,0.6,28.9,20.1,28.7,3.820411979166668
2015.0,0.0,27.2,19.6,28.1,3.889863749999999
2015.0,0.0,28.5,20.9,30.3,3.917410833333336
2015.0,0.0,29.1,21.0,30.1,2.141720937500001
2015.0,2.0,28.4,20.9,34.8,5.532536770833332
2015.0,0.0,3.3,20.7,21.2,4.889917187500001
2015.0,34.0,3.1,18.7,20.0,4.903162500000001
2015.0,104.0,5.8,17.2,19.5,4.931523333333334
2015.0,13.8,28.0,15.7,22.9,4.740792083333333
2015.0,0.0,28.5,14.2,25.8,4.741401979166669
2015.0,0.0,28.4,14.0,25.9,4.701888854166666
2015.0,0.0,21.8,17.8,25.8,4.987788333333333
2015.0,12.0,25.1,17.5,23.8,4.605132708333332
2015.0,31.4,18.0,16.2,24.5,4.854629375000001
2015.0,1.0,8.8,13.7,23.9,4.850835729166666
2015.0,14.0,16.8,17.3,23.8,5.193003541666665
2015.0,0.0,25.5,15.8,24.6,5.025102604166669
2015.0,0.4,19.2,18.3,26.6,4.989237812500002
2015.0,0.0,28.5,16.1,32.7,4.8909964583333325
2015.0,0.0,6.2,19.7,25.2,5.424950312499998
2015.0,0.0,21.4,19.8,28.1,5.270332708333332
2015.0,4.2,25.3,20.1,28.8,5.1020452083333305
2015.0,0.0,26.0,18.3,28.5,4.848229687500004
2015.0,0.0,22.4,19.1,27.2,4.846325833333331
2015.0,0.2,20.8,18.8,28.1,4.8982985416666684
2015.0,0.0,23.8,18.0,29.5,4.630393749999999
2015.0,0.0,25.4,17.8,28.5,5.122394687499998
2015.0,0.0,27.3,17.9,28.3,5.287439479166664
2015.0,0.0,26.2,18.4,28.3,5.463794583333336
2015.0,0.0,16.2,17.9,29.2,5.261046041666663
2015.0,0.4,9.0,18.4,25.8,5.2924101041666685
2015.0,21.0,13.5,19.7,26.1,4.853472291666665
2015.0,6.6,16.8,19.9,26.4,4.5901904166666645
2015.0,2.0,21.6,20.8,27.8,4.650910208333333
2015.0,0.0,14.7,19.8,26.6,4.776923333333333
2015.0,15.0,11.2,20.5,26.6,5.119243541666667
2015.0,5.6,10.0,19.5,26.7,4.762439791666664
2015.0,0.4,19.9,19.8,26.8,4.655524791666667
2015.0,0.0,19.6,16.7,28.0,5.738596458333332
2015.0,0.0,20.6,18.3,36.4,4.884550833333331
2015.0,13.0,9.2,19.1,23.3,5.038925208333336
2015.0,0.0,23.4,13.4,27.8,4.927374270833334
2015.0,0.4,16.7,19.6,28.0,4.833426249999999
2015.0,0.0,22.0,17.4,28.0,5.319033749999998
2015.0,0.0,24.0,13.5,30.2,5.058642291666668
2015.0,0.0,18.8,14.9,25.9,4.9915860416666655
2015.0,0.0,17.7,18.0,27.0,5.221951874999997
2015.0,0.0,23.7,18.4,31.1,5.173378854166666
2015.0,0.0,13.5,20.9,26.9,5.081312708333331
2015.0,0.0,19.3,20.8,28.1,5.213765729166666
2015.0,1.6,16.5,18.2,27.4,5.169962395833332
2015.0,3.0,3.1,19.1,20.6,5.137430416666669
2015.0,4.6,22.4,15.3,24.5,5.345155416666667
2015.0,0.0,7.5,14.7,23.0,5.558672083333334
2015.0,11.4,15.7,15.6,22.9,5.474857604166668
2015.0,0.0,12.3,11.5,24.1,5.446372812500003
2015.0,0.0,16.5,17.1,30.8,5.148004687499994
2015.0,0.0,21.9,18.3,29.0,4.655489999999991
2015.0,0.0,15.8,16.8,33.9,4.399538645833331
2015.0,13.0,4.0,17.9,22.2,4.6335446875
2015.0,9.0,6.0,17.7,23.0,4.836507083333333
2015.0,1.0,19.0,16.2,27.4,4.857153437499997
2015.0,0.0,9.1,17.4,29.0,4.829631458333336
2015.0,17.0,19.5,16.4,23.5,4.845296458333333
2015.0,0.0,20.4,15.5,27.7,4.735800833333335
