year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,2.1047818759057972,1340.8,16.271780821917808,12.460821917808218,24.28109589041096
2016,2.5042169820205475,1029.2,17.20191256830601,12.78825136612022,25.27513661202186
2017,2.8654367513736267,827.0,16.45631868131868,12.716804407713498,25.371703296703295
2018,2.56214417897207,816.4,17.005753424657534,12.456712328767123,25.04602739726027
2019,2.6671885159111723,597.4,17.62082191780822,12.399718309859153,26.426330532212887
2020,2.7035095536529683,1056.0,15.84010989010989,12.78774373259053,24.233983286908078
2021,2.8358917476533883,1220.5,15.918082191780822,11.909340659340659,23.57445054945055
2022,2.6592902893162074,1381.6,16.094214876033057,12.377808219178082,23.12246575342466
2023,2.8824001336756373,776.6,17.713424657534247,11.959726027397261,25.55741758241758
