Year,index,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015,0,0.0,31.3,18.1,34.4,1.3674280412371131
2015,1,1.4,24.6,21.0,30.6,1.2353319587628848
2015,2,0.0,31.2,18.2,33.6,1.2250226804123692
2015,3,0.0,28.4,19.4,35.0,1.2147134020618535
2015,4,0.0,19.0,20.3,27.9,1.2044041237113383
2015,5,0.0,28.9,17.8,30.3,1.1940948453608229
2015,6,0.0,31.1,20.2,31.4,1.6069541237113405
2015,7,0.0,31.8,16.8,33.4,1.322556701030928
2015,8,0.0,25.0,19.1,35.8,1.3122474226804124
2015,9,0.0,15.6,20.0,32.8,1.301938144329897
2015,10,8.2,3.1,20.3,22.3,1.00181443298969
2015,11,18.0,16.3,20.1,25.4,0.9915051546391744
2015,12,0.2,27.1,19.6,30.5,1.2710103092783505
2015,13,8.8,30.7,22.1,34.1,1.260701030927835
2015,14,0.0,27.5,21.2,30.5,1.2503917525773196
2015,15,0.0,30.8,21.4,33.1,1.2400824742268042
2015,16,0.0,32.1,17.1,34.3,5.758289793814433
2015,17,0.0,27.3,15.6,30.7,5.743717113402061
2015,18,6.4,4.2,19.7,22.3,5.583956391752578
2015,19,28.4,17.8,17.7,26.4,5.7122213402061845
2015,20,0.0,23.6,18.5,30.2,5.708838453608246
2015,21,0.0,25.1,18.4,28.9,5.643409999999998
2015,22,0.0,24.4,21.2,31.4,5.787884226804122
2015,23,0.0,29.5,19.5,32.9,5.800794536082475
2015,24,1.0,29.8,19.4,35.4,5.558670103092783
2015,25,5.6,3.3,20.7,22.3,5.4377707216494855
2015,26,2.0,2.7,19.5,20.4,6.169461649484536
2015,27,35.4,10.8,17.5,22.8,6.162840206185567
2015,28,6.4,29.5,15.8,24.9,5.923183608247421
2015,29,0.0,29.5,11.7,27.1,6.505770103092785
2015,30,0.0,28.8,13.5,29.0,6.477612680412375
2015,31,0.0,21.5,16.1,27.4,1.3574682474226805
2015,32,2.0,23.3,17.8,25.9,5.544807422680411
2015,33,3.4,19.1,15.5,25.7,5.458206597938144
2015,34,0.0,17.4,13.3,25.6,5.661092680412374
2015,35,2.0,17.4,15.7,24.3,5.58777257731959
2015,36,2.0,22.3,13.8,25.6,5.711219690721654
2015,37,0.0,22.4,16.3,28.4,5.370229690721652
2015,38,0.0,28.8,15.3,34.5,5.3154681443298974
2015,39,0.0,18.9,17.7,29.0,5.485214948453606
2015,40,0.0,22.5,18.9,29.5,5.398778762886598
2015,41,0.0,23.6,16.7,30.1,5.419509896907215
2015,42,0.0,26.0,16.4,31.6,5.373661030927836
2015,43,0.0,21.0,19.3,28.6,5.682658453608248
2015,44,0.0,22.6,15.9,30.3,5.633845670103093
2015,45,0.0,22.4,16.9,32.7,5.8487220618556695
2015,46,0.0,25.4,16.2,32.2,5.705461958762887
2015,47,0.0,26.1,18.2,31.4,5.9617183505154605
2015,48,0.0,20.0,17.9,29.5,5.428273402061856
2015,49,0.0,15.7,16.2,27.9,5.841240206185566
2015,50,0.0,6.8,17.2,26.4,5.6922307216494845
2015,51,15.6,13.1,20.0,25.7,5.876559793814433
2015,52,1.0,19.1,19.8,27.4,5.552427319587629
2015,53,0.6,19.1,20.4,28.8,5.498414536082476
2015,54,0.0,18.2,19.3,29.2,5.588191546391752
2015,55,5.2,11.2,20.0,28.2,5.303436391752578
2015,56,1.6,15.8,19.9,28.5,4.790334020618558
2015,57,0.0,17.2,19.0,28.9,4.780024742268043
2015,58,0.0,18.8,16.5,30.8,6.026967113402062
2015,59,0.0,22.8,17.7,37.5,5.8144883505154645
2015,60,6.8,7.1,19.2,23.4,5.938090103092785
2015,61,0.0,24.9,12.6,31.7,5.417840103092782
2015,62,0.0,20.7,18.1,33.1,5.252844948453606
2015,63,0.0,25.1,19.5,32.2,5.478771649484535
2015,64,0.0,25.0,12.6,30.9,5.583895567010311
2015,65,0.0,21.9,12.7,28.9,5.764930618556702
2015,66,0.0,15.4,16.4,31.1,5.528449896907216
2015,67,0.0,23.7,18.6,32.8,5.347277216494846
2015,68,0.0,17.5,17.5,28.6,6.076277319587628
2015,69,0.0,20.8,21.4,32.0,5.025451855670102
2015,70,0.0,14.4,18.8,29.8,4.869743917525774
2015,71,10.4,4.0,18.4,22.5,5.968227731958762
2015,72,3.0,21.0,13.9,25.8,5.757439072164952
2015,73,0.0,14.3,12.1,25.4,5.572720103092786
2015,74,1.6,18.3,14.3,24.8,5.610506804123712
2015,75,0.0,15.4,9.8,26.8,5.207313917525774
2015,76,0.0,16.8,15.7,35.6,5.0967422680412415
2015,77,0.0,22.2,17.4,31.3,5.20198381443299
2015,78,0.0,20.1,14.9,38.1,5.218186597938145
2015,79,0.0,4.6,18.7,21.8,5.472217422680413
2015,80,5.2,12.2,18.5,23.8,5.483826597938144
2015,81,0.2,20.1,15.8,29.6,5.451221649484537
2015,82,0.0,13.9,15.9,34.4,5.538770103092784
2015,83,1.0,16.0,14.0,25.8,5.276070618556704
2015,84,0.0,21.0,13.4,29.8,5.365899381443298
2015,85,0.0,21.9,9.0,27.7,4.784159278350515
2015,86,0.0,19.5,8.4,25.7,5.42416824742268
2015,87,0.0,19.6,10.8,29.2,5.515445670103093
2015,88,0.4,7.3,16.7,24.6,5.231898969072165
2015,89,20.6,7.0,16.5,22.2,5.061761030927836
2015,90,1.0,18.1,16.5,27.5,4.9717893814433
2015,91,0.0,13.5,15.0,29.8,4.790353711340203
2015,92,0.0,4.1,19.0,21.6,5.0734193814433
2015,93,10.0,3.3,18.2,20.0,5.115910103092784
2015,94,29.6,13.6,15.4,24.9,5.149742061855669
2015,95,0.0,15.9,13.2,28.0,5.298989278350514
2015,96,10.0,14.0,13.3,25.8,4.973928659793816
2015,97,0.0,14.9,14.6,21.8,4.989953711340206
2015,98,0.0,12.4,15.2,22.1,4.7777838144329925
2015,99,0.0,12.9,11.3,22.2,4.765772989690723
2015,100,0.0,14.3,11.7,23.4,5.099859896907218
2015,101,0.0,13.8,10.5,24.8,4.797967731958759
2015,102,0.0,12.2,12.6,22.3,5.1215303092783495
2015,103,0.0,17.4,9.4,23.6,4.829506082474229
2015,104,0.0,16.5,10.1,26.6,4.580114639175251
2015,105,0.0,16.5,14.2,31.5,4.841391443298968
2015,106,0.0,11.3,18.0,26.7,5.254704226804122
2015,107,0.0,10.7,17.9,25.9,5.214918144329897
2015,108,4.2,8.6,17.2,23.3,4.914677628865982
2015,109,6.8,3.6,12.3,16.9,5.00144649484536
2015,110,234.2,2.2,12.7,17.3,5.132693195876287
2015,111,275.4,5.1,12.3,18.9,5.330825463917526
2015,112,25.2,10.8,13.0,22.5,5.475246391752577
2015,113,0.0,14.1,13.2,26.5,5.117188247422681
2015,114,0.4,15.4,14.8,26.1,5.705182268041241
2015,115,0.0,7.9,12.7,19.5,5.16659494845361
2015,116,0.0,14.6,12.7,21.0,4.721698350515464
2015,117,0.0,14.9,9.3,20.8,4.69851144329897
2015,118,1.2,10.0,11.2,20.1,4.925082371134019
2015,119,4.4,11.8,11.4,20.9,4.727446494845361
2015,120,3.2,4.9,13.4,19.1,4.804581649484535
2015,121,15.6,7.5,15.0,21.7,4.811589896907218
2015,122,36.0,6.4,18.3,21.5,4.909524020618554
2015,123,0.0,5.7,18.0,20.5,4.735932680412373
2015,124,0.0,14.0,13.3,26.6,5.632933917525773
2015,125,0.0,14.9,13.6,20.3,5.4902877319587615
2015,126,0.0,14.4,10.6,20.1,5.073434845360824
2015,127,0.0,14.3,8.0,19.5,5.135850824742271
2015,128,0.0,14.1,10.3,19.6,4.443634948453608
2015,129,0.0,14.0,11.7,20.7,4.964180103092781
2015,130,0.0,13.4,16.7,20.9,4.506777835051548
2015,131,0.0,13.7,13.6,21.6,4.534860206185569
2015,132,0.0,12.1,13.4,18.1,4.447507628865976
2015,133,0.0,13.6,7.7,17.4,4.908385154639176
2015,134,0.0,10.8,7.6,20.1,5.896900824742267
2015,135,1.8,6.3,12.5,17.2,4.739741855670105
2015,136,4.4,10.1,8.7,20.5,5.982845257731961
2015,137,0.4,7.0,11.5,19.4,4.989172371134023
2015,138,2.4,8.0,10.8,19.9,4.703860515463917
2015,139,0.4,8.9,12.7,24.2,4.440290309278353
2015,140,2.4,9.4,13.8,20.3,4.351725257731957
2015,141,0.0,3.9,12.1,15.5,4.663760206185565
2015,142,28.6,8.7,10.7,18.4,4.425087113402063
2015,143,0.6,11.0,5.9,19.4,5.556841443298968
2015,144,0.0,11.6,6.7,19.7,4.403622783505159
2015,145,0.0,11.7,5.4,18.5,4.303754845360826
2015,146,0.0,10.7,7.4,19.0,4.358282164948452
