Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),index
61381,2016,11,15,5.0,1.0,684
61381,2016,11,16,0.0,1.0,685
61381,2016,11,17,0.0,1.0,686
61381,2016,11,18,0.0,1.0,687
61381,2016,11,19,0.0,1.0,688
61381,2016,11,20,0.0,1.0,689
61381,2016,11,21,0.0,1.0,690
61381,2016,11,22,0.0,1.0,691
61381,2016,11,23,0.0,1.0,692
61381,2016,11,24,3.0,1.0,693
61381,2016,11,25,0.0,1.0,694
61381,2016,11,26,0.0,1.0,695
61381,2016,11,27,0.0,1.0,696
61381,2016,11,28,0.0,1.0,697
61381,2016,11,29,0.0,1.0,698
61381,2016,11,30,0.0,1.0,699
61381,2016,12,1,0.0,1.0,700
61381,2016,12,2,0.0,1.0,701
61381,2016,12,3,0.0,1.0,702
61381,2016,12,4,0.0,1.0,703
61381,2016,12,5,0.0,1.0,704
61381,2016,12,6,3.0,1.0,705
61381,2016,12,7,13.0,1.0,706
61381,2016,12,8,0.0,1.0,707
61381,2016,12,9,0.0,1.0,708
61381,2016,12,10,0.0,1.0,709
61381,2016,12,11,0.0,1.0,710
61381,2016,12,12,0.0,1.0,711
61381,2016,12,13,0.0,1.0,712
61381,2016,12,14,0.0,1.0,713
61381,2016,12,15,12.0,1.0,714
61381,2016,12,16,38.0,1.0,715
61381,2016,12,17,3.0,1.0,716
61381,2016,12,18,0.0,1.0,717
61381,2016,12,19,1.0,1.0,718
61381,2016,12,20,0.0,1.0,719
61381,2016,12,21,0.0,1.0,720
61381,2016,12,22,0.0,1.0,721
61381,2016,12,23,0.0,1.0,722
61381,2016,12,24,0.0,1.0,723
61381,2016,12,25,0.0,1.0,724
61381,2016,12,26,0.0,1.0,725
61381,2016,12,27,0.0,1.0,726
61381,2016,12,28,0.0,1.0,727
61381,2016,12,29,0.0,1.0,728
61381,2016,12,30,0.0,1.0,729
61381,2016,12,31,0.0,1.0,730
61381,2017,1,1,0.0,1.0,731
61381,2017,1,2,2.0,1.0,732
61381,2017,1,3,0.0,1.0,733
61381,2017,1,4,2.0,1.0,734
61381,2017,1,5,4.0,1.0,735
61381,2017,1,6,6.0,1.0,736
61381,2017,1,7,0.0,1.0,737
61381,2017,1,8,0.0,1.0,738
61381,2017,1,9,0.0,1.0,739
61381,2017,1,10,0.0,1.0,740
61381,2017,1,11,0.0,1.0,741
61381,2017,1,12,0.0,1.0,742
61381,2017,1,13,0.0,1.0,743
61381,2017,1,14,0.0,1.0,744
61381,2017,1,15,1.0,1.0,745
61381,2017,1,16,0.0,1.0,746
61381,2017,1,17,0.0,1.0,747
61381,2017,1,18,0.0,1.0,748
61381,2017,1,19,1.0,1.0,749
61381,2017,1,20,0.0,1.0,750
61381,2017,1,21,7.0,1.0,751
61381,2017,1,22,0.0,1.0,752
61381,2017,1,23,0.0,1.0,753
61381,2017,1,24,0.0,1.0,754
61381,2017,1,25,30.0,1.0,755
61381,2017,1,26,0.0,1.0,756
61381,2017,1,27,1.0,1.0,757
61381,2017,1,28,0.0,1.0,758
61381,2017,1,29,0.0,1.0,759
61381,2017,1,30,0.0,1.0,760
61381,2017,1,31,0.0,1.0,761
61381,2017,2,1,2.0,1.0,762
61381,2017,2,2,4.0,1.0,763
61381,2017,2,3,0.0,1.0,764
61381,2017,2,4,2.0,1.0,765
61381,2017,2,5,0.0,1.0,766
61381,2017,2,6,0.0,1.0,767
61381,2017,2,7,1.0,1.0,768
61381,2017,2,8,12.0,1.0,769
61381,2017,2,9,2.0,1.0,770
61381,2017,2,10,0.0,1.0,771
61381,2017,2,11,0.0,1.0,772
61381,2017,2,12,0.0,1.0,773
61381,2017,2,13,0.0,1.0,774
61381,2017,2,14,0.0,1.0,775
61381,2017,2,15,3.0,1.0,776
61381,2017,2,16,0.0,1.0,777
61381,2017,2,17,0.0,1.0,778
61381,2017,2,18,26.0,1.0,779
61381,2017,2,19,14.0,1.0,780
61381,2017,2,20,37.0,1.0,781
61381,2017,2,21,0.0,1.0,782
61381,2017,2,22,0.0,1.0,783
61381,2017,2,23,0.0,1.0,784
61381,2017,2,24,0.0,1.0,785
61381,2017,2,25,0.0,1.0,786
61381,2017,2,26,42.0,1.0,787
61381,2017,2,27,15.0,1.0,788
61381,2017,2,28,20.0,1.0,789
61381,2017,3,1,25.0,1.0,790
61381,2017,3,2,9.0,1.0,791
61381,2017,3,3,0.0,1.0,792
61381,2017,3,4,54.0,1.0,793
61381,2017,3,5,7.0,1.0,794
61381,2017,3,6,4.0,1.0,795
61381,2017,3,7,1.0,1.0,796
61381,2017,3,8,7.0,1.0,797
61381,2017,3,9,3.0,1.0,798
61381,2017,3,10,0.0,1.0,799
61381,2017,3,11,0.0,1.0,800
61381,2017,3,12,0.0,1.0,801
61381,2017,3,13,0.0,1.0,802
61381,2017,3,14,19.0,1.0,803
61381,2017,3,15,64.0,1.0,804
61381,2017,3,16,20.0,1.0,805
61381,2017,3,17,19.0,1.0,806
61381,2017,3,18,48.0,1.0,807
61381,2017,3,19,21.0,1.0,808
61381,2017,3,20,1.0,1.0,809
61381,2017,3,21,0.0,1.0,810
61381,2017,3,22,19.0,1.0,811
61381,2017,3,23,18.0,1.0,812
61381,2017,3,24,6.0,1.0,813
61381,2017,3,25,1.0,1.0,814
61381,2017,3,26,0.0,1.0,815
61381,2017,3,27,0.0,1.0,816
61381,2017,3,28,0.0,1.0,817
61381,2017,3,29,0.0,1.0,818
61381,2017,3,30,0.0,1.0,819
61381,2017,3,31,82.0,1.0,820
61381,2017,4,1,1.0,1.0,821
61381,2017,4,2,0.0,1.0,822
61381,2017,4,3,23.0,1.0,823
61381,2017,4,4,53.0,1.0,824
61381,2017,4,5,3.0,1.0,825
61381,2017,4,6,1.0,1.0,826
61381,2017,4,7,0.0,1.0,827
61381,2017,4,8,0.0,1.0,828
61381,2017,4,9,0.0,1.0,829
61381,2017,4,10,7.0,1.0,830
61381,2017,4,11,0.0,1.0,831
61381,2017,4,12,20.0,1.0,832
61381,2017,4,13,1.0,1.0,833
61381,2017,4,14,0.0,1.0,834
61381,2017,4,15,0.0,1.0,835
61381,2017,4,16,0.0,1.0,836
61381,2017,4,17,0.0,1.0,837
61381,2017,4,18,0.0,1.0,838
61381,2017,4,19,0.0,1.0,839
61381,2017,4,20,0.0,1.0,840
61381,2017,4,21,0.0,1.0,841
61381,2017,4,22,0.0,1.0,842
61381,2017,4,23,0.0,1.0,843
61381,2017,4,24,0.0,1.0,844
61381,2017,4,25,0.0,1.0,845
61381,2017,4,26,3.0,1.0,846
61381,2017,4,27,0.0,1.0,847
61381,2017,4,28,0.0,1.0,848
61381,2017,4,29,0.0,1.0,849
61381,2017,4,30,0.0,1.0,850
61381,2017,5,1,0.0,1.0,851
61381,2017,5,2,0.0,1.0,852
61381,2017,5,3,1.0,1.0,853
61381,2017,5,4,0.0,1.0,854
61381,2017,5,5,0.0,1.0,855
61381,2017,5,6,0.0,1.0,856
61381,2017,5,7,0.0,1.0,857
61381,2017,5,8,0.0,1.0,858
61381,2017,5,9,0.0,1.0,859
61381,2017,5,10,0.0,1.0,860
61381,2017,5,11,0.0,1.0,861
61381,2017,5,12,0.0,1.0,862
61381,2017,5,13,2.0,1.0,863
61381,2017,5,14,0.0,1.0,864
61381,2017,5,15,6.0,1.0,865
61381,2017,5,16,0.0,1.0,866
61381,2017,5,17,0.0,1.0,867
61381,2017,5,18,0.0,1.0,868
61381,2017,5,19,2.0,1.0,869
61381,2017,5,20,20.0,1.0,870
61381,2017,5,21,1.0,1.0,871
61381,2017,5,22,0.0,1.0,872
61381,2017,5,23,0.0,1.0,873
61381,2017,5,24,0.0,1.0,874
61381,2017,5,25,0.0,1.0,875
61381,2017,5,26,0.0,1.0,876
61381,2017,5,27,0.0,1.0,877
61381,2017,5,28,0.0,1.0,878
61381,2017,5,29,0.0,1.0,879
61381,2017,5,30,0.0,1.0,880
61381,2017,5,31,0.0,1.0,881
61381,2017,6,1,0.0,1.0,882
61381,2017,6,2,0.0,1.0,883
61381,2017,6,3,0.0,1.0,884
61381,2017,6,4,1.0,1.0,885
61381,2017,6,5,0.0,1.0,886
61381,2017,6,6,0.0,1.0,887
61381,2017,6,7,72.0,1.0,888
61381,2017,6,8,63.0,1.0,889
61381,2017,6,9,15.0,1.0,890
61381,2017,6,10,22.0,1.0,891
61381,2017,6,11,16.0,1.0,892
61381,2017,6,12,0.0,1.0,893
61381,2017,6,13,0.0,1.0,894
61381,2017,6,14,3.0,1.0,895
61381,2017,6,15,0.0,1.0,896
61381,2017,6,16,1.0,1.0,897
61381,2017,6,17,0.0,1.0,898
61381,2017,6,18,0.0,1.0,899
61381,2017,6,19,6.0,1.0,900
61381,2017,6,20,11.0,1.0,901
61381,2017,6,21,0.0,1.0,902
61381,2017,6,22,0.0,1.0,903
61381,2017,6,23,0.0,1.0,904
61381,2017,6,24,0.0,1.0,905
61381,2017,6,25,0.0,1.0,906
61381,2017,6,26,0.0,1.0,907
61381,2017,6,27,0.0,1.0,908
61381,2017,6,28,0.0,1.0,909
61381,2017,6,29,6.0,1.0,910
61381,2017,6,30,0.0,1.0,911
61381,2017,7,1,0.0,1.0,912
61381,2017,7,2,0.0,1.0,913
61381,2017,7,3,0.0,1.0,914
61381,2017,7,4,0.0,1.0,915
61381,2017,7,5,0.0,1.0,916
61381,2017,7,6,0.0,1.0,917
61381,2017,7,7,0.0,1.0,918
61381,2017,7,8,0.0,1.0,919
61381,2017,7,9,0.0,1.0,920
61381,2017,7,10,0.0,1.0,921
61381,2017,7,11,0.0,1.0,922
61381,2017,7,12,4.0,1.0,923
61381,2017,7,13,5.0,1.0,924
61381,2017,7,14,0.0,1.0,925
61381,2017,7,15,0.0,1.0,926
61381,2017,7,16,0.0,1.0,927
61381,2017,7,17,0.0,1.0,928
61381,2017,7,18,0.0,1.0,929
61381,2017,7,19,0.0,1.0,930
61381,2017,7,20,0.0,1.0,931
61381,2017,7,21,0.0,1.0,932
61381,2017,7,22,0.0,1.0,933
61381,2017,7,23,0.0,1.0,934
61381,2017,7,24,0.0,1.0,935
61381,2017,7,25,0.0,1.0,936
61381,2017,7,26,0.0,1.0,937
61381,2017,7,27,0.0,1.0,938
61381,2017,7,28,0.0,1.0,939
61381,2017,7,29,0.0,1.0,940
61381,2017,7,30,0.0,1.0,941
61381,2017,7,31,0.0,1.0,942
61381,2017,8,1,0.0,1.0,943
61381,2017,8,2,0.0,1.0,944
61381,2017,8,3,0.0,1.0,945
61381,2017,8,4,7.0,1.0,946
61381,2017,8,5,0.0,1.0,947
61381,2017,8,6,0.0,1.0,948
61381,2017,8,7,0.0,1.0,949
61381,2017,8,8,0.0,1.0,950
61381,2017,8,9,0.0,1.0,951
61381,2017,8,10,0.0,1.0,952
61381,2017,8,11,0.0,1.0,953
61381,2017,8,12,0.0,1.0,954
61381,2017,8,13,0.0,1.0,955
61381,2017,8,14,0.0,1.0,956
61381,2017,8,15,0.0,1.0,957
61381,2017,8,16,0.0,1.0,958
61381,2017,8,17,0.0,1.0,959
61381,2017,8,18,0.0,1.0,960
61381,2017,8,19,0.0,1.0,961
61381,2017,8,20,0.0,1.0,962
61381,2017,8,21,4.0,1.0,963
61381,2017,8,22,0.0,1.0,964
61381,2017,8,23,0.0,1.0,965
61381,2017,8,24,0.0,1.0,966
61381,2017,8,25,0.0,1.0,967
61381,2017,8,26,0.0,1.0,968
61381,2017,8,27,0.0,1.0,969
61381,2017,8,28,1.0,1.0,970
61381,2017,8,29,0.0,1.0,971
61381,2017,8,30,0.0,1.0,972
61381,2017,8,31,0.0,1.0,973
61381,2017,9,1,0.0,1.0,974
61381,2017,9,2,0.0,1.0,975
61381,2017,9,3,0.0,1.0,976
61381,2017,9,4,0.0,1.0,977
61381,2017,9,5,0.0,1.0,978
61381,2017,9,6,0.0,1.0,979
61381,2017,9,7,0.0,1.0,980
61381,2017,9,8,0.0,1.0,981
61381,2017,9,9,0.0,1.0,982
61381,2017,9,10,0.0,1.0,983
61381,2017,9,11,0.0,1.0,984
61381,2017,9,12,0.0,1.0,985
61381,2017,9,13,0.0,1.0,986
61381,2017,9,14,2.0,1.0,987
61381,2017,9,15,0.0,1.0,988
61381,2017,9,16,0.0,1.0,989
61381,2017,9,17,0.0,1.0,990
61381,2017,9,18,0.0,1.0,991
61381,2017,9,19,0.0,1.0,992
61381,2017,9,20,0.0,1.0,993
61381,2017,9,21,0.0,1.0,994
61381,2017,9,22,0.0,1.0,995
61381,2017,9,23,0.0,1.0,996
61381,2017,9,24,0.0,1.0,997
61381,2017,9,25,0.0,1.0,998
61381,2017,9,26,0.0,1.0,999
61381,2017,9,27,0.0,1.0,1000
61381,2017,9,28,0.0,1.0,1001
61381,2017,9,29,0.0,1.0,1002
61381,2017,9,30,0.0,1.0,1003
61381,2017,10,1,0.0,1.0,1004
61381,2017,10,2,0.0,1.0,1005
61381,2017,10,3,0.0,1.0,1006
61381,2017,10,4,0.0,1.0,1007
61381,2017,10,5,0.0,1.0,1008
61381,2017,10,6,0.0,1.0,1009
61381,2017,10,7,0.0,1.0,1010
61381,2017,10,8,0.0,1.0,1011
61381,2017,10,9,0.0,1.0,1012
61381,2017,10,10,0.0,1.0,1013
61381,2017,10,11,3.0,1.0,1014
61381,2017,10,12,3.0,1.0,1015
61381,2017,10,13,0.0,1.0,1016
61381,2017,10,14,2.0,1.0,1017
61381,2017,10,15,22.0,1.0,1018
61381,2017,10,16,1.0,1.0,1019
61381,2017,10,17,0.0,1.0,1020
61381,2017,10,18,0.0,1.0,1021
61381,2017,10,19,0.0,1.0,1022
61381,2017,10,20,5.0,1.0,1023
61381,2017,10,21,25.0,1.0,1024
61381,2017,10,22,0.0,1.0,1025
61381,2017,10,23,9.0,1.0,1026
61381,2017,10,24,0.0,1.0,1027
61381,2017,10,25,0.0,1.0,1028
61381,2017,10,26,0.0,1.0,1029
61381,2017,10,27,15.0,1.0,1030
61381,2017,10,28,0.0,1.0,1031
61381,2017,10,29,0.0,1.0,1032
61381,2017,10,30,0.0,1.0,1033
61381,2017,10,31,0.0,1.0,1034
61381,2017,11,1,0.0,1.0,1035
61381,2017,11,2,0.0,1.0,1036
61381,2017,11,3,0.0,1.0,1037
61381,2017,11,4,1.0,1.0,1038
61381,2017,11,5,33.0,1.0,1039
61381,2017,11,6,22.0,1.0,1040
61381,2017,11,7,9.0,1.0,1041
61381,2017,11,8,25.0,1.0,1042
61381,2017,11,9,1.0,1.0,1043
61381,2017,11,10,0.0,1.0,1044
61381,2017,11,11,0.0,1.0,1045
61381,2017,11,12,0.0,1.0,1046
61381,2017,11,13,0.0,1.0,1047
61381,2017,11,14,0.0,1.0,1048
61381,2017,11,15,0.0,1.0,1049
61381,2017,11,16,0.0,1.0,1050
61381,2017,11,17,0.0,1.0,1051
61381,2017,11,18,0.0,1.0,1052
61381,2017,11,19,0.0,1.0,1053
61381,2017,11,20,1.0,1.0,1054
61381,2017,11,21,0.0,1.0,1055
61381,2017,11,22,1.0,1.0,1056
61381,2017,11,23,0.0,1.0,1057
61381,2017,11,24,0.0,1.0,1058
61381,2017,11,25,0.0,1.0,1059
61381,2017,11,26,0.0,1.0,1060
61381,2017,11,27,0.0,1.0,1061
61381,2017,11,28,0.0,1.0,1062
61381,2017,11,29,1.0,1.0,1063
61381,2017,11,30,0.0,1.0,1064
61381,2017,12,1,0.0,1.0,1065
61381,2017,12,2,0.0,1.0,1066
61381,2017,12,3,24.0,1.0,1067
61381,2017,12,4,1.0,1.0,1068
61381,2017,12,5,3.0,1.0,1069
61381,2017,12,6,0.0,1.0,1070
61381,2017,12,7,9.0,1.0,1071
61381,2017,12,8,0.0,1.0,1072
61381,2017,12,9,6.0,1.0,1073
61381,2017,12,10,0.0,1.0,1074
61381,2017,12,11,0.0,1.0,1075
61381,2017,12,12,0.0,1.0,1076
61381,2017,12,13,0.0,1.0,1077
61381,2017,12,14,0.0,1.0,1078
61381,2017,12,15,0.0,1.0,1079
61381,2017,12,16,0.0,1.0,1080
61381,2017,12,17,0.0,1.0,1081
61381,2017,12,18,0.0,1.0,1082
61381,2017,12,19,0.0,1.0,1083
61381,2017,12,20,0.0,1.0,1084
61381,2017,12,21,3.0,1.0,1085
61381,2017,12,22,9.0,1.0,1086
61381,2017,12,23,0.0,1.0,1087
61381,2017,12,24,0.0,1.0,1088
61381,2017,12,25,0.0,1.0,1089
61381,2017,12,26,5.0,1.0,1090
61381,2017,12,27,0.0,1.0,1091
61381,2017,12,28,0.0,1.0,1092
61381,2017,12,29,0.0,1.0,1093
61381,2017,12,30,2.0,1.0,1094
61381,2017,12,31,0.0,1.0,1095
61381,2018,1,1,0.0,1.0,1096
61381,2018,1,2,0.0,1.0,1097
61381,2018,1,3,0.0,1.0,1098
61381,2018,1,4,2.0,1.0,1099
61381,2018,1,5,0.0,1.0,1100
61381,2018,1,6,0.0,1.0,1101
61381,2018,1,7,0.0,1.0,1102
61381,2018,1,8,0.0,1.0,1103
61381,2018,1,9,22.0,1.0,1104
61381,2018,1,10,4.0,1.0,1105
61381,2018,1,11,0.0,1.0,1106
61381,2018,1,12,0.0,1.0,1107
61381,2018,1,13,0.0,1.0,1108
61381,2018,1,14,0.0,1.0,1109
61381,2018,1,15,1.0,1.0,1110
61381,2018,1,16,0.0,1.0,1111
61381,2018,1,17,0.0,1.0,1112
61381,2018,1,18,0.0,1.0,1113
61381,2018,1,19,0.0,1.0,1114
61381,2018,1,20,0.0,1.0,1115
61381,2018,1,21,0.0,1.0,1116
61381,2018,1,22,0.0,1.0,1117
61381,2018,1,23,0.0,1.0,1118
61381,2018,1,24,0.0,1.0,1119
61381,2018,1,25,0.0,1.0,1120
61381,2018,1,26,0.0,1.0,1121
61381,2018,1,27,0.0,1.0,1122
61381,2018,1,28,0.0,1.0,1123
61381,2018,1,29,0.0,1.0,1124
61381,2018,1,30,0.0,1.0,1125
61381,2018,1,31,2.0,1.0,1126
61381,2018,2,1,1.0,1.0,1127
61381,2018,2,2,7.0,1.0,1128
61381,2018,2,3,11.0,1.0,1129
61381,2018,2,4,2.0,1.0,1130
61381,2018,2,5,0.0,1.0,1131
61381,2018,2,6,0.0,1.0,1132
61381,2018,2,7,0.0,1.0,1133
61381,2018,2,8,0.0,1.0,1134
61381,2018,2,9,0.0,1.0,1135
61381,2018,2,10,1.0,1.0,1136
61381,2018,2,11,0.0,1.0,1137
61381,2018,2,12,0.0,1.0,1138
61381,2018,2,13,0.0,1.0,1139
61381,2018,2,14,0.0,1.0,1140
61381,2018,2,15,0.0,1.0,1141
61381,2018,2,16,0.0,1.0,1142
61381,2018,2,17,0.0,1.0,1143
61381,2018,2,18,0.0,1.0,1144
61381,2018,2,19,0.0,1.0,1145
61381,2018,2,20,46.0,1.0,1146
61381,2018,2,21,1.0,1.0,1147
61381,2018,2,22,0.0,1.0,1148
61381,2018,2,23,0.0,1.0,1149
61381,2018,2,24,0.0,1.0,1150
61381,2018,2,25,0.0,1.0,1151
61381,2018,2,26,88.0,1.0,1152
61381,2018,2,27,21.0,1.0,1153
61381,2018,2,28,0.0,1.0,1154
61381,2018,3,1,0.0,1.0,1155
61381,2018,3,2,3.0,1.0,1156
61381,2018,3,3,0.0,1.0,1157
61381,2018,3,4,0.0,1.0,1158
61381,2018,3,5,0.0,1.0,1159
61381,2018,3,6,16.0,1.0,1160
61381,2018,3,7,5.0,1.0,1161
61381,2018,3,8,1.0,1.0,1162
61381,2018,3,9,0.0,1.0,1163
61381,2018,3,10,2.0,1.0,1164
61381,2018,3,11,0.0,1.0,1165
61381,2018,3,12,0.0,1.0,1166
61381,2018,3,13,2.0,1.0,1167
61381,2018,3,14,3.0,1.0,1168
61381,2018,3,15,0.0,1.0,1169
61381,2018,3,16,0.0,1.0,1170
61381,2018,3,17,0.0,1.0,1171
61381,2018,3,18,0.0,1.0,1172
61381,2018,3,19,0.0,1.0,1173
61381,2018,3,20,0.0,1.0,1174
61381,2018,3,21,20.0,1.0,1175
61381,2018,3,22,30.0,1.0,1176
61381,2018,3,23,13.0,1.0,1177
61381,2018,3,24,0.0,1.0,1178
61381,2018,3,25,0.0,1.0,1179
61381,2018,3,26,17.0,1.0,1180
61381,2018,3,27,0.0,1.0,1181
61381,2018,3,28,0.0,1.0,1182
61381,2018,3,29,0.0,1.0,1183
61381,2018,3,30,0.0,1.0,1184
61381,2018,3,31,0.0,1.0,1185
61381,2018,4,1,0.0,1.0,1186
61381,2018,4,2,0.0,1.0,1187
61381,2018,4,3,61.0,1.0,1188
61381,2018,4,4,1.0,1.0,1189
61381,2018,4,5,0.0,1.0,1190
61381,2018,4,6,0.0,1.0,1191
61381,2018,4,7,0.0,1.0,1192
61381,2018,4,8,0.0,1.0,1193
61381,2018,4,9,0.0,1.0,1194
61381,2018,4,10,0.0,1.0,1195
61381,2018,4,11,0.0,1.0,1196
61381,2018,4,12,0.0,1.0,1197
61381,2018,4,13,0.0,1.0,1198
61381,2018,4,14,0.0,1.0,1199
61381,2018,4,15,0.0,1.0,1200
61381,2018,4,16,0.0,1.0,1201
61381,2018,4,17,0.0,1.0,1202
61381,2018,4,18,0.0,1.0,1203
61381,2018,4,19,0.0,1.0,1204
61381,2018,4,20,1.0,1.0,1205
61381,2018,4,21,0.0,1.0,1206
61381,2018,4,22,0.0,1.0,1207
61381,2018,4,23,0.0,1.0,1208
61381,2018,4,24,0.0,1.0,1209
61381,2018,4,25,1.0,1.0,1210
61381,2018,4,26,3.0,1.0,1211
61381,2018,4,27,7.0,1.0,1212
61381,2018,4,28,6.0,1.0,1213
61381,2018,4,29,1.0,1.0,1214
61381,2018,4,30,10.0,1.0,1215
61381,2018,5,1,2.0,1.0,1216
61381,2018,5,2,0.0,1.0,1217
61381,2018,5,3,0.0,1.0,1218
61381,2018,5,4,0.0,1.0,1219
61381,2018,5,5,0.0,1.0,1220
61381,2018,5,6,0.0,1.0,1221
61381,2018,5,7,0.0,1.0,1222
61381,2018,5,8,0.0,1.0,1223
61381,2018,5,9,0.0,1.0,1224
61381,2018,5,10,0.0,1.0,1225
61381,2018,5,11,0.0,1.0,1226
61381,2018,5,12,1.0,1.0,1227
61381,2018,5,13,1.0,1.0,1228
61381,2018,5,14,7.0,1.0,1229
61381,2018,5,15,0.0,1.0,1230
61381,2018,5,16,0.0,1.0,1231
61381,2018,5,17,0.0,1.0,1232
61381,2018,5,18,0.0,1.0,1233
61381,2018,5,19,0.0,1.0,1234
61381,2018,5,20,0.0,1.0,1235
61381,2018,5,21,0.0,1.0,1236
61381,2018,5,22,0.0,1.0,1237
61381,2018,5,23,0.0,1.0,1238
61381,2018,5,24,0.0,1.0,1239
61381,2018,5,25,0.0,1.0,1240
61381,2018,5,26,0.0,1.0,1241
61381,2018,5,27,0.0,1.0,1242
61381,2018,5,28,0.0,1.0,1243
61381,2018,5,29,0.0,1.0,1244
61381,2018,5,30,7.0,1.0,1245
61381,2018,5,31,0.0,1.0,1246
61381,2018,6,1,0.0,1.0,1247
61381,2018,6,2,0.0,1.0,1248
61381,2018,6,3,37.0,1.0,1249
61381,2018,6,4,0.0,1.0,1250
61381,2018,6,5,10.0,1.0,1251
61381,2018,6,6,30.0,1.0,1252
61381,2018,6,7,15.0,1.0,1253
61381,2018,6,8,0.0,1.0,1254
61381,2018,6,9,5.0,1.0,1255
61381,2018,6,10,7.0,1.0,1256
61381,2018,6,11,9.0,1.0,1257
61381,2018,6,12,0.0,1.0,1258
61381,2018,6,13,1.0,1.0,1259
61381,2018,6,14,0.0,1.0,1260
61381,2018,6,15,0.0,1.0,1261
61381,2018,6,16,0.0,1.0,1262
61381,2018,6,17,0.0,1.0,1263
61381,2018,6,18,0.0,1.0,1264
61381,2018,6,19,23.0,1.0,1265
61381,2018,6,20,60.0,1.0,1266
61381,2018,6,21,1.0,1.0,1267
61381,2018,6,22,1.0,1.0,1268
61381,2018,6,23,0.0,1.0,1269
61381,2018,6,24,0.0,1.0,1270
61381,2018,6,25,0.0,1.0,1271
61381,2018,6,26,0.0,1.0,1272
61381,2018,6,27,1.0,1.0,1273
61381,2018,6,28,4.0,1.0,1274
61381,2018,6,29,2.0,1.0,1275
61381,2018,6,30,0.0,1.0,1276
61381,2018,7,1,0.0,1.0,1277
61381,2018,7,2,10.0,1.0,1278
61381,2018,7,3,15.0,1.0,1279
61381,2018,7,4,0.0,1.0,1280
61381,2018,7,5,0.0,1.0,1281
61381,2018,7,6,1.0,1.0,1282
61381,2018,7,7,0.0,1.0,1283
61381,2018,7,8,0.0,1.0,1284
61381,2018,7,9,0.0,1.0,1285
61381,2018,7,10,0.0,1.0,1286
61381,2018,7,11,0.0,1.0,1287
61381,2018,7,12,0.0,1.0,1288
61381,2018,7,13,0.0,1.0,1289
61381,2018,7,14,0.0,1.0,1290
61381,2018,7,15,0.0,1.0,1291
61381,2018,7,16,0.0,1.0,1292
61381,2018,7,17,0.0,1.0,1293
61381,2018,7,18,0.0,1.0,1294
61381,2018,7,19,0.0,1.0,1295
61381,2018,7,20,0.0,1.0,1296
61381,2018,7,21,0.0,1.0,1297
61381,2018,7,22,0.0,1.0,1298
61381,2018,7,23,0.0,1.0,1299
61381,2018,7,24,0.0,1.0,1300
61381,2018,7,25,0.0,1.0,1301
61381,2018,7,26,0.0,1.0,1302
61381,2018,9,21,0.0,1.0,1359
61381,2018,9,22,0.0,1.0,1360
61381,2018,9,23,0.0,1.0,1361
61381,2018,9,24,3.0,1.0,1362
61381,2018,9,25,12.0,1.0,1363
61381,2018,9,26,1.0,1.0,1364
61381,2018,9,27,6.0,1.0,1365
61381,2018,9,28,0.0,1.0,1366
61381,2018,9,29,0.0,1.0,1367
61381,2018,9,30,0.0,1.0,1368
61381,2018,10,1,0.0,1.0,1369
61381,2018,10,2,0.0,1.0,1370
61381,2018,10,3,0.0,1.0,1371
61381,2018,10,4,2.0,1.0,1372
61381,2018,10,5,37.0,1.0,1373
61381,2018,10,6,37.0,1.0,1374
61381,2018,10,7,15.0,1.0,1375
61381,2018,10,8,14.0,1.0,1376
61381,2018,10,9,1.0,1.0,1377
61381,2018,10,10,0.0,1.0,1378
61381,2018,10,11,58.0,1.0,1379
61381,2018,10,12,6.0,1.0,1380
61381,2018,10,13,4.0,1.0,1381
61381,2018,10,14,65.0,1.0,1382
61381,2018,10,15,3.0,1.0,1383
61381,2018,10,16,0.0,1.0,1384
61381,2018,10,17,0.0,1.0,1385
61381,2018,10,18,1.0,1.0,1386
61381,2018,10,19,54.0,1.0,1387
61381,2018,10,20,0.0,1.0,1388
61381,2018,10,21,14.0,1.0,1389
61381,2018,10,22,3.0,1.0,1390
61381,2018,10,23,0.0,1.0,1391
61381,2018,10,24,0.0,1.0,1392
61381,2018,10,25,1.0,1.0,1393
61381,2018,10,26,0.0,1.0,1394
61381,2018,10,27,0.0,1.0,1395
61381,2018,10,28,1.0,1.0,1396
61381,2018,10,29,0.0,1.0,1397
61381,2018,10,30,0.0,1.0,1398
61381,2018,10,31,0.0,1.0,1399
61381,2018,11,1,1.0,1.0,1400
61381,2018,11,2,0.0,1.0,1401
61381,2018,11,3,0.0,1.0,1402
61381,2018,11,4,0.0,1.0,1403
61381,2018,11,5,0.0,1.0,1404
61381,2018,11,6,0.0,1.0,1405
61381,2018,11,7,0.0,1.0,1406
61381,2018,11,8,20.0,1.0,1407
61381,2018,11,9,0.0,1.0,1408
61381,2018,11,10,0.0,1.0,1409
61381,2018,11,11,0.0,1.0,1410
61381,2018,11,12,0.0,1.0,1411
61381,2018,11,13,0.0,1.0,1412
61381,2018,11,14,0.0,1.0,1413
61381,2018,11,15,0.0,1.0,1414
61381,2018,11,16,10.0,1.0,1415
61381,2018,11,17,0.0,1.0,1416
61381,2018,11,18,4.0,1.0,1417
61381,2018,11,19,0.0,1.0,1418
