year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,19.801824897264193,1801.0,15.503561643835617,15.299175824175823,22.601933701657458
2016,21.120395153538816,1451.0,16.5155737704918,15.692076502732242,23.36639344262295
2017,20.61806017914377,1286.0,16.059615384615384,15.593972602739727,23.178021978021977
2018,20.802632443337913,1222.0,16.42986301369863,15.34191780821918,23.15412087912088
2019,20.681179243933148,965.0,16.9186301369863,15.429041095890412,23.687671232876713
2020,19.5649895048516,1895.0,15.259562841530055,15.44153005464481,22.923626373626377
2021,20.776837860399354,1608.0,15.589315068493152,14.892011019283746,22.609418282548475
2022,18.918202210467104,1695.0,15.656868131868134,15.116438356164384,22.454520547945204
2023,20.415163404304028,,16.98301369863014,15.450285714285716,23.664469914040115
