year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,index,averagemwh
2022,16.963067361,16.810148456,16.492237839,15.855177733,16.443867203,15.684228038,15.304166317,14.495592694,13.808838903,13.780675373,13.669051136,13.341448712,13.319576584,13.252737559,13.057172892,13.423093499,13.070081343,13.027587812,13.0411346,13.108735461,13.209363837,13.008002238,13.338148237,12.989082019,13.502821694,13.66026221,14.19979825,15.016013264,15.494775242,16.500833249,16.908476235,17.207071558,17.788911709,18.104356487,18.301158769,18.576179599,18.544995057,18.386235418,18.599575817,18.376206475,17.852942882,17.399336855,17.500079851,17.380807079,18.159725185,16.836090496,18.152786796,18.767734083,17.768543819,17.911789473,17.441873655,17.699527144,18.288533267,18.769040955,17.715626461,17.537402366,17.386402568,17.429637492,17.385281439,17.88684895,18.718583587,19.227967562,19.086714272,18.315539584,17.517983522,17.971329139,18.849521479,19.068757102,20.017948651,20.732940601,21.604989996,22.012139883,22.087085619,22.055718477,22.055718477,21.613725385,21.401039422,20.810852763,20.59033536,20.273732454,20.230351359,20.229827223,19.937740045,19.826569088,19.087760048,19.016375388,18.651435492,18.430444957,18.330866053,18.219433352,17.914580349,17.585434667,17.52209655,17.333524077,17.123112418,16.938965912,0,17.168268433072164
2022,16.341576815,15.857580222,15.582611597,15.121954636,15.34708394,15.002246304,14.621801055,14.39589475,13.990618796,13.674850202,13.479866085,13.106780744,12.965641027,12.968191478,12.49757024,12.217453384,12.360096672,12.346058156,12.450636261,12.628773,13.133185171,13.545044965,13.269925215,12.863788886,12.82317628,14.116746507,14.150030604,13.878294892,14.575718116,15.619473268,16.51509407,16.773721144,17.006850236,17.357369193,17.41123072,17.448103137,17.45588464,17.599515347,17.238496506,17.58890149,18.180098944,17.240679395,18.063756303,17.512003686,17.561657264,17.518292821,17.972894726,17.145511159,16.095960085,16.667409276,17.241091483,16.718842897,16.404837312,16.49419427,16.674918175,16.256600287,16.429222339,17.036343921,17.320694789,15.625576165,16.136388529,16.501240631,16.489993086,16.458042345,16.974021706,17.791057904,18.392899184,19.01562445,19.779517136,20.524059396,21.650724901,22.312928022,22.621864693,22.827347112,22.827347112,22.456678302,21.909745144,21.387948732,21.299998481,20.791104881,20.589187291,20.054132737,20.077282396,19.889141273,19.168721668,18.771456667,18.955309707,18.539922427,18.394108221,18.362562423,17.352404992,16.867361347,16.601070304,16.139728424,16.031426991,15.44029687,1,16.679083160134017
2022,15.140990753,15.18433119,14.689325705,14.418826962,14.552360555,13.904178137,13.567803495,13.4761576,13.037540945,13.010516147,12.730481389,12.698680801,12.667570088,12.426738294,12.258694724,12.260321641,12.275127614,12.322815959,12.401456101,12.426374676,12.994216169,13.471191551,13.558543227,13.671050874,14.321857859,15.45445797,16.587066883,17.470304703,18.158804737,18.969676232,19.647184845,19.497284742,19.541901357,19.371495442,19.289302284,18.670611568,18.26786568,17.52318266,17.395310344,17.193527799,17.117623909,16.873661856,16.886500442,16.533689977,16.477252411,16.284400848,16.546697331,16.23248312,16.465298988,16.367419991,16.065064589,15.765853468,16.296704285,16.587340344,16.536959777,16.377011564,16.763803964,16.858260473,16.905938339,17.216495849,17.363506689,17.457746761,17.973654866,17.983234016,17.983234016,18.285048269,18.833992691,19.566435642,20.660237236,21.628046298,22.47715203,22.848781241,23.112615284,23.014715787,22.71016673,22.920816699,22.682745049,22.075010432,21.77863155,21.341416572,20.941143783,20.713986429,21.139789039,20.859747269,20.735379576,20.035784932,19.148243101,19.037977426,18.704383753,18.622104192,18.103634109,17.164289571,16.322469975,16.312159054,16.449762712,16.112662377,2,17.038807179206195
2022,16.122101015,15.756281558,14.908766372,14.81118107,14.491629362,13.771956064,13.078610431,12.855601125,12.499327286,12.431794671,12.24211816,12.007428492,12.591855676,12.641079619,12.154903261,12.11028274,12.299759505,12.135693805,12.246499886,12.313505431,12.581677475,13.129452718,13.240152829,13.830561069,14.69241321,15.916958456,16.95063046,17.9066019,18.649274627,19.462694497,19.734788149,20.148363359,20.032921123,19.870294672,19.848003217,19.848003217,20.399089547,20.935198355,20.721381661,20.984308936,20.320698327,20.36933669,20.826491447,21.148533973,20.525963299,21.073857963,20.89600648,21.234361121,21.167714279,21.072830745,21.145089708,21.265058432,20.85841319,21.14355552,21.359499871,21.371708217,20.814628257,20.976271519,21.368649614,21.11453188,20.79434898,20.620132153,20.441385675,20.319554049,20.319554049,20.718897607,21.326499029,21.906803582,22.963692634,23.815059162,24.47202502,25.100522335,25.335140175,25.479052916,25.679383428,25.346150363,25.227969531,24.780109775,24.079342179,23.895875525,23.587889596,23.036405411,23.193420216,22.770160761,22.266825879,21.582978098,21.151066629,21.019308887,20.738899746,20.225847772,19.363847497,18.801639369,18.393371954,17.808162243,17.944232532,17.180469842,3,18.939096599350517
2022,16.829633317,16.522035374,15.911191094,15.651191492,15.933765956,15.643242136,14.628470498,12.688050998,12.609716421,12.59307624,12.498423947,12.151791445,13.058090597,12.731872474,12.553007146,12.69425171,13.14968042,13.150793413,12.826994355,13.079111456,13.403030202,13.997080071,14.284419885,14.474279301,15.459906544,16.886891953,18.218096319,18.659723698,19.88947717,20.472528016,20.829514669,20.702129584,20.964282563,21.185567555,21.264174984,21.955991421,21.945002762,21.28449128,20.50179408,20.382699297,21.069637021,20.118724989,19.93452584,19.401850436,19.064912924,20.063128745,21.141246731,20.622251502,20.628033192,20.384221882,20.246884122,19.007397612,20.279939873,19.710648023,19.710228409,18.824723716,18.151158812,17.745797922,18.707332194,19.673331929,20.06562928,19.731875641,19.646805318,19.825613069,19.92499737,19.95517386,20.060889765,20.793707042,21.592566394,22.723386234,23.441584463,24.097627453,24.22056548,24.422571341,24.409183336,24.756418699,24.756418699,24.7219128,24.261910981,23.586300613,22.834813772,22.558102447,22.210624469,22.03289456,21.715640094,20.920069709,20.374655669,20.634224854,20.337424873,19.768016688,19.107023404,18.317332125,17.947251849,17.858312541,17.7292225,17.255382541,4,18.77059358402062
2022,16.692612972,16.547154306,16.002517763,15.584492846,15.024446155,14.576426014,14.361932763,13.896258102,13.902898376,13.447978942,13.170188975,13.143406031,13.442814879,13.026193183,13.075260496,12.974330975,13.032198398,12.845486236,12.702901076,12.878787841,13.277313893,13.706264251,14.031673078,14.643184027,15.35703995,16.740837285,17.370618342,18.099649838,18.802361861,20.132341167,21.319446762,21.823270705,21.84137719,21.857701289,21.60356174,21.598335204,21.774694224,21.556896727,20.310024054,19.201256808,20.564847476,19.458847538,19.713465211,19.239708949,19.632247848,19.720252304,19.443173874,19.956932526,19.708250125,19.071883151,18.244323843,18.924619845,19.380238795,19.073175714,19.466880058,18.580043115,18.458243135,18.806763079,18.809551249,19.241341849,18.533511679,18.967254195,19.49347423,18.797545031,18.283311818,18.854560595,19.269281741,19.585346678,20.642107641,21.784905119,22.466889559,23.118042844,23.620409876,23.686845386,24.064087157,23.907268727,23.189989079,22.973375049,22.800571694,21.87763722,21.949235555,21.541299387,21.39946829,21.213791616,20.83685783,20.231270493,19.374925017,19.310030858,19.561903934,18.90318646,18.431709113,18.004003077,17.335132647,17.018853691,17.035578409,16.680253177,5,18.356854013195864
2022,16.466662846,16.148787534,15.364221545,15.088358002,15.502900663,14.578017512,13.980554072,13.826339898,13.156134131,12.990497262,13.07539514,12.831776071,12.764070288,12.196019255,11.881715764,11.745902552,11.745902552,11.746844262,11.893226711,12.260321641,12.598689371,13.170100438,13.407277246,13.610671752,14.367006974,15.520451194,15.86230278,16.69743125,17.430292633,17.770841177,18.555257279,18.446975204,18.547789705,18.653168074,18.607436636,18.359017942,19.340199842,19.629390593,19.24893437,17.80764529,17.106710851,17.507201907,17.843526136,17.137000095,17.751242724,18.913747998,18.085453566,18.156655037,17.717940489,18.051004406,18.134287161,17.650526592,17.770222997,17.754715967,18.07184278,18.505547686,18.129923744,18.10170277,18.003857268,17.948068098,17.568856674,17.975383371,18.360054287,18.515829495,18.641050837,18.926335681,18.926335681,19.743073287,20.593492427,21.352254049,21.884245447,21.884245447,21.926844968,21.905679576,22.048815373,21.650662314,21.455562872,21.166080827,20.671009458,20.555329465,20.251313308,20.12377205,20.397812073,19.877692876,19.394252295,19.213012123,18.977643517,18.63873237,18.532639129,18.218826318,17.787951594,17.536897073,17.154784001,17.011213139,16.883475658,16.394007933,6,17.251143017690726
2022,16.141818642,16.250855141,15.83897637,15.292797579,14.837772746,14.587492712,13.8679118,13.549761846,13.063773861,12.868288129,12.641192106,12.724201132,12.616242513,12.431571394,12.296831488,12.310519914,12.286414197,12.226895965,12.096855849,12.167522667,12.301841587,12.791153082,13.028548537,12.593942769,12.844459379,13.710858433,14.431685039,14.906816666,15.107834385,15.838008634,16.232351848,16.794808307,17.200797436,17.55992714,17.813948258,17.803149839,17.602841676,17.990538996,17.754432598,17.526173607,17.311293894,17.169207646,17.3030135,17.596509101,17.418858278,17.596961789,17.86831725,17.121110509,16.58713492,16.759158531,17.051999485,16.882407895,16.195265147,16.308892988,15.481087407,15.787439903,16.172024245,17.976674106,18.129778773,17.444574565,17.732761075,18.074111083,17.845613115,17.421496715,17.316357322,17.704590342,18.153156358,18.601155332,19.473551693,20.547309881,21.127963973,21.526497512,21.3269581,21.256196363,21.40590213,21.079265842,20.921708077,20.396821797,19.602182244,19.885874426,19.868388426,19.769861014,20.022071624,19.387811958,19.364070584,19.012032585,18.263995591,18.276502681,17.329001876,17.37885503,17.195428501,17.517556059,17.165224708,16.698836452,16.730996696,16.289029857,7,16.605800631144337
2022,15.879420761,15.412574691,15.234390093,14.990604676,14.547176564,13.979111089,13.417764594,13.092690596,12.915992135,12.909356948,12.409843647,12.238887513,12.021002716,11.755074072,11.912167469,11.702915539,12.060671592,12.065113886,12.101334077,12.537413827,12.257594668,12.263039394,12.238887513,12.076231816,12.222780289,12.503895746,12.802998667,13.439894103,14.272527907,14.746481553,14.999679657,15.347607009,16.391555144,16.660853385,16.501394747,18.162073813,18.434661231,18.35441252,19.145767088,19.415684651,19.384183513,19.288379797,19.026530116,18.749038474,18.824676466,18.885627488,18.190975135,17.703736102,17.125868866,16.732516175,16.787047304,16.816315388,16.613142787,17.099048503,17.392921535,17.228415397,16.765872786,17.57883991,17.418252598,17.180188169,17.513833989,17.493505975,17.917565656,16.974157303,17.321654485,17.361644282,17.629367696,17.975842023,18.74380525,19.850171207,20.571869696,21.176919199,21.243265543,22.236018329,22.168246891,22.102024788,21.65175193,21.630082788,20.994116812,20.707283149,20.212383405,20.128340282,20.236480986,19.915668037,19.46525539,19.132121798,18.731612527,18.383026681,18.292928655,17.570444133,17.158026613,17.094567474,16.724417028,16.334655077,16.064760015,15.3529917,8,16.621380522546392
2022,15.087370127,15.118125968,14.601111386,14.002918233,13.98514913,13.250117756,13.125546696,12.731872474,12.776353187,12.798697114,12.7843533,12.773326803,12.653323441,12.654066567,12.497237201,12.429970503,12.283332503,12.444404284,12.339583201,12.757042943,13.344607816,13.365439008,13.144290127,13.508298333,14.405500383,15.561779929,15.978190865,17.138212886,17.70425616,18.63649638,18.563441573,18.935520729,18.914785448,19.073082262,18.422792477,18.488460894,18.201525623,17.700467464,17.519380894,17.294633956,16.615586544,16.748663505,16.580777805,16.478651688,16.769371026,16.589386608,17.149502194,16.378771468,16.492913157,16.460221653,16.068140377,16.042403266,17.103076157,18.204912272,18.470273836,17.002674811,16.56195864,16.880313581,16.725871405,16.806645833,16.579580999,16.658660493,16.880514224,17.053290048,17.104434737,17.525342344,18.271736589,19.070395794,19.947283872,20.930024042,21.688903181,22.141454992,22.309718257,22.940807139,22.677308211,22.999049763,22.559071174,22.539442313,21.628574073,21.800658194,21.509064344,21.134926235,21.08935421,21.214278733,20.95953476,20.236339959,19.599909959,19.024567454,18.850560739,18.430749131,17.759429113,17.034430987,16.136460548,15.904123528,15.716660638,15.275620211,9,16.982550957092784
