Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
61282,2015,6,22,10.9,172
61282,2015,6,23,10.7,173
61282,2015,6,24,8.3,174
61282,2015,6,25,7.1,175
61282,2015,6,26,9.2,176
61282,2015,6,27,10.9,177
61282,2015,6,28,10.1,178
61282,2015,6,29,9.3,179
61282,2015,6,30,6.6,180
61282,2015,7,1,9.4,181
61282,2015,7,2,11.0,182
61282,2015,7,3,11.0,183
61282,2015,7,4,11.1,184
61282,2015,7,5,11.3,185
61282,2015,7,6,11.4,186
61282,2015,7,7,9.1,187
61282,2015,7,8,10.1,188
61282,2015,7,9,10.0,189
61282,2015,7,10,10.9,190
61282,2015,7,11,11.1,191
61282,2015,7,12,10.6,192
61282,2015,7,13,8.1,193
61282,2015,7,14,11.8,194
61282,2015,7,15,11.3,195
61282,2015,7,16,7.2,196
61282,2015,7,17,6.3,197
61282,2015,7,18,9.0,198
61282,2015,7,19,8.5,199
61282,2015,7,20,9.4,200
61282,2015,7,21,11.8,201
61282,2015,7,22,6.6,202
61282,2015,7,23,9.4,203
61282,2015,7,24,7.4,204
61282,2015,7,25,12.6,205
61282,2015,7,26,12.2,206
61282,2015,7,27,13.1,207
61282,2015,7,28,12.9,208
61282,2015,7,29,11.8,209
61282,2015,7,30,13.2,210
61282,2015,7,31,12.1,211
61282,2015,8,1,12.1,212
61282,2015,8,2,12.5,213
61282,2015,8,3,13.7,214
61282,2015,8,4,9.3,215
61282,2015,8,5,10.4,216
61282,2015,8,6,13.7,217
61282,2015,8,7,14.0,218
61282,2015,8,8,11.7,219
61282,2015,8,9,13.4,220
61282,2015,8,10,14.3,221
61282,2015,8,11,13.9,222
61282,2015,8,12,11.1,223
61282,2015,8,13,14.9,224
61282,2015,8,14,14.8,225
61282,2015,8,15,5.6,226
61282,2015,8,16,13.1,227
61282,2015,8,17,15.3,228
61282,2015,8,18,14.8,229
61282,2015,8,19,14.2,230
61282,2015,8,20,15.3,231
61282,2015,8,21,15.7,232
61282,2015,8,22,15.2,233
61282,2015,8,23,4.0,234
61282,2015,8,24,3.9,235
61282,2015,8,25,9.6,236
61282,2015,8,26,9.9,237
61282,2015,8,27,7.8,238
61282,2015,8,28,14.3,239
61282,2015,8,29,17.0,240
61282,2015,8,30,16.5,241
61282,2015,8,31,14.9,242
61282,2015,9,1,18.0,243
61282,2015,9,2,16.9,244
61282,2015,9,3,14.3,245
61282,2015,9,4,9.1,246
61282,2015,9,5,14.9,247
61282,2015,9,6,10.8,248
61282,2015,9,7,17.4,249
61282,2015,9,8,19.0,250
61282,2015,9,9,19.0,251
61282,2015,9,10,9.6,252
61282,2015,9,11,19.1,253
61282,2015,9,12,19.6,254
61282,2015,9,13,19.0,255
61282,2015,9,14,19.9,256
61282,2015,9,15,19.7,257
61282,2015,9,16,20.3,258
61282,2015,9,17,9.9,259
61282,2015,9,18,13.1,260
61282,2015,9,19,13.8,261
61282,2015,9,20,9.1,262
61282,2015,9,21,17.1,263
61282,2015,9,22,18.6,264
61282,2015,9,23,16.9,265
61282,2015,9,24,14.0,266
61282,2015,9,25,12.8,267
61282,2015,9,26,13.5,268
61282,2015,9,27,13.5,269
61282,2015,9,28,22.1,270
61282,2015,9,29,22.5,271
61282,2015,9,30,15.5,272
61282,2015,10,1,22.0,273
61282,2015,10,2,20.7,274
61282,2015,10,3,23.8,275
61282,2015,10,4,22.8,276
61282,2015,10,5,23.7,277
61282,2015,10,6,24.5,278
61282,2015,10,7,6.5,279
61282,2015,10,8,10.0,280
61282,2015,10,9,24.1,281
61282,2015,10,10,23.7,282
61282,2015,10,11,15.4,283
61282,2015,10,12,20.8,284
61282,2015,10,13,6.7,285
61282,2015,10,14,23.6,286
61282,2015,10,15,25.5,287
61282,2015,10,16,25.7,288
61282,2015,10,17,21.9,289
61282,2015,10,18,8.7,290
61282,2015,10,19,24.2,291
61282,2015,10,20,22.4,292
61282,2015,10,21,19.5,293
61282,2015,10,22,10.3,294
61282,2015,10,23,17.0,295
61282,2015,10,24,25.1,296
61282,2015,10,25,24.8,297
61282,2015,10,26,14.2,298
61282,2015,10,27,8.4,299
61282,2015,10,28,19.7,300
61282,2015,10,29,22.8,301
61282,2015,10,30,25.5,302
61282,2015,10,31,14.0,303
61282,2015,11,1,25.7,304
