Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66204,2015,1,1,30.4,0
66204,2015,1,2,18.5,1
66204,2015,1,3,30.7,2
66204,2015,1,4,20.0,3
66204,2015,1,5,15.8,4
66204,2015,1,6,28.4,5
66204,2015,1,7,29.3,6
66204,2015,1,8,31.6,7
66204,2015,1,9,18.1,8
66204,2015,1,10,14.7,9
66204,2015,1,11,3.2,10
66204,2015,1,12,18.4,11
66204,2015,1,13,21.4,12
66204,2015,1,14,29.7,13
66204,2015,1,15,29.8,14
66204,2015,1,16,28.7,15
66204,2015,1,17,32.1,16
66204,2015,1,18,30.3,17
66204,2015,1,19,5.6,18
66204,2015,1,20,19.6,19
66204,2015,1,21,27.3,20
66204,2015,1,22,28.5,21
66204,2015,1,23,28.9,22
66204,2015,1,24,26.5,23
66204,2015,1,25,29.0,24
66204,2015,1,26,3.5,25
66204,2015,1,27,3.9,26
66204,2015,1,28,8.7,27
66204,2015,1,29,29.1,28
66204,2015,1,30,29.4,29
66204,2015,1,31,26.7,30
66204,2015,2,1,18.0,31
66204,2015,2,2,27.4,32
66204,2015,2,3,28.7,33
66204,2015,2,4,21.5,34
66204,2015,2,5,12.6,35
66204,2015,2,6,15.3,36
66204,2015,2,7,20.9,37
66204,2015,2,8,27.4,38
66204,2015,2,9,15.2,39
66204,2015,2,10,20.4,40
66204,2015,2,11,21.8,41
66204,2015,2,12,24.0,42
66204,2015,2,13,15.1,43
66204,2015,2,14,16.4,44
66204,2015,2,15,21.8,45
66204,2015,2,16,22.5,46
66204,2015,2,17,26.9,47
66204,2015,2,18,23.7,48
66204,2015,2,19,15.8,49
66204,2015,2,20,16.2,50
66204,2015,2,21,8.3,51
66204,2015,2,22,19.2,52
66204,2015,2,23,13.8,53
66204,2015,2,24,20.8,54
66204,2015,2,25,11.3,55
66204,2015,2,26,13.2,56
66204,2015,2,27,20.6,57
66204,2015,2,28,18.9,58
66204,2015,3,1,16.3,59
66204,2015,3,2,13.0,60
66204,2015,3,3,19.6,61
66204,2015,3,4,18.8,62
66204,2015,3,5,22.6,63
66204,2015,3,6,24.0,64
66204,2015,3,7,14.1,65
66204,2015,3,8,22.2,66
66204,2015,3,9,23.9,67
66204,2015,3,10,10.7,68
66204,2015,3,11,19.4,69
66204,2015,3,12,16.5,70
66204,2015,3,13,4.9,71
66204,2015,3,14,19.3,72
66204,2015,3,15,17.9,73
66204,2015,3,16,16.5,74
66204,2015,3,17,10.5,75
66204,2015,3,18,17.4,76
66204,2015,3,19,21.8,77
66204,2015,3,20,15.2,78
66204,2015,3,21,11.3,79
66204,2015,3,22,6.5,80
66204,2015,3,23,16.6,81
66204,2015,3,24,3.1,82
66204,2015,3,25,16.6,83
66204,2015,3,26,20.4,84
66204,2015,3,27,21.2,85
66204,2015,3,28,18.6,86
66204,2015,3,29,17.4,87
66204,2015,3,30,10.3,88
66204,2015,3,31,9.3,89
66204,2015,4,1,13.7,90
66204,2015,4,2,13.4,91
66204,2015,4,3,3.5,92
66204,2015,4,4,3.3,93
66204,2015,4,5,17.0,94
66204,2015,4,6,14.9,95
66204,2015,4,7,14.4,96
66204,2015,4,8,12.3,97
66204,2015,4,9,13.3,98
66204,2015,4,10,12.6,99
66204,2015,4,11,10.7,100
66204,2015,4,12,12.1,101
66204,2015,4,13,14.8,102
66204,2015,4,14,15.7,103
66204,2015,4,15,16.2,104
66204,2015,4,16,14.9,105
66204,2015,4,17,3.4,106
66204,2015,4,18,11.3,107
66204,2015,4,19,14.3,108
66204,2015,4,20,3.0,109
66204,2015,4,21,3.2,110
66204,2015,4,22,3.9,111
66204,2015,4,23,13.7,112
66204,2015,4,24,12.6,113
66204,2015,4,25,12.6,114
66204,2015,4,26,5.4,115
66204,2015,4,27,14.4,116
66204,2015,4,28,14.8,117
66204,2015,4,29,11.0,118
66204,2015,4,30,8.8,119
66204,2015,5,1,9.2,120
66204,2015,5,2,8.6,121
66204,2015,5,3,7.8,122
66204,2015,5,4,6.9,123
66204,2015,5,5,13.5,124
66204,2015,5,6,13.9,125
66204,2015,5,7,13.8,126
66204,2015,5,8,13.6,127
66204,2015,5,9,13.3,128
66204,2015,5,10,10.9,129
66204,2015,5,11,12.7,130
66204,2015,5,12,13.1,131
66204,2015,5,13,11.4,132
66204,2015,5,14,12.8,133
66204,2015,5,15,12.1,134
66204,2015,5,16,12.1,135
66204,2015,5,17,8.9,136
66204,2015,5,18,7.7,137
66204,2015,5,19,5.9,138
66204,2015,5,20,10.4,139
66204,2015,5,21,8.8,140
66204,2015,5,22,4.6,141
66204,2015,5,23,11.5,142
66204,2015,5,24,11.3,143
66204,2015,5,25,9.8,144
66204,2015,5,26,10.8,145
66204,2015,5,27,10.6,146
66204,2015,5,28,10.1,147
66204,2015,5,29,3.9,148
66204,2015,5,30,6.6,149
66204,2015,5,31,5.6,150
66204,2015,6,1,11.2,151
66204,2015,6,2,11.1,152
66204,2015,6,3,10.4,153
66204,2015,6,4,10.9,154
66204,2015,6,5,9.2,155
66204,2015,6,6,10.5,156
66204,2015,6,7,10.7,157
66204,2015,6,8,10.9,158
66204,2015,6,9,9.3,159
66204,2015,6,10,5.5,160
66204,2015,6,11,7.5,161
66204,2015,6,12,7.9,162
66204,2015,6,13,9.7,163
66204,2015,6,14,9.2,164
66204,2015,6,15,5.8,165
66204,2015,6,16,3.2,166
66204,2015,6,17,3.1,167
66204,2015,6,18,5.5,168
66204,2015,6,19,8.9,169
66204,2015,6,20,10.3,170
66204,2015,6,21,6.7,171
66204,2015,6,22,10.4,172
66204,2015,6,23,10.2,173
66204,2015,6,24,9.9,174
66204,2015,6,25,7.8,175
66204,2015,6,26,9.8,176
66204,2015,6,27,10.5,177
66204,2015,6,28,10.3,178
66204,2015,6,29,9.2,179
66204,2015,6,30,8.0,180
66204,2015,7,1,9.8,181
66204,2015,7,2,10.3,182
66204,2015,7,3,10.5,183
66204,2015,7,4,10.8,184
66204,2015,7,5,10.7,185
66204,2015,7,6,10.9,186
66204,2015,7,7,7.3,187
66204,2015,7,8,9.5,188
66204,2015,7,9,10.8,189
66204,2015,7,10,5.7,190
66204,2015,7,11,10.8,191
66204,2015,7,12,9.3,192
66204,2015,7,13,8.8,193
66204,2015,7,14,11.3,194
66204,2015,7,15,11.2,195
66204,2015,7,16,5.1,196
66204,2015,7,17,7.9,197
66204,2015,7,18,9.1,198
66204,2015,7,19,11.0,199
66204,2015,7,20,10.0,200
66204,2015,7,21,11.4,201
66204,2015,7,22,7.5,202
66204,2015,7,23,7.2,203
66204,2015,7,24,8.3,204
66204,2015,7,25,12.1,205
66204,2015,7,26,11.8,206
66204,2015,7,27,12.5,207
66204,2015,7,28,11.9,208
66204,2015,7,29,11.8,209
66204,2015,7,30,11.9,210
66204,2015,7,31,12.5,211
66204,2015,8,1,10.1,212
66204,2015,8,2,10.5,213
66204,2015,8,3,13.1,214
66204,2015,8,4,11.0,215
66204,2015,8,5,7.5,216
66204,2015,8,6,11.8,217
66204,2015,8,7,12.7,218
66204,2015,8,8,13.1,219
66204,2015,8,9,13.4,220
66204,2015,8,10,13.8,221
66204,2015,8,11,13.7,222
66204,2015,8,12,10.2,223
66204,2015,8,13,14.5,224
66204,2015,8,14,14.4,225
66204,2015,8,15,8.7,226
66204,2015,8,16,13.6,227
66204,2015,8,17,14.0,228
66204,2015,8,18,13.9,229
66204,2015,8,19,11.4,230
66204,2015,8,20,15.2,231
66204,2015,8,21,15.3,232
66204,2015,8,22,14.3,233
66204,2015,8,23,4.9,234
66204,2015,8,24,5.1,235
