year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2016,Date_01FEB2017,Date_01JAN2017,Date_01MAR2017,Date_01NOV2016,Date_01OCT2016,Date_01SEP2016,Date_02APR2017,Date_02DEC2016,Date_02FEB2017,Date_02JAN2017,Date_02MAR2017,Date_02NOV2016,Date_02SEP2016,Date_03APR2017,Date_03DEC2016,Date_03FEB2017,Date_03JAN2017,Date_03MAR2017,Date_03NOV2016,Date_03OCT2016,Date_03SEP2016,Date_04APR2017,Date_04DEC2016,Date_04FEB2017,Date_04JAN2017,Date_04MAR2017,Date_04NOV2016,Date_04OCT2016,Date_04SEP2016,Date_05APR2017,Date_05DEC2016,Date_05FEB2017,Date_05JAN2017,Date_05MAR2017,Date_05NOV2016,Date_05OCT2016,Date_05SEP2016,Date_06APR2017,Date_06DEC2016,Date_06FEB2017,Date_06JAN2017,Date_06MAR2017,Date_06NOV2016,Date_06OCT2016,Date_06SEP2016,Date_07APR2017,Date_07DEC2016,Date_07FEB2017,Date_07JAN2017,Date_07MAR2017,Date_07NOV2016,Date_07OCT2016,Date_07SEP2016,Date_08APR2017,Date_08DEC2016,Date_08FEB2017,Date_08JAN2017,Date_08MAR2017,Date_08NOV2016,Date_08OCT2016,Date_08SEP2016,Date_09APR2017,Date_09DEC2016,Date_09FEB2017,Date_09JAN2017,Date_09MAR2017,Date_09NOV2016,Date_09OCT2016,Date_09SEP2016,Date_10APR2017,Date_10DEC2016,Date_10FEB2017,Date_10JAN2017,Date_10MAR2017,Date_10NOV2016,Date_10OCT2016,Date_10SEP2016,Date_11APR2017,Date_11DEC2016,Date_11FEB2017,Date_11JAN2017,Date_11MAR2017,Date_11NOV2016,Date_11OCT2016,Date_11SEP2016,Date_12APR2017,Date_12DEC2016,Date_12FEB2017,Date_12JAN2017,Date_12MAR2017,Date_12NOV2016,Date_12OCT2016,Date_12SEP2016,Date_13APR2017,Date_13DEC2016,Date_13FEB2017,Date_13JAN2017,Date_13MAR2017,Date_13NOV2016,Date_13OCT2016,Date_13SEP2016,Date_14APR2017,Date_14DEC2016,Date_14FEB2017,Date_14JAN2017,Date_14MAR2017,Date_14NOV2016,Date_14OCT2016,Date_14SEP2016,Date_15APR2017,Date_15DEC2016,Date_15FEB2017,Date_15JAN2017,Date_15MAR2017,Date_15NOV2016,Date_15OCT2016,Date_15SEP2016,Date_16APR2017,Date_16DEC2016,Date_16FEB2017,Date_16JAN2017,Date_16MAR2017,Date_16NOV2016,Date_16OCT2016,Date_16SEP2016,Date_17APR2017,Date_17DEC2016,Date_17FEB2017,Date_17JAN2017,Date_17MAR2017,Date_17NOV2016,Date_17OCT2016,Date_17SEP2016,Date_18APR2017,Date_18DEC2016,Date_18FEB2017,Date_18JAN2017,Date_18MAR2017,Date_18NOV2016,Date_18OCT2016,Date_18SEP2016,Date_19APR2017,Date_19DEC2016,Date_19FEB2017,Date_19JAN2017,Date_19MAR2017,Date_19NOV2016,Date_19OCT2016,Date_19SEP2016,Date_20APR2017,Date_20DEC2016,Date_20FEB2017,Date_20JAN2017,Date_20MAR2017,Date_20NOV2016,Date_20OCT2016,Date_20SEP2016,Date_21APR2017,Date_21DEC2016,Date_21FEB2017,Date_21JAN2017,Date_21MAR2017,Date_21NOV2016,Date_21OCT2016,Date_21SEP2016,Date_22APR2017,Date_22DEC2016,Date_22FEB2017,Date_22JAN2017,Date_22MAR2017,Date_22NOV2016,Date_22OCT2016,Date_22SEP2016,Date_23APR2017,Date_23DEC2016,Date_23FEB2017,Date_23JAN2017,Date_23MAR2017,Date_23NOV2016,Date_23OCT2016,Date_23SEP2016,Date_24APR2017,Date_24DEC2016,Date_24FEB2017,Date_24JAN2017,Date_24MAR2017,Date_24NOV2016,Date_24OCT2016,Date_24SEP2016,Date_25APR2017,Date_25DEC2016,Date_25FEB2017,Date_25JAN2017,Date_25MAR2017,Date_25NOV2016,Date_25OCT2016,Date_25SEP2016,Date_26APR2017,Date_26DEC2016,Date_26FEB2017,Date_26JAN2017,Date_26MAR2017,Date_26NOV2016,Date_26OCT2016,Date_26SEP2016,Date_27APR2017,Date_27DEC2016,Date_27FEB2017,Date_27JAN2017,Date_27MAR2017,Date_27NOV2016,Date_27OCT2016,Date_27SEP2016,Date_28APR2017,Date_28DEC2016,Date_28FEB2017,Date_28JAN2017,Date_28MAR2017,Date_28NOV2016,Date_28OCT2016,Date_28SEP2016,Date_29APR2017,Date_29DEC2016,Date_29JAN2017,Date_29MAR2017,Date_29NOV2016,Date_29OCT2016,Date_29SEP2016,Date_30APR2017,Date_30DEC2016,Date_30JAN2017,Date_30MAR2017,Date_30NOV2016,Date_30OCT2016,Date_30SEP2016,Date_31DEC2016,Date_31JAN2017,Date_31MAR2017,Date_31OCT2016
2017,6.94466,6.94466,6.36663,6.35528,6.63601,6.63601,6.63601,6.63601,6.58438,5.78721,5.78721,5.78721,5.7501,4.7841,4.7841,4.7841,4.7841,4.7841,4.7841,4.7841,4.7841,4.7841,4.7841,4.7841,4.7841,5.81188,5.94154,5.94154,5.94154,5.94154,5.94154,5.94154,5.94154,5.94154,5.94154,5.23797,5.09275,5.09275,5.09275,5.09275,5.09275,5.09275,5.09275,5.09275,5.09275,5.09275,5.09275,5.09275,5.09275,4.99247,4.24396,4.24396,4.24396,4.24396,4.24396,4.24396,4.24396,4.24396,4.24396,4.24396,4.24396,4.24396,4.24396,4.24396,4.24396,4.24396,4.24396,4.24396,5.29429,5.4014,5.4014,6.14777,6.55884,6.55884,6.55884,6.55884,6.55884,6.55884,6.55884,6.55884,6.55884,6.55884,6.55884,6.55884,6.55884,6.20038,5.4014,5.4014,5.4014,5.4014,5.4014,5.4014,6.01467,6.32735,6.32735,6.32735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,6.32735,6.32735,6.32735,6.32735,6.9475,7.25331,7.25331,6.89764,6.09587,6.09587,5.58138,5.16991,5.16991,5.16991,4.49447,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.2559,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,4.94415,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.33777,5.16991,5.16991,5.16991,5.28378,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.30071,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.92994,6.48168,6.48168,6.48168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,6.48168,6.48168,6.48168,6.02343,6.82165,7.09898,7.09898,6.94785,5.94154,5.94154,5.94154,5.20519,4.86126,4.86126,4.86126,4.71231,3.70382,3.70382,3.70382,3.70382,3.70382,3.70382,3.70382,3.70382,3.70382,3.70382,3.70382,3.70382,3.70382,3.70382,3.70382,3.70382,3.70382,4.08325,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,4.86126,5.62438,6.0187,6.0187,6.14891,7.17615,7.17615,7.17615,7.17615,7.17615,7.17615,7.17615,7.17615,7.17615,7.17615,7.17615,7.17615,7.17615,6.7608,6.0187,6.0187,6.0187,6.0187,6.0187,6.0187,5.9493,5.57345,5.94154,5.94154,5.94154,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,5.94154,5.94154,5.94154,5.94154,6.82145,7.25331,7.25331,7.25331,6.11438,6.09587,6.09587,5.27207,5.16991,5.16991,5.16991,5.16991,4.56311,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,5.04242,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.08354,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,5.33057,5.78721,5.86381,6.94466,6.94466,7.62173,8.1021,8.63011,9.25954,9.25954,9.25954,9.25954,9.25954,9.25954,9.25954,9.25954,8.72248,8.1021,8.1021,8.1021,8.1021,8.1021,7.08945,6.94466,6.94466,6.94466,6.94466,7.79493,8.41075,8.41075,8.41075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,8.41075,7.65493,7.25331,7.25331,8.18711,8.64224,8.64224,8.38184,7.4848,7.4848,7.19189,6.40452,6.40452,5.82221,5.24707,5.24707,5.24707,5.24707,5.24707,5.24707,5.24707,5.24707,5.24707,5.24707,5.69085,6.40452,7.28034,7.56196,7.56196,7.56196,7.56196,7.29366,6.40452,6.40452,6.40452,6.40452,6.40452,6.37296,5.24707,5.24707,5.24707,5.24707,5.24707,5.47061,6.25019,6.25019,6.25019,6.25019,6.25019,6.25019,6.25019,5.84361,5.09275,5.09275,5.09275,5.09275,5.09275,5.09275,5.09275,5.09275,5.09275,5.09275,5.09275,5.35265,6.25019,6.25019,6.25321,7.40763,7.40763,8.11383,8.6978,9.41387,10.20047,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57131,10.57046,9.41387,9.41387,9.41387,9.41387,9.16155,8.25643,8.25643,8.25643,8.25643,9.15149,9.79968,9.79968,9.46612,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,8.56508,8.56508,8.46838,7.79664,9.26958,9.95401,9.95401,9.05725,8.78474,8.40959,8.15805,7.63912,7.63912,7.58238,6.55884,6.55884,6.55884,6.55884,6.55884,6.55884,6.55884,6.55884,6.55884,6.55884,7.04287,7.71629,7.8449,8.20395,7.87061,7.87061,7.87061,7.87061,7.87061,7.87061,7.87061,7.33959,6.71317,6.71317,6.71317,6.71317,6.71317,6.30109,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,6.24081,6.40452,6.40452,6.40452,7.28158,7.56196,8.41867,8.7194,9.663,10.23813,11.03429,11.03429,11.03429,11.03429,11.03429,10.77773,9.87685,9.87685,9.87685,9.87685,9.60762,8.7194,8.7194,8.7194,8.7194,8.40899,7.56196,7.56196,8.99388,9.87685,9.87685,9.87685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,9.87685,8.79364,8.38086,7.95095,9.47959,10.1855,9.90123,9.33671,8.64094,8.17926,7.98329,7.33047,7.33047,6.73178,6.17303,6.17303,6.17303,6.17303,6.17303,6.17303,6.17303,6.17303,6.17303,6.17303,6.85329,7.33047,7.82985,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.48791,8.08704,7.33047,6.64072,6.67771,7.02182,7.02182,7.02182,7.02182,6.45338,5.86438,5.86438,6.42309,7.02182,7.02182,6.58542,6.62714,6.71317,6.71317,6.71317,6.71317,6.71317,6.71317,6.71317,6.71317,7.75262,7.87061,8.32653,9.02806,10.07031,10.32389,11.34294,11.34294,11.34294,11.34294,11.0984,10.1855,10.1855,10.1855,10.1855,10.1855,10.03485,9.02806,9.02806,9.02806,9.02806,9.02806,9.02806,8.00265,8.99283,9.5682,9.5682,9.5682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2017,9.5682,9.54473,8.41075,8.39627,9.70634,10.41699,10.41699,9.43035,8.87607,8.66355,8.28939,7.79345,7.51035,6.71317,6.71317,5.87793,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,6.418,6.71317,7.77239,7.87061,7.87061,7.87061,7.87061,7.87061,7.87061,7.36273,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,7.6901,7.71629,8.33503,8.87373,9.38766,10.06192,11.18862,11.18862,11.18862,11.18862,11.18862,11.18862,11.18862,11.18862,11.18862,10.03353,10.03117,10.03117,10.03117,10.03117,9.19287,8.87373,8.87373,8.87373,8.87373,9.53765,9.87685,9.87685,9.87685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017,9.87685,9.62362,9.02806,9.02806,10.11609,10.64848,10.64848,9.6297,9.3795,8.9977,8.48834,8.17926,7.73818,7.02182,7.02182,5.9796,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,6.03725,7.02182,7.02182,7.02182,7.02182,7.02182,7.02182,7.02182,7.02182,7.02182,7.02182,7.02182,7.02182,7.02182,7.02182,7.02182,7.02182,7.02182,6.48712,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,5.86438,6.08617,6.86749,6.86749,6.86749,6.86749,7.27245,8.02494,8.59933,9.18238,9.18238,9.18238,9.18238,9.18238,9.18238,9.18238,9.18238,9.18238,9.18238,9.18238,9.10376,8.02494,8.02494,8.02494,8.02494,8.02494,8.02494,8.02494,8.02494,9.23874,10.03117,10.03117,10.03117,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,7.62934,8.56508,8.56508,8.56508,8.56508,8.5288,7.40763,7.58741,8.86574,9.49103,9.32106,8.56508,7.92881,7.40763,7.40763,7.40763,6.74149,6.32735,5.80869,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,5.16991,6.26703,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,6.32735,5.98434,6.08388,6.32735,6.32735,6.32735,6.32735,6.32735,6.03278,5.16991,5.16991,5.16991,5.16991,5.16991,6.22338,6.32735,6.32735,7.34938,7.4848,7.4848,7.4848,8.49414,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,8.64224,7.84955,7.4848,7.4848,7.3547,6.32735,6.32735,6.32735,6.32735,6.32735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017,7.83654,8.7194,8.7194,8.7194,8.7194,8.61615,7.56196,7.56196,9.21259,10.03117,9.51212,9.02806,8.26729,7.87061,7.87061,7.87061,7.0422,6.79033,6.79033,6.26182,5.63289,5.63289,5.63289,5.63289,6.29772,6.79033,6.99885,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,6.9201,6.79033,6.79033,6.79033,6.79033,6.79033,6.79033,6.79033,6.02929,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,5.63289,6.66217,7.02182,7.93468,8.17926,8.96319,9.33671,9.33671,9.33671,10.24975,10.49415,10.49415,10.49415,10.49415,10.49415,10.49415,10.49415,9.80325,9.64536,9.64536,9.64536,9.64536,8.76271,8.48791,8.48791,8.26956,7.33047,7.33047,7.33047,7.33047,7.33047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
