Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66125,2015,12,8,9.3,341
66125,2015,12,9,22.8,342
66125,2015,12,10,20.0,343
66125,2015,12,11,29.2,344
66125,2015,12,12,23.3,345
66125,2015,12,13,17.9,346
66125,2015,12,14,32.6,347
66125,2015,12,15,20.2,348
66125,2015,12,16,10.8,349
66125,2015,12,17,25.2,350
66125,2015,12,18,32.0,351
66125,2015,12,19,31.9,352
66125,2015,12,20,32.2,353
66125,2015,12,21,7.1,354
66125,2015,12,22,3.2,355
66125,2015,12,23,19.0,356
66125,2015,12,24,25.4,357
66125,2015,12,25,21.0,358
66125,2015,12,26,19.2,359
66125,2015,12,27,26.4,360
66125,2015,12,28,18.2,361
66125,2015,12,29,31.1,362
66125,2015,12,30,33.2,363
66125,2015,12,31,30.0,364
66125,2016,1,1,32.5,365
66125,2016,1,2,18.6,366
66125,2016,1,3,12.6,367
66125,2016,1,4,5.5,368
66125,2016,1,5,6.4,369
66125,2016,1,6,2.6,370
66125,2016,1,7,25.4,371
66125,2016,1,8,27.3,372
66125,2016,1,9,27.2,373
66125,2016,1,10,31.1,374
66125,2016,1,11,26.6,375
66125,2016,1,12,16.4,376
66125,2016,1,13,30.6,377
66125,2016,1,14,14.9,378
66125,2016,1,15,20.1,379
66125,2016,1,16,16.2,380
66125,2016,1,17,29.0,381
66125,2016,1,18,31.5,382
66125,2016,1,19,31.1,383
66125,2016,1,20,27.0,384
66125,2016,1,21,20.1,385
66125,2016,1,22,8.3,386
66125,2016,1,23,20.8,387
66125,2016,1,24,10.5,388
66125,2016,1,25,4.9,389
66125,2016,1,26,22.4,390
66125,2016,1,27,5.7,391
66125,2016,1,28,18.7,392
66125,2016,1,29,13.6,393
66125,2016,1,30,15.8,394
66125,2016,1,31,24.9,395
66125,2016,2,1,10.7,396
66125,2016,2,2,25.5,397
66125,2016,2,3,26.1,398
66125,2016,2,4,16.1,399
66125,2016,2,5,16.6,400
66125,2016,2,6,16.9,401
66125,2016,2,7,26.5,402
66125,2016,2,8,28.8,403
66125,2016,2,9,27.1,404
66125,2016,2,10,28.2,405
66125,2016,2,11,21.6,406
66125,2016,2,12,24.2,407
66125,2016,2,13,26.5,408
66125,2016,2,14,23.6,409
66125,2016,2,15,20.5,410
66125,2016,2,16,22.4,411
66125,2016,2,17,23.8,412
66125,2016,2,18,23.7,413
66125,2016,2,19,25.3,414
66125,2016,2,20,14.8,415
66125,2016,2,21,20.0,416
66125,2016,2,22,25.0,417
66125,2016,2,23,25.6,418
66125,2016,2,24,23.3,419
66125,2016,2,25,25.8,420
66125,2016,2,26,11.9,421
66125,2016,2,27,18.3,422
66125,2016,2,28,22.5,423
66125,2016,2,29,10.1,424
66125,2016,3,1,19.6,425
66125,2016,3,2,22.5,426
66125,2016,3,3,22.1,427
66125,2016,3,4,20.1,428
66125,2016,3,5,24.3,429
66125,2016,3,6,21.6,430
66125,2016,3,7,23.1,431
66125,2016,3,8,21.1,432
66125,2016,3,9,22.5,433
66125,2016,3,10,16.4,434
