Year,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015.0,0.0,31.4,19.4,32.8,4.137642291666665
2015.0,0.0,19.3,20.9,29.1,4.778996979166664
2015.0,0.0,31.0,20.6,33.0,4.505481145833326
2015.0,0.0,19.4,21.1,36.8,4.441460312500003
2015.0,0.0,14.9,20.1,27.6,4.633671354166666
2015.0,0.0,24.8,17.6,29.3,5.964272916666672
2015.0,0.0,28.1,19.9,31.5,5.453011145833336
2015.0,0.0,31.6,17.5,32.0,5.150966770833337
2015.0,0.0,17.0,20.5,35.1,5.339089687500002
2015.0,1.0,13.1,21.3,29.7,9.996515729166669
2015.0,45.0,3.1,19.8,22.0,10.084321875
2015.0,10.0,15.4,19.1,24.8,9.52260572916667
2015.0,1.0,20.0,18.6,29.6,9.688040416666672
2015.0,1.0,30.3,22.0,33.3,10.056294583333328
2015.0,0.0,30.4,19.5,28.4,10.125444791666672
2015.0,0.0,28.0,19.1,32.4,10.336425208333337
2015.0,0.0,32.1,16.3,34.8,9.618165520833331
2015.0,0.0,29.6,16.7,29.4,9.61271697916666
2015.0,2.0,10.1,19.0,20.6,10.954600520833331
2015.0,6.0,17.7,17.0,25.8,10.480608854166665
2015.0,4.0,25.8,18.6,28.8,10.64057822916666
2015.0,0.0,27.2,20.0,29.8,10.175133020833336
2015.0,0.0,29.3,21.0,32.1,10.04896406250001
2015.0,0.0,24.7,21.5,32.5,11.496688645833336
2015.0,0.0,29.0,19.4,37.3,10.055604166666663
2015.0,0.0,5.1,19.8,20.8,10.2750103125
2015.0,28.0,4.1,17.4,19.9,10.054953125
2015.0,59.0,10.0,16.6,21.8,9.99086229166667
2015.0,3.0,28.6,13.1,24.5,10.094459375000003
2015.0,0.0,25.0,10.6,26.8,12.00661708333333
2015.0,0.0,26.1,12.6,26.3,9.952020104166658
2015.0,0.0,22.1,15.4,25.7,10.429899166666669
2015.0,0.0,27.6,15.5,25.1,11.96379770833334
2015.0,0.0,28.6,14.3,25.7,12.783150833333323
2015.0,0.0,20.6,12.9,25.0,11.235990520833324
2015.0,11.0,13.4,17.5,22.6,9.612622812500002
2015.0,2.0,14.8,16.0,24.8,9.700582187499998
2015.0,0.0,19.8,15.5,28.5,9.789894999999996
2015.0,0.0,27.5,15.4,35.3,10.20371416666666
2015.0,0.0,13.3,20.9,26.5,11.453668333333336
2015.0,0.0,16.9,19.6,28.3,10.34936583333334
2015.0,1.0,22.6,19.3,30.1,10.343234375
2015.0,0.0,19.1,18.0,29.4,10.405169374999996
2015.0,29.0,17.4,19.1,27.6,12.190608749999988
2015.0,11.0,15.8,18.0,28.2,10.014544895833328
2015.0,2.0,20.7,18.6,29.1,10.977824791666668
2015.0,0.0,22.9,18.3,29.2,11.952059895833344
2015.0,0.0,25.7,18.3,29.4,10.604859895833334
2015.0,0.0,23.0,18.3,29.1,10.104002291666662
2015.0,4.0,16.0,19.2,27.8,12.144463333333327
2015.0,3.0,15.0,18.7,27.2,9.508830520833335
2015.0,8.0,9.1,20.2,25.3,9.427981458333338
2015.0,7.0,17.0,19.4,26.6,10.093311979166655
2015.0,0.0,12.7,18.9,27.7,11.162505624999996
