Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,index,Quality_Y
66161,2024,2,9,25.7,1.0,3326,False
66161,2024,2,10,25.9,1.0,3327,False
66161,2024,2,11,25.8,1.0,3328,False
66161,2024,2,13,34.8,1.0,3330,False
66161,2024,2,14,30.0,1.0,3331,False
66161,2024,2,15,21.5,1.0,3332,True
66161,2024,2,16,28.7,1.0,3333,True
66161,2024,2,17,31.9,1.0,3334,False
66161,2024,2,18,31.1,1.0,3335,False
66161,2024,2,19,27.7,1.0,3336,False
66161,2024,2,20,24.9,1.0,3337,False
66161,2024,2,21,26.9,1.0,3338,False
66161,2024,2,22,32.1,1.0,3339,False
66161,2024,2,23,37.4,1.0,3340,False
66161,2024,2,24,21.1,1.0,3341,False
66161,2024,2,25,28.7,1.0,3342,False
66161,2024,2,26,28.2,1.0,3343,False
66161,2024,2,27,22.9,1.0,3344,False
66161,2024,2,28,28.9,1.0,3345,False
66161,2024,2,29,39.1,1.0,3346,False
66161,2024,3,1,29.9,1.0,3347,False
66161,2024,3,2,24.2,1.0,3348,False
66161,2024,3,3,32.9,1.0,3349,False
66161,2024,3,4,23.2,1.0,3350,False
66161,2024,3,5,27.0,1.0,3351,False
66161,2024,3,6,31.3,1.0,3352,False
66161,2024,3,7,29.5,1.0,3353,False
66161,2024,3,8,29.2,1.0,3354,False
66161,2024,3,9,30.5,1.0,3355,False
66161,2024,3,10,30.8,1.0,3356,False
66161,2024,3,11,29.7,1.0,3357,False
66161,2024,3,12,34.9,1.0,3358,True
66161,2024,3,13,28.6,1.0,3359,False
66161,2024,3,14,34.6,1.0,3360,False
66161,2024,3,15,25.0,1.0,3361,False
66161,2024,3,16,24.5,1.0,3362,False
66161,2024,3,17,22.5,1.0,3363,False
66161,2024,3,18,26.3,1.0,3364,False
66161,2024,3,19,29.3,1.0,3365,False
66161,2024,3,20,26.6,1.0,3366,False
66161,2024,3,21,22.1,1.0,3367,False
66161,2024,3,22,23.6,1.0,3368,False
66161,2024,3,23,25.8,1.0,3369,False
66161,2024,3,24,27.2,1.0,3370,False
66161,2024,3,25,30.5,1.0,3371,False
66161,2024,3,26,29.2,1.0,3372,False
66161,2024,3,27,26.4,1.0,3373,False
66161,2024,3,28,25.5,1.0,3374,False
66161,2024,3,29,26.1,1.0,3375,False
66161,2024,3,30,29.7,1.0,3376,False
66161,2024,3,31,28.4,1.0,3377,False
66161,2024,4,1,31.0,1.0,3378,True
66161,2024,4,2,26.5,1.0,3379,True
66161,2024,4,3,24.7,1.0,3380,True
66161,2024,4,4,21.4,1.0,3381,True
66161,2024,4,5,20.3,1.0,3382,True
66161,2024,4,6,27.9,1.0,3383,True
66161,2024,4,7,27.9,1.0,3384,True
66161,2024,4,8,24.3,1.0,3385,True
66161,2024,4,9,22.0,1.0,3386,True
66161,2024,4,10,21.6,1.0,3387,True
66161,2024,4,11,22.3,1.0,3388,True
66161,2024,4,12,24.5,1.0,3389,True
66161,2024,4,13,24.6,1.0,3390,True
66161,2024,4,14,25.8,1.0,3391,True
66161,2024,4,15,26.7,1.0,3392,True
66161,2024,4,16,24.7,1.0,3393,True
66161,2024,4,17,22.5,1.0,3394,True
66161,2024,4,18,24.6,1.0,3395,True
66161,2024,4,19,21.0,1.0,3396,True
66161,2024,4,20,19.7,1.0,3397,True
66161,2024,4,21,21.7,1.0,3398,True
66161,2024,4,22,23.7,1.0,3399,True
66161,2024,4,23,25.7,1.0,3400,True
66161,2024,4,24,25.6,1.0,3401,True
66161,2024,4,25,21.8,1.0,3402,True
66161,2024,4,26,20.6,1.0,3403,True
66161,2024,4,27,21.8,1.0,3404,True
66161,2024,4,28,25.0,1.0,3405,True
66161,2024,4,29,27.1,1.0,3406,True
66161,2024,4,30,18.3,1.0,3407,True
66161,2024,5,1,19.7,1.0,3408,False
66161,2024,5,2,20.6,1.0,3409,False
66161,2024,5,3,17.7,1.0,3410,False
66161,2024,5,4,19.6,1.0,3411,False
66161,2024,5,5,19.3,1.0,3412,False
66161,2024,5,6,21.0,1.0,3413,False
66161,2024,5,7,19.9,1.0,3414,False
66161,2024,5,8,19.4,1.0,3415,False
66161,2024,5,10,21.2,1.0,3417,True
66161,2024,5,11,16.5,1.0,3418,False
66161,2024,5,12,20.3,1.0,3419,False
66161,2024,5,13,21.5,1.0,3420,False
66161,2024,5,14,22.6,1.0,3421,False
66161,2024,5,15,22.0,1.0,3422,False
66161,2024,5,16,22.1,1.0,3423,False
66161,2024,5,17,23.4,1.0,3424,False
66161,2024,5,18,15.8,1.0,3425,False
66161,2024,5,19,17.9,1.0,3426,False
66161,2024,5,20,17.9,1.0,3427,False
66161,2024,5,21,19.0,1.0,3428,False
66161,2024,5,22,19.3,1.0,3429,False
66161,2024,5,23,21.0,1.0,3430,False
66161,2024,5,24,21.2,1.0,3431,False
66161,2024,5,25,18.4,1.0,3432,False
66161,2024,5,26,21.9,1.0,3433,False
66161,2024,5,27,20.5,1.0,3434,False
66161,2024,5,28,21.3,1.0,3435,False
66161,2024,5,29,21.8,1.0,3436,False
66161,2024,5,30,23.1,1.0,3437,False
66161,2024,5,31,20.3,1.0,3438,False
66161,2024,6,1,16.4,1.0,3439,False
66161,2024,6,2,16.3,1.0,3440,False
66161,2024,6,3,16.7,1.0,3441,False
66161,2024,6,4,16.5,1.0,3442,False
66161,2024,6,5,14.3,1.0,3443,False
66161,2024,6,6,14.6,1.0,3444,False
66161,2024,6,7,17.5,1.0,3445,True
66161,2024,6,8,20.2,1.0,3446,False
66161,2024,6,9,19.3,1.0,3447,False
66161,2024,6,10,18.3,1.0,3448,False
66161,2024,6,11,16.1,1.0,3449,False
66161,2024,6,12,18.5,1.0,3450,False
66161,2024,6,13,15.2,1.0,3451,False
66161,2024,6,14,15.4,1.0,3452,False
66161,2024,6,15,14.4,1.0,3453,False
66161,2024,6,16,15.7,1.0,3454,False
66161,2024,6,17,16.7,1.0,3455,False
66161,2024,6,18,17.0,1.0,3456,False
66161,2024,6,19,15.7,1.0,3457,False
66161,2024,6,20,16.0,1.0,3458,False
66161,2024,6,21,17.3,1.0,3459,False
66161,2024,6,22,15.4,1.0,3460,False
66161,2024,6,23,16.1,1.0,3461,False
66161,2024,6,24,17.4,1.0,3462,False
66161,2024,6,25,18.5,1.0,3463,False
66161,2024,6,26,21.0,1.0,3464,False
66161,2024,6,27,18.9,1.0,3465,False
66161,2024,6,28,19.2,1.0,3466,False
66161,2024,6,29,17.7,1.0,3467,False
66161,2024,6,30,13.8,1.0,3468,False
66161,2024,7,1,14.8,1.0,3469,True
66161,2024,7,2,15.7,1.0,3470,True
66161,2024,7,3,15.9,1.0,3471,True
66161,2024,7,4,16.8,1.0,3472,True
66161,2024,7,5,15.2,1.0,3473,True
66161,2024,7,6,16.4,1.0,3474,True
66161,2024,7,7,15.9,1.0,3475,True
66161,2024,7,8,16.2,1.0,3476,True
66161,2024,7,9,19.2,1.0,3477,True
66161,2024,7,10,18.8,1.0,3478,True
66161,2024,7,11,16.5,1.0,3479,True
66161,2024,7,12,18.5,1.0,3480,True
66161,2024,7,13,16.8,1.0,3481,True
66161,2024,7,14,16.2,1.0,3482,True
66161,2024,7,15,14.4,1.0,3483,True
66161,2024,7,16,15.2,1.0,3484,True
66161,2024,7,17,18.7,1.0,3485,True
66161,2024,7,18,17.4,1.0,3486,True
66161,2024,7,19,15.2,1.0,3487,True
66161,2024,7,20,16.2,1.0,3488,True
66161,2024,7,21,17.4,1.0,3489,True
66161,2024,7,22,18.8,1.0,3490,True
66161,2024,7,23,19.2,1.0,3491,True
66161,2024,7,24,19.3,1.0,3492,True
66161,2024,7,25,22.9,1.0,3493,True
66161,2024,7,26,19.6,1.0,3494,True
66161,2024,7,27,16.4,1.0,3495,True
66161,2024,7,28,13.4,1.0,3496,True
66161,2024,7,29,15.1,1.0,3497,True
66161,2024,7,30,16.0,1.0,3498,True
66161,2024,7,31,16.2,1.0,3499,True
66161,2024,8,1,15.9,1.0,3500,True
66161,2024,8,2,17.1,1.0,3501,True
66161,2024,8,3,18.9,1.0,3502,True
66161,2024,8,4,16.1,1.0,3503,True
66161,2024,8,5,15.5,1.0,3504,True
66161,2024,8,6,18.7,1.0,3505,True
66161,2024,8,7,18.7,1.0,3506,True
66161,2024,8,8,19.9,1.0,3507,True
66161,2024,8,9,21.1,1.0,3508,True
66161,2024,8,10,19.7,1.0,3509,True
66161,2024,8,11,19.4,1.0,3510,True
66161,2024,8,12,16.7,1.0,3511,True
66161,2024,8,13,18.7,1.0,3512,True
66161,2024,8,14,17.5,1.0,3513,True
66161,2024,8,15,18.9,1.0,3514,True
66161,2024,8,16,21.9,1.0,3515,True
66161,2024,8,17,19.8,1.0,3516,True
66161,2024,8,18,18.2,1.0,3517,True
66161,2024,8,19,17.5,1.0,3518,True
66161,2024,8,20,21.9,1.0,3519,True
66161,2024,8,21,25.8,1.0,3520,True
66161,2024,8,22,22.1,1.0,3521,True
66161,2024,8,23,21.7,1.0,3522,True
66161,2024,8,24,28.0,1.0,3523,True
66161,2024,8,25,22.1,1.0,3524,True
66161,2024,8,26,24.0,1.0,3525,True
66161,2024,8,27,24.2,1.0,3526,True
66161,2024,8,28,28.0,1.0,3527,True
66161,2024,8,29,23.1,1.0,3528,True
66161,2024,8,30,29.5,1.0,3529,True
66161,2024,8,31,23.8,1.0,3530,True
66161,2024,9,1,26.5,1.0,3531,True
66161,2024,9,2,24.3,1.0,3532,True
66161,2024,9,3,18.8,1.0,3533,True
66161,2024,9,4,22.9,1.0,3534,True
66161,2024,9,5,27.2,1.0,3535,True
66161,2024,9,6,29.4,1.0,3536,True
66161,2024,9,7,24.7,1.0,3537,True
66161,2024,9,8,20.8,1.0,3538,True
66161,2024,9,9,24.3,1.0,3539,True
66161,2024,9,10,22.1,1.0,3540,True
66161,2024,9,11,26.1,1.0,3541,True
66161,2024,9,12,20.1,1.0,3542,True
66161,2024,9,13,19.3,1.0,3543,True
66161,2024,9,14,24.0,1.0,3544,True
66161,2024,9,15,17.0,1.0,3545,True
66161,2024,9,16,19.9,1.0,3546,True
66161,2024,9,17,22.2,1.0,3547,True
66161,2024,9,18,26.1,1.0,3548,True
66161,2024,9,19,26.7,1.0,3549,True
66161,2024,9,20,24.8,1.0,3550,True
66161,2024,9,21,24.2,1.0,3551,True
66161,2024,9,22,25.7,1.0,3552,True
66161,2024,9,23,28.7,1.0,3553,True
66161,2024,9,24,26.7,1.0,3554,True
66161,2024,9,25,26.8,1.0,3555,True
66161,2024,9,26,13.5,1.0,3556,True
66161,2024,9,27,17.2,1.0,3557,True
66161,2024,9,28,19.1,1.0,3558,True
66161,2024,9,29,21.4,1.0,3559,True
66161,2024,9,30,20.3,1.0,3560,True
66161,2024,10,1,23.0,1.0,3561,False
66161,2024,10,2,19.2,1.0,3562,False
66161,2024,10,3,20.9,1.0,3563,False
66161,2024,10,4,24.7,1.0,3564,False
66161,2024,10,5,25.9,1.0,3565,False
66161,2024,10,6,27.4,1.0,3566,False
66161,2024,10,7,29.1,1.0,3567,False
66161,2024,10,8,15.4,1.0,3568,False
66161,2024,10,9,16.8,1.0,3569,False
66161,2024,10,10,24.9,1.0,3570,False
66161,2024,10,11,24.9,1.0,3571,False
66161,2024,10,12,18.8,1.0,3572,False
66161,2024,10,13,21.4,1.0,3573,False
66161,2024,10,14,25.6,1.0,3574,False
66161,2024,10,15,17.1,1.0,3575,False
66161,2024,10,16,20.6,1.0,3576,False
66161,2024,10,17,25.1,1.0,3577,True
66161,2024,10,18,26.5,1.0,3578,False
66161,2024,10,19,25.1,1.0,3579,False
66161,2024,10,20,22.0,1.0,3580,False
66161,2024,10,21,21.7,1.0,3581,False
66161,2024,10,22,26.0,1.0,3582,False
66161,2024,10,23,29.4,1.0,3583,False
66161,2024,10,24,22.2,1.0,3584,False
66161,2024,10,25,21.5,1.0,3585,False
66161,2024,10,26,20.1,1.0,3586,False
66161,2024,10,27,27.1,1.0,3587,False
66161,2024,10,28,26.7,1.0,3588,False
66161,2024,10,29,24.1,1.0,3589,False
66161,2024,10,30,28.2,1.0,3590,False
66161,2024,10,31,30.3,1.0,3591,False
66161,2024,11,1,23.2,1.0,3592,False
66161,2024,11,2,19.1,1.0,3593,False
66161,2024,11,3,31.3,1.0,3594,False
66161,2024,11,4,21.6,1.0,3595,False
66161,2024,11,5,23.1,1.0,3596,False
66161,2024,11,6,31.9,1.0,3597,False
66161,2024,11,7,30.7,1.0,3598,False
66161,2024,11,8,29.4,1.0,3599,False
66161,2024,11,9,25.0,1.0,3600,False
66161,2024,11,10,27.4,1.0,3601,False
66161,2024,11,11,21.7,1.0,3602,False
66161,2024,11,12,26.0,1.0,3603,False
66161,2024,11,13,25.9,1.0,3604,False
66161,2024,11,14,22.6,1.0,3605,False
66161,2024,11,15,21.9,1.0,3606,False
66161,2024,11,16,24.9,1.0,3607,False
66161,2024,11,17,31.4,1.0,3608,False
66161,2024,11,18,29.6,1.0,3609,False
66161,2024,11,19,22.0,1.0,3610,False
66161,2024,11,20,24.7,1.0,3611,False
66161,2024,11,21,25.6,1.0,3612,True
66161,2024,11,22,28.1,1.0,3613,False
66161,2024,11,23,31.6,1.0,3614,False
66161,2024,11,24,32.1,1.0,3615,False
66161,2024,11,25,30.2,1.0,3616,False
66161,2024,11,26,35.9,1.0,3617,False
66161,2024,11,27,38.0,1.0,3618,False
66161,2024,11,28,31.2,1.0,3619,False
66161,2024,11,29,22.5,1.0,3620,False
66161,2024,11,30,24.4,1.0,3621,False
66161,2024,12,1,30.7,1.0,3622,False
66161,2024,12,2,35.6,1.0,3623,False
66161,2024,12,3,33.0,1.0,3624,False
66161,2024,12,4,26.8,1.0,3625,False
66161,2024,12,5,28.6,1.0,3626,False
66161,2024,12,6,31.8,1.0,3627,False
66161,2024,12,7,28.8,1.0,3628,False
66161,2024,12,8,30.5,1.0,3629,False
66161,2024,12,9,23.6,1.0,3630,False
66161,2024,12,10,25.9,1.0,3631,True
66161,2024,12,11,26.7,1.0,3632,False
66161,2024,12,12,30.7,1.0,3633,False
66161,2024,12,13,35.6,1.0,3634,False
66161,2024,12,14,29.0,1.0,3635,False
66161,2024,12,15,29.5,1.0,3636,False
66161,2024,12,16,31.9,1.0,3637,False
66161,2024,12,17,39.0,1.0,3638,False
66161,2024,12,18,23.1,1.0,3639,False
66161,2024,12,19,24.8,1.0,3640,False
66161,2024,12,20,26.7,1.0,3641,False
66161,2024,12,21,33.3,1.0,3642,False
66161,2024,12,22,27.2,1.0,3643,False
66161,2024,12,23,28.5,1.0,3644,False
66161,2024,12,24,24.8,1.0,3645,False
66161,2024,12,25,30.2,1.0,3646,False
66161,2024,12,26,31.2,1.0,3647,False
66161,2024,12,27,37.5,1.0,3648,False
66161,2024,12,28,26.7,1.0,3649,False
66161,2024,12,29,30.2,1.0,3650,False
66161,2024,12,30,27.5,1.0,3651,False
66161,2024,12,31,29.0,1.0,3652,False
66161,2025,1,1,33.2,1.0,3653,False
66161,2025,1,2,22.9,1.0,3654,False
66161,2025,1,3,25.9,1.0,3655,False
66161,2025,1,4,30.9,1.0,3656,False
66161,2025,1,5,35.4,1.0,3657,False
66161,2025,1,6,36.8,1.0,3658,False
66161,2025,1,7,21.2,1.0,3659,False
66161,2025,1,8,21.7,1.0,3660,False
66161,2025,1,9,25.4,1.0,3661,False
66161,2025,1,10,26.3,1.0,3662,False
66161,2025,1,11,25.4,1.0,3663,False
66161,2025,1,12,28.7,1.0,3664,False
66161,2025,1,13,31.9,1.0,3665,False
66161,2025,1,14,30.6,1.0,3666,False
66161,2025,1,15,33.5,1.0,3667,False
66161,2025,1,16,21.6,1.0,3668,False
66161,2025,1,17,21.7,1.0,3669,False
66161,2025,1,18,25.1,1.0,3670,False
66161,2025,1,19,23.7,1.0,3671,False
66161,2025,1,20,25.3,1.0,3672,True
66161,2025,1,21,27.6,1.0,3673,False
66161,2025,1,22,36.4,1.0,3674,True
66161,2025,1,23,25.5,1.0,3675,False
66161,2025,1,24,26.2,1.0,3676,False
66161,2025,1,25,28.4,1.0,3677,False
66161,2025,1,26,28.2,1.0,3678,False
66161,2025,1,27,34.2,1.0,3679,False
66161,2025,1,28,41.6,1.0,3680,False
66161,2025,1,29,25.8,1.0,3681,False
66161,2025,1,30,25.2,1.0,3682,False
66161,2025,1,31,25.7,1.0,3683,False
66161,2025,2,1,27.2,1.0,3684,True
66161,2025,2,2,28.1,1.0,3685,True
66161,2025,2,3,30.6,1.0,3686,True
66161,2025,2,4,32.8,1.0,3687,True
66161,2025,2,5,31.9,1.0,3688,True
66161,2025,2,6,28.7,1.0,3689,True
66161,2025,2,7,32.5,1.0,3690,True
66161,2025,2,8,31.3,1.0,3691,True
66161,2025,2,9,28.4,1.0,3692,True
66161,2025,2,10,25.4,1.0,3693,True
66161,2025,2,11,27.6,1.0,3694,True
66161,2025,2,12,28.2,1.0,3695,True
66161,2025,2,13,28.5,1.0,3696,True
66161,2025,2,14,26.1,1.0,3697,True
66161,2025,2,15,28.2,1.0,3698,True
66161,2025,2,16,22.3,1.0,3699,True
66161,2025,2,17,23.7,1.0,3700,True
66161,2025,2,18,27.9,1.0,3701,True
66161,2025,2,19,27.1,1.0,3702,True
66161,2025,2,20,23.6,1.0,3703,True
66161,2025,2,21,25.2,1.0,3704,True
66161,2025,2,22,28.2,1.0,3705,True
66161,2025,2,23,31.1,1.0,3706,True
66161,2025,2,24,28.0,1.0,3707,True
66161,2025,2,25,23.3,1.0,3708,True
66161,2025,2,26,29.2,1.0,3709,True
66161,2025,2,27,30.3,1.0,3710,True
66161,2025,2,28,37.3,1.0,3711,True
66161,2025,3,1,32.0,1.0,3712,False
66161,2025,3,2,25.7,1.0,3713,False
66161,2025,3,3,25.6,1.0,3714,False
66161,2025,3,4,26.0,1.0,3715,False
66161,2025,3,5,26.7,1.0,3716,False
66161,2025,3,6,26.9,1.0,3717,False
66161,2025,3,7,26.5,1.0,3718,False
66161,2025,3,8,24.5,1.0,3719,False
66161,2025,3,9,28.5,1.0,3720,True
66161,2025,3,10,27.1,1.0,3721,False
66161,2025,3,11,22.3,1.0,3722,False
66161,2025,3,12,27.0,1.0,3723,False
66161,2025,3,13,31.7,1.0,3724,False
66161,2025,3,14,35.8,1.0,3725,False
66161,2025,3,15,34.7,1.0,3726,False
66161,2025,3,16,37.0,1.0,3727,False
66161,2025,3,17,21.5,1.0,3728,False
66161,2025,3,18,24.4,1.0,3729,False
66161,2025,3,19,28.6,1.0,3730,False
66161,2025,3,20,32.5,1.0,3731,False
66161,2025,3,21,27.5,1.0,3732,False
66161,2025,3,22,26.7,1.0,3733,False
66161,2025,3,23,22.1,1.0,3734,False
66161,2025,3,24,25.8,1.0,3735,True
66161,2025,3,25,26.2,1.0,3736,False
66161,2025,3,26,27.5,1.0,3737,False
66161,2025,3,27,25.7,1.0,3738,False
66161,2025,3,28,24.2,1.0,3739,False
66161,2025,3,29,22.0,1.0,3740,False
66161,2025,3,30,24.2,1.0,3741,False
66161,2025,3,31,24.3,1.0,3742,False
66161,2025,4,1,23.2,1.0,3743,False
66161,2025,4,2,24.6,1.0,3744,False
66161,2025,4,3,26.7,1.0,3745,False
66161,2025,4,4,25.3,1.0,3746,False
66161,2025,4,5,26.2,1.0,3747,False
66161,2025,4,6,25.3,1.0,3748,False
66161,2025,4,7,26.9,1.0,3749,False
66161,2025,4,8,22.2,1.0,3750,False
66161,2025,4,9,24.0,1.0,3751,False
66161,2025,4,10,24.2,1.0,3752,False
66161,2025,4,11,30.1,1.0,3753,False
66161,2025,4,12,26.4,1.0,3754,False
66161,2025,4,13,26.8,1.0,3755,False
66161,2025,4,14,28.8,1.0,3756,False
66161,2025,4,15,22.3,1.0,3757,False
66161,2025,4,16,23.1,1.0,3758,False
66161,2025,4,17,24.4,1.0,3759,False
66161,2025,4,18,25.9,1.0,3760,False
66161,2025,4,19,30.3,1.0,3761,False
66161,2025,4,20,30.3,1.0,3762,False
66161,2025,4,21,27.4,1.0,3763,False
66161,2025,4,22,23.6,1.0,3764,False
66161,2025,4,23,25.0,1.0,3765,False
66161,2025,4,24,25.0,1.0,3766,False
66161,2025,4,25,22.9,1.0,3767,False
66161,2025,4,26,23.6,1.0,3768,False
66161,2025,4,27,20.9,1.0,3769,False
66161,2025,4,28,22.7,1.0,3770,False
