year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,averagemwh
2022,13.666648132,13.12466948,12.543449606,12.612015491,13.677396883,13.898057932,13.1393277,11.999275863,11.085923605,10.776640614,10.343194366,9.5386667901,8.9989736751,8.4322497371,8.0773456164,7.6722471087,7.4993564542,7.2792429962,7.1028480694,7.0948348823,7.1827136225,7.4139079432,7.6088909503,7.6332188577,7.9545902113,8.3334051161,9.0782974065,9.3742790675,9.0685476302,9.3031458392,9.6468964961,9.6562743635,9.8303645143,9.5522579253,9.4897117562,9.4906827119,9.9682862966,9.6660281003,9.1772252115,9.5021412689,9.6022692756,9.4618573785,9.4034842558,8.7667846453,8.2152407947,8.8928137045,8.4781119375,7.9733736103,8.1742494476,9.0305752457,8.6244304855,9.3144515818,9.229288996,8.6106052494,7.9848671729,7.6708890544,8.3336761366,8.0259898708,7.7551745966,7.990627759,7.9926032218,8.3756778495,8.9305010043,9.8038503962,9.9191062616,10.270900241,10.886442134,11.230446616,11.825985229,12.75202827,13.481987163,13.947773408,13.840839063,13.699414914,13.445635616,12.978294384,12.584162479,12.264178948,12.114278596,11.724346177,11.300964356,11.208412389,11.029762867,10.875887992,10.733974843,10.45442889,10.356417084,10.240269196,10.492783832,10.620044044,10.877227778,11.117739311,12.511579207,13.701034461,13.983046579,13.679344114,10.148785004203127
2022,13.577510231,13.172920464,12.586125308,12.616688779,13.799213154,13.87904007,13.1238364,12.15107457,11.128677666,10.897312482,10.304546305,9.6491402454,9.1973211026,8.4334167283,7.8970767924,7.689951236,7.3368044694,7.3294342514,7.2409522799,7.0938743411,6.9960306082,7.0197454355,7.1653205751,7.4533917836,7.7783404727,8.0626397441,8.4490131319,8.5456794446,8.2625037211,8.8907741379,9.3599643604,9.0367959365,9.0565578809,9.9106217013,10.021868981,9.0797766561,8.7962864344,8.4752117686,8.095965079,7.8446746528,7.7478431687,8.1369110953,8.1058389476,7.1661576782,7.4473056986,6.6335062348,6.723183917,6.3418372101,6.7693478893,6.7160552717,6.1400512738,6.4356438538,6.3568089991,7.3081226963,6.1449731594,6.8424341003,6.8970766074,8.3923496249,8.9574490463,8.7447998609,8.0559534403,7.583421902,8.3814949662,8.9243907327,9.7883846247,10.746048655,11.509131751,12.37047309,13.030643007,13.747211112,14.738373901,15.00145352,15.142995021,15.11955431,14.815757867,14.060274071,13.610136494,13.14780792,12.807577871,12.47067319,12.343107377,12.100308052,11.639209181,11.375501841,10.92412459,10.612379462,10.560833577,10.388863411,10.295089815,10.397328146,10.551297533,10.74768278,11.973047435,13.173981309,13.613960445,13.4256666,9.90195744494375
2022,13.202728515,12.873827011,12.310916616,12.516009633,13.655993733,13.91707158,13.196838645,12.217230934,11.273197222,11.044548379,10.453677523,9.7969565944,9.4751420622,8.8156794479,8.3234312409,7.8885227633,7.6302485777,7.4591407327,7.4139545432,7.4616245044,7.8195834531,8.0501936664,8.5806413523,8.9751108433,9.7803592386,10.769546952,11.436220988,11.722303499,10.66375722,10.892025629,10.90621113,10.922099619,10.425821097,9.8472226703,9.2665871611,8.6646300189,8.4110416507,7.9919915701,7.7292751833,7.2352176915,6.7096552658,6.3435658585,6.2365127324,6.0953207193,5.7810496332,5.4964082498,5.5165633203,5.4983870733,5.5325037062,5.7019474672,5.7618774593,5.7941009419,5.8900401322,6.1076095087,6.0466480259,6.224938941,6.3843257361,6.6020670261,7.0349328583,7.3613011,7.7203015665,8.2268254177,8.7884908494,9.1787817787,9.4309569757,9.9586030466,10.781742472,11.691181245,12.451279616,13.517351183,14.543372863,15.173912203,15.22520875,15.200774566,14.95905076,14.348406575,13.843940649,13.456773541,13.000484094,12.582821148,12.23793731,11.870536427,11.535757676,11.254818053,11.141669861,10.717875963,10.441356775,10.315977886,10.380961856,10.430599137,10.611240115,10.694668266,11.979118245,13.15478114,13.422921215,13.211949408,9.902278804993747
2022,13.092781185,12.604550154,12.045190292,12.177049318,13.350192083,13.704148968,12.947093142,11.925450555,10.78524924,10.57507981,10.086811724,9.2923656681,8.6804375019,8.0320754615,7.6233574848,7.4081007392,7.2193629521,7.031142685,7.1787574166,7.2663981546,7.594970043,8.1237580721,8.4463095917,8.8760044046,9.8185278693,10.607772629,11.401041636,11.428848936,10.706877655,11.191227503,11.31719483,11.503526139,11.566800358,11.166429692,11.046559748,10.9853981,11.049792101,10.97251125,10.745323828,10.988562564,11.034975162,10.921655954,10.88862242,10.841497994,10.665011403,10.198066666,10.566772314,10.49079235,10.444173413,10.987498951,10.849761836,11.007896935,11.137847672,10.816621231,10.413286121,10.872357165,10.930298807,10.689389906,10.737123178,10.962628928,11.178630889,11.114780101,11.428342859,11.639914805,12.261033483,13.114379901,13.986523229,14.798203104,15.500035387,16.494499045,17.446398266,18.022111658,18.050222535,18.157940531,17.835956508,17.29460092,16.558092491,16.055709006,15.801560472,15.254394377,14.806029444,14.4831765,13.809854899,13.416081474,13.25636852,12.57555146,12.290374939,11.707502372,11.758428687,11.716472471,11.850637156,11.856312471,13.168939785,14.244271053,14.425507131,14.251811329,11.871145407796874
2022,14.215927886,13.61737299,13.069461405,13.17615438,14.308532711,14.560525511,13.851244414,12.791782674,11.727986287,11.243353367,10.606635743,9.8402403918,9.3596419007,8.8381151814,8.344696928,7.8968501547,7.7539911093,7.6080437067,7.6360955173,7.8585549804,8.1867600768,8.2362722738,8.5688399995,9.0131301636,9.952675792,10.898694633,11.738518595,12.243158323,11.471201479,12.183932391,12.850257538,13.334675801,13.29280895,12.937173622,12.374631638,12.055409616,11.9101184,11.65216654,11.830930292,11.88187387,11.188065165,10.559483166,10.616051706,9.6076212092,9.8769685412,11.493334079,10.784673707,10.466833686,10.445565993,10.275776537,10.196251329,9.9559311405,10.478374739,9.7198528573,8.4960557254,8.9121832283,9.0431274987,8.3066200369,8.3495350257,8.6651465282,8.5186965732,8.8911927015,9.639509049,10.522821023,11.184367024,11.939663259,12.636796107,13.602756614,14.377393865,15.176358222,16.298709816,17.00143512,17.353634713,17.502386175,17.071661542,16.718605996,16.05333123,15.411851979,15.031144712,14.67008524,14.280216113,13.8247432,13.455266198,12.911823544,12.649398736,12.284956165,11.99934155,11.646123589,11.516535081,11.626050202,11.806765815,11.847997346,13.012565524,14.16936214,14.348144527,14.40779797,11.747347685323957
2022,14.328134175,13.802617852,12.865342728,12.974182382,14.120368811,14.29452066,13.700354957,12.606991724,11.568429368,11.370830611,10.987703336,10.031440828,9.5434979785,8.7072529703,8.2197929514,7.8847085613,7.785137692,7.6099399561,7.4954361314,7.3314002942,7.458154644,7.8887671917,8.445836989,9.1417982605,9.9456410125,11.27684832,10.978943527,10.815982767,10.098457054,10.856124689,11.224272047,11.504417508,12.225644528,12.362472226,12.141010352,12.747689832,11.606655022,11.421543003,11.538593521,11.057327664,10.816328057,11.017023397,10.31949803,10.705437521,9.7680327566,8.7728772875,9.8734493667,10.129820619,10.253791469,10.330609182,9.4555757488,9.6905771274,9.6968403244,9.7257069292,9.5107208995,9.66035587,9.7122240636,9.8818587737,9.9315476733,9.5174505602,8.3614222947,8.895548401,9.0677433996,9.7958192779,10.278120887,10.995354726,11.806814912,12.953507724,13.578830434,14.607823293,15.450420804,16.009316137,16.043727861,16.158999468,15.673397746,15.190718198,14.795592755,14.491368891,14.121884973,13.816117767,13.276597221,12.957305445,12.681579838,12.702187611,12.239893022,11.692744006,11.482362114,11.146628186,11.318682325,11.401113985,11.558309372,11.649754099,12.76502538,13.951335935,14.066061762,13.917758163,11.371186022854168
2022,13.932840735,13.350792557,12.696024816,12.814837796,13.900030687,14.133842377,13.321125457,12.102644816,11.116024922,10.852945028,10.331824514,9.5353342292,8.9718876232,8.3923822019,8.0367927515,7.6427026817,7.3898387468,7.2508783464,7.2385822679,7.2576383179,7.7322095139,7.9305530305,8.1708071449,8.555182671,9.2966449935,10.130849739,11.02660923,11.272043251,10.187605916,10.40807689,10.344604729,10.236971091,10.129722979,10.147193502,9.5391696258,9.6285803107,11.00516843,10.634086567,9.6166796367,8.93933657,8.1821177618,8.1667560018,7.0340829009,7.6739321857,8.9157626284,8.7778119992,8.1296206402,8.0687294208,8.421711235,9.4325647359,8.7334980699,9.3275909988,9.1035557457,7.6276045535,8.0757321081,8.3245222782,7.6905860173,7.7467073341,8.124141481,8.4922030624,8.3557462327,8.4401291987,8.7848905709,9.2862907541,9.8356207828,10.252063849,10.793950686,11.403687303,12.331495167,13.247403416,14.105203315,14.46196057,14.467604674,14.33136567,14.082888481,13.787199341,13.357380544,13.101584888,12.904197985,12.575470771,12.28611515,12.087530391,11.753225806,11.44371856,11.403624061,11.100886705,10.906796598,10.628595818,10.847126484,11.153865359,11.394046323,11.571671528,12.88657502,13.858913556,13.958174615,13.658716256,10.438500148754168
2022,13.672105623,13.152353584,12.471781932,12.584239574,13.731766761,13.988360984,13.205161535,11.996329462,10.959974748,10.620950441,10.10095323,9.4294291742,8.9514528415,8.1742355063,7.7937979334,7.5248586599,7.2434270933,7.0034415131,6.9662046302,6.9953468504,7.1155228894,7.0892216724,7.1997716112,7.3641168359,7.919277591,8.3584038293,8.7884996279,9.1877144835,8.9450054478,9.3332617107,9.6284809969,9.9072321527,9.9437929568,9.7513431767,10.093615755,9.5416080055,9.2656397447,9.0759801453,8.6961169221,8.2271771621,8.2816314727,8.4582989124,7.6726201108,8.205694003,8.7611588989,8.6301204117,8.6724936592,6.8940535666,6.8383825626,6.6333789881,8.7350668699,6.7449446423,8.0606627534,6.5897158467,6.660781405,7.9888179272,6.8707937057,8.0077277808,8.3400578376,7.9687328345,8.7621962772,9.5232878723,8.4789648466,8.933274433,9.9376441502,10.736844245,11.183232511,11.750206824,12.014962123,12.661201551,13.362112583,13.890342098,13.736223723,13.521316148,13.289190121,13.036821645,12.613515963,12.337538978,12.152928107,11.877541265,11.643846383,11.559017871,11.268314834,11.013663387,10.775609864,10.73764164,10.632592486,10.503158507,10.693202711,10.911970955,11.202402126,11.328810888,12.627818255,13.761149416,13.99866473,13.88478454,9.972448781662498
2022,13.851357562,13.263612379,12.565144707,12.641084136,13.861367088,14.128482637,13.400394672,12.356022893,11.258783701,11.016340406,10.468633891,9.608023031,9.091712615,8.4314174723,7.9653391265,7.6884881195,7.3716890653,7.234013519,7.1833237554,7.0596646582,7.1199435508,6.9575221178,6.9945847105,7.0390283747,7.6395009799,7.9571816035,8.3348045129,8.6555666704,8.38466566,8.7174181611,9.3463200056,9.9400792524,10.281188056,10.814769675,11.440052069,11.240064953,11.276299385,11.360785393,11.258596016,10.905424173,10.909993132,10.452530004,10.573199927,10.478085066,10.231648042,9.9729265221,9.8438919262,9.6370101352,9.9476755029,9.4472923555,9.1159827304,8.5894618574,7.9589546872,7.7156279619,7.6377742411,8.2001423164,8.2783434823,8.1950736978,8.4730044917,8.7939439641,9.0204832947,9.5776240712,9.9333239408,10.400541486,10.67874327,10.882512558,11.44450999,11.8100951,12.251500015,12.929925206,13.838435978,14.380929657,14.528314521,14.462212263,14.125324502,13.92067415,13.702984962,13.423300463,13.023553186,12.854549195,12.41355369,12.167285272,11.837938962,11.584322437,11.470084619,11.260062225,10.96364813,10.488757815,10.634867108,10.74054245,11.02218652,11.119649219,12.410052543,13.662710649,13.892616662,13.757472192,10.595588969778126
2022,13.670498564,13.318993653,12.831464097,12.834524367,13.9937511,14.240899254,13.544187401,12.635198417,11.687353059,11.557542291,10.827635412,10.012350912,9.5459656149,8.8716294091,8.3540246182,8.017192874,7.7106963644,7.5715002159,7.630751491,7.6963903289,7.9117793337,8.3282660802,8.6004460313,9.0502815344,9.8881286974,10.870442725,11.404682587,11.927417855,11.147346238,11.410764495,11.408468458,11.10037571,10.799278366,10.27910564,9.7399627521,9.2558377606,8.7667237147,8.2354925207,7.9128260567,7.4747484587,7.0044387336,6.6586040578,6.4430996782,6.0502591076,5.8672148587,5.7780452857,5.7241332048,5.6003799136,5.5857995687,5.7379752811,5.7039150391,5.9312616612,6.3010029418,6.4352406251,6.7172956482,6.6428037184,7.150475594,7.4294818413,7.0751246502,7.3909933244,7.4950224225,7.8595350743,8.3513656884,8.9254279909,9.3705305136,10.0376749,10.766952922,11.608320386,12.416131023,13.513783653,14.927246396,15.597941624,15.815155675,15.710343205,15.46893247,15.178750041,14.621139589,14.260679609,13.77626878,13.283059048,12.900115798,12.660678567,12.407442043,12.042205556,11.646780225,11.137075165,11.038654455,10.709052215,10.818647245,10.992740947,11.134436376,11.26991954,12.549266241,13.529870076,13.762541624,13.597317366,10.213265350428129
