Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
66168,2015,6,22,10.4,172
66168,2015,6,23,10.0,173
66168,2015,6,24,10.0,174
66168,2015,6,25,6.3,175
66168,2015,6,26,10.2,176
66168,2015,6,27,10.6,177
66168,2015,6,28,10.4,178
66168,2015,6,29,9.9,179
66168,2015,6,30,8.3,180
66168,2015,7,1,10.1,181
66168,2015,7,2,10.4,182
66168,2015,7,3,9.9,183
66168,2015,7,4,10.8,184
66168,2015,7,5,10.7,185
66168,2015,7,6,10.9,186
66168,2015,7,7,7.3,187
66168,2015,7,8,9.1,188
66168,2015,7,9,10.8,189
66168,2015,7,10,4.8,190
66168,2015,7,11,10.8,191
66168,2015,7,12,9.0,192
66168,2015,7,13,8.6,193
66168,2015,7,14,11.3,194
66168,2015,7,15,11.3,195
66168,2015,7,16,5.2,196
66168,2015,7,17,7.8,197
66168,2015,7,18,8.9,198
66168,2015,7,19,9.7,199
66168,2015,7,20,10.0,200
66168,2015,7,21,11.5,201
66168,2015,7,22,7.6,202
66168,2015,7,23,8.4,203
66168,2015,7,24,7.8,204
66168,2015,7,25,12.1,205
66168,2015,7,26,11.9,206
66168,2015,7,27,12.4,207
66168,2015,7,28,11.8,208
66168,2015,7,29,12.4,209
66168,2015,7,30,12.2,210
66168,2015,7,31,12.5,211
66168,2015,8,1,9.3,212
66168,2015,8,2,10.1,213
66168,2015,8,3,13.1,214
66168,2015,8,4,11.7,215
66168,2015,8,5,7.6,216
66168,2015,8,6,11.9,217
66168,2015,8,7,12.8,218
66168,2015,8,8,12.0,219
66168,2015,8,9,13.5,220
66168,2015,8,10,13.8,221
66168,2015,8,11,13.4,222
66168,2015,8,12,10.3,223
66168,2015,8,13,14.4,224
66168,2015,8,14,14.3,225
66168,2015,8,15,10.9,226
66168,2015,8,16,13.9,227
66168,2015,8,17,13.7,228
66168,2015,8,18,13.6,229
66168,2015,8,19,9.8,230
66168,2015,8,20,15.1,231
66168,2015,8,21,15.1,232
66168,2015,8,22,14.7,233
66168,2015,8,23,4.7,234
66168,2015,8,24,5.5,235
66168,2015,8,25,10.3,236
66168,2015,8,26,9.8,237
66168,2015,8,27,11.2,238
66168,2015,8,28,14.0,239
66168,2015,8,29,16.3,240
66168,2015,8,30,15.3,241
66168,2015,8,31,16.6,242
66168,2015,9,1,17.7,243
66168,2015,9,2,15.7,244
66168,2015,9,3,15.4,245
66168,2015,9,4,11.8,246
66168,2015,9,5,15.3,247
66168,2015,9,6,9.8,248
66168,2015,9,7,16.0,249
66168,2015,9,8,18.5,250
66168,2015,9,9,18.7,251
66168,2015,9,10,13.5,252
66168,2015,9,11,19.1,253
66168,2015,9,12,19.4,254
66168,2015,9,13,18.9,255
66168,2015,9,14,19.5,256
66168,2015,9,15,19.3,257
66168,2015,9,16,19.9,258
66168,2015,9,17,15.8,259
66168,2015,9,18,18.9,260
66168,2015,9,19,15.6,261
66168,2015,9,20,13.2,262
66168,2015,9,21,18.4,263
66168,2015,9,22,18.7,264
66168,2015,9,23,19.4,265
66168,2015,9,24,17.4,266
66168,2015,9,25,11.0,267
66168,2015,9,26,14.3,268
66168,2015,9,27,14.0,269
66168,2015,9,28,22.5,270
66168,2015,9,29,22.1,271
66168,2015,9,30,14.9,272
66168,2015,10,1,20.9,273
66168,2015,10,2,21.7,274
66168,2015,10,3,23.8,275
66168,2015,10,4,15.6,276
66168,2015,10,5,23.8,277
66168,2015,10,6,24.2,278
66168,2015,10,7,9.0,279
66168,2015,10,8,8.8,280
66168,2015,10,9,22.9,281
66168,2015,10,10,20.6,282
66168,2015,10,11,13.0,283
66168,2015,10,12,23.4,284
66168,2015,10,13,8.7,285
66168,2015,10,14,18.5,286
66168,2015,10,15,25.5,287
66168,2015,10,16,25.4,288
66168,2015,10,17,22.1,289
66168,2015,10,18,12.8,290
66168,2015,10,19,22.3,291
66168,2015,10,20,17.4,292
66168,2015,10,21,8.7,293
66168,2015,10,22,6.2,294
66168,2015,10,23,14.4,295
66168,2015,10,24,25.3,296
66168,2015,10,25,23.9,297
66168,2015,10,26,12.3,298
66168,2015,10,27,10.7,299
66168,2015,10,28,21.8,300
66168,2015,10,29,26.5,301
66168,2015,10,30,24.2,302
66168,2015,10,31,16.0,303
66168,2015,11,1,23.8,304
66168,2015,11,2,24.4,305
66168,2015,11,3,4.3,306
66168,2015,11,4,3.7,307
66168,2015,11,5,4.7,308
66168,2015,11,6,19.0,309
66168,2015,11,7,19.4,310
66168,2015,11,8,17.3,311
66168,2015,11,9,28.8,312
66168,2015,11,10,29.2,313
66168,2015,11,11,10.5,314
66168,2015,11,12,15.4,315
66168,2015,11,13,17.1,316
66168,2015,11,14,5.9,317
66168,2015,11,15,14.0,318
66168,2015,11,16,27.3,319
66168,2015,11,17,30.6,320
66168,2015,11,18,30.0,321
66168,2015,11,19,28.7,322
66168,2015,11,20,30.7,323
66168,2015,11,21,12.6,324
66168,2015,11,22,7.7,325
66168,2015,11,23,30.1,326
66168,2015,11,24,29.1,327
66168,2015,11,25,32.3,328
66168,2015,11,26,27.4,329
66168,2015,11,27,23.1,330
66168,2015,11,28,8.0,331
66168,2015,11,29,19.3,332
66168,2015,11,30,31.3,333
66168,2015,12,1,27.5,334
66168,2015,12,2,21.8,335
66168,2015,12,3,19.6,336
66168,2015,12,4,23.0,337
66168,2015,12,5,32.0,338
66168,2015,12,6,31.2,339
66168,2015,12,7,24.7,340
66168,2015,12,8,10.9,341
66168,2015,12,9,24.7,342
66168,2015,12,10,23.2,343
66168,2015,12,11,29.0,344
66168,2015,12,12,26.8,345
66168,2015,12,13,17.5,346
66168,2015,12,14,32.6,347
66168,2015,12,15,19.8,348
66168,2015,12,16,8.6,349
66168,2015,12,17,23.5,350
66168,2015,12,18,32.1,351
66168,2015,12,19,31.9,352
66168,2015,12,20,31.8,353
66168,2015,12,21,8.8,354
66168,2015,12,22,2.9,355
66168,2015,12,23,17.4,356
66168,2015,12,24,29.1,357
66168,2015,12,25,19.3,358
66168,2015,12,26,19.1,359
66168,2015,12,27,23.4,360
66168,2015,12,28,17.9,361
66168,2015,12,29,31.2,362
66168,2015,12,30,33.2,363
66168,2015,12,31,30.4,364
66168,2016,1,1,32.3,365
66168,2016,1,2,20.3,366
66168,2016,1,3,11.4,367
66168,2016,1,4,5.1,368
66168,2016,1,5,4.8,369
66168,2016,1,6,2.9,370
66168,2016,1,7,20.7,371
66168,2016,1,8,29.2,372
66168,2016,1,9,24.3,373
66168,2016,1,10,30.6,374
66168,2016,1,11,27.7,375
66168,2016,1,12,19.1,376
66168,2016,1,13,30.5,377
66168,2016,1,14,13.6,378
66168,2016,1,15,13.8,379
