Year,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015.0,0.0,31.0,20.8,28.5,7.472830208333325
2015.0,0.2,21.1,21.0,24.6,6.593851979166669
2015.0,0.0,31.3,20.8,29.4,6.148917291666675
2015.0,0.0,27.1,21.6,28.9,6.817661562499996
2015.0,0.0,14.5,21.4,25.4,6.76621635416667
2015.0,3.0,30.7,21.4,27.4,6.388086354166674
2015.0,0.0,31.3,21.3,30.4,6.352718541666671
2015.0,0.0,31.7,21.4,29.6,6.710849062500003
2015.0,0.0,25.5,21.0,29.7,6.518293020833343
2015.0,0.0,12.2,20.6,27.3,6.357539479166672
2015.0,6.2,3.2,20.6,21.9,6.633505
2015.0,14.0,11.9,20.4,22.4,6.699235833333336
2015.0,3.0,25.7,19.4,27.5,6.523299687500003
2015.0,2.0,28.9,21.4,34.9,6.298419062500009
2015.0,0.0,30.3,21.1,26.7,6.3473584375000085
2015.0,0.0,28.3,21.6,28.0,6.0740767708333365
2015.0,0.0,32.0,20.6,32.7,6.779255624999999
2015.0,0.0,30.1,22.0,27.9,6.706203750000005
2015.0,20.8,3.2,20.3,22.0,6.5229428125000055
2015.0,19.0,20.7,18.4,26.2,6.560988645833338
2015.0,0.0,28.4,19.5,28.1,6.593136250000003
2015.0,0.0,28.3,21.3,28.5,6.997171875000006
2015.0,0.0,27.2,21.9,28.1,6.638683437500002
2015.0,0.0,29.1,21.6,30.5,6.473106666666669
2015.0,0.0,27.6,21.1,32.2,6.4254144791666725
2015.0,3.4,3.0,20.7,22.3,6.448815416666669
2015.0,8.4,3.2,19.3,21.5,6.425591562500007
2015.0,101.0,6.9,17.1,21.0,6.339319166666663
2015.0,13.0,28.2,15.2,21.4,7.145601041666676
2015.0,0.2,30.2,14.6,25.1,7.05736510416667
2015.0,0.0,28.9,16.7,24.9,6.897324479166675
2015.0,0.4,23.5,20.3,25.7,4.394531874999999
2015.0,2.6,23.9,18.5,23.2,6.384155000000004
2015.0,35.6,23.1,19.1,25.9,6.507755208333337
2015.0,0.2,11.6,16.9,23.4,8.66277864583333
2015.0,11.6,18.8,19.4,25.4,7.834351874999992
2015.0,0.0,27.4,20.2,26.0,7.442821562499994
2015.0,0.4,17.4,19.1,27.8,6.846775833333332
2015.0,0.0,28.7,19.1,31.8,6.422737187499998
2015.0,0.0,14.0,23.0,27.5,6.040134375
2015.0,0.0,19.5,22.7,30.0,6.404341354166682
2015.0,1.8,24.5,21.6,27.5,7.227054895833336
2015.0,0.0,25.7,22.9,30.8,6.704418229166669
2015.0,0.0,24.4,22.2,28.0,6.77068677083334
2015.0,0.0,21.2,21.6,30.1,6.841773333333339
2015.0,0.0,24.2,21.1,30.6,7.0123534375
2015.0,0.0,24.7,21.0,29.1,6.826410729166668
2015.0,0.0,26.5,20.6,29.3,6.936083333333337
2015.0,0.0,24.7,19.9,29.3,7.290461145833337
2015.0,0.0,14.5,20.3,28.9,7.585718229166665
2015.0,0.0,10.5,20.8,24.5,6.585994583333328
2015.0,8.0,12.7,19.8,24.5,6.782829895833344
2015.0,10.2,15.9,20.1,25.7,7.013961666666674
2015.0,3.0,23.4,20.6,26.5,6.401302187500001
2015.0,0.0,15.6,21.2,25.1,8.030655
2015.0,2.0,11.6,20.2,25.7,7.768620416666669
2015.0,13.2,12.9,19.7,26.0,7.275994479166655
2015.0,1.0,22.4,20.1,26.8,7.373875312500002
2015.0,0.0,20.4,19.8,28.9,5.976190625000002
2015.0,0.0,20.0,21.1,30.3,6.260907500000006
2015.0,9.2,9.8,19.6,23.0,6.098369479166664
2015.0,0.0,24.1,17.7,28.1,5.761670625000002
2015.0,0.0,17.2,22.0,27.6,5.753453958333332
2015.0,0.0,22.9,20.4,28.3,6.232510625000011
2015.0,0.0,24.5,16.5,27.6,6.718882812500007
2015.0,0.0,19.4,20.3,27.9,6.693165000000017
2015.0,0.0,18.4,20.1,25.5,6.386654479166675
2015.0,0.0,23.6,20.5,27.0,6.359685625000008
2015.0,0.0,17.4,21.7,27.2,6.178742604166665
2015.0,0.0,19.1,21.2,28.0,5.854197916666664
2015.0,3.2,18.8,19.8,25.4,5.94189625
2015.0,0.2,3.7,20.3,23.3,6.447742291666675
2015.0,10.2,22.7,16.4,24.5,5.957971249999994
2015.0,0.0,12.6,17.3,23.5,6.374333020833338
2015.0,16.6,19.9,18.8,23.6,7.877757291666676
2015.0,0.0,13.7,15.9,24.3,7.377805624999998
2015.0,0.0,15.1,20.0,28.0,8.702791562500005
2015.0,10.0,21.7,21.0,26.1,6.540982395833333
2015.0,0.0,17.4,19.4,30.0,6.267158958333343
2015.0,5.0,7.9,19.5,23.1,6.651008437500001
2015.0,2.0,7.2,19.1,23.0,6.391300416666669
2015.0,0.2,17.4,19.1,25.9,6.99824385416667
2015.0,0.0,9.7,20.5,26.9,6.735493958333337
