Year,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015.0,0.0,30.9,17.6,29.4,42.51374875
2015.0,0.0,20.1,20.7,27.1,32.84176052083334
2015.0,0.0,31.4,19.8,29.9,33.67074072916666
2015.0,0.0,24.9,21.5,33.2,41.37777958333334
2015.0,0.0,15.1,20.1,25.1,36.670676875
2015.0,0.0,27.4,19.0,28.2,45.06531906250001
2015.0,0.0,30.4,19.5,29.8,46.62064447916666
2015.0,0.0,31.8,16.8,29.0,50.962738854166645
2015.0,0.0,25.3,20.3,33.5,46.05330208333333
2015.0,1.0,15.0,21.5,28.9,33.53927927083334
2015.0,24.2,3.1,20.0,22.6,46.47945166666669
2015.0,7.6,13.7,19.9,23.8,46.5569334375
2015.0,2.6,20.3,18.4,28.0,45.72923791666667
2015.0,0.8,29.5,21.1,32.5,45.20816499999999
2015.0,0.0,29.1,21.0,27.3,34.206502500000006
2015.0,0.0,28.5,18.7,30.2,35.84904020833333
2015.0,0.0,32.2,15.4,34.2,33.53909531250002
2015.0,0.0,30.3,18.5,27.9,42.61491583333332
2015.0,0.0,5.6,19.8,22.0,43.0563040625
2015.0,1.8,21.0,17.8,25.4,42.39936260416666
2015.0,2.8,27.6,18.9,28.1,35.794509375
2015.0,0.0,28.9,19.3,28.5,32.53807593749999
2015.0,0.0,28.5,21.0,30.1,42.548082916666665
2015.0,0.0,26.4,21.5,30.6,41.84211864583334
2015.0,5.2,26.3,20.0,35.9,40.22546895833336
2015.0,0.0,3.3,19.6,20.4,40.92372291666666
2015.0,45.6,3.6,17.7,19.8,32.64107906249999
2015.0,60.8,4.7,16.4,20.9,33.076041562499995
2015.0,7.6,27.7,13.1,22.9,44.06191343749998
2015.0,0.0,27.7,10.3,26.5,44.770632291666686
2015.0,0.0,26.9,13.1,25.0,44.76879572916664
2015.0,0.0,20.3,16.8,25.4,42.93053427083334
2015.0,0.0,23.6,18.2,23.9,45.33311760416666
2015.0,0.0,22.8,15.4,23.7,46.86738302083332
2015.0,0.0,19.6,14.4,24.1,46.80380354166667
2015.0,5.0,11.6,17.9,22.8,45.67844510416666
2015.0,0.0,17.6,14.3,24.4,35.871938541666665
2015.0,0.0,21.5,16.1,26.9,33.56617979166669
2015.0,0.0,27.4,15.6,33.2,34.377273437499994
2015.0,0.0,11.1,21.7,25.7,44.51003541666668
2015.0,0.0,23.0,19.5,28.1,46.45611395833334
2015.0,4.6,22.9,19.0,28.8,45.14328708333333
2015.0,0.0,24.0,17.6,29.1,33.31367885416666
2015.0,41.4,16.7,19.0,26.4,34.72823302083335
2015.0,1.2,16.3,17.8,27.4,44.66862083333334
2015.0,2.6,22.1,18.0,29.0,46.0789965625
2015.0,0.0,23.8,18.6,28.1,44.38160489583334
2015.0,0.0,26.8,17.5,27.9,46.24394000000001
2015.0,0.0,24.4,17.6,27.6,35.04867343750001
2015.0,0.8,17.7,19.3,27.6,36.93898416666666
2015.0,1.4,15.2,18.6,27.3,46.48990197916667
2015.0,3.8,10.2,20.1,25.5,47.15676104166665
2015.0,4.8,19.4,18.4,27.6,46.904077395833326
2015.0,0.0,17.8,18.7,27.4,46.852486979166684
2015.0,0.0,18.9,19.7,24.3,46.15184020833333
2015.0,0.0,10.2,18.9,22.5,35.38818854166665
2015.0,5.4,15.4,18.9,26.6,36.35659614583332
2015.0,25.6,18.7,18.4,26.3,36.10936104166666
2015.0,0.4,21.2,17.1,27.7,46.54730531249999
2015.0,0.0,17.6,18.2,35.9,47.581471562500006
2015.0,10.4,10.5,15.9,23.2,47.48137979166666
2015.0,0.0,20.6,12.9,27.0,47.175108020833335
2015.0,0.0,17.4,19.6,27.6,34.931323854166685
2015.0,0.0,23.4,15.3,26.6,35.91626125
2015.0,0.0,24.1,11.9,29.3,45.63412125000002
2015.0,0.0,15.1,15.3,25.0,46.98763875000002
2015.0,0.0,20.7,17.4,25.4,35.93878687500002
2015.0,0.0,24.0,16.7,31.9,36.611095312500005
2015.0,0.0,9.8,19.3,24.3,46.56256447916667
2015.0,0.0,17.3,18.5,28.9,47.596004791666665
2015.0,1.8,18.7,17.5,26.6,47.72824947916666
2015.0,0.0,3.7,18.6,21.2,47.35967
2015.0,0.4,19.9,11.3,24.4,46.75312135416667
2015.0,0.0,14.2,14.3,22.8,46.64994135416666
2015.0,0.6,13.7,13.8,22.5,46.90407708333334
2015.0,0.0,12.7,9.6,22.5,46.60216479166667
2015.0,0.0,16.3,15.2,28.2,35.93515416666668
2015.0,0.0,21.9,14.7,27.2,35.779293124999974
2015.0,0.0,16.4,15.5,28.7,47.722436875
2015.0,2.0,8.1,17.1,22.0,46.429229374999984
2015.0,3.4,6.9,16.7,24.2,34.98236927083333
2015.0,1.2,17.6,14.5,26.7,36.54715250000002
2015.0,0.0,5.4,16.4,25.6,44.61866520833334
2015.0,25.8,15.4,12.1,21.8,45.82631270833334
2015.0,0.0,20.4,13.3,26.9,46.75675416666667
2015.0,0.0,21.2,12.0,25.3,45.47517260416665
2015.0,0.0,18.6,6.9,21.3,35.12496906249998
2015.0,0.0,16.5,10.6,24.7,36.929174583333335
2015.0,0.0,10.5,14.9,24.4,46.20506583333332
2015.0,4.2,6.3,15.8,21.8,45.45955010416666
2015.0,90.4,14.7,13.8,23.7,47.18382697916667
2015.0,0.0,13.9,13.7,28.0,47.591099270833325
2015.0,2.2,3.0,15.9,17.7,46.55239166666666
2015.0,19.6,3.4,16.0,16.6,45.33130072916666
2015.0,13.8,17.1,14.0,22.8,36.65669104166667
2015.0,0.0,14.7,12.6,25.4,43.428637916666666
2015.0,1.2,14.4,10.8,22.4,48.43053031250003
2015.0,1.2,12.0,12.7,21.0,46.537314479166696
2015.0,0.0,13.3,12.0,20.0,35.067202083333335
2015.0,0.0,12.7,13.1,20.0,37.59530666666666
2015.0,4.6,11.3,13.9,21.0,45.98253791666668
2015.0,0.0,12.8,10.8,21.5,48.32462604166667
2015.0,0.0,13.9,11.2,19.6,47.81344635416665
2015.0,0.0,16.2,9.6,22.3,48.23416114583333
2015.0,0.0,15.6,10.5,25.7,47.284464583333325
2015.0,2.4,14.7,12.4,30.2,34.73095739583333
2015.0,2.2,3.9,18.1,22.8,36.29483270833334
2015.0,0.6,11.8,17.2,26.9,46.842313958333335
2015.0,3.2,14.6,14.1,21.7,47.128240312499976
2015.0,6.4,2.9,11.8,15.7,46.78854458333334
2015.0,136.2,4.2,13.1,16.3,46.95802885416668
2015.0,91.6,3.7,11.9,17.3,45.96818645833334
2015.0,43.4,12.4,10.9,20.9,47.61174875
2015.0,0.0,13.4,11.2,24.4,47.88091531250001
2015.0,0.0,13.7,9.0,24.0,47.17623614583332
2015.0,23.4,4.2,10.2,17.2,46.36322885416666
2015.0,0.0,13.9,8.4,18.3,35.24231833333333
2015.0,0.0,15.0,7.5,18.3,37.4656040625
2015.0,0.0,8.3,7.7,17.9,44.948370833333335
2015.0,7.8,8.0,12.4,18.4,48.11989968750001
2015.0,18.8,8.5,11.7,19.5,48.04887229166666
2015.0,11.6,8.0,12.6,21.9,47.75368145833331
2015.0,40.8,5.3,16.8,20.6,47.182192291666674
2015.0,0.4,7.2,16.4,20.9,47.71662406250001
2015.0,0.0,13.5,11.5,26.3,47.26284770833334
2015.0,0.0,14.0,10.2,19.4,35.85322697916666
2015.0,0.0,13.8,7.5,18.8,48.38784197916666
2015.0,0.0,13.7,6.3,19.7,47.73188291666667
2015.0,0.0,13.4,6.7,20.0,35.016755624999995
2015.0,0.0,11.4,4.1,20.2,45.06201406250002
2015.0,0.0,12.7,13.1,20.4,46.47431072916666
2015.0,0.0,13.2,5.8,21.2,46.61972604166667
2015.0,0.0,12.3,11.4,15.9,47.31357270833331
2015.0,0.8,12.9,1.5,17.1,45.27187531250001
2015.0,0.0,11.6,9.1,18.5,33.54717343749999
2015.0,1.8,11.8,11.6,18.6,34.121860104166664
2015.0,0.0,9.5,6.9,18.5,48.76259052083333
2015.0,0.0,7.0,8.0,18.9,35.35930489583333
2015.0,0.6,7.1,11.1,20.8,36.43216427083335
2015.0,1.2,10.8,12.0,23.7,46.242123333333325
2015.0,0.0,10.4,10.5,20.0,46.727144375
