year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2022,Rothbury 132_11kV,01MAY2021,MW,4.3636253137,4.310996955,4.315330693,4.241530215,3.8642167283,3.7929373297,3.7070453955,3.6369098619,3.5028680067,3.4363236754,3.4096029955,3.4096029955,3.5164821727,3.476305684,3.5033653163,3.4631211281,3.4096029955,3.4603282844,3.4096029955,3.4096029955,3.4761192924,3.4525041358,3.4247403637,3.7685132258,3.7336243874,4.0033655436,4.319550967,4.4991344915,4.5716251895,4.1710844832,4.2140958105,4.0725725476,3.4452223414,2.9706659733,3.004273805,2.9294471501,2.9095280032,2.8357497444,3.4315036143,2.6425831192,3.4174525646,3.9913839146,4.7128367199,4.6408130239,4.3537728302,4.2478194171,4.4185324428,4.1477591997,4.2864805266,4.1884920787,3.976542822,3.9352194376,4.2596455115,4.2241245516,3.8027604338,3.6493470897,3.1234290872,3.2061925401,2.9902531765,3.9404092322,2.7829595053,2.9955022792,2.835140562,2.9095280032,3.2322477602,4.4897528552,5.0270128453,5.2490626153,5.5462873121,5.4895753665,5.5783428651,5.4867005598,5.4905346962,5.4735264789,5.5295283557,5.4181416455,5.1825966669,5.3725183729,5.3628674348,5.3879345709,5.1855764136,5.1750632059,5.2226961174,4.9320537349,4.9552898005,4.8168614343,4.768168515,4.8595640599,4.613893337,4.6042438953,4.6264569852,4.318830461,4.318830461,4.3416924931,4.1998670068,3.952351935
2022,Rothbury 132_11kV,02MAY2021,MW,4.0526028439,4.1104759297,3.9326467027,3.8882450719,3.9473077493,3.4977084061,3.4175837017,3.3641417359,3.3641417359,3.4338486635,3.6508103019,3.4278553581,3.3641417359,3.3641417359,3.446728382,3.3797463523,3.4825673442,3.3853732012,3.4111783458,3.555539175,3.4591466675,3.3992457392,3.5684860626,3.5914486023,3.7649905756,4.1006235409,4.1455126313,3.7203747838,3.6026244285,3.1466351861,3.5756901181,3.2263873724,2.7500275327,2.6708679165,2.4549142704,2.4650188183,3.131806084,3.4611376294,2.6867766127,2.6230660402,3.0805784659,2.5810021469,3.417221223,2.804469232,3.3508681704,3.3738983528,3.2971136955,3.5624684543,2.6041090832,3.3939858583,2.9882965948,4.1733182278,3.365845022,2.7241024838,2.2340588276,3.45793838,2.5311376691,2.6064784542,2.6457702645,2.6463723247,2.5971831188,2.978823278,3.0736397722,2.8913229963,3.2899803325,3.9715574709,4.589541422,5.1719613764,5.3056640329,5.0003354106,4.816547694,4.8694597317,4.8848226451,4.9306090672,4.8259731626,4.725407983,4.9078809567,4.8262615961,4.6610217977,4.6512327896,4.6898395918,4.5006760678,4.2909933256,4.1824171512,4.046062335,4.0749303071,4.0684886767,3.7816693495,3.7960146858,3.8472900573,3.7460114562,3.8187554687,3.8615511385,3.5459870585,3.6469991992,3.5459870585
2022,Rothbury 132_11kV,03MAY2021,MW,3.6787378107,3.725058385,3.6189631703,3.4964417386,3.3186801922,3.3186801922,3.3186801922,3.3186801922,3.3186801922,3.2322050833,3.3186801922,3.3186801922,3.3186801922,3.2544910062,3.3441774496,3.3186801922,3.3186801922,3.3459817736,3.3186801922,3.3186801922,3.5318697868,3.5459870585,3.4757585753,3.5432603801,3.6015714105,3.8523815038,4.6554947176,4.660699988,4.7843525177,4.2889930252,4.0454304219,3.6869035826,3.8546027465,3.0890399829,2.68368272,2.6822211368,2.5909612752,2.4549142704,2.9113620286,3.6825348961,3.9071797339,4.1504869579,4.2463160284,3.9002817471,4.0407445098,4.0722924298,3.9237322388,3.9087501781,4.0965680455,4.144463629,3.9069979073,4.2948571635,4.3097207595,4.0437348453,3.723510501,3.4116674723,3.24083888,2.8427161506,2.731404016,2.5678361733,2.6822211368,2.9493605197,3.3346137216,4.196098259,4.0015501763,3.9424286075,4.8768374307,5.0260329064,5.0916735794,4.5330076661,4.5006760678,4.5291222908,4.5006760678,4.5093319132,4.5410823826,4.6195782817,4.5006760678,4.5006760678,4.2928169707,4.5393222697,4.282937021,4.182446398,4.2031454727,4.222098054,4.3389807601,4.0147388995,3.7610612922,3.6823711215,3.6823711215,3.7968362865,3.8813429179,3.6823711215,4.0714012543,3.9871525025,3.6947136381,3.7806654298
2022,Rothbury 132_11kV,04MAY2021,MW,3.7861382214,3.6823711215,3.6823711215,3.5596039521,3.6823711215,3.6701879849,3.3560453495,3.4156777715,3.395000935,3.2519620279,3.3467189109,3.3446887006,3.1822961292,3.2701823022,3.2651166551,3.1987768809,3.4565580212,3.4754899176,3.4096029955,3.4096029955,3.4096029955,3.4268101253,3.7586635079,3.8245792032,3.8642167283,4.2989662844,4.8166561193,4.8189054534,4.8645324955,4.6097313672,4.1887252009,3.9563772933,3.6599327705,4.236192652,4.1960065217,4.021849797,3.6796381732,3.7615526918,3.9884804103,3.6187479296,3.3225251257,3.7813960698,4.0232089027,4.0601652296,3.4706160985,3.0158390647,3.092907022,2.6302004261,2.7846361776,2.9331794531,3.486542354,3.8430259131,3.7432887177,3.7854052704,4.1160075181,4.6038896754,4.7158878032,4.5499181414,4.5158226797,4.0127492446,4.2311717085,4.3072687435,4.4847047296,4.545971185,4.7395363171,4.7957240551,5.0715149646,5.2732649623,5.2615209447,4.9901275138,5.118741281,5.1805859293,5.1398606082,5.3023681022,5.1899827951,4.9138391053,4.8159318818,4.7452425907,4.9675908904,4.8852914087,4.7825802818,4.5500847574,4.58011476,4.5006760678,4.2984942249,4.2114216589,4.2717767274,4.4281867526,4.09518888,4.007962162,3.9887065049,3.8366867034,4.2056938858,4.259519394,4.062971958,4.046062335
2022,Rothbury 132_11kV,05MAY2021,MW,4.046062335,4.0169859984,3.8187554687,3.783668646,3.5795743378,3.5121121982,3.4060000491,3.3641417359,3.3964354687,3.3641417359,3.5219997817,3.2256850889,3.2353191116,3.1368348695,3.3288485565,3.3641417359,3.3479625446,3.3641417359,3.4594118589,3.519700459,3.522186931,3.5914486023,3.5416514831,3.8260555423,3.8447611547,3.9388893069,4.7802234127,4.9780349022,4.7910793045,4.5205568567,3.9210796814,2.8881134991,2.6209655732,2.4958949139,2.5326130233,2.8915452266,2.7898211987,2.6902893561,2.5657612215,2.8384240097,3.0498722064,2.9647887081,3.4560280173,4.4385336664,4.1844948117,3.0472692586,2.6014097574,2.3437386715,2.8473489297,2.5895203012,2.6944460979,2.7479147154,2.8420080897,2.9835917404,3.3601207343,2.8396539482,2.4549142704,2.68694768,3.2218035779,3.3148261285,3.0847993271,2.7538421776,2.5859346301,3.294235214,3.7258366079,4.4737100481,5.1169171055,5.172466869,5.1825966669,5.0244087989,5.1204242042,5.0716992158,4.9710870216,4.8950240636,4.7669352048,4.8547681312,4.937279785,4.8368427118,4.7988764225,4.8028078084,4.8449411629,4.9847444894,4.4382093753,4.3834882591,4.4400429651,4.3336830705,4.3694796021,4.5795350706,3.8956369397,3.5459870585,3.5459870585,3.1377838378,3.4889688927,3.4734079761,3.3259522503,3.3186801922
2022,Rothbury 132_11kV,06MAY2021,MW,3.3257010383,3.7088703098,3.6192588586,3.4550642552,3.4550642552,3.4550642552,3.2979692028,3.1305182959,3.0004505224,3.0885859753,3.1446706676,3.0004505224,3.0004505224,3.0004505224,3.0496955511,3.0504994408,3.0484908247,2.8996659349,3.0004505224,3.0004505224,3.2068173688,3.3545221283,3.2277573888,3.2277573888,3.451299542,3.6823711215,4.2489945747,4.0309656169,4.1169899005,4.2430853728,3.9636939035,3.7565801647,4.2876547939,3.1551561439,2.9052069754,2.7384645272,2.6684835243,3.4092692901,4.0075875982,3.9753403497,3.3831378655,2.5816263126,2.3228344145,3.1079194851,3.5523385806,4.0572041031,3.6360605677,2.811366158,3.8261600467,2.8509013761,3.3928606894,3.1559358065,3.111875136,3.4474700085,3.5138903819,3.1034615997,3.1766809676,3.9597855514,3.4895648156,3.778384178,2.6074933226,3.3884643283,4.6646096661,4.0144007616,4.1709245918,4.3264792802,4.8575377896,4.9552898005,5.0772581189,4.6387691943,4.4976801064,4.7472020328,4.8150967753,4.6190902349,4.7575604067,4.6892717034,4.4370451285,4.3249995315,4.269555693,4.2266376184,4.26423192,4.1349081977,4.0637050795,3.9551395317,3.9551395317,3.9733715692,3.9434877817,3.9245475696,3.7245377386,3.5209518402,3.5005257989,3.7106818508,3.6551802196,3.7262765035,3.5093310418,3.3353602163
2022,Rothbury 132_11kV,07MAY2021,MW,3.6298786923,3.7705740846,3.5441600228,3.379361787,3.3980122964,3.3884075774,3.4631314327,3.0695637434,2.9578042689,3.0913733258,3.0673520476,3.0492414867,3.0958631478,2.9494967144,3.0284704504,2.7511745042,2.748689775,3.0568527434,3.0913733258,2.9329682282,3.0509508343,3.0913733258,3.3063460102,3.2845482098,3.6826304218,3.8030842135,4.5377217453,4.5006760678,4.2998832972,3.4794912193,2.5932025778,2.4232742533,2.9164336805,2.5610464604,2.8855330168,2.5804027198,2.6461212263,2.6108827331,3.2913144344,3.6902352382,3.1100242899,2.4483934047,2.8892906645,3.1560936711,3.0382538327,3.6992437124,2.1958570673,2.5582858374,2.7351485367,3.7465040112,3.5736670491,2.9405332848,3.0722009577,3.7349473891,3.1123439754,2.6367595931,2.7584082801,3.4825010842,3.8273272485,3.2915531255,4.4369332367,4.6952003401,4.6567904994,4.5212430203,4.6626524404,4.8330356059,5.2372003413,5.2156385233,5.3483737239,5.1393948564,5.1261633238,5.3250835972,5.0527843674,5.2648846696,5.2174128997,5.0755486576,5.0525588411,4.8573270004,5.0452092524,4.9684047816,4.9305016268,4.6506848475,4.6908744631,4.841121271,4.6287176657,4.5461373274,4.3743670975,4.5828783569,4.4250505619,4.224635007,4.31815786,3.8642167283,4.2968408705,4.2243278776,3.9786202362,3.8584243053
2022,Rothbury 132_11kV,08MAY2021,MW,3.8187554687,3.9923027457,3.7083500043,3.4192411855,3.4679876355,3.3237445134,3.1959285933,3.2565717922,3.0615465545,2.9307561914,3.1368348695,3.1368348695,3.0612995477,2.803993725,2.8567352258,2.7289824591,3.0446435044,2.9229174005,3.0856140517,2.9102735697,2.9404927674,2.7875074042,2.7536669619,3.0886586946,3.1368348695,3.2081023914,3.8927580035,4.1369729585,4.2269526278,4.1110094758,3.1763836313,2.4094527267,2.5090204269,2.5434778558,2.3928168948,2.3879247964,2.4177800001,2.5152610422,2.8149427558,3.1189141288,3.2655157112,3.2388611587,3.3249454134,3.7458407298,2.5457462647,2.4173408243,3.5691348722,3.3896614589,2.7900104127,2.5327401636,2.645509392,2.8589565064,3.7547418583,3.8936130562,3.4183715663,2.848936725,2.6722272116,2.3179924562,2.3485689235,2.5170276901,3.0882380822,3.6139827821,3.1024325625,3.47658118,3.889881151,4.2994934659,4.9166249025,5.1184850115,5.1075608708,5.0128054084,5.1175017009,5.1070920504,5.244227552,5.3119142329,5.0916735794,4.9853363965,5.0062718514,4.864366713,4.864366713,4.7952003401,4.9418480468,4.7633410097,4.5023826119,4.4094825987,4.4289155552,4.4325044844,4.3006157367,4.2928862993,4.3143046677,4.1159776651,4.1096749382,4.1363942542,3.9417980771,3.860789187,3.6563441065,3.6369098619
2022,Rothbury 132_11kV,09MAY2021,MW,3.6745008486,3.6912124683,3.211786922,3.2151146945,3.292679128,3.1969940374,3.2609033897,3.4096029955,3.2491968398,3.1047612456,3.1178147213,3.0390483459,2.9105559985,2.909246048,2.8250398026,2.7688877517,3.0443870265,3.1822961292,3.1822961292,3.215692054,3.296731498,2.9110316381,2.8995161018,2.8608411265,3.1855983865,3.443898563,3.5656282092,3.8082401394,4.166789198,3.8087267087,3.857211017,3.3385210508,3.5203330162,3.7854162569,3.3831655211,2.9221786342,3.0438565112,2.7635525375,2.6822211368,2.6822211368,2.7131551578,2.7583036621,3.5733972548,4.4436831709,4.6186089316,4.3381698997,3.6616016385,4.2928131065,4.4964075668,4.0058542697,3.1230943778,3.0991973418,2.6765684507,3.1784853864,3.7868846593,3.8659808758,3.6515660214,2.4922171078,2.3650650942,2.7466206574,2.9782360497,2.8424833315,2.8801004774,3.5044281464,4.4011410997,4.6370601308,4.8376720787,4.9030131612,4.9211305603,4.225660805,4.191076823,4.2404708513,4.4352622281,4.4107737017,4.5671007221,4.3097080114,4.2721862207,4.0854766069,3.9800873126,4.0736407384,4.2297121711,3.932402613,3.9096779879,3.9482896013,3.7329049801,3.8272842875,3.7275880073,3.4550642552,3.4550642552,3.5218025551,3.5826189239,3.5525014839,3.4096029955,3.2989452206,3.1822961292,3.1822961292
2022,Rothbury 132_11kV,10MAY2021,MW,3.1822961292,3.2118679948,3.2835881035,3.0669156563,3.0751987375,3.1822961292,3.1223891583,3.1168956438,3.1815348974,2.9549892628,2.876393254,2.8295747261,2.8013368676,2.6822211368,3.0181279501,2.8007012987,2.6907105937,2.8170686054,2.988343401,3.1368348695,3.0375351073,3.0519860087,3.1368348695,3.1368348695,3.2394182121,3.7355231385,4.5004530608,4.3481243682,4.1014272222,3.7186871629,2.8255931811,2.5437654937,2.4104287824,2.2276072525,2.2276072525,2.4097496273,2.61805256,2.7006275187,2.8398233866,3.7273946639,3.9330563476,4.1879184888,4.0926783135,3.6462951162,3.7131655192,3.9274368293,4.0707240124,4.3415517902,4.2472007447,4.0535980691,3.9576551746,3.7408853264,3.1834806442,3.9528580716,3.3079210194,3.5553844169,3.682669708,3.2596535997,2.5301327834,2.4007807614,2.3723680661,2.5453132073,2.6916426276,3.3659920517,4.0928017601,4.1940597521,3.9711066457,4.5645659853,4.4372894455,3.9551395317,4.0139907947,4.160049341,3.9631670062,4.1171083084,3.9486193668,3.7980571138,3.9642272602,3.7776149337,3.6369098619,3.7815512825,3.6369098619,3.5904081809,3.6700398377,3.7020214023,3.5795459434,3.4096029955,3.4096029955,3.5139275087,3.4181833183,3.2655997958,3.1822961292,3.1822961292,3.3755529384,3.3979951916,3.2139094567,3.1999459959
