Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),index,Quality_Y
66052,2016,10,25,0.0,,663,True
66052,2016,10,26,0.0,,664,True
66052,2016,10,27,0.0,,665,True
66052,2016,10,28,2.0,1.0,666,True
66052,2016,10,29,4.4,1.0,667,True
66052,2016,10,30,0.0,,668,True
66052,2016,10,31,1.4,1.0,669,True
66052,2016,11,1,0.0,,670,True
66052,2016,11,2,0.0,,671,True
66052,2016,11,3,0.0,,672,True
66052,2016,11,4,0.0,,673,True
66052,2016,11,5,0.0,,674,True
66052,2016,11,6,0.0,,675,True
66052,2016,11,7,0.0,,676,True
66052,2016,11,8,0.0,,677,True
66052,2016,11,9,3.4,1.0,678,True
66052,2016,11,10,11.4,1.0,679,True
66052,2016,11,11,0.0,,680,True
66052,2016,11,12,10.6,1.0,681,True
66052,2016,11,13,0.0,,682,True
66052,2016,11,14,0.0,,683,True
66052,2016,11,15,0.6,1.0,684,True
66052,2016,11,16,0.0,,685,True
66052,2016,11,17,0.0,,686,True
66052,2016,11,18,0.0,,687,True
66052,2016,11,19,0.0,,688,True
66052,2016,11,20,0.0,,689,True
66052,2016,11,21,0.0,,690,True
66052,2016,11,22,0.0,,691,True
66052,2016,11,23,0.0,,692,True
66052,2016,11,24,2.8,1.0,693,True
66052,2016,11,25,0.0,,694,True
66052,2016,11,26,0.0,,695,True
66052,2016,11,27,0.0,,696,True
66052,2016,11,28,0.0,,697,True
66052,2016,11,29,0.0,,698,True
66052,2016,11,30,0.0,,699,True
66052,2016,12,1,0.0,,700,True
66052,2016,12,2,0.4,1.0,701,True
66052,2016,12,3,0.0,,702,True
66052,2016,12,4,0.0,,703,True
66052,2016,12,5,1.4,1.0,704,True
66052,2016,12,6,3.2,1.0,705,True
66052,2016,12,7,5.8,1.0,706,True
66052,2016,12,8,0.0,,707,True
66052,2016,12,9,1.2,1.0,708,True
66052,2016,12,10,0.0,,709,True
66052,2016,12,11,0.0,,710,True
66052,2016,12,12,0.0,,711,True
66052,2016,12,13,0.0,,712,True
66052,2016,12,14,0.0,,713,True
66052,2016,12,15,7.2,1.0,714,True
66052,2016,12,16,32.2,1.0,715,True
66052,2016,12,17,8.8,1.0,716,True
66052,2016,12,18,0.6,1.0,717,True
66052,2016,12,19,0.2,1.0,718,True
66052,2016,12,20,0.0,,719,True
66052,2016,12,21,0.0,,720,True
66052,2016,12,22,0.0,,721,True
66052,2016,12,23,0.0,,722,True
66052,2016,12,24,0.0,,723,True
66052,2016,12,25,0.4,1.0,724,True
66052,2016,12,26,0.0,,725,True
66052,2016,12,27,0.0,,726,True
66052,2016,12,28,0.0,,727,True
66052,2016,12,29,0.0,,728,True
66052,2016,12,30,0.0,,729,True
66052,2016,12,31,0.0,,730,True
66052,2017,1,1,0.0,,731,True
66052,2017,1,2,1.0,1.0,732,True
66052,2017,1,3,2.6,1.0,733,True
66052,2017,1,4,0.6,1.0,734,True
66052,2017,1,5,10.4,1.0,735,True
66052,2017,1,6,19.6,1.0,736,True
66052,2017,1,7,3.6,1.0,737,True
66052,2017,1,8,0.0,,738,True
66052,2017,1,9,0.0,,739,True
66052,2017,1,10,0.4,1.0,740,True
66052,2017,1,11,0.0,,741,True
66052,2017,1,12,0.0,,742,True
66052,2017,1,13,0.0,,743,True
66052,2017,1,14,0.0,,744,True
66052,2017,1,15,0.0,,745,True
66052,2017,1,16,0.0,,746,True
66052,2017,1,17,0.0,,747,True
66052,2017,1,18,0.0,,748,True
66052,2017,1,19,0.1,1.0,749,True
66052,2017,1,20,0.4,1.0,750,True
66052,2017,1,21,7.0,1.0,751,True
66052,2017,1,22,0.0,,752,True
66052,2017,1,23,0.0,,753,True
66052,2017,1,24,0.0,,754,True
66052,2017,1,25,12.4,1.0,755,True
66052,2017,1,26,0.0,1.0,756,True
66052,2017,1,27,0.3,1.0,757,True
66052,2017,1,28,0.0,,758,True
66052,2017,1,29,0.0,,759,True
66052,2017,1,30,0.0,,760,True
66052,2017,1,31,4.8,1.0,761,True
66052,2017,2,1,1.6,1.0,762,True
66052,2017,2,2,1.1,1.0,763,True
66052,2017,2,3,0.0,1.0,764,True
66052,2017,2,4,0.0,,765,True
66052,2017,2,5,0.0,,766,True
66052,2017,2,6,0.0,,767,True
66052,2017,2,7,11.4,1.0,768,True
66052,2017,2,8,73.4,1.0,769,True
66052,2017,2,9,3.8,1.0,770,True
66052,2017,2,10,0.0,,771,True
66052,2017,2,11,0.0,,772,True
66052,2017,2,12,0.0,,773,True
66052,2017,2,13,0.0,,774,True
66052,2017,2,14,0.0,,775,True
66052,2017,2,15,20.1,1.0,776,True
66052,2017,2,16,0.0,,777,True
66052,2017,2,17,0.0,,778,True
66052,2017,2,18,17.0,1.0,779,True
66052,2017,2,19,3.4,1.0,780,True
66052,2017,2,20,0.8,1.0,781,True
66052,2017,2,21,0.0,,782,True
66052,2017,2,22,0.0,,783,True
66052,2017,2,23,0.0,,784,True
66052,2017,2,24,0.0,,785,True
66052,2017,2,25,16.0,1.0,786,True
66052,2017,2,26,24.6,1.0,787,True
66052,2017,2,27,8.2,1.0,788,True
66052,2017,2,28,3.6,1.0,789,True
66052,2017,3,1,23.2,1.0,790,True
66052,2017,3,2,8.0,1.0,791,True
66052,2017,3,3,14.2,1.0,792,True
66052,2017,3,4,32.6,1.0,793,True
66052,2017,3,5,2.8,1.0,794,True
66052,2017,3,6,3.4,1.0,795,True
66052,2017,3,7,0.2,1.0,796,True
66052,2017,3,8,3.6,1.0,797,True
66052,2017,3,9,0.8,1.0,798,True
66052,2017,3,10,0.5,1.0,799,True
66052,2017,3,11,0.0,,800,True
66052,2017,3,12,0.0,,801,True
66052,2017,3,13,0.0,,802,True
66052,2017,3,14,0.2,1.0,803,True
66052,2017,3,15,29.6,1.0,804,True
66052,2017,3,16,10.0,1.0,805,True
66052,2017,3,17,18.0,1.0,806,True
66052,2017,3,18,22.6,1.0,807,True
66052,2017,3,19,3.0,1.0,808,True
66052,2017,3,20,0.1,1.0,809,True
66052,2017,3,21,0.0,,810,True
66052,2017,3,22,13.0,1.0,811,True
66052,2017,3,23,4.6,1.0,812,True
66052,2017,3,24,17.6,1.0,813,True
66052,2017,3,25,1.6,1.0,814,True
66052,2017,3,26,0.4,1.0,815,True
66052,2017,3,27,0.0,,816,True
66052,2017,3,28,0.1,1.0,817,True
66052,2017,3,29,0.0,,818,True
66052,2017,3,30,1.0,1.0,819,True
66052,2017,3,31,34.6,1.0,820,True
66052,2017,4,1,0.0,,821,True
66052,2017,4,2,0.0,,822,True
66052,2017,4,3,32.8,1.0,823,True
66052,2017,4,4,11.4,1.0,824,True
66052,2017,4,5,0.8,1.0,825,True
66052,2017,4,6,0.0,,826,True
66052,2017,4,7,0.0,,827,True
66052,2017,4,8,0.0,,828,True
66052,2017,4,9,0.0,,829,True
66052,2017,4,10,8.4,1.0,830,True
66052,2017,4,11,0.0,,831,True
66052,2017,4,12,4.4,1.0,832,True
66052,2017,4,13,25.6,1.0,833,True
66052,2017,4,14,0.6,1.0,834,True
66052,2017,4,15,0.0,,835,True
66052,2017,4,16,0.0,,836,True
66052,2017,4,17,0.0,,837,True
66052,2017,4,18,0.0,,838,True
66052,2017,4,19,0.0,,839,True
66052,2017,4,20,8.6,1.0,840,True
66052,2017,4,21,0.0,,841,True
66052,2017,4,22,0.4,1.0,842,True
66052,2017,4,23,0.0,,843,True
66052,2017,4,24,0.0,,844,True
66052,2017,4,25,0.0,,845,True
66052,2017,4,26,2.2,1.0,846,True
66052,2017,4,27,0.2,1.0,847,True
66052,2017,4,28,0.0,,848,True
66052,2017,4,29,0.0,,849,True
66052,2017,4,30,0.0,,850,True
66052,2017,5,1,0.0,,851,True
66052,2017,5,2,0.0,,852,True
66052,2017,5,3,8.0,1.0,853,True
66052,2017,5,4,1.2,1.0,854,True
66052,2017,5,5,0.6,1.0,855,True
66052,2017,5,6,0.0,,856,True
66052,2017,5,7,1.2,1.0,857,True
66052,2017,5,8,0.0,,858,True
66052,2017,5,9,0.4,1.0,859,True
66052,2017,5,10,0.0,,860,True
66052,2017,5,11,0.0,,861,True
66052,2017,5,12,0.2,1.0,862,True
66052,2017,5,13,4.0,1.0,863,True
66052,2017,5,14,0.0,,864,True
66052,2017,5,15,11.2,1.0,865,True
66052,2017,5,16,0.1,1.0,866,True
66052,2017,5,17,0.0,,867,True
66052,2017,5,18,0.0,,868,True
66052,2017,5,19,1.4,1.0,869,True
66052,2017,5,20,24.8,1.0,870,True
66052,2017,5,21,1.4,1.0,871,True
66052,2017,5,22,0.2,1.0,872,True
66052,2017,5,23,0.0,,873,True
66052,2017,5,24,1.8,1.0,874,True
66052,2017,5,25,0.0,,875,True
66052,2017,5,26,0.0,,876,True
66052,2017,5,27,0.0,,877,True
66052,2017,5,28,0.0,,878,True
66052,2017,5,29,0.0,,879,True
66052,2017,5,30,0.0,,880,True
66052,2017,5,31,0.0,,881,True
66052,2017,6,1,0.6,1.0,882,True
66052,2017,6,2,0.0,,883,True
66052,2017,6,3,0.0,,884,True
66052,2017,6,4,1.6,1.0,885,True
66052,2017,6,5,0.1,1.0,886,True
66052,2017,6,6,0.0,,887,True
66052,2017,6,7,50.6,1.0,888,True
66052,2017,6,8,57.8,1.0,889,True
66052,2017,6,9,1.2,1.0,890,True
66052,2017,6,10,33.6,1.0,891,True
66052,2017,6,11,10.0,1.0,892,True
66052,2017,6,12,1.6,1.0,893,True
66052,2017,6,13,0.0,,894,True
66052,2017,6,14,5.2,1.0,895,True
66052,2017,6,15,0.2,1.0,896,True
66052,2017,6,16,0.0,,897,True
66052,2017,6,17,0.1,1.0,898,True
66052,2017,6,18,4.0,1.0,899,True
66052,2017,6,19,2.0,1.0,900,True
66052,2017,6,20,5.6,1.0,901,True
66052,2017,6,21,0.3,1.0,902,True
66052,2017,6,22,0.1,1.0,903,True
66052,2017,6,23,0.0,,904,True
66052,2017,6,24,0.0,,905,True
66052,2017,6,25,0.0,,906,True
66052,2017,6,26,0.0,,907,True
66052,2017,6,27,0.0,,908,True
66052,2017,6,28,0.0,,909,True
66052,2017,6,29,1.4,1.0,910,True
66052,2017,6,30,0.0,,911,True
66052,2017,7,1,0.0,,912,True
66052,2017,7,2,0.0,,913,True
66052,2017,7,3,0.0,,914,True
66052,2017,7,4,0.2,1.0,915,True
66052,2017,7,5,0.0,,916,True
66052,2017,7,6,0.0,,917,True
66052,2017,7,7,0.0,,918,True
66052,2017,7,8,0.0,,919,True
66052,2017,7,9,0.0,,920,True
66052,2017,7,10,0.0,,921,True
66052,2017,7,11,0.0,,922,True
66052,2017,7,12,3.4,1.0,923,True
66052,2017,7,13,19.0,1.0,924,True
66052,2017,7,14,0.0,,925,True
66052,2017,7,15,0.4,1.0,926,True
66052,2017,7,16,0.0,,927,True
66052,2017,7,17,0.0,,928,True
66052,2017,7,18,0.0,,929,True
66052,2017,7,19,0.0,,930,True
66052,2017,7,20,0.0,,931,True
66052,2017,7,21,0.0,,932,True
66052,2017,7,22,0.0,,933,True
66052,2017,7,23,0.0,,934,True
66052,2017,7,24,0.0,,935,True
66052,2017,7,25,0.0,,936,True
66052,2017,7,26,0.0,,937,True
66052,2017,7,27,0.0,,938,True
66052,2017,7,28,0.0,,939,True
66052,2017,7,29,0.0,,940,True
66052,2017,7,30,0.0,,941,True
66052,2017,7,31,0.0,,942,True
66052,2017,8,1,6.8,1.0,943,True
66052,2017,8,2,0.0,,944,True
66052,2017,8,3,7.4,1.0,945,True
66052,2017,8,4,15.2,1.0,946,True
66052,2017,8,5,0.0,,947,True
66052,2017,8,6,0.0,,948,True
66052,2017,8,7,0.0,,949,True
66052,2017,8,8,0.0,,950,True
66052,2017,8,9,0.0,,951,True
66052,2017,8,10,0.0,,952,True
66052,2017,8,11,0.0,,953,True
66052,2017,8,12,0.0,,954,True
66052,2017,8,13,0.0,,955,True
66052,2017,8,14,0.0,,956,True
66052,2017,8,15,0.0,,957,True
66052,2017,8,16,0.4,1.0,958,True
66052,2017,8,17,0.0,,959,True
66052,2017,8,18,0.0,,960,True
66052,2017,8,19,0.0,,961,True
66052,2017,8,20,0.2,1.0,962,True
66052,2017,8,21,0.0,,963,True
66052,2017,8,22,0.0,,964,True
66052,2017,8,23,0.0,,965,True
66052,2017,8,24,0.0,,966,True
66052,2017,8,25,0.6,1.0,967,True
66052,2017,8,26,0.0,,968,True
66052,2017,8,27,0.0,,969,True
66052,2017,8,28,2.0,1.0,970,True
66052,2017,8,29,0.0,,971,True
66052,2017,8,30,0.0,,972,True
66052,2017,8,31,0.0,,973,True
66052,2017,9,1,1.8,1.0,974,True
66052,2017,9,2,0.0,,975,True
66052,2017,9,3,0.0,,976,True
66052,2017,9,4,0.0,,977,True
66052,2017,9,5,0.0,,978,True
66052,2017,9,6,0.0,,979,True
66052,2017,9,7,0.0,,980,True
66052,2017,9,8,0.0,,981,True
66052,2017,9,9,0.0,,982,True
66052,2017,9,10,0.0,,983,True
66052,2017,9,11,0.0,,984,True
66052,2017,9,12,0.0,,985,True
66052,2017,9,13,0.0,,986,True
66052,2017,9,14,0.2,1.0,987,True
66052,2017,9,15,0.0,,988,True
66052,2017,9,16,0.0,,989,True
66052,2017,9,17,0.0,,990,True
66052,2017,9,18,0.0,,991,True
66052,2017,9,19,0.0,,992,True
66052,2017,9,20,0.0,,993,True
66052,2017,9,21,0.0,,994,True
66052,2017,9,22,0.0,,995,True
66052,2017,9,23,0.0,,996,True
66052,2017,9,24,0.0,,997,True
66052,2017,9,25,0.0,,998,True
66052,2017,9,26,0.0,,999,True
66052,2017,9,27,0.0,,1000,True
66052,2017,9,28,0.0,,1001,True
66052,2017,9,29,0.0,,1002,True
66052,2017,9,30,0.0,,1003,True
66052,2017,10,1,0.0,,1004,True
66052,2017,10,2,0.0,,1005,True
66052,2017,10,3,0.0,,1006,True
66052,2017,10,4,0.0,,1007,True
66052,2017,10,5,0.0,,1008,True
66052,2017,10,6,0.0,,1009,True
66052,2017,10,7,0.0,,1010,True
66052,2017,10,8,0.0,,1011,True
66052,2017,10,9,0.6,1.0,1012,True
66052,2017,10,10,0.4,1.0,1013,True
66052,2017,10,11,0.2,1.0,1014,True
66052,2017,10,12,2.4,1.0,1015,True
66052,2017,10,13,0.0,,1016,True
66052,2017,10,14,0.0,,1017,True
66052,2017,10,15,0.4,1.0,1018,True
66052,2017,10,16,0.0,,1019,True
66052,2017,10,17,0.0,,1020,True
66052,2017,10,18,0.0,,1021,True
66052,2017,10,19,0.0,,1022,True
66052,2017,10,20,8.8,1.0,1023,True
66052,2017,10,21,20.4,1.0,1024,True
66052,2017,10,22,0.0,,1025,True
66052,2017,10,23,8.0,1.0,1026,True
66052,2017,10,24,0.0,,1027,True
66052,2017,10,25,0.0,,1028,True
66052,2017,10,26,0.2,1.0,1029,True
66052,2017,10,27,21.6,1.0,1030,True
66052,2017,10,28,0.6,1.0,1031,True
66052,2017,10,29,0.0,,1032,True
66052,2017,10,30,0.0,,1033,True
66052,2017,10,31,0.6,1.0,1034,True
66052,2017,11,1,0.0,,1035,True
66052,2017,11,2,0.0,,1036,True
66052,2017,11,3,0.0,,1037,True
66052,2017,11,4,2.2,1.0,1038,True
66052,2017,11,5,58.6,1.0,1039,True
66052,2017,11,6,5.2,1.0,1040,True
66052,2017,11,7,2.6,1.0,1041,True
66052,2017,11,8,0.0,,1042,True
66052,2017,11,9,0.0,,1043,True
66052,2017,11,10,0.0,,1044,True
66052,2017,11,11,0.0,,1045,True
66052,2017,11,12,0.0,,1046,True
66052,2017,11,13,0.0,,1047,True
66052,2017,11,14,0.0,,1048,True
66052,2017,11,15,0.0,,1049,True
66052,2017,11,16,0.0,,1050,True
66052,2017,11,17,0.6,1.0,1051,True
66052,2017,11,18,3.0,1.0,1052,True
66052,2017,11,19,7.0,1.0,1053,True
66052,2017,11,20,1.2,1.0,1054,True
66052,2017,11,21,0.6,1.0,1055,True
66052,2017,11,22,5.4,1.0,1056,True
66052,2017,11,23,1.4,1.0,1057,True
66052,2017,11,24,0.0,,1058,True
66052,2017,11,25,0.0,,1059,True
66052,2017,11,26,0.0,,1060,True
66052,2017,11,27,0.0,,1061,True
66052,2017,11,28,0.0,,1062,True
66052,2017,11,29,1.6,1.0,1063,True
66052,2017,11,30,0.1,1.0,1064,True
66052,2017,12,1,0.0,,1065,True
66052,2017,12,2,0.0,,1066,True
66052,2017,12,3,11.2,1.0,1067,True
66052,2017,12,4,0.0,1.0,1068,True
66052,2017,12,5,19.8,1.0,1069,True
66052,2017,12,6,0.2,1.0,1070,True
66052,2017,12,7,3.6,1.0,1071,True
66052,2017,12,8,0.0,,1072,True
66052,2017,12,9,0.2,1.0,1073,True
66052,2017,12,10,0.0,,1074,True
66052,2017,12,11,0.0,,1075,True
66052,2017,12,12,0.0,,1076,True
66052,2017,12,13,0.0,,1077,True
66052,2017,12,14,0.0,,1078,True
66052,2017,12,15,0.0,,1079,True
66052,2017,12,16,1.4,1.0,1080,True
66052,2017,12,17,1.0,1.0,1081,True
66052,2017,12,18,0.0,,1082,True
66052,2017,12,19,0.0,,1083,True
66052,2017,12,20,0.0,,1084,True
66052,2017,12,21,3.4,1.0,1085,True
66052,2017,12,22,0.0,,1086,True
66052,2017,12,23,0.2,1.0,1087,True
66052,2017,12,24,0.0,,1088,True
66052,2017,12,25,2.4,1.0,1089,True
66052,2017,12,26,0.0,,1090,True
66052,2017,12,27,3.0,1.0,1091,True
66052,2017,12,28,0.0,,1092,True
66052,2017,12,29,0.0,,1093,True
66052,2017,12,30,4.2,1.0,1094,True
66052,2017,12,31,4.4,1.0,1095,True
66052,2018,1,1,7.6,1.0,1096,True
66052,2018,1,2,0.0,,1097,True
66052,2018,1,3,4.0,1.0,1098,True
66052,2018,1,4,4.4,1.0,1099,True
66052,2018,1,5,1.2,1.0,1100,True
66052,2018,1,6,0.0,,1101,True
66052,2018,1,7,0.0,,1102,True
66052,2018,1,8,1.4,1.0,1103,True
66052,2018,1,9,15.6,1.0,1104,True
66052,2018,1,10,7.4,1.0,1105,True
66052,2018,1,11,0.0,,1106,True
66052,2018,1,12,0.0,,1107,True
66052,2018,1,13,0.0,,1108,True
66052,2018,1,14,3.2,1.0,1109,True
66052,2018,1,15,1.6,1.0,1110,True
66052,2018,1,16,0.1,1.0,1111,True
66052,2018,1,17,0.2,1.0,1112,True
66052,2018,1,18,0.0,,1113,True
66052,2018,1,19,0.0,,1114,True
66052,2018,1,20,0.0,,1115,True
66052,2018,1,21,0.0,,1116,True
66052,2018,1,22,0.0,,1117,True
66052,2018,1,23,0.0,,1118,True
66052,2018,1,24,0.6,1.0,1119,True
66052,2018,1,25,0.0,,1120,True
66052,2018,1,26,0.0,,1121,True
66052,2018,1,27,0.0,,1122,True
66052,2018,1,28,0.0,,1123,True
66052,2018,1,29,0.0,,1124,True
66052,2018,1,30,0.0,,1125,True
66052,2018,1,31,2.6,1.0,1126,True
66052,2018,2,1,0.8,1.0,1127,True
66052,2018,2,2,7.0,1.0,1128,True
66052,2018,2,3,12.6,1.0,1129,True
66052,2018,2,4,1.8,1.0,1130,True
66052,2018,2,5,0.0,,1131,True
66052,2018,2,6,0.0,,1132,True
66052,2018,2,7,0.0,,1133,True
66052,2018,2,8,0.0,,1134,True
66052,2018,2,9,0.0,,1135,True
66052,2018,2,10,1.8,1.0,1136,True
66052,2018,2,11,2.6,1.0,1137,True
66052,2018,2,12,0.0,,1138,True
66052,2018,2,13,0.0,,1139,True
66052,2018,2,14,0.0,,1140,True
66052,2018,2,15,0.0,,1141,True
66052,2018,2,16,0.0,,1142,True
66052,2018,2,17,0.0,,1143,True
66052,2018,2,18,0.0,,1144,True
66052,2018,2,19,0.0,,1145,True
66052,2018,2,20,2.4,1.0,1146,True
66052,2018,2,21,0.2,1.0,1147,True
66052,2018,2,22,0.0,,1148,True
66052,2018,2,23,0.0,,1149,True
66052,2018,2,24,0.0,,1150,True
66052,2018,2,25,0.0,,1151,True
66052,2018,2,26,60.4,1.0,1152,True
66052,2018,2,27,2.6,1.0,1153,True
66052,2018,2,28,0.0,,1154,True
66052,2018,3,1,0.0,,1155,True
66052,2018,3,2,0.0,,1156,True
66052,2018,3,3,0.0,,1157,True
66052,2018,3,4,0.0,,1158,True
66052,2018,3,5,0.0,,1159,True
66052,2018,3,6,5.8,1.0,1160,True
66052,2018,3,7,3.6,1.0,1161,True
66052,2018,3,8,0.0,,1162,True
66052,2018,3,9,0.0,,1163,True
66052,2018,3,10,0.0,,1164,True
66052,2018,3,11,0.0,,1165,True
66052,2018,3,12,0.2,1.0,1166,True
66052,2018,3,13,79.0,1.0,1167,True
66052,2018,3,14,10.0,1.0,1168,True
66052,2018,3,15,0.0,,1169,True
66052,2018,3,16,0.0,,1170,True
66052,2018,3,17,0.0,,1171,True
66052,2018,3,18,0.0,,1172,True
66052,2018,3,19,0.0,,1173,True
66052,2018,3,20,0.0,,1174,True
66052,2018,3,21,4.6,1.0,1175,True
66052,2018,3,22,2.0,1.0,1176,True
66052,2018,3,23,4.8,1.0,1177,True
66052,2018,3,24,0.0,,1178,True
66052,2018,3,25,0.4,1.0,1179,True
66052,2018,3,26,7.0,1.0,1180,True
66052,2018,3,27,0.0,,1181,True
66052,2018,3,28,0.0,,1182,True
66052,2018,3,29,0.0,,1183,True
66052,2018,3,30,0.0,,1184,True
66052,2018,3,31,0.0,,1185,True
66052,2018,4,1,0.0,,1186,True
66052,2018,4,2,0.0,,1187,True
66052,2018,4,3,1.2,1.0,1188,True
66052,2018,4,4,0.0,,1189,True
66052,2018,4,5,0.1,1.0,1190,True
66052,2018,4,6,0.0,,1191,True
66052,2018,4,7,0.0,,1192,True
66052,2018,4,8,0.0,,1193,True
66052,2018,4,9,0.0,,1194,True
66052,2018,4,10,0.8,1.0,1195,True
66052,2018,4,11,0.0,,1196,True
66052,2018,4,12,0.0,,1197,True
66052,2018,4,13,0.0,,1198,True
66052,2018,4,14,0.0,,1199,True
66052,2018,4,15,0.0,,1200,True
66052,2018,4,16,0.0,,1201,True
66052,2018,4,17,0.0,,1202,True
66052,2018,4,18,2.0,1.0,1203,True
66052,2018,4,19,0.0,,1204,True
66052,2018,4,20,0.0,,1205,True
66052,2018,4,21,0.0,,1206,True
66052,2018,4,22,0.0,,1207,True
66052,2018,4,23,0.0,,1208,True
66052,2018,4,24,0.0,,1209,True
66052,2018,4,25,0.4,1.0,1210,True
66052,2018,4,26,0.2,1.0,1211,True
66052,2018,4,27,0.0,,1212,True
66052,2018,4,28,10.2,1.0,1213,True
66052,2018,4,29,15.2,1.0,1214,True
66052,2018,4,30,24.6,1.0,1215,True
66052,2018,5,1,0.2,1.0,1216,True
66052,2018,5,2,0.0,,1217,True
66052,2018,5,3,0.0,,1218,True
66052,2018,5,4,0.0,,1219,True
66052,2018,5,5,0.0,,1220,True
66052,2018,5,6,0.0,,1221,True
66052,2018,5,7,0.0,,1222,True
66052,2018,5,8,0.0,,1223,True
66052,2018,5,9,0.0,,1224,True
66052,2018,5,10,0.0,,1225,True
66052,2018,5,11,0.0,,1226,True
66052,2018,5,12,6.0,1.0,1227,True
66052,2018,5,13,1.4,1.0,1228,True
66052,2018,5,14,23.2,1.0,1229,True
66052,2018,5,15,0.0,,1230,True
66052,2018,5,16,0.0,,1231,True
66052,2018,5,17,0.1,1.0,1232,True
66052,2018,5,18,0.0,,1233,True
66052,2018,5,19,0.0,,1234,True
66052,2018,5,20,0.0,,1235,True
66052,2018,5,21,0.0,,1236,True
66052,2018,5,22,0.0,,1237,True
66052,2018,5,23,0.0,,1238,True
66052,2018,5,24,0.0,,1239,True
66052,2018,5,25,0.0,,1240,True
66052,2018,5,26,0.0,,1241,True
66052,2018,5,27,0.0,,1242,True
66052,2018,5,28,0.0,,1243,True
66052,2018,5,29,0.0,,1244,True
66052,2018,5,30,3.6,1.0,1245,True
66052,2018,5,31,0.0,,1246,True
66052,2018,6,1,0.8,1.0,1247,True
66052,2018,6,2,3.0,1.0,1248,True
66052,2018,6,3,0.8,1.0,1249,True
66052,2018,6,4,5.4,1.0,1250,True
66052,2018,6,5,16.0,1.0,1251,True
66052,2018,6,6,41.0,1.0,1252,True
66052,2018,6,7,49.8,1.0,1253,True
66052,2018,6,8,0.2,1.0,1254,True
66052,2018,6,9,6.8,1.0,1255,True
66052,2018,6,10,5.6,1.0,1256,True
66052,2018,6,11,15.0,1.0,1257,True
66052,2018,6,12,0.2,1.0,1258,True
66052,2018,6,13,0.1,1.0,1259,True
66052,2018,6,14,0.0,,1260,True
66052,2018,6,15,0.0,,1261,True
66052,2018,6,16,0.0,,1262,True
66052,2018,6,17,0.0,,1263,True
66052,2018,6,18,0.4,1.0,1264,True
66052,2018,6,19,20.2,1.0,1265,True
66052,2018,6,20,58.0,1.0,1266,True
66052,2018,6,21,11.0,1.0,1267,True
66052,2018,6,22,0.3,1.0,1268,True
66052,2018,6,23,0.0,,1269,True
66052,2018,6,24,0.0,,1270,True
66052,2018,6,25,0.0,,1271,True
66052,2018,6,26,0.0,,1272,True
66052,2018,6,27,3.6,1.0,1273,True
66052,2018,6,28,27.8,1.0,1274,True
66052,2018,6,29,10.4,1.0,1275,True
66052,2018,6,30,0.0,,1276,True
66052,2018,7,1,0.0,,1277,True
66052,2018,7,2,0.1,1.0,1278,True
66052,2018,7,3,6.2,1.0,1279,True
66052,2018,7,4,0.1,1.0,1280,True
66052,2018,7,5,0.2,1.0,1281,True
66052,2018,7,6,0.0,,1282,True
66052,2018,7,7,0.0,,1283,True
66052,2018,7,8,0.0,,1284,True
66052,2018,7,9,0.0,,1285,True
66052,2018,7,10,0.0,,1286,True
66052,2018,7,11,0.0,,1287,True
66052,2018,7,12,0.0,,1288,True
66052,2018,7,13,0.0,,1289,True
66052,2018,7,14,0.0,,1290,True
66052,2018,7,15,0.0,,1291,True
66052,2018,7,16,0.0,,1292,True
66052,2018,7,17,0.0,,1293,True
66052,2018,7,18,0.0,,1294,True
66052,2018,7,19,0.0,,1295,True
66052,2018,7,20,0.0,,1296,True
66052,2018,7,21,0.0,,1297,True
66052,2018,7,22,0.0,,1298,True
66052,2018,7,23,0.0,,1299,True
66052,2018,7,24,0.0,,1300,True
66052,2018,7,25,0.0,,1301,True
66052,2018,7,26,0.0,,1302,True
66052,2018,7,27,0.0,,1303,True
66052,2018,7,28,0.0,,1304,True
66052,2018,7,29,2.0,1.0,1305,True
66052,2018,7,30,0.0,,1306,True
66052,2018,7,31,0.0,,1307,True
66052,2018,8,1,0.0,,1308,True
66052,2018,8,2,0.0,,1309,True
66052,2018,8,3,0.0,,1310,True
66052,2018,8,4,0.0,,1311,True
66052,2018,8,5,0.0,,1312,True
66052,2018,8,6,0.0,1.0,1313,True
66052,2018,8,7,1.8,1.0,1314,True
66052,2018,8,8,0.0,,1315,True
66052,2018,8,9,0.0,,1316,True
66052,2018,8,10,0.0,,1317,True
66052,2018,8,11,0.0,,1318,True
66052,2018,8,12,0.0,,1319,True
66052,2018,8,13,0.0,,1320,True
66052,2018,8,14,0.0,,1321,True
66052,2018,8,15,0.0,,1322,True
66052,2018,8,16,0.0,,1323,True
66052,2018,8,17,0.0,,1324,True
66052,2018,8,18,0.0,,1325,True
66052,2018,8,19,0.0,,1326,True
66052,2018,8,20,0.0,,1327,True
66052,2018,8,21,0.0,,1328,True
66052,2018,8,22,0.0,,1329,True
66052,2018,8,23,0.0,,1330,True
66052,2018,8,24,3.8,1.0,1331,True
66052,2018,8,25,0.8,1.0,1332,True
66052,2018,8,26,1.6,1.0,1333,True
66052,2018,8,27,1.8,1.0,1334,True
66052,2018,8,28,0.0,,1335,True
66052,2018,8,29,0.0,,1336,True
66052,2018,8,30,0.0,,1337,True
66052,2018,8,31,0.0,,1338,True
