year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,index,averagemwh
2022,16.583420988,16.186341405,15.563152127,14.845062246,14.444221692,13.861057495,13.552665515,13.10701435,12.869724578,12.508929589,12.315740775,11.969301526,11.803794166,11.87426467,11.669879577,11.644492903,11.711843735,11.741608376,11.87436564,11.909534469,12.181341842,12.353096103,12.555501858,12.739967694,13.189267203,13.496714107,13.806056936,14.267723438,14.604928896,15.064002792,15.441972746,15.454715099,15.793626799,16.480823479,16.826530339,16.618644541,16.483390973,16.700519825,16.975752963,17.054111011,16.985043093,17.318069102,17.57517545,17.907630609,18.298953599,18.511836465,18.472319197,18.244809866,18.195879545,17.588073928,17.559154147,17.532018934,17.120710378,17.611149148,18.016242262,16.798856254,16.893403554,17.021263326,17.250614568,17.329123885,17.308919479,17.834685,18.709659907,19.019982357,19.09342713,19.197854734,19.497843683,19.676359555,20.047910188,20.508609041,20.960143969,21.104988376,21.114362033,21.227483708,20.940014839,20.560149845,20.335123507,20.192780352,19.893197938,19.634048043,19.650776747,19.679398588,19.56853768,19.105335046,19.254006038,18.878262862,18.559660628,18.065724869,18.46795511,18.353196473,17.816974853,17.383637682,16.83281682,16.356535495,17.007631329,16.608825379,0,16.503115990298962
2022,16.575563069,16.101532406,15.605356414,15.159676502,14.746336138,14.070542754,13.754109733,13.20790704,12.917023622,12.574410481,12.425897384,12.063984683,11.979131816,11.878286237,11.735376664,11.647980218,11.729869801,11.838477683,11.920314176,11.868784888,12.041933556,12.089081335,12.177447109,12.390857437,12.524843492,12.752212033,13.101804913,13.288565565,13.479534689,13.889393985,14.350873677,14.494935308,14.64712976,15.395902909,15.97568536,15.654454862,15.836972249,15.867663467,16.046886114,16.288588074,16.500312413,16.759538331,16.857995577,16.772932914,17.178936272,16.967357741,17.582502381,17.55038824,17.175203512,16.515437578,16.635275418,16.560113517,16.727440604,16.165861814,16.077782854,16.104960466,16.138449241,16.767664522,16.985604163,16.653299167,16.091251913,16.43548579,16.896123384,17.224058345,17.608488456,18.206831532,18.65108777,19.398722953,19.836821488,20.33043247,20.838050404,21.094214343,21.306528296,21.324835946,21.387904483,20.996035866,20.791874838,20.43476275,20.34734212,20.045625669,20.006840043,19.934833314,19.562812791,19.198861983,19.134332306,19.029329391,18.571747029,17.984959634,18.286021215,17.906860988,17.474787519,16.766705405,16.103230697,15.612877508,16.050487003,15.610370865,1,16.064473410670104
2022,15.652019906,15.269700831,14.717318117,14.208175903,13.766349564,13.306614498,12.910215971,12.532468646,12.194014687,11.882013647,11.669910126,11.629386846,11.502251021,11.440722905,11.384480417,11.435787851,11.690643143,11.818261062,11.943335499,12.123070835,12.652956584,13.043561715,13.40255243,13.771594984,14.517662236,15.109022216,15.869662807,16.684745673,17.029191766,17.85902495,18.409565348,18.586958609,18.735626043,18.705031836,18.270430144,17.697936241,17.397378179,17.290408672,17.395984524,17.134392368,16.860026936,16.925259194,16.934197178,16.77890548,16.761404936,16.870299813,16.723756832,16.954882269,17.010733477,17.20326758,17.276022086,17.305819624,17.243852616,17.035025784,17.313643423,17.53443833,17.49560686,17.782372173,17.8354393,17.77754518,17.753413748,18.096068185,18.398981507,18.786726557,19.155031962,19.513450688,19.938942709,20.53655322,21.076687639,21.681802585,22.073493746,22.31472229,22.533296269,22.611515928,22.474176762,22.415247589,22.16571381,21.830591924,21.407453132,21.004466154,20.807937775,20.745826017,20.5155258,20.023808887,19.946065455,19.479858013,19.031359439,18.469092656,18.690603199,18.470077706,17.734783267,16.875876067,16.284114209,15.788312566,16.199202588,15.724939469,2,16.895037601938146
2022,15.646939992,15.172666686,14.677986613,14.256665967,13.801360534,13.204030457,12.810862596,12.35271223,12.00072984,11.875699008,11.635317944,11.531626117,11.468435311,11.462412143,11.421753795,11.527507076,11.631196883,11.611726418,11.862172665,12.12482992,12.765334211,13.155332369,13.437812139,13.793351807,14.52764135,15.428454345,16.043652276,16.599521588,17.209761101,17.86089635,18.270854915,18.529628214,18.78857999,18.741316326,18.653449279,18.60486524,18.75279175,19.058995802,19.337666233,19.348603391,18.939989989,19.338119227,18.988872772,19.434142634,19.461951511,19.758845718,19.910775529,19.87309601,20.059210672,20.189790378,20.038584452,20.45197125,20.455720111,19.790134209,20.120618118,20.263776468,20.036163432,20.133655711,20.10707931,20.122506593,19.809026444,20.212044743,20.605379088,20.821724484,20.856293168,21.390378378,22.053431193,22.278062836,22.645798292,23.213223201,23.242685935,23.459440621,23.46434864,23.550609733,23.74490999,23.69052799,23.335674849,22.975611099,22.606425506,22.377895663,22.406293155,22.139119456,21.711203315,21.317314266,21.196433797,20.813375118,20.3879361,19.651695102,19.7424922,19.602725233,18.765239153,17.824213591,17.349390352,16.651904393,17.073572756,16.543246339,3,18.051234960247424
2022,16.533062092,16.040032692,15.480710397,14.886656355,14.587222749,13.797393331,13.281810888,12.881931429,12.467354454,12.250766591,12.061213435,11.926842037,11.83610301,11.839547392,11.775433493,11.791715649,12.026108428,12.120177239,12.286540258,12.523501072,13.211273436,13.622183543,13.832282446,14.333952236,15.113543037,16.014508846,16.682005956,17.53963587,17.861125014,18.679444919,19.317840827,19.807652235,20.06525036,20.068331172,20.131132753,19.880354937,19.921713633,19.786008531,19.52860083,19.612674129,19.605827953,19.894556826,19.57714277,19.374553287,19.72081719,20.062240679,20.125282983,19.947094656,19.697248552,19.825634067,19.096934174,19.698288081,19.513605957,19.423190798,19.403026536,19.047776657,17.902913086,17.953465682,18.718947742,18.748926996,18.687888397,18.160057214,19.261197842,19.724807499,20.036718492,20.379026564,20.606832453,21.240770042,22.011159291,22.790723321,23.03743091,23.144365054,23.304661063,23.454853587,23.496156863,23.264060028,23.179368792,22.700228898,22.423921708,22.378171631,22.245865856,22.135729418,21.843687653,21.35143179,20.96357532,20.635283581,20.184869531,19.617729632,19.693150345,19.390609694,18.600664254,17.804105837,17.27392934,16.70416552,16.810777555,16.371161118,4,18.078868540886596
2022,16.428667386,16.00368309,15.344193742,14.688595123,14.279266652,13.670214635,13.186749772,12.899023789,12.504499018,12.239596716,12.114212528,11.895596465,11.790368144,11.634841894,11.727395904,11.788653942,12.127782948,12.038547039,12.212362742,12.506302131,12.903826721,13.444213198,13.566824385,14.130043438,14.937801557,15.771545381,16.380160741,16.867392215,17.597322426,18.884942544,19.284512855,19.699493899,20.219936389,20.078652927,19.707703692,19.1940492,19.365799098,19.08967912,18.345986127,18.861836427,19.004761684,18.815380001,18.893242136,18.875387462,19.176303045,19.149294039,19.289049589,19.589618263,19.651410778,19.678988148,19.323705191,19.033516556,19.652706335,19.479267337,19.464304128,19.156344705,19.161402864,18.463119494,18.94613062,19.021893439,18.834844434,19.263508438,19.455852543,19.627007021,19.971118964,20.409839144,20.797571553,21.420407083,21.676831582,22.212245988,22.605945751,22.614335824,22.623547985,22.560318368,22.4980496,22.461326917,22.185038639,22.03742234,21.67439495,21.518662413,21.270607245,21.295072673,21.149622828,20.747007388,20.523725113,20.003405725,19.795812861,19.129914762,19.324408801,18.920140468,18.364870606,17.524368909,16.882666026,16.453734407,16.853821397,16.406747393,5,17.82816802013402
2022,16.430671033,15.92472708,15.235964055,14.7983894,14.445106336,13.724565339,13.307153587,12.880369067,12.566555083,12.200037006,11.976910604,11.789063954,11.729255318,11.759307804,11.661265446,11.60193303,11.803623744,11.825540885,12.078110315,12.286062342,12.831459459,13.189659444,13.449521124,14.000851529,14.590102044,15.378306194,15.711689029,16.324977456,16.859088518,17.281213124,17.660053779,17.946719487,18.33444592,18.765464151,18.712792796,19.09812939,19.287144292,19.303233596,18.402293276,17.763449908,17.994975369,18.279848272,17.583514584,17.860859837,18.846853713,18.625411222,18.537132194,18.423995355,18.571718674,19.046719773,18.563657802,18.543843275,18.571379255,18.591286022,19.041410734,18.826165152,18.942644367,18.17143399,18.179362583,18.613426334,18.420865034,18.505471529,19.065445411,19.328987151,19.421538939,19.51208732,19.941623104,20.911636898,21.255658361,21.702226872,21.77530472,21.724865847,21.753505913,21.746487959,21.591468385,21.366503798,21.04012597,20.877053909,20.584415793,20.414237965,20.546816185,20.600697886,20.185915745,19.702510982,19.72394479,19.45386128,19.061288073,18.567491878,18.736975378,18.563378481,17.987805576,17.35579748,16.828257145,16.471323247,16.916588115,16.552429939,6,17.30850966504124
2022,16.593703125,16.210656911,15.721898096,15.02380309,14.431033162,13.84312627,13.36635834,13.029855095,12.676855776,12.419605999,12.182221037,11.970252225,11.7858685,11.735386312,11.692173307,11.588823576,11.594433821,11.581482949,11.792405479,11.865799847,12.050611509,12.29909343,12.440198421,12.663636657,12.958659636,13.422279969,13.563593421,14.07223944,14.228787121,14.564848714,14.945873242,15.327675076,15.791791817,16.152245259,16.580725117,16.84457272,16.962327043,17.116747104,17.160841179,16.807387299,16.776288993,17.034180144,16.760479899,17.506926099,17.053171911,17.378928085,18.050623986,17.469501301,16.778849892,16.492304841,17.183403233,17.006784924,16.70805704,17.663916258,16.281991103,16.730035721,16.719512478,18.108190909,18.124794742,17.299171393,17.491718355,17.571126498,17.504506702,17.946112624,18.33488498,18.987083632,19.386864901,19.580595127,20.02873838,20.364076169,20.599744538,20.668012861,20.510351768,20.464875355,20.417157596,20.286413947,20.108321921,19.805130002,19.456227426,19.112690308,19.105119954,19.102350762,18.698751217,18.531682651,18.553897019,18.268242468,18.198415346,17.721386545,18.031575811,17.97993932,17.537406975,17.005047225,16.646258648,16.245312394,16.716380668,16.286875378,7,16.293198613546394
2022,16.365538186,16.059574546,15.612433387,15.091725029,14.607662356,13.949023648,13.543928498,13.060649171,12.614654233,12.309111339,12.123886861,11.911347975,11.810712366,11.657976444,11.540271218,11.519522755,11.454638053,11.433892827,11.456056265,11.475342158,11.605821096,11.723700362,11.806562914,11.960848834,12.24401901,12.508802064,12.931222666,13.153054986,13.322137244,13.568494793,14.034756051,14.494047653,14.876895811,15.493042583,15.936819188,16.430082493,17.097377604,17.500179434,17.880032063,17.794373153,18.022262504,18.085450247,17.921125856,17.973723143,17.978051729,18.223519221,18.073617991,17.876679356,17.855101037,17.737385338,17.543345885,17.43257332,17.402926335,17.240501748,17.138383904,17.091379357,17.048600855,17.181981376,17.142413862,17.27936261,17.315173604,17.661108827,17.876235498,18.207204331,18.421661687,18.846517689,18.981323731,19.261518007,19.532760801,20.035503144,20.38645494,20.713986791,20.770364955,20.845763422,20.891586768,20.716636777,20.664610804,20.300735513,19.924342065,19.764145501,19.792888984,20.000837348,19.71454696,19.404490537,19.395517688,19.098719874,18.88129584,18.321265999,18.69491028,18.30407993,17.789740177,17.086850549,16.494429778,15.934719594,16.38508813,15.853954226,8,16.37607807979381
2022,15.872001641,15.450820641,14.901932805,14.362609085,14.066374846,13.397434751,12.92155718,12.499513647,12.166620299,11.95525379,11.864397147,11.698630831,11.572786698,11.473737471,11.465192276,11.442342618,11.725179287,11.855893364,12.150022725,12.269471502,12.674708552,13.106827444,13.503460303,13.874246064,14.52994035,15.10232978,15.920245118,16.635141073,17.209906406,17.98297741,18.195520525,18.170922389,18.441356358,18.176869859,17.749600117,17.537366211,17.340943246,17.557485197,17.345420267,17.108462227,16.797286326,16.876042344,16.678926487,16.710555324,16.667675931,16.710768529,16.73906242,16.623257607,16.704208484,16.744902698,16.972050406,17.284075367,16.971908463,17.510367832,17.54780973,17.49661362,18.25251161,18.063060477,17.133418676,17.288490017,17.455895848,17.949830094,18.164133513,18.581876832,18.940741133,19.262579484,19.708211689,20.21631318,20.708868095,21.451133935,21.955670588,22.279670513,22.451808336,22.514234325,22.382582025,22.255879686,22.088371715,21.834759906,21.521325744,21.209054102,20.996703043,21.28956167,21.063796664,20.35983203,20.384029553,20.053247486,19.716741938,18.998826959,18.982401078,18.495616146,17.894480117,17.068206935,16.657428776,16.079838273,16.314201723,15.825480519,9,16.981049768051548
