year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2022,Rathmines 132_11kV,01MAY2021,MW,6.2491329096,6.0074918392,5.8451917959,5.8228049194,5.4035481501,4.8423840915,4.4272493813,4.0415641841,4.2175890118,3.8563048368,3.5073902071,3.3140760703,3.0298716396,2.8973234274,2.8129855041,2.8124960355,2.7866400194,2.7110984698,2.695871344,2.6455480038,2.7667032647,2.867592941,2.9242078658,3.0409422267,3.1946009127,3.3172995113,3.6514306384,3.7632165692,3.8338554937,3.8998786202,4.0484341465,3.9474410818,3.7606869595,3.5590020934,3.214481126,2.8369577287,2.7195873474,2.3900414596,2.1182292932,1.8421585386,1.5435482376,1.3792014681,1.0534620277,1.1815461969,1.4801672297,1.6821615623,1.7358708321,1.5643473915,1.001523963,1.4343046243,2.3515229262,2.2931935302,0.7947044488,0.7141915132,0.7932278523,0.9757588919,1.4575400953,1.5851497813,1.9944884362,2.2044257413,2.5016067442,2.3746019313,2.6935726399,3.0687660074,3.4326885957,3.737556812,4.0230786332,4.314477831,4.614880011,4.9374123519,5.2617267385,5.2249693334,5.3384082959,5.3141161268,5.119569487,4.9137177651,4.7727490879,4.8163501093,4.6711587477,4.5588663493,4.4358820437,4.337269125,4.3318706802,4.1084511405,4.1155299902,3.9486407798,5.0454314862,4.678456298,4.6514407225,4.6437584952,4.8971014735,4.7771984663,5.7015481588,5.3161845897,4.9280660169,5.0550568383
2022,Rathmines 132_11kV,02MAY2021,MW,5.2382462751,4.7441230044,4.7230179299,4.9455108473,4.3500405986,3.7732165691,3.4889366248,3.2608363181,3.3042979856,3.0682260674,3.0064914386,2.7854366374,2.7733687298,2.6536393706,2.6607489132,2.5871624952,2.4783101877,2.600546639,2.628375089,2.6863831079,2.6858341575,2.7068291143,2.7719777886,2.7863655813,2.9318061047,3.0760840138,3.1595449525,3.2220369338,3.2951442954,3.3975224532,3.3106791348,3.2185101194,3.2525460898,3.7411470672,3.3980127695,2.9256950217,2.6419133589,2.2017173026,2.1710937224,1.9435323583,2.1195844905,1.9786455794,2.6974976597,2.381110333,2.0297611164,1.4181884737,1.4978048914,1.6060259554,1.0147215634,1.8910930305,2.1790917787,1.2120416996,1.3827926974,1.3671773777,1.3035169958,2.8701644303,2.970152269,2.4369983454,2.7447082141,3.3767154719,3.6428377707,2.9965921071,2.8709443494,3.3190738976,3.6288522737,4.0561729387,4.2805141258,4.7753659675,5.0991319822,5.4843446771,5.8422831737,5.9098203324,6.0976735877,5.9724260974,5.7956915279,5.626473193,5.4648627342,5.2747623627,4.9535038392,4.8080395203,4.6417075358,4.5843796644,4.5138009518,4.3165812372,4.288144214,4.1765763302,5.3085861609,4.9390693656,4.921488646,4.8231527685,4.942704043,4.7733584815,5.7735642269,5.4075288206,5.0637216294,5.1243406183
2022,Rathmines 132_11kV,03MAY2021,MW,5.2182255904,4.7902171465,4.8147486962,5.0051813911,4.5259018239,3.934610825,3.7086975018,3.5221090313,3.2930187076,3.0964114344,2.9209271007,2.8451303628,2.7805756413,2.7554712584,2.6950158248,2.6458024413,2.6221037336,2.6698981402,2.7680075351,2.7679815031,2.9339486495,3.0514544737,3.2242167868,3.3871298063,3.7906755565,4.1909098639,4.5096537482,4.5874228976,4.4415006591,4.5099047045,4.2527550116,3.9682813511,3.6341646127,3.3304144367,2.9175599377,2.4301665565,2.0156846052,2.1610805959,2.0012769796,1.5564581078,0.9247781801,0.7243448915,0.6322044792,0.5395378416,0.5166460889,0.7175526081,0.4961344431,0.4207200079,0.7561694498,0.6205209065,0.577884446,0.6005670636,0.6287834413,0.9436914827,1.0800026587,1.1803713941,1.2317974547,1.0058828051,1.3109378415,1.4698948399,1.6141537806,1.9936695594,2.3432760556,2.67124723,2.9181196569,3.3864466915,3.8802295717,4.2943555978,4.6634362534,5.186784876,5.5379489905,5.6469830163,5.6647585167,5.5377173448,5.4234345528,5.2000945481,4.9901935798,5.0151316061,4.7457588922,4.6101907883,4.530474699,4.4017820383,4.1668881252,4.1437774602,4.0333138924,3.9313949438,4.213833261,4.0217658508,5.3702626303,5.1763393204,4.9124923599,4.8188300002,5.3358892935,5.0208080214,5.2233586416,5.6147005974
2022,Rathmines 132_11kV,04MAY2021,MW,5.9234158738,5.5817543147,5.3802029497,5.4564067692,5.153115288,4.5780774007,4.2518932813,4.1536539652,3.7160029708,3.3234313336,3.0016290514,2.8243475896,2.7593784521,2.6510157051,2.5361075956,2.4871027762,2.4744022317,2.5675207427,2.5234931196,2.6318410502,2.6752280392,2.8154777128,2.9819836477,3.1943260501,3.5241031716,3.8287351708,4.150233986,4.2083178603,3.9309369901,3.9025380217,3.8410290675,3.5365355124,3.2701499272,2.9091153425,3.2354442786,3.7176589449,3.7410092949,3.18926117,3.5969361951,3.8149549977,3.6478248745,3.2247174107,2.930592949,3.2830220147,3.8679889322,3.8784507477,4.0340039376,3.918892135,3.7903858062,3.1792297692,2.7254519841,2.6228784992,2.2895656288,2.146890833,2.5361838667,2.8480141372,3.2095400955,3.2550202981,3.3515541174,3.4029363326,3.4808448638,3.8293897564,4.1268481587,4.428307323,4.5776214002,4.9016273737,5.3205106158,5.7765762238,5.9945215742,6.3930252107,6.6658818978,6.6509552375,6.8222447479,6.7208584275,6.4152689697,6.3324613554,6.1892901765,5.9120617623,5.6946267232,5.4770888144,5.291494873,5.21471467,4.9725501581,4.7361351005,4.6641601508,4.5349984167,4.8329378641,4.7593570399,6.1400984006,5.9249123,5.699730257,5.3649595226,6.0678865308,5.6492587195,5.8400507382,6.1880289899
2022,Rathmines 132_11kV,05MAY2021,MW,6.515067232,6.1759412326,5.9018141958,5.9402119683,5.5728504458,4.9046381572,4.4672077473,4.5282849551,4.1019775958,3.6238865823,3.4393600408,3.1430954246,2.9378785644,2.8108833373,2.7120985411,2.6263486665,2.6915824743,2.7213623544,2.7506554245,2.8076786862,2.8990253259,3.0036138602,3.2111903117,3.4671602935,3.8447502052,4.2497803328,4.6675127044,4.7457042407,4.5905052156,4.5255066957,4.5148444828,4.3866887366,4.3353238504,4.1595638519,3.4583526633,3.4476852173,3.458724479,3.5535641161,3.9064387712,3.7479462942,3.5552021818,3.2144054273,3.4143401989,3.334051858,3.5061439769,3.6239909792,2.892672672,2.8612986484,2.9918104254,3.4860673726,3.2278656236,2.3529949248,2.7690756836,2.425093409,0.8587707456,1.5979878453,1.9041129876,2.2133073874,2.6031198722,3.1502917578,3.1236863651,3.1452958636,3.2829143509,3.1796918677,3.3435708846,3.7081224034,4.0893092621,4.7077649184,5.1572219766,5.6948495142,6.1466429869,6.3236838168,6.5123204412,6.348280215,6.3147465382,6.172018507,6.0001191927,5.9995181811,5.8567614425,5.4903355994,5.395605749,5.2607072699,5.1234178063,4.9321398614,4.7296595174,4.5952084266,4.7097497231,4.646426149,6.0647354831,5.9704503889,5.6693930985,5.4560993764,6.109467638,5.7842316856,5.917105979,6.2237067912
2022,Rathmines 132_11kV,06MAY2021,MW,6.5489448829,6.1518092631,5.9036259432,5.9791197062,5.5923046736,4.9227513925,4.5728358286,4.6269266278,4.1105673276,3.6389800224,3.3565771241,3.1911078805,2.9992911272,2.9082505977,2.8056380245,2.6279511525,2.6104092969,2.6916229824,2.6056339826,2.6366734343,2.8270531575,2.9618103509,3.0426430292,3.3282858934,3.6897023337,4.136301652,4.3839311512,4.5676612926,4.485316154,4.7945071572,4.9000324292,4.8698984293,4.7582854233,4.634766061,4.1917635143,3.4597719979,3.3085617236,3.2115725021,3.2395949358,3.0139017759,3.0765422401,2.7590677688,0.9892574946,0.6059413694,1.8606925816,2.3462919607,1.6378820652,0.7770781637,1.1442753678,3.0888095958,3.0487985963,1.9806313605,1.6591703473,1.2175781849,1.8727366102,2.4453415834,2.1945292215,2.3564613386,2.7023026941,2.3302847144,2.2538344651,3.1243694562,3.0892921141,3.1090733261,3.3485055091,3.6555259651,4.2069092755,4.5653949818,4.8314293732,5.2534793536,5.5980903891,5.6666143928,5.6829143907,5.7682226093,5.6204340952,5.4215261481,5.3154477216,5.205154987,5.0746526774,4.9919252057,4.7786397955,4.6896875095,4.5691943581,4.4677829518,4.2648689189,4.1858526718,4.3555815145,4.3113950449,5.6052877616,5.4980860361,5.3546615095,5.2695949261,5.7693540638,5.4884437757,5.6153930779,5.9220917539
2022,Rathmines 132_11kV,07MAY2021,MW,6.2527820188,5.9634515557,5.6473324064,5.7121197706,5.4139467071,4.8159137181,4.4154231545,4.3753363983,3.9256854028,3.510936207,3.1236053999,2.9208967414,2.7910446905,2.7060584949,2.6805411341,2.6750795081,2.5556131198,2.4940661853,2.5325522211,2.6064424487,2.7137465259,2.7862751783,2.9355318207,3.1043571148,3.3697283022,3.6501812365,3.9287924533,4.062792629,3.9498946773,3.8708009484,3.74114602,3.9517748248,4.1411101515,3.5750234737,2.6212108644,2.2912760394,2.2517904225,2.2385092358,2.3092610227,1.9495033773,1.6581391525,1.9521251272,2.4530599287,1.509801841,0.8092280754,0.5774786054,0.5674212347,1.7671074616,1.7458129248,1.476236756,0.9339302143,0.4590585682,0.8724921731,3.2222054679,2.8455214054,2.5999900002,1.9540565684,1.3692861491,2.2601766409,2.3553509716,2.4682165763,2.4089871854,3.0431549524,3.5066321428,3.6975464049,3.7138684339,4.0328729869,4.3668528583,4.5535508427,5.0106224455,5.1681865605,5.1930720145,5.1806229653,5.2707526185,5.1179408142,5.0561390092,4.8770448203,4.8845840251,4.6928841738,4.5414575904,4.4573853122,4.4415190778,4.3492305609,4.2584502163,4.2374630803,4.1298754165,4.2641613256,4.2437405501,5.641403255,5.499919129,5.323413059,5.1325503162,5.7858099592,5.4641871362,5.6529506106,5.9348824109
2022,Rathmines 132_11kV,08MAY2021,MW,6.1277084909,5.6750931088,5.4886632518,5.5363173888,5.193243915,4.6437455935,4.1289801454,3.7380667068,3.8680233167,3.5882481195,3.3047019008,2.9689454982,2.7986965974,2.7086705187,2.592680614,2.5190847417,2.4507492882,2.4271195451,2.4667736132,2.5473940016,2.5871657999,2.6365789863,2.6579085268,2.7720945377,2.7914223048,3.0001535404,3.2188586138,3.3766139903,3.4679566711,3.7491113529,3.8254278684,3.6917771366,3.6485558248,3.5764355753,3.3414558707,2.8869782509,2.5161045847,2.2574146053,2.1037850077,1.8229000288,1.6327694549,1.519423923,1.3569634133,1.3066133747,1.0806872406,0.9058372562,1.4930333494,1.544487109,1.4417590773,1.7586340952,2.7951985269,1.4917951647,2.1572753005,0.730282848,0.8607109386,0.9816023353,1.0988891531,1.3555658593,1.5070491938,1.9055762362,2.259439531,2.7938617176,3.0426274301,3.32334785,3.8499514338,4.0289984576,4.2755809794,4.4157851048,4.6126040697,4.8922983594,5.2297432863,5.320223587,5.2226532688,5.191104747,5.0857407909,4.9611820174,4.786190574,4.7505620719,4.5411849643,4.4174116575,4.2736177742,4.192576457,4.2200118853,4.0597394229,3.9990603678,3.993962076,5.0590704794,4.7043058148,4.6891116642,4.6409351398,4.8223509479,4.7109912389,5.6249241577,5.1900263847,4.9069333871,5.0721914304
2022,Rathmines 132_11kV,09MAY2021,MW,5.2779992864,4.6952212305,4.7066082932,4.944625284,4.3500727882,3.7853406439,3.4037815503,3.1269171687,3.2331650561,3.0645361397,2.8879997993,2.7606066091,2.6724774491,2.570195576,2.5499523495,2.586731137,2.5748439327,2.4879366676,2.5377537165,2.6041264561,2.4730241214,2.4877019074,2.5812963568,2.6412164584,2.7063721446,2.8046742508,3.0933986968,3.2840186809,3.4244285802,3.5051085919,3.6149770239,3.6286322944,3.7282590875,3.7466988275,4.2915835344,4.6191317103,4.7392908714,4.7160207979,4.5568223998,4.6866889176,4.8411567152,4.6781694122,4.5344473897,3.7376984745,3.0518033378,3.75652475,4.4114211672,4.880330124,4.9494027627,4.5826120709,4.3779721225,4.1351114553,4.1773684325,4.4590760491,4.188570027,3.9832959198,3.9655119911,3.9195018023,3.9678908814,4.20116277,4.079393871,3.9725393193,3.8160198015,3.9142277362,4.3764948506,4.7372615213,5.0053941342,5.2436699937,5.4171939456,5.8731066614,6.1775106998,6.0973939245,6.2159389886,6.1591171004,6.0607340116,5.7592461464,5.6830911797,5.5563107195,5.3297232395,5.2560989685,5.0948637897,4.9332898831,4.8387279301,4.6951391893,4.6311963062,4.4439252905,5.4153049326,5.1615951059,5.1012028211,4.9422955157,5.049611945,4.9900541092,5.8968740055,5.4389961245,5.0844338391,5.2806895531
2022,Rathmines 132_11kV,10MAY2021,MW,5.4291734148,4.911655684,4.8282874541,5.0297888797,4.4673183522,3.9588847377,3.7020132686,3.6060159889,3.302621468,3.0056026121,2.8991480253,2.8389337507,2.726315987,2.7054352971,2.7069850001,2.667992596,2.628737316,2.6266325442,2.7023701996,2.7872382913,2.8803108286,2.8946011607,3.0711096275,3.3706112312,3.8256161995,4.2160757211,4.6510476126,4.5875084566,4.4103378488,4.4790805824,4.3086437375,3.9837671186,3.658073767,3.5269603787,3.4968185874,3.1832003975,2.6482693951,2.111737143,1.5900788815,1.1921825024,0.8461130882,0.6433541115,0.5543009572,0.4898872396,0.5309027769,0.5311820044,0.5950824851,0.5461669702,0.4663595797,0.4645685478,0.5128219987,1.1333514672,1.4015178621,1.6353289099,1.401020099,1.6688267799,0.9676980073,1.0585703823,1.3523049709,1.7765419478,2.0433513422,2.363855789,2.544319099,2.8704443696,3.2746208716,3.7794308651,4.0148689855,4.468312873,4.6866932038,5.3679636069,5.8112771095,5.780932093,5.91924775,5.8804366251,5.7124328798,5.5251498419,5.4015994485,5.2082370481,4.9639225478,4.8298268336,4.8057573377,4.6548320548,4.5297449891,4.2917875405,4.2570986606,4.1499816903,4.3618383017,4.225834463,5.5723947903,5.4531245529,5.0858223678,5.0133973877,5.7347473686,5.3152675938,5.5757209769,5.8738588487
