Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,index,Quality_Y
66194,2015,2,21,20.1,1.0,51,True
66194,2015,2,22,18.4,1.0,52,True
66194,2015,2,23,18.7,1.0,53,True
66194,2015,2,24,19.7,1.0,54,True
66194,2015,2,25,18.9,1.0,55,True
66194,2015,2,26,18.9,1.0,56,True
66194,2015,2,27,18.4,1.0,57,True
66194,2015,2,28,17.1,1.0,58,True
66194,2015,3,1,18.2,1.0,59,True
66194,2015,3,2,15.9,1.0,60,True
66194,2015,3,3,12.9,1.0,61,True
66194,2015,3,4,19.6,1.0,62,True
66194,2015,3,5,15.3,1.0,63,True
66194,2015,3,6,11.9,1.0,64,True
66194,2015,3,7,15.3,1.0,65,True
66194,2015,3,8,17.4,1.0,66,True
66194,2015,3,9,16.7,1.0,67,True
66194,2015,3,10,19.3,1.0,68,True
66194,2015,3,11,18.5,1.0,69,True
66194,2015,3,12,17.5,1.0,70,True
66194,2015,3,13,18.6,1.0,71,True
66194,2015,3,14,11.3,1.0,72,True
66194,2015,3,15,14.3,1.0,73,True
66194,2015,3,16,13.8,1.0,74,True
66194,2015,3,17,9.6,1.0,75,True
66194,2015,3,18,15.2,1.0,76,True
66194,2015,3,19,14.7,1.0,77,True
66194,2015,3,20,15.5,1.0,78,True
66194,2015,3,21,17.1,1.0,79,True
66194,2015,3,22,16.7,1.0,80,True
66194,2015,3,23,14.5,1.0,81,True
66194,2015,3,24,16.4,1.0,82,True
66194,2015,3,25,12.1,1.0,83,True
66194,2015,3,26,13.3,1.0,84,True
66194,2015,3,27,12.0,1.0,85,True
66194,2015,3,28,6.9,1.0,86,True
66194,2015,3,29,10.6,1.0,87,True
66194,2015,3,30,14.9,1.0,88,True
66194,2015,3,31,15.8,1.0,89,True
66194,2015,4,1,13.8,1.0,90,True
66194,2015,4,2,13.7,1.0,91,True
66194,2015,4,3,15.9,1.0,92,True
66194,2015,4,4,16.0,1.0,93,True
66194,2015,4,5,14.0,1.0,94,True
66194,2015,4,6,12.6,1.0,95,True
66194,2015,4,7,10.8,1.0,96,True
66194,2015,4,8,12.7,1.0,97,True
66194,2015,4,9,12.0,1.0,98,True
66194,2015,4,10,13.1,1.0,99,True
66194,2015,4,11,13.9,1.0,100,True
66194,2015,4,12,10.8,1.0,101,True
66194,2015,4,13,11.2,1.0,102,True
66194,2015,4,14,9.6,1.0,103,True
66194,2015,4,15,10.5,1.0,104,True
66194,2015,4,16,12.4,1.0,105,True
66194,2015,4,17,18.1,1.0,106,True
66194,2015,4,18,17.2,1.0,107,True
66194,2015,4,19,14.1,1.0,108,True
66194,2015,4,20,11.8,1.0,109,True
66194,2015,4,21,13.1,1.0,110,True
66194,2015,4,22,11.9,1.0,111,True
66194,2015,4,23,10.9,1.0,112,True
66194,2015,4,24,11.2,1.0,113,True
66194,2015,4,25,9.0,1.0,114,True
66194,2015,4,26,10.2,1.0,115,True
66194,2015,4,27,8.4,1.0,116,True
66194,2015,4,28,7.5,1.0,117,True
66194,2015,4,29,7.7,1.0,118,True
66194,2015,4,30,12.4,1.0,119,True
66194,2015,5,1,11.7,1.0,120,True
66194,2015,5,2,12.6,1.0,121,True
66194,2015,5,3,16.8,1.0,122,True
66194,2015,5,4,16.4,1.0,123,True
66194,2015,5,5,11.5,1.0,124,True
66194,2015,5,6,10.2,1.0,125,True
66194,2015,5,7,7.5,1.0,126,True
66194,2015,5,8,6.3,1.0,127,True
66194,2015,5,9,6.7,1.0,128,True
66194,2015,5,10,4.1,1.0,129,True
66194,2015,5,11,13.1,1.0,130,True
66194,2015,5,12,5.8,1.0,131,True
66194,2015,5,13,11.4,1.0,132,True
66194,2015,5,14,1.5,1.0,133,True
66194,2015,5,15,9.1,1.0,134,True
66194,2015,5,16,11.6,1.0,135,True
66194,2015,5,17,6.9,1.0,136,True
66194,2015,5,18,8.0,1.0,137,True
66194,2015,5,19,11.1,1.0,138,True
66194,2015,5,20,12.0,1.0,139,True
66194,2015,5,21,10.5,1.0,140,True
66194,2015,5,22,11.7,1.0,141,True
66194,2015,5,23,8.7,1.0,142,True
66194,2015,5,24,5.8,1.0,143,True
66194,2015,5,25,6.0,1.0,144,True
66194,2015,5,26,4.3,1.0,145,True
66194,2015,5,27,7.1,1.0,146,True
66194,2015,5,28,6.5,1.0,147,True
66194,2015,5,29,11.9,1.0,148,True
66194,2015,5,30,6.5,1.0,149,True
66194,2015,5,31,7.1,1.0,150,True
66194,2015,6,1,4.3,1.0,151,True
66194,2015,6,2,2.6,1.0,152,True
66194,2015,6,3,3.7,1.0,153,True
66194,2015,6,4,4.5,1.0,154,True
66194,2015,6,5,4.0,1.0,155,True
66194,2015,6,6,7.9,1.0,156,True
66194,2015,6,7,4.6,1.0,157,True
66194,2015,6,8,6.9,1.0,158,True
66194,2015,6,9,5.5,1.0,159,True
66194,2015,6,10,5.3,1.0,160,True
66194,2015,6,11,9.7,1.0,161,True
66194,2015,6,12,11.3,1.0,162,True
66194,2015,6,13,10.5,1.0,163,True
66194,2015,6,14,5.2,1.0,164,True
66194,2015,6,15,6.7,1.0,165,True
66194,2015,6,16,10.2,1.0,166,True
66194,2015,6,17,12.7,1.0,167,True
66194,2015,6,18,7.6,1.0,168,True
66194,2015,6,19,9.0,1.0,169,True
66194,2015,6,20,7.0,1.0,170,True
66194,2015,6,21,6.5,1.0,171,True
66194,2015,6,22,5.3,1.0,172,True
66194,2015,6,23,4.1,1.0,173,True
66194,2015,6,24,7.1,1.0,174,True
66194,2015,6,25,8.5,1.0,175,True
66194,2015,6,26,6.6,1.0,176,True
66194,2015,6,27,4.5,1.0,177,True
66194,2015,6,28,2.9,1.0,178,True
66194,2015,6,29,4.9,1.0,179,True
66194,2015,6,30,4.7,1.0,180,True
66194,2015,7,1,8.4,1.0,181,True
66194,2015,7,2,1.9,1.0,182,True
66194,2015,7,3,4.8,1.0,183,True
66194,2015,7,4,1.7,1.0,184,True
66194,2015,7,5,2.4,1.0,185,True
66194,2015,7,6,0.3,1.0,186,True
66194,2015,7,7,3.6,1.0,187,True
66194,2015,7,8,6.4,1.0,188,True
66194,2015,7,9,2.0,1.0,189,True
66194,2015,7,10,2.2,1.0,190,True
66194,2015,7,11,2.2,1.0,191,True
66194,2015,7,12,5.8,1.0,192,True
66194,2015,7,13,6.9,1.0,193,True
66194,2015,7,14,5.6,1.0,194,True
66194,2015,7,15,0.2,1.0,195,True
66194,2015,7,16,4.5,1.0,196,True
66194,2015,7,17,5.4,1.0,197,True
66194,2015,7,18,5.7,1.0,198,True
66194,2015,7,19,5.9,1.0,199,True
66194,2015,7,20,5.4,1.0,200,True
66194,2015,7,21,3.8,1.0,201,True
66194,2015,7,22,4.9,1.0,202,True
66194,2015,7,23,8.3,1.0,203,True
66194,2015,7,24,8.6,1.0,204,True
66194,2015,7,25,5.0,1.0,205,True
66194,2015,7,26,4.5,1.0,206,True
66194,2015,7,27,6.2,1.0,207,True
66194,2015,7,28,2.8,1.0,208,True
66194,2015,7,29,4.8,1.0,209,True
66194,2015,7,30,3.8,1.0,210,True
66194,2015,7,31,8.4,1.0,211,True
66194,2015,8,1,2.6,1.0,212,True
66194,2015,8,2,6.6,1.0,213,True
66194,2015,8,3,4.0,1.0,214,True
66194,2015,8,4,3.5,1.0,215,True
66194,2015,8,5,2.4,1.0,216,True
66194,2015,8,6,3.3,1.0,217,True
66194,2015,8,7,3.9,1.0,218,True
66194,2015,8,8,4.9,1.0,219,True
66194,2015,8,9,2.7,1.0,220,True
66194,2015,8,10,3.6,1.0,221,True
66194,2015,8,11,3.7,1.0,222,True
66194,2015,8,12,2.2,1.0,223,True
66194,2015,8,13,8.8,1.0,224,True
66194,2015,8,14,2.6,1.0,225,True
66194,2015,8,15,4.9,1.0,226,True
66194,2015,8,16,6.9,1.0,227,True
66194,2015,8,17,3.9,1.0,228,True
66194,2015,8,18,9.0,1.0,229,True
66194,2015,8,19,6.0,1.0,230,True
66194,2015,8,20,3.5,1.0,231,True
66194,2015,8,21,5.8,1.0,232,True
66194,2015,8,22,10.1,1.0,233,True
66194,2015,8,23,14.2,1.0,234,True
66194,2015,8,24,14.2,1.0,235,True
66194,2015,8,25,12.1,1.0,236,True
66194,2015,8,26,12.8,1.0,237,True
66194,2015,8,27,8.6,1.0,238,True
66194,2015,8,28,8.1,1.0,239,True
66194,2015,8,29,5.4,1.0,240,True
66194,2015,8,30,6.5,1.0,241,True
66194,2015,8,31,5.1,1.0,242,True
66194,2015,9,1,4.1,1.0,243,True
66194,2015,9,2,3.8,1.0,244,True
66194,2015,9,3,10.0,1.0,245,True
66194,2015,9,4,12.3,1.0,246,True
66194,2015,9,5,7.4,1.0,247,True
66194,2015,9,6,9.7,1.0,248,True
66194,2015,9,7,7.7,1.0,249,True
66194,2015,9,8,6.1,1.0,250,True
66194,2015,9,9,5.9,1.0,251,True
66194,2015,9,10,8.4,1.0,252,True
66194,2015,9,11,11.1,1.0,253,True
66194,2015,9,12,7.6,1.0,254,True
66194,2015,9,13,9.6,1.0,255,True
66194,2015,9,14,9.2,1.0,256,True
66194,2015,9,15,9.9,1.0,257,True
66194,2015,9,16,7.5,1.0,258,True
66194,2015,9,17,9.0,1.0,259,True
66194,2015,9,18,12.5,1.0,260,True
66194,2015,9,19,12.1,1.0,261,True
66194,2015,9,20,9.0,1.0,262,True
66194,2015,9,21,8.4,1.0,263,True
66194,2015,9,22,10.8,1.0,264,True
66194,2015,9,23,8.3,1.0,265,True
66194,2015,9,24,7.5,1.0,266,True
66194,2015,9,25,10.3,1.0,267,True
66194,2015,9,26,10.4,1.0,268,True
66194,2015,9,27,12.1,1.0,269,True
66194,2015,9,28,8.8,1.0,270,True
66194,2015,9,29,7.8,1.0,271,True
66194,2015,9,30,13.3,1.0,272,True
66194,2015,10,1,13.1,1.0,273,True
66194,2015,10,2,13.8,1.0,274,True
66194,2015,10,3,11.4,1.0,275,True
66194,2015,10,4,11.5,1.0,276,True
66194,2015,10,5,11.6,1.0,277,True
66194,2015,10,6,13.6,1.0,278,True
66194,2015,10,7,15.1,1.0,279,True
66194,2015,10,8,16.3,1.0,280,True
66194,2015,10,9,16.6,1.0,281,True
66194,2015,10,10,12.9,1.0,282,True
66194,2015,10,11,11.9,1.0,283,True
66194,2015,10,12,14.4,1.0,284,True
66194,2015,10,13,17.0,1.0,285,True
66194,2015,10,14,13.2,1.0,286,True
66194,2015,10,15,13.7,1.0,287,True
66194,2015,10,16,14.2,1.0,288,True
66194,2015,10,17,16.6,1.0,289,True
66194,2015,10,18,18.8,1.0,290,True
66194,2015,10,19,18.8,1.0,291,True
66194,2015,10,20,15.8,1.0,292,True
66194,2015,10,21,15.8,1.0,293,True
66194,2015,10,22,18.1,1.0,294,True
66194,2015,10,23,14.0,1.0,295,True
66194,2015,10,24,10.5,1.0,296,True
66194,2015,10,25,12.1,1.0,297,True
66194,2015,10,26,13.6,1.0,298,True
66194,2015,10,27,15.1,1.0,299,True
66194,2015,10,28,11.6,1.0,300,True
66194,2015,10,29,11.8,1.0,301,True
66194,2015,10,30,10.3,1.0,302,True
66194,2015,10,31,12.8,1.0,303,True
66194,2015,11,1,14.9,1.0,304,True
66194,2015,11,2,17.7,1.0,305,True
66194,2015,11,3,18.1,1.0,306,True
66194,2015,11,4,16.8,1.0,307,True
66194,2015,11,5,16.0,1.0,308,True
66194,2015,11,6,17.9,1.0,309,True
66194,2015,11,7,15.3,1.0,310,True
66194,2015,11,8,15.7,1.0,311,True
66194,2015,11,9,11.8,1.0,312,True
66194,2015,11,10,11.8,1.0,313,True
66194,2015,11,11,19.0,1.0,314,True
66194,2015,11,12,15.9,1.0,315,True
66194,2015,11,13,15.1,1.0,316,True
66194,2015,11,14,16.9,1.0,317,True
66194,2015,11,15,15.0,1.0,318,True
66194,2015,11,16,12.4,1.0,319,True
66194,2015,11,17,10.8,1.0,320,True
66194,2015,11,18,13.2,1.0,321,True
66194,2015,11,19,15.6,1.0,322,True
66194,2015,11,20,20.4,1.0,323,True
66194,2015,11,21,19.5,1.0,324,True
66194,2015,11,22,16.5,1.0,325,True
66194,2015,11,23,14.0,1.0,326,True
66194,2015,11,24,14.9,1.0,327,True
66194,2015,11,25,14.0,1.0,328,True
66194,2015,11,26,17.0,1.0,329,True
66194,2015,11,27,14.4,1.0,330,True
66194,2015,11,28,18.0,1.0,331,True
66194,2015,11,29,19.4,1.0,332,True
66194,2015,11,30,16.4,1.0,333,True
66194,2015,12,1,16.0,1.0,334,True
66194,2015,12,2,18.7,1.0,335,True
66194,2015,12,3,16.3,1.0,336,True
66194,2015,12,4,11.2,1.0,337,True
66194,2015,12,5,11.1,1.0,338,True
66194,2015,12,6,13.5,1.0,339,True
66194,2015,12,7,15.8,1.0,340,True
66194,2015,12,8,20.0,1.0,341,True
66194,2015,12,9,20.7,1.0,342,True
66194,2015,12,10,19.9,1.0,343,True
66194,2015,12,11,19.4,1.0,344,True
66194,2015,12,12,17.4,1.0,345,True
66194,2015,12,13,17.5,1.0,346,True
66194,2015,12,14,14.9,1.0,347,True
66194,2015,12,15,16.0,1.0,348,True
66194,2015,12,16,19.8,1.0,349,True
66194,2015,12,17,13.6,1.0,350,True
66194,2015,12,18,16.0,1.0,351,True
66194,2015,12,19,16.0,1.0,352,True
66194,2015,12,20,15.2,1.0,353,True
66194,2015,12,21,22.9,1.0,354,True
66194,2015,12,22,17.1,1.0,355,True
66194,2015,12,23,17.0,1.0,356,True
66194,2015,12,24,13.4,1.0,357,True
66194,2015,12,25,13.4,1.0,358,True
66194,2015,12,26,16.8,1.0,359,True
66194,2015,12,27,15.9,1.0,360,True
66194,2015,12,28,14.4,1.0,361,True
66194,2015,12,29,12.8,1.0,362,True
66194,2015,12,30,11.8,1.0,363,True
66194,2015,12,31,14.2,1.0,364,True
66194,2016,1,1,15.0,1.0,365,True
66194,2016,1,2,14.8,1.0,366,True
66194,2016,1,3,18.9,1.0,367,True
66194,2016,1,4,19.5,1.0,368,True
66194,2016,1,5,17.3,1.0,369,True
66194,2016,1,6,16.4,1.0,370,True
66194,2016,1,7,16.2,1.0,371,True
66194,2016,1,9,16.5,1.0,373,True
66194,2016,1,10,15.7,1.0,374,True
66194,2016,1,11,17.8,1.0,375,True
66194,2016,1,12,20.1,1.0,376,True
66194,2016,1,13,20.6,1.0,377,True
66194,2016,1,14,20.8,1.0,378,True
66194,2016,1,15,13.4,1.0,379,True
66194,2016,1,16,13.9,1.0,380,True
66194,2016,1,17,13.5,1.0,381,True
66194,2016,1,18,14.6,1.0,382,True
66194,2016,1,19,16.0,1.0,383,True
66194,2016,1,20,18.1,1.0,384,True
66194,2016,1,21,22.4,1.0,385,True
66194,2016,1,22,22.8,1.0,386,True
66194,2016,1,23,21.4,1.0,387,True
66194,2016,1,24,19.7,1.0,388,True
66194,2016,1,25,20.7,1.0,389,True
66194,2016,1,26,19.2,1.0,390,True
66194,2016,1,27,19.2,1.0,391,True
66194,2016,1,28,21.2,1.0,392,True
66194,2016,1,29,19.9,1.0,393,True
66194,2016,1,30,18.7,1.0,394,True
66194,2016,1,31,17.8,1.0,395,True
66194,2016,2,1,18.8,1.0,396,True
66194,2016,2,2,14.3,1.0,397,True
66194,2016,2,3,16.1,1.0,398,True
66194,2016,2,4,18.8,1.0,399,True
66194,2016,2,5,19.6,1.0,400,True
66194,2016,2,6,19.4,1.0,401,True
66194,2016,2,7,17.1,1.0,402,True
66194,2016,2,8,16.2,1.0,403,True
66194,2016,2,9,19.0,1.0,404,True
66194,2016,2,10,17.4,1.0,405,True
66194,2016,2,11,17.1,1.0,406,True
66194,2016,2,12,18.6,1.0,407,True
66194,2016,2,13,18.2,1.0,408,True
66194,2016,2,14,18.5,1.0,409,True
66194,2016,2,15,22.0,1.0,410,True
66194,2016,2,16,16.5,1.0,411,True
66194,2016,2,17,18.7,1.0,412,True
66194,2016,2,18,14.9,1.0,413,True
66194,2016,2,19,18.0,1.0,414,True
66194,2016,2,20,22.6,1.0,415,True
66194,2016,2,21,20.6,1.0,416,True
66194,2016,2,22,18.5,1.0,417,True
66194,2016,2,23,16.9,1.0,418,True
66194,2016,2,24,18.9,1.0,419,True
66194,2016,2,25,18.4,1.0,420,True
66194,2016,2,26,22.4,1.0,421,True
66194,2016,2,27,19.4,1.0,422,True
66194,2016,2,28,17.6,1.0,423,True
66194,2016,2,29,17.4,1.0,424,True
66194,2016,3,1,18.2,1.0,425,True
66194,2016,3,2,16.8,1.0,426,True
66194,2016,3,3,19.1,1.0,427,True
66194,2016,3,4,18.9,1.0,428,True
66194,2016,3,5,16.8,1.0,429,True
66194,2016,3,6,16.2,1.0,430,True
66194,2016,3,7,17.8,1.0,431,True
66194,2016,3,8,18.7,1.0,432,True
66194,2016,3,9,20.3,1.0,433,True
66194,2016,3,10,19.7,1.0,434,True
66194,2016,3,12,19.3,1.0,436,True
66194,2016,3,13,20.1,1.0,437,True
66194,2016,3,14,19.3,1.0,438,True
66194,2016,3,15,19.5,1.0,439,True
66194,2016,3,16,19.3,1.0,440,True
66194,2016,3,17,18.3,1.0,441,True
66194,2016,3,18,17.0,1.0,442,True
66194,2016,3,19,13.1,1.0,443,True
66194,2016,3,20,16.4,1.0,444,True
66194,2016,3,21,15.3,1.0,445,True
66194,2016,3,22,14.0,1.0,446,True
66194,2016,3,23,13.7,1.0,447,True
66194,2016,3,24,13.4,1.0,448,True
66194,2016,3,25,15.8,1.0,449,True
66194,2016,3,26,14.9,1.0,450,True
66194,2016,3,27,15.5,1.0,451,True
66194,2016,3,28,17.9,1.0,452,True
66194,2016,3,29,19.9,1.0,453,True
66194,2016,3,30,17.4,1.0,454,True
66194,2016,3,31,13.5,1.0,455,True
66194,2016,4,1,13.5,1.0,456,True
66194,2016,4,2,14.9,1.0,457,True
66194,2016,4,3,16.6,1.0,458,True
66194,2016,4,4,18.4,1.0,459,True
66194,2016,4,5,15.0,1.0,460,True
66194,2016,4,6,15.7,1.0,461,True
66194,2016,4,7,19.4,1.0,462,True
66194,2016,4,8,17.6,1.0,463,True
66194,2016,4,9,13.9,1.0,464,True
66194,2016,4,10,12.4,1.0,465,True
66194,2016,4,11,10.7,1.0,466,True
66194,2016,4,12,16.7,1.0,467,True
66194,2016,4,13,12.4,1.0,468,True
66194,2016,4,14,12.8,1.0,469,True
66194,2016,4,15,12.3,1.0,470,True
66194,2016,4,16,12.8,1.0,471,True
66194,2016,4,17,18.2,1.0,472,True
66194,2016,4,18,13.0,1.0,473,True
66194,2016,4,19,15.1,1.0,474,True
66194,2016,4,20,13.5,1.0,475,True
66194,2016,4,21,13.3,1.0,476,True
66194,2016,4,22,15.2,1.0,477,True
66194,2016,4,23,15.3,1.0,478,True
66194,2016,4,24,14.2,1.0,479,True
66194,2016,4,25,9.5,1.0,480,True
66194,2016,4,26,10.7,1.0,481,True
66194,2016,4,27,11.5,1.0,482,True
66194,2016,4,28,12.5,1.0,483,True
66194,2016,4,29,11.4,1.0,484,True
66194,2016,4,30,16.0,1.0,485,True
66194,2016,5,1,14.2,1.0,486,True
66194,2016,5,2,7.8,1.0,487,True
66194,2016,5,3,7.4,1.0,488,True
66194,2016,5,4,9.8,1.0,489,True
66194,2016,5,5,10.1,1.0,490,True
66194,2016,5,6,9.5,1.0,491,True
66194,2016,5,7,8.4,1.0,492,True
66194,2016,5,8,13.6,1.0,493,True
66194,2016,5,9,16.6,1.0,494,True
66194,2016,5,10,16.2,1.0,495,True
66194,2016,5,11,6.5,1.0,496,True
66194,2016,5,12,9.3,1.0,497,True
66194,2016,5,13,8.9,1.0,498,True
66194,2016,5,14,6.6,1.0,499,True
66194,2016,5,15,7.0,1.0,500,True
66194,2016,5,16,7.8,1.0,501,True
66194,2016,5,17,10.4,1.0,502,True
66194,2016,5,18,7.1,1.0,503,True
66194,2016,5,19,7.0,1.0,504,True
66194,2016,5,20,6.9,1.0,505,True
66194,2016,5,21,10.0,1.0,506,True
66194,2016,5,22,10.3,1.0,507,True
66194,2016,5,23,9.5,1.0,508,True
66194,2016,5,24,8.4,1.0,509,True
66194,2016,5,25,4.2,1.0,510,True
66194,2016,5,26,9.2,1.0,511,True
66194,2016,5,27,7.6,1.0,512,True
66194,2016,5,28,3.8,1.0,513,True
66194,2016,5,29,3.3,1.0,514,True
66194,2016,5,30,6.4,1.0,515,True
66194,2016,5,31,4.6,1.0,516,True
66194,2016,6,1,10.4,1.0,517,True
66194,2016,6,2,8.6,1.0,518,True
66194,2016,6,3,9.8,1.0,519,True
66194,2016,6,4,13.6,1.0,520,True
66194,2016,6,5,15.6,1.0,521,True
66194,2016,6,6,13.4,1.0,522,True
66194,2016,6,7,7.0,1.0,523,True
66194,2016,6,8,8.5,1.0,524,True
66194,2016,6,9,13.0,1.0,525,True
66194,2016,6,10,7.4,1.0,526,True
66194,2016,6,11,7.2,1.0,527,True
66194,2016,6,12,5.5,1.0,528,True
66194,2016,6,13,5.0,1.0,529,True
66194,2016,6,14,5.7,1.0,530,True
66194,2016,6,15,5.1,1.0,531,True
66194,2016,6,16,4.9,1.0,532,True
66194,2016,6,17,6.6,1.0,533,True
66194,2016,6,18,12.2,1.0,534,True
66194,2016,6,19,13.3,1.0,535,True
66194,2016,6,20,13.7,1.0,536,True
66194,2016,6,21,14.5,1.0,537,True
66194,2016,6,22,10.5,1.0,538,True
66194,2016,6,23,4.9,1.0,539,True
66194,2016,6,24,9.4,1.0,540,True
66194,2016,6,25,6.0,1.0,541,True
66194,2016,6,26,3.7,1.0,542,True
66194,2016,6,27,6.9,1.0,543,True
66194,2016,6,28,6.8,1.0,544,True
66194,2016,6,29,4.2,1.0,545,True
66194,2016,6,30,0.7,1.0,546,True
66194,2016,7,1,4.3,1.0,547,False
66194,2016,7,2,4.4,1.0,548,False
66194,2016,7,3,3.0,1.0,549,False
66194,2016,7,4,1.1,1.0,550,False
66194,2016,7,5,5.0,1.0,551,False
66194,2016,7,6,9.0,1.0,552,False
66194,2016,7,7,12.5,1.0,553,False
66194,2016,7,8,12.0,1.0,554,False
66194,2016,7,9,7.2,1.0,555,False
66194,2016,7,10,9.8,1.0,556,False
66194,2016,7,11,10.8,1.0,557,False
66194,2016,7,12,6.9,1.0,558,False
66194,2016,7,13,9.2,1.0,559,False
66194,2016,7,14,3.5,1.0,560,False
66194,2016,7,15,2.5,1.0,561,False
66194,2016,7,20,15.3,1.0,566,True
66194,2016,7,21,13.6,1.0,567,False
66194,2016,7,22,8.9,1.0,568,False
66194,2016,7,23,14.6,1.0,569,False
66194,2016,7,24,5.5,1.0,570,False
66194,2016,7,25,2.9,1.0,571,False
66194,2016,7,26,3.2,1.0,572,False
66194,2016,7,27,5.7,1.0,573,False
66194,2016,7,28,5.4,1.0,574,False
66194,2016,7,29,4.3,1.0,575,False
66194,2016,7,30,6.4,1.0,576,False
66194,2016,7,31,7.0,1.0,577,False
66194,2016,8,1,6.2,1.0,578,True
66194,2016,8,2,9.6,1.0,579,True
66194,2016,8,3,10.3,1.0,580,True
66194,2016,8,4,10.1,1.0,581,True
66194,2016,8,5,9.2,1.0,582,True
66194,2016,8,6,8.5,1.0,583,True
66194,2016,8,7,7.8,1.0,584,True
66194,2016,8,8,5.7,1.0,585,True
66194,2016,8,9,4.1,1.0,586,True
66194,2016,8,10,10.7,1.0,587,True
66194,2016,8,11,6.3,1.0,588,True
66194,2016,8,12,4.5,1.0,589,True
66194,2016,8,13,4.0,1.0,590,True
66194,2016,8,14,4.1,1.0,591,True
66194,2016,8,15,4.7,1.0,592,True
66194,2016,8,16,5.5,1.0,593,True
66194,2016,8,17,6.0,1.0,594,True
66194,2016,8,18,6.3,1.0,595,True
66194,2016,8,19,5.5,1.0,596,True
66194,2016,8,20,6.6,1.0,597,True
66194,2016,8,21,3.0,1.0,598,True
66194,2016,8,22,6.1,1.0,599,True
66194,2016,8,23,6.3,1.0,600,True
66194,2016,8,24,11.7,1.0,601,True
66194,2016,8,25,8.9,1.0,602,True
66194,2016,8,26,5.3,1.0,603,True
66194,2016,8,27,6.3,1.0,604,True
66194,2016,8,28,3.5,1.0,605,True
66194,2016,8,29,4.9,1.0,606,True
66194,2016,8,30,8.0,1.0,607,True
66194,2016,8,31,12.3,1.0,608,True
66194,2016,9,1,7.3,1.0,609,True
66194,2016,9,2,14.2,1.0,610,True
66194,2016,9,3,14.8,1.0,611,True
66194,2016,9,4,5.4,1.0,612,True
66194,2016,9,5,6.5,1.0,613,True
66194,2016,9,6,6.9,1.0,614,True
66194,2016,9,7,9.2,1.0,615,True
66194,2016,9,8,12.3,1.0,616,True
66194,2016,9,9,11.4,1.0,617,True
66194,2016,9,10,13.7,1.0,618,True
66194,2016,9,11,8.2,1.0,619,True
66194,2016,9,12,9.5,1.0,620,True
66194,2016,9,13,15.2,1.0,621,True
66194,2016,9,14,15.4,1.0,622,True
66194,2016,9,15,14.1,1.0,623,True
66194,2016,9,16,10.6,1.0,624,True
66194,2016,9,17,6.3,1.0,625,True
66194,2016,9,18,11.2,1.0,626,True
66194,2016,9,19,11.1,1.0,627,True
66194,2016,9,20,6.2,1.0,628,True
66194,2016,9,21,12.4,1.0,629,True
66194,2016,9,22,9.8,1.0,630,True
66194,2016,9,23,14.8,1.0,631,True
66194,2016,9,24,9.7,1.0,632,True
66194,2016,9,25,13.4,1.0,633,True
66194,2016,9,26,8.4,1.0,634,True
66194,2016,9,27,8.1,1.0,635,True
66194,2016,9,28,7.9,1.0,636,True
