year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,4.744108224850368,1246.2,16.323013698630135,15.326849315068493,22.38732782369146
2016,5.017943380422374,991.4,17.2,15.660335195530726,22.919166666666666
2017,5.158605294651217,885.2,16.549725274725276,15.535068493150685,22.88236914600551
2018,5.10706787488553,976.8,17.19123287671233,15.365753424657534,22.426446280991737
2019,5.29915230940934,641.2,17.671780821917807,15.499173553719007,23.14848484848485
2020,4.986930974885844,1260.8,15.860164835164836,15.418579234972677,22.312912087912085
2021,5.184592107371794,1356.4,15.94849315068493,14.768055555555556,21.89467787114846
2022,5.106175723426861,1471.0,16.235537190082646,15.06868131868132,21.554794520547944
2023,5.567319314981533,776.8000000000001,17.76958904109589,15.324931506849316,22.81625344352617
