year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,20.770989324087083,1742.0,15.418630136986302,11.456629834254144,22.1005540166205
2016,21.60868656453678,1417.8,16.348907103825137,11.848901098901099,23.31472222222222
2017,22.72460736053719,1263.8,15.657967032967033,11.817955801104974,23.23763736263736
2018,22.555224206057424,1093.3,16.165479452054793,11.5,23.177932960893855
2019,22.807932509522164,1045.0,16.66958904109589,11.460932944606414,23.654054054054054
2020,21.698112493889663,1811.9,15.025956284153006,11.248348348348348,21.536129032258064
2021,22.074866487578866,1570.9,15.385753424657535,10.824725274725274,21.922067039106146
2022,21.195044561318653,2058.5,15.41043956043956,11.197527472527472,21.468406593406595
2023,21.096099639242,954.2,16.662191780821917,10.82409972299169,23.590833333333336
