Year,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015.0,0.0,30.8,16.1,32.8,20.47173687500001
2015.0,11.2,21.0,20.3,29.2,20.421901562500004
2015.0,0.0,31.5,19.4,32.1,20.14325843750001
2015.0,0.0,26.8,18.9,34.8,19.982144895833333
2015.0,0.0,12.4,18.7,24.3,19.853897395833336
2015.0,0.0,27.2,19.0,27.8,16.360670312499995
2015.0,0.0,31.2,18.5,29.9,18.011991770833337
2015.0,0.0,31.9,14.4,32.2,21.10047104166667
2015.0,0.0,25.7,17.8,34.4,21.385901354166663
2015.0,0.0,13.5,20.4,29.3,21.61542572916667
2015.0,22.2,3.2,18.9,20.3,21.74206572916667
2015.0,3.4,9.9,18.1,20.6,21.481997395833336
2015.0,0.8,22.2,17.2,27.5,20.535145625
2015.0,0.0,29.3,18.6,32.4,20.294011666666663
2015.0,0.0,29.6,16.2,28.2,23.024719479166663
2015.0,0.0,28.5,17.1,31.6,23.06883854166667
2015.0,0.0,32.1,16.4,34.2,20.45298104166667
2015.0,49.4,28.3,18.0,30.5,22.88146875
2015.0,26.0,3.5,17.1,18.0,24.159299375000003
2015.0,0.0,21.9,15.9,24.4,24.043912187500013
2015.0,0.0,27.8,17.8,27.7,24.29183437500001
2015.0,0.0,23.5,18.1,27.6,23.807244062500004
2015.0,0.0,27.7,18.9,31.0,22.93576802083333
2015.0,0.0,28.8,19.8,30.9,22.82127395833333
2015.0,3.6,26.5,19.1,34.7,23.086700416666663
2015.0,24.6,3.3,18.2,19.4,23.325154583333344
2015.0,105.4,3.0,17.0,18.5,19.835142708333333
2015.0,5.4,7.4,15.6,17.1,18.445318020833334
2015.0,0.0,27.0,12.3,22.8,18.5905340625
2015.0,0.0,30.3,10.2,26.1,17.875884479166672
2015.0,0.0,24.4,12.6,26.6,20.241855520833333
2015.0,29.0,18.5,15.5,25.5,17.989664479166667
2015.0,19.4,21.1,15.9,23.3,19.36091260416667
2015.0,0.0,17.0,13.1,23.0,23.667029166666666
2015.0,0.0,11.0,12.4,21.7,23.8965528125
2015.0,0.0,16.5,15.1,22.8,23.45911770833333
2015.0,0.0,21.0,13.8,23.2,23.578791979166663
2015.0,4.8,19.5,15.1,25.7,23.869760312499995
2015.0,0.0,28.4,16.1,33.7,19.896587083333333
2015.0,0.0,4.9,19.3,23.0,20.24739260416666
2015.0,0.0,21.8,19.5,26.9,21.91318135416667
2015.0,0.0,25.5,16.8,27.6,21.619355312500005
2015.0,0.0,22.7,15.7,28.3,22.682309895833324
2015.0,0.6,20.9,17.7,26.6,23.5089525
2015.0,0.0,21.0,16.2,27.5,19.16300395833333
