year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,65.52914602309657,1510.6,15.667945205479452,15.655068493150686,21.177808219178083
2016,64.81326468200231,1495.3,16.503005464480875,16.155494505494506,21.809016393442622
2017,63.096848089416895,1186.6,16.125,15.896986301369862,21.65890410958904
2018,60.29796706063782,1046.3,16.356986301369865,15.740109890109888,21.240934065934066
2019,58.335252769217455,915.8,16.854246575342465,15.739275766016712,21.795277777777777
2020,52.80396156861034,1544.5,15.342349726775957,15.87622950819672,21.443169398907102
2021,42.8229614309369,1393.5,15.493698630136986,15.349863013698629,20.905205479452054
2022,43.09109515790399,2582.5,15.532967032967033,15.646027397260275,20.840384615384615
2023,46.947320788567495,1067.1,16.693150684931506,15.935342465753424,21.707458563535912
