year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,averagemwh
2022,32.651828038,32.242872732,32.004564209,31.339995072,31.339995072,31.075913659,30.417042199,30.384438268,29.534237525,29.534237525,29.534237525,29.534237525,29.534237525,29.534237525,29.534237525,29.434695018,28.611284652,28.611284652,28.611284652,28.611284652,28.611284652,28.611284652,29.04610322,29.494109236,30.215949161,31.401964167,31.518837955,31.335411807,32.534322363,33.145752619,34.133381197,35.138503232,36.160365186,37.853997498,38.566015442,39.823731841,41.283010048,42.515650712,43.156772692,44.286701316,44.931943202,45.721100897,46.488333675,46.710237688,47.042660494,47.692160262,47.692160262,47.692160262,47.692160262,47.692160262,47.692160262,48.449185331,48.574982638,48.923977362,48.892843833,48.88256367,49.357482056,49.357482056,49.357482056,49.357482056,48.628526795,48.263817784,48.601314382,47.732288551,47.732288551,47.732288551,47.732288551,47.732288551,47.732288551,47.732288551,47.732288551,47.085592408,46.253825449,45.712318846,44.883193264,44.883193264,43.543788492,43.037309636,42.576397501,42.134429768,41.656726562,41.171350814,41.171350814,41.171350814,40.297179517,40.161564934,39.225157513,39.014495422,38.228531948,37.419380074,36.526956952,35.831326849,35.219638127,34.943490666,34.891326575,34.117819256,39.5585382913125
2022,32.820324404,32.478627717,31.88170709,31.88170709,31.88170709,31.199360835,30.898590518,30.898590518,30.508349798,29.775002842,29.775002842,29.775002842,29.775002842,29.775002842,29.775002842,28.928791957,28.771795599,28.771795599,28.771795599,28.771795599,28.771795599,28.771795599,28.771795599,28.795718061,30.324447948,30.99890019,30.99890019,30.99890019,31.628097103,32.556213144,32.965168685,33.043898154,34.521305922,35.748111078,36.588792651,36.877668056,38.624276115,39.345537964,40.133022465,41.011483753,42.180950264,43.438195685,43.458658888,44.229261764,45.582117971,45.625564411,45.625564411,45.625564411,45.625564411,46.420079378,46.889607732,46.889607732,46.889607732,46.664119154,46.869536972,46.869536972,46.869536972,46.869536972,46.869536972,46.869536972,46.869536972,46.869536972,46.869536972,46.37224698,45.845441938,45.766020056,45.766020056,45.766020056,45.766020056,45.0006673,44.823011881,44.823011881,44.108573995,42.783712228,42.755095694,42.008311386,41.759452123,41.402031701,40.589492841,40.589492841,39.455184305,39.345537964,39.345537964,39.345537964,37.986230997,37.481721992,36.917796345,36.510806601,35.167818441,34.241327683,34.068703266,33.308419088,33.165825605,33.048571864,32.162618363,32.162618363,38.07499959834372
2022,31.285616979,31.099229754,31.099229754,31.099229754,30.704298981,30.156221579,30.156221579,30.156221579,29.783096987,29.193142643,29.193142643,29.193142643,29.193142643,29.193142643,29.193142643,29.193142643,29.193142643,29.193142643,29.193142643,29.193142643,30.074936852,30.216405188,31.067057399,31.119282849,33.599565165,34.704731255,35.82224892,37.317804547,41.559514258,43.94258056,46.913725691,48.407610966,51.652393405,53.79573613,55.732400052,56.883133316,58.530264318,59.753396292,60.718231518,62.687004609,63.539179711,64.456274831,65.590377444,66.112135321,66.684376294,67.20173328,67.896605883,67.896605883,68.542398315,68.220504763,68.523657537,69.27411034,69.144897014,69.654781626,70.044282691,69.9624377,70.042586275,69.788412891,69.774900967,69.227668632,68.995058202,68.598866407,68.598866407,68.514611699,67.96910693,67.234508997,66.745688253,65.852693897,64.916839158,63.049820693,61.233690619,60.08747155,54.59287499,52.344613589,50.883204983,50.332245475,47.791396156,46.639789571,45.639033566,45.224290354,44.325272812,43.940189523,43.506170265,42.696216981,41.578364486,40.781311293,39.124661701,38.542972184,37.343678217,36.505901592,35.503088801,34.049539946,33.747665913,32.812256161,32.724403367,32.695351675,48.51939169916667
2022,31.681087746,30.987188919,30.657807516,30.657807516,30.657807516,29.848764495,29.734874553,29.734874553,29.734874553,28.917700555,28.691539021,28.691539021,28.691539021,28.691539021,28.691539021,28.691539021,28.691539021,28.691539021,28.691539021,28.691539021,28.97287137,30.625068723,30.818336148,30.818336148,33.566919134,35.317021149,36.445556875,37.946101006,41.970471036,44.843553854,48.156638572,49.769324174,52.8192652,55.167252623,57.660709716,57.810197498,59.552759372,60.495997561,60.80231748,61.896509655,62.43557702,63.108200518,63.725642231,64.264713506,64.143611755,64.255333851,64.806539989,65.067621737,65.727933643,65.961541524,65.676253254,66.010162789,66.191177882,65.989961511,65.18894552,65.070822583,65.283254214,64.698359362,64.535375149,64.051515813,63.701741454,63.15500636,62.456186796,62.481700423,62.439224826,61.935824407,61.941077242,61.416101433,60.884982327,60.834084416,59.678075601,57.525335934,53.055160822,51.316248582,50.056092313,49.125955342,46.879978713,45.731861975,45.625582095,44.612649796,43.768822526,42.97263766,42.696216981,42.381220498,41.111699396,40.257378728,39.036766029,38.594554128,37.059037654,36.367723516,35.633695514,34.557462941,33.827946274,33.286208264,32.413925514,32.363255391,47.212055741125006
2022,31.454841215,31.2804722,30.37691391,30.37691391,30.37691391,29.509938693,29.474036249,29.474036249,29.474036249,29.474036249,29.474036249,29.474036249,29.474036249,29.183361422,28.470829007,28.470829007,28.470829007,28.470829007,28.470829007,28.470829007,29.571788637,30.336787829,30.336787829,30.782152304,33.296361113,34.629842266,36.231764092,37.837466289,41.432235689,44.186583376,47.255696591,48.868806817,52.60224844,54.847683555,55.761026016,56.789690504,58.709841932,59.527535688,60.910849046,61.682874107,63.254068676,63.597807885,64.265037676,64.265037676,64.7259602,65.147860052,65.147860052,65.147860052,65.814620204,66.107951178,65.724574767,66.460796499,67.069626536,66.928132172,66.530900047,66.825258084,67.109860601,66.825390123,65.638400453,65.284344337,65.172040492,64.438227426,64.486863968,64.405488905,63.76892789,63.667583554,63.44468828,62.900680267,62.702199121,62.167725627,60.659607091,59.098880056,54.490445671,52.19885061,50.59412076,49.678499535,47.720576412,46.749152105,45.568371399,45.565383028,44.746629177,44.112824094,43.538915466,42.961022156,41.626832734,40.783799636,39.817444612,38.583096039,37.51611968,36.631538317,35.955390726,35.019741512,34.210430884,33.747665913,33.439253117,32.744476354,47.62589005259375
2022,31.893072942,31.801470404,31.483483125,30.637752214,30.637752214,30.637752214,29.832463806,29.534217633,29.534217633,29.534217633,29.534217633,29.534217633,29.534217633,28.871342903,28.631339954,28.631339954,28.631339954,28.631339954,28.631339954,28.631339954,29.326935034,29.554290619,29.850918496,30.577553147,33.151847065,35.121186575,36.384725487,38.211453777,42.20371424,44.447004241,48.422251548,50.825835786,54.06832652,56.329727584,57.724490253,59.06671208,60.693050876,61.883379694,62.565126371,63.407464233,65.430915442,66.753280885,66.906742344,66.801092395,67.327411237,67.419210467,67.815284866,68.76188081,69.443692883,69.288041006,69.131292038,69.474880475,69.893427894,69.217830089,68.578745383,68.45239172,68.198477183,68.009482718,68.137388866,67.916169175,68.091007775,67.617011327,67.334836335,67.31356441,66.840616581,66.492142267,65.874310427,65.557292146,64.84998395,63.891918677,62.249573478,60.856582051,55.937563964,53.686785497,52.607846984,52.514878608,50.942132748,49.994021369,49.837167005,48.936132805,48.106888161,47.203660484,46.989917404,46.52633305,44.355586612,41.890819521,40.77498868,39.321050604,38.169945133,37.301291654,36.606300696,35.762470386,35.152147195,34.473916574,33.93188549,33.286208264,49.19625880372917
2022,32.474888561,31.971011571,31.500503811,31.500503811,31.348358326,30.517369555,29.717131354,29.594418908,29.594418908,29.594418908,29.594418908,29.594418908,29.594418908,29.594418908,28.867936623,28.571156363,28.571156363,28.571156363,28.571156363,28.571156363,29.814158061,30.657807516,30.657807516,30.748973013,33.586909005,35.678512915,36.663613748,38.269570791,42.249122568,45.508809739,48.467006903,50.604502826,54.765226442,57.678598946,59.476025004,60.405103636,61.352217166,60.96615344,62.045298762,63.570841359,65.706225147,66.408432656,66.857674843,67.888745572,68.455766995,68.241892365,68.270100474,68.277844511,68.990758908,69.080397042,68.535836022,68.200632468,68.280767451,68.926007038,69.073277651,68.542970001,68.704758206,68.793069471,68.637572656,67.936751838,67.936751838,67.015265692,66.953615391,66.953615391,66.093409114,65.870327809,64.976991582,64.258342385,63.401590064,62.573433316,60.393573654,58.957884236,54.212028388,52.002235802,50.466664974,49.457681265,47.575351924,46.304696518,45.485015968,44.797935078,44.542012227,43.878179467,43.659185434,43.526602952,42.757139737,40.653617023,40.087816313,39.117567777,38.299525724,37.13153023,36.295719493,35.6321553,34.94941881,34.429778336,34.429778336,33.342862315,48.78447352413542
2022,32.140710351,32.042162797,32.042162797,30.984074482,30.898519819,30.898519819,30.594633346,29.955511644,29.955511644,29.955511644,29.955511644,29.678588492,28.872050049,28.872050049,28.872050049,28.872050049,28.872050049,28.872050049,28.440140972,27.848789712,27.848789712,27.914841989,28.892123017,28.892123017,30.266228398,30.838318544,30.880858576,31.781324493,32.504041993,33.555411035,34.265971191,34.750800231,36.121673941,36.616739162,37.638178537,39.003103452,40.364767012,41.453576811,41.811309565,42.68044995,43.977414312,44.751946556,44.575700198,45.853947856,46.026714737,46.985517601,46.989793691,47.320329182,48.126296518,47.631978879,47.631978879,47.631978879,47.631978879,47.631978879,47.779581861,48.514783571,48.514783571,48.514783571,48.514783571,48.514783571,48.267919916,47.511576328,47.810542969,47.270811011,47.270811011,47.270811011,47.270811011,47.035071392,46.347878048,46.347878048,46.72858099,46.596901242,45.624945376,44.926104146,44.060569974,44.060569974,42.471989751,41.793337094,41.380291421,40.910532402,40.403060747,40.007652533,40.007652533,39.631774724,39.024502801,38.43502568,38.141693711,37.525693765,36.738222405,36.275737096,35.466635088,34.76001134,33.795047242,33.486845293,33.015395668,32.523766339,38.854385259635414
2022,31.742507798,31.5406321,31.05460575,30.577553147,30.577553147,30.577553147,30.026784846,29.614491894,29.614491894,29.614491894,29.614491894,29.294906138,28.671485927,28.671485927,28.671485927,28.671485927,28.671485927,28.671485927,28.671485927,28.671485927,28.671485927,28.671485927,28.671485927,28.671485927,28.671485927,29.034610217,29.835184226,30.26453238,31.12456763,31.821525707,32.012053761,32.764531656,33.863008791,34.690689546,35.662182959,36.196343342,37.613915562,37.760472748,38.592069677,39.926370178,41.401521807,42.270764674,41.674188344,42.475522423,43.185276427,43.358331532,43.358331532,43.636977742,44.241153908,44.241153908,44.241153908,44.241153908,44.241153908,44.241153908,44.241153908,44.241153908,45.023090255,45.123980682,44.483864262,44.120773457,44.38624737,44.100698263,44.100698263,44.100698263,44.100698263,43.699749461,43.278074954,43.278074954,43.278074954,43.278074954,43.278074954,43.278074954,42.372446701,41.758746026,41.371987842,40.693189843,40.248400167,39.838903891,39.22513983,39.22513983,38.370662326,38.030062079,37.298999624,37.298999624,36.928110482,36.075100068,36.075100068,35.220941575,34.440896272,33.790121183,32.884931999,32.8512601,32.002107415,32.002107415,31.662789765,30.978847096,36.73526587821877
2022,30.543892108,29.975639871,29.975639871,29.975639871,29.732434447,29.092815287,29.092815287,29.092815287,29.092815287,29.092815287,28.819222776,28.069554968,28.069554968,28.069554968,28.069554968,28.069554968,28.069554968,28.069554968,28.069554968,28.069554968,28.321931246,29.072759984,29.795895918,30.1905938,32.950810951,34.585703612,36.155992062,37.201564836,41.648344593,43.776179062,46.916380281,48.957597567,52.460676319,54.402905517,56.68687562,57.827180501,59.624428981,59.693563097,61.159085147,62.205990944,63.221192251,63.519389247,64.83834754,65.641985144,66.615257798,66.494731136,67.090843112,66.821528321,67.747215243,67.75865954,68.097260577,67.964654148,67.907100151,67.657155363,67.455221202,67.179030646,67.273888257,67.048478631,66.763377641,66.271576997,65.824624506,65.408678464,64.706244796,64.979938594,64.799905713,63.756582995,62.982311625,62.760242305,62.071645058,60.595809938,58.959856477,57.870060902,52.896808653,49.963545339,48.969530562,48.233889965,46.680433436,45.556888966,44.913003923,44.000370906,43.656589651,42.935769476,42.310335793,41.818391398,40.657419456,39.877351185,38.790032278,38.201897176,36.769592771,35.62060691,34.82361562,33.516628548,33.246079975,32.497981304,32.363255391,31.920363946,47.38593934453123
