Year,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015,0.0,31.0,21.2,30.7,38.42088322916665
2015,0.0,18.3,21.1,27.5,37.50328958333333
2015,0.0,31.4,22.3,31.4,37.191457500000006
2015,0.0,24.4,22.9,33.8,36.7212503125
2015,0.0,16.3,20.6,25.8,34.05582218750001
2015,0.0,27.9,21.3,28.8,35.54986197916667
2015,0.0,31.1,22.2,31.5,36.75036770833332
2015,0.0,31.9,21.4,30.8,33.439239791666665
2015,0.0,26.4,22.4,33.3,37.85466739583333
2015,0.0,15.9,21.7,28.4,37.68833510416667
2015,19.8,3.2,20.3,23.1,37.85344822916666
2015,6.6,15.7,20.3,23.2,39.263102916666654
2015,4.0,22.0,19.0,29.9,38.64870364583336
2015,0.6,28.2,21.1,35.0,37.692665000000005
2015,0.0,30.8,22.0,27.1,37.730646458333325
2015,0.0,28.3,21.1,29.1,35.979156354166655
2015,0.0,32.0,21.2,35.8,41.33556864583334
2015,0.0,30.2,21.5,27.2,35.38876635416667
2015,0.4,6.5,20.5,23.0,35.448002395833335
2015,21.8,23.6,18.4,27.1,36.74784447916667
2015,3.2,29.2,19.5,29.1,37.36381760416668
2015,0.0,29.1,22.3,29.3,35.34507729166667
2015,0.0,28.7,23.4,31.7,36.59985302083333
2015,0.0,28.2,23.2,31.6,38.50878135416666
2015,1.4,26.8,21.6,36.6,39.05882750000001
2015,2.6,3.3,19.8,21.1,38.40802145833333
2015,49.6,3.3,18.6,20.6,38.638666458333326
2015,66.6,4.4,16.9,21.5,38.88053000000001
2015,15.2,30.3,15.2,21.7,36.44477645833335
2015,0.0,28.0,14.3,25.2,36.24955499999998
2015,0.0,29.2,17.0,25.6,35.25337020833333
2015,0.0,18.9,19.6,25.2,38.51217083333335
2015,10.2,26.0,19.4,22.7,42.10701114583333
2015,4.0,24.0,20.0,24.0,42.70979979166665
2015,0.2,18.9,17.6,23.5,42.35202270833333
2015,13.6,6.5,18.7,24.0,42.41244
2015,0.0,17.3,18.1,25.8,42.48623895833333
2015,0.0,21.6,19.2,27.7,40.84357718750001
2015,0.0,28.2,19.6,33.1,40.47064729166666
2015,0.1,9.1,21.8,27.1,36.88796312500001
2015,0.4,21.3,22.0,28.8,35.6812059375
2015,0.0,26.3,22.1,30.7,35.002060625000006
2015,0.0,25.8,21.7,30.2,42.89419833333334
2015,6.2,16.4,20.2,27.0,42.85483895833334
2015,0.2,18.2,21.0,29.5,40.37008416666667
2015,0.6,25.0,19.6,29.1,38.885253125
2015,0.0,25.9,22.5,29.8,39.46422916666666
2015,0.0,26.6,22.4,29.8,40.81267989583336
2015,0.0,26.5,22.8,30.0,41.21945854166668
2015,0.0,19.4,22.0,27.5,42.64111708333333
2015,0.0,14.5,21.5,27.4,40.22622552083334
2015,9.3,11.7,20.8,24.7,41.3318290625
2015,6.2,22.4,20.5,27.7,42.850509375
2015,0.2,19.2,21.8,28.0,42.24634312499998
2015,0.0,15.6,22.0,24.1,42.47049489583332
2015,0.4,9.1,19.7,23.6,41.12263510416667
2015,6.8,15.2,19.5,28.4,41.739002083333325
2015,4.0,20.9,21.2,27.0,41.93205916666666
2015,0.0,20.4,20.3,29.4,46.05062010416666
2015,0.0,17.9,21.5,37.9,44.88007312500002
2015,6.8,14.0,18.6,24.2,42.873534375
2015,0.0,21.6,17.9,28.7,45.72629916666667
2015,0.0,18.8,21.4,28.4,43.47829052083333
2015,0.0,22.8,19.6,27.5,42.03852645833333
2015,0.0,23.8,16.5,30.5,42.93198343750001
2015,0.6,17.1,18.3,27.0,44.60259020833333
2015,0.0,18.4,19.7,24.6,44.76967031249999
2015,0.0,23.8,20.0,31.3,46.94309302083335
2015,0.0,6.8,21.4,25.5,44.97886552083333
2015,0.0,19.2,21.2,30.2,40.244724375
2015,0.4,20.1,20.5,25.6,40.650716458333335
2015,0.6,3.5,20.2,22.6,41.15746739583333
2015,5.0,20.7,16.2,24.8,42.171955
2015,0.0,13.5,17.4,22.8,42.57971750000002
2015,6.8,13.7,17.3,23.8,42.64957989583333
2015,0.0,12.3,15.6,25.3,43.21045020833333
2015,0.0,17.6,19.1,29.8,41.62938625
2015,0.3,21.5,19.9,28.1,40.858532708333335
2015,0.0,15.0,20.3,30.7,38.40428166666669
2015,2.8,6.7,18.1,23.4,38.956886875
2015,0.4,10.2,18.4,25.3,38.30863885416666
