year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,37.43061883095404,1539.6,15.960821917808218,14.916438356164383,23.396164383561644
2016,36.97902649305556,1439.3,16.753005464480875,15.314754098360655,24.12185792349727
2017,36.69008008494031,1088.1000000000001,16.43598901098901,14.96510989010989,24.08712328767123
2018,37.40895845786778,1084.7,16.792328767123287,14.775068493150684,23.876986301369865
2019,36.685159406163436,984.4,17.14027397260274,14.8375,24.47013698630137
2020,27.608113593459034,1510.0,15.844535519125683,14.774725274725276,23.535792349726776
2021,24.141993712969658,1400.9,15.941917808219179,14.159279778393351,22.815616438356166
2022,20.1328261601704,2620.0,15.882417582417581,14.430939226519337,22.412054794520547
2023,21.539666871269514,1081.9,17.038630136986303,14.579338842975208,23.833977900552487
