year,averagemwh,rainfall_amount,daily_global_solar_exposure,minimum_temperature,maximum_temperature
2015,3.847120766758494,1006.4,16.144383561643835,11.170136986301369,24.201652892561984
2016,3.775632461939103,761.8,16.913387978142076,11.274863387978144,25.17103825136612
2017,4.292909833447802,647.6,16.37802197802198,11.020821917808219,25.50055096418733
2018,4.08595915779533,605.4,17.056986301369864,10.650964187327824,25.44159779614325
2019,4.625652618189102,384.4,17.632602739726025,10.887087912087912,26.557575757575755
2020,3.543406624429224,959.6,15.575274725274724,11.758469945355193,24.18415300546448
2021,3.138609465354512,982.2,15.860273972602739,10.424383561643836,23.372252747252748
2022,4.089080137341533,1301.8,15.938292011019286,11.17403314917127,22.89388888888889
2023,4.018213654155188,638.0,17.50657534246575,10.285205479452054,25.389285714285716
