Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,index,Quality_Y
61260,2023,6,19,16.5,1.0,3091,True
61260,2023,6,20,15.8,1.0,3092,True
61260,2023,6,21,16.6,1.0,3093,True
61260,2023,6,22,14.8,1.0,3094,True
61260,2023,6,23,18.9,1.0,3095,True
61260,2023,6,24,18.0,1.0,3096,True
61260,2023,6,25,21.1,1.0,3097,True
61260,2023,6,26,20.4,1.0,3098,True
61260,2023,6,27,17.6,1.0,3099,True
61260,2023,6,28,13.9,1.0,3100,True
61260,2023,6,29,16.9,1.0,3101,True
61260,2023,6,30,17.3,1.0,3102,True
61260,2023,7,1,17.7,1.0,3103,False
61260,2023,7,2,18.5,1.0,3104,False
61260,2023,7,3,15.4,1.0,3105,False
61260,2023,7,4,15.9,1.0,3106,False
61260,2023,7,5,19.9,1.0,3107,False
61260,2023,7,6,17.8,1.0,3108,False
61260,2023,7,7,18.2,1.0,3109,False
61260,2023,7,8,17.9,1.0,3110,False
61260,2023,7,9,18.6,1.0,3111,False
61260,2023,7,10,19.0,1.0,3112,False
61260,2023,7,11,18.7,1.0,3113,False
61260,2023,7,12,19.7,1.0,3114,False
61260,2023,7,13,21.0,1.0,3115,False
61260,2023,7,14,21.8,1.0,3116,False
61260,2023,7,15,23.1,1.0,3117,False
61260,2023,7,16,18.8,1.0,3118,False
61260,2023,7,17,20.3,1.0,3119,False
61260,2023,7,18,21.8,1.0,3120,False
61260,2023,7,19,16.8,1.0,3121,False
61260,2023,7,20,18.2,1.0,3122,False
61260,2023,7,21,16.9,1.0,3123,False
61260,2023,7,22,17.2,1.0,3124,False
61260,2023,7,23,18.7,1.0,3125,False
61260,2023,7,24,17.9,1.0,3126,False
61260,2023,7,25,19.7,1.0,3127,False
61260,2023,7,26,20.4,1.0,3128,False
61260,2023,7,27,20.9,1.0,3129,False
61260,2023,7,28,23.0,1.0,3130,False
61260,2023,7,29,24.7,1.0,3131,False
61260,2023,7,30,24.8,1.0,3132,False
61260,2023,7,31,23.1,1.0,3133,False
61260,2023,8,1,22.4,1.0,3134,True
61260,2023,8,2,21.4,1.0,3135,True
61260,2023,8,3,21.1,1.0,3136,True
61260,2023,8,4,23.6,1.0,3137,True
61260,2023,8,5,20.8,1.0,3138,True
61260,2023,8,6,16.9,1.0,3139,True
61260,2023,8,7,18.7,1.0,3140,True
61260,2023,8,8,18.6,1.0,3141,True
61260,2023,8,9,20.5,1.0,3142,True
61260,2023,8,10,24.5,1.0,3143,True
61260,2023,8,11,19.9,1.0,3144,True
61260,2023,8,12,24.6,1.0,3145,True
61260,2023,8,13,19.9,1.0,3146,True
61260,2023,8,14,16.9,1.0,3147,True
61260,2023,8,15,18.5,1.0,3148,True
61260,2023,8,16,19.2,1.0,3149,True
61260,2023,8,17,22.5,1.0,3150,True
61260,2023,8,18,19.2,1.0,3151,True
61260,2023,8,19,19.5,1.0,3152,True
61260,2023,8,20,21.6,1.0,3153,True
61260,2023,8,21,21.7,1.0,3154,True
61260,2023,8,22,25.6,1.0,3155,True
61260,2023,8,23,21.1,1.0,3156,True
61260,2023,8,24,19.5,1.0,3157,True
61260,2023,8,25,23.0,1.0,3158,True
61260,2023,8,26,21.5,1.0,3159,True
61260,2023,8,27,22.0,1.0,3160,True
61260,2023,8,28,21.9,1.0,3161,True
61260,2023,8,29,24.4,1.0,3162,True
61260,2023,8,30,26.8,1.0,3163,True
61260,2023,8,31,21.8,1.0,3164,True
61260,2023,9,1,20.1,1.0,3165,False
61260,2023,9,2,20.1,1.0,3166,False
61260,2023,9,3,20.7,1.0,3167,False
61260,2023,9,4,23.4,1.0,3168,False
61260,2023,9,5,26.6,1.0,3169,False
61260,2023,9,6,23.9,1.0,3170,False
61260,2023,9,7,28.5,1.0,3171,False
61260,2023,9,8,19.8,1.0,3172,False
61260,2023,9,9,19.4,1.0,3173,False
61260,2023,9,10,19.4,1.0,3174,False
61260,2023,9,11,20.2,1.0,3175,False
61260,2023,9,13,25.0,1.0,3177,False
61260,2023,9,14,25.7,1.0,3178,False
61260,2023,9,15,28.8,1.0,3179,False
61260,2023,9,16,32.2,1.0,3180,False
61260,2023,9,17,34.0,1.0,3181,False
61260,2023,9,18,34.6,1.0,3182,False
61260,2023,9,19,33.6,1.0,3183,False
61260,2023,9,20,33.2,1.0,3184,False
61260,2023,9,21,26.7,1.0,3185,False
61260,2023,9,22,19.7,1.0,3186,False
61260,2023,9,23,19.7,1.0,3187,False
61260,2023,9,24,22.4,1.0,3188,False
61260,2023,9,25,27.6,1.0,3189,False
61260,2023,9,26,27.9,1.0,3190,False
61260,2023,9,27,27.5,1.0,3191,False
61260,2023,9,28,23.2,1.0,3192,False
61260,2023,9,29,31.3,1.0,3193,False
61260,2023,9,30,31.6,1.0,3194,False
61260,2023,10,1,34.5,1.0,3195,True
61260,2023,10,2,27.7,1.0,3196,True
61260,2023,10,3,35.4,1.0,3197,True
61260,2023,10,4,28.9,1.0,3198,True
61260,2023,10,5,23.2,1.0,3199,True
61260,2023,10,6,23.0,1.0,3200,True
61260,2023,10,7,20.4,1.0,3201,True
61260,2023,10,8,22.7,1.0,3202,True
61260,2023,10,9,27.1,1.0,3203,True
61260,2023,10,10,25.4,1.0,3204,True
61260,2023,10,11,28.0,1.0,3205,True
61260,2023,10,12,33.3,1.0,3206,True
61260,2023,10,13,26.6,1.0,3207,True
61260,2023,10,14,29.8,1.0,3208,True
61260,2023,10,15,31.3,1.0,3209,True
61260,2023,10,16,30.2,1.0,3210,True
61260,2023,10,17,22.0,1.0,3211,True
61260,2023,10,18,23.6,1.0,3212,True
61260,2023,10,19,24.7,1.0,3213,True
61260,2023,10,20,30.5,1.0,3214,True
61260,2023,10,21,33.4,1.0,3215,True
61260,2023,10,22,34.5,1.0,3216,True
61260,2023,10,23,31.1,1.0,3217,True
61260,2023,10,24,35.1,1.0,3218,True
61260,2023,10,25,29.2,1.0,3219,True
61260,2023,10,26,14.3,1.0,3220,True
61260,2023,10,27,19.0,1.0,3221,True
61260,2023,10,28,21.8,1.0,3222,True
61260,2023,10,29,27.3,1.0,3223,True
61260,2023,10,30,33.1,1.0,3224,True
61260,2023,10,31,32.5,1.0,3225,True
61260,2023,11,1,24.1,1.0,3226,False
61260,2023,11,2,24.9,1.0,3227,False
61260,2023,11,3,25.5,1.0,3228,False
61260,2023,11,4,25.6,1.0,3229,False
61260,2023,11,5,20.7,1.0,3230,False
61260,2023,11,6,22.1,1.0,3231,False
61260,2023,11,7,27.1,1.0,3232,False
61260,2023,11,8,29.4,1.0,3233,False
61260,2023,11,9,29.2,1.0,3234,False
61260,2023,11,10,28.9,1.0,3235,False
61260,2023,11,11,34.1,1.0,3236,False
61260,2023,11,12,37.5,1.0,3237,False
61260,2023,11,13,24.6,1.0,3238,False
61260,2023,11,14,32.3,1.0,3239,False
61260,2023,11,15,32.9,1.0,3240,True
61260,2023,11,16,31.1,1.0,3241,False
61260,2023,11,17,23.3,1.0,3242,False
61260,2023,11,18,25.9,1.0,3243,False
61260,2023,11,19,31.9,1.0,3244,False
61260,2023,11,20,23.6,1.0,3245,False
61260,2023,11,21,28.2,1.0,3246,False
61260,2023,11,22,26.5,1.0,3247,False
61260,2023,11,23,25.9,1.0,3248,False
61260,2023,11,24,26.3,1.0,3249,False
61260,2023,11,25,24.7,1.0,3250,False
61260,2023,11,26,33.1,1.0,3251,False
61260,2023,11,27,28.9,1.0,3252,False
61260,2023,11,28,24.3,1.0,3253,False
61260,2023,11,29,30.6,1.0,3254,False
61260,2023,11,30,30.9,1.0,3255,False
61260,2023,12,1,32.1,1.0,3256,True
61260,2023,12,2,27.5,1.0,3257,True
61260,2023,12,3,29.6,1.0,3258,True
61260,2023,12,4,26.1,1.0,3259,True
61260,2023,12,5,36.0,1.0,3260,True
61260,2023,12,6,30.2,1.0,3261,True
61260,2023,12,7,35.7,1.0,3262,True
61260,2023,12,8,39.0,1.0,3263,True
61260,2023,12,9,42.0,1.0,3264,True
61260,2023,12,10,32.8,1.0,3265,True
61260,2023,12,11,36.0,1.0,3266,True
61260,2023,12,12,32.0,1.0,3267,True
61260,2023,12,13,36.2,1.0,3268,True
61260,2023,12,14,40.1,1.0,3269,True
61260,2023,12,15,29.9,1.0,3270,True
61260,2023,12,16,38.1,1.0,3271,True
61260,2023,12,17,29.6,1.0,3272,True
61260,2023,12,18,34.6,1.0,3273,True
61260,2023,12,19,35.0,1.0,3274,True
61260,2023,12,20,22.0,1.0,3275,True
61260,2023,12,21,23.9,1.0,3276,True
61260,2023,12,22,27.0,1.0,3277,True
61260,2023,12,23,28.0,1.0,3278,True
61260,2023,12,24,26.7,1.0,3279,True
61260,2023,12,25,30.2,1.0,3280,True
61260,2023,12,26,30.9,1.0,3281,True
61260,2023,12,27,31.7,1.0,3282,True
61260,2023,12,28,33.7,1.0,3283,True
61260,2023,12,29,31.2,1.0,3284,True
61260,2023,12,30,29.2,1.0,3285,True
61260,2023,12,31,22.3,1.0,3286,True
61260,2024,1,1,26.9,1.0,3287,True
61260,2024,1,2,30.5,1.0,3288,True
61260,2024,1,3,32.3,1.0,3289,True
61260,2024,1,4,33.1,1.0,3290,True
61260,2024,1,5,25.5,1.0,3291,True
61260,2024,1,6,27.0,1.0,3292,True
61260,2024,1,7,31.7,1.0,3293,True
61260,2024,1,8,28.4,1.0,3294,True
61260,2024,1,9,30.2,1.0,3295,True
61260,2024,1,10,31.1,1.0,3296,True
61260,2024,1,11,31.9,1.0,3297,True
61260,2024,1,12,30.7,1.0,3298,True
61260,2024,1,13,33.7,1.0,3299,True
61260,2024,1,14,26.3,1.0,3300,True
61260,2024,1,15,24.6,1.0,3301,True
61260,2024,1,16,25.6,1.0,3302,True
61260,2024,1,17,32.1,1.0,3303,True
61260,2024,1,18,34.4,1.0,3304,True
61260,2024,1,19,32.4,1.0,3305,True
61260,2024,1,20,30.8,1.0,3306,True
61260,2024,1,21,39.9,1.0,3307,True
61260,2024,1,22,28.0,1.0,3308,True
61260,2024,1,23,27.6,1.0,3309,True
61260,2024,1,24,37.0,1.0,3310,True
61260,2024,1,25,40.8,1.0,3311,True
61260,2024,1,26,41.9,1.0,3312,True
61260,2024,1,27,24.5,1.0,3313,True
61260,2024,1,28,27.7,1.0,3314,True
61260,2024,1,29,36.5,1.0,3315,True
61260,2024,1,30,33.3,1.0,3316,True
61260,2024,1,31,31.1,1.0,3317,True
61260,2024,2,1,32.9,1.0,3318,False
61260,2024,2,2,37.2,1.0,3319,False
61260,2024,2,3,29.8,1.0,3320,False
61260,2024,2,4,41.2,1.0,3321,False
61260,2024,2,5,37.0,1.0,3322,False
61260,2024,2,6,28.3,1.0,3323,False
61260,2024,2,7,21.1,1.0,3324,False
61260,2024,2,8,24.2,1.0,3325,False
61260,2024,2,9,27.3,1.0,3326,False
61260,2024,2,10,26.3,1.0,3327,False
61260,2024,2,11,24.8,1.0,3328,False
61260,2024,2,12,32.6,1.0,3329,False
61260,2024,2,13,35.0,1.0,3330,False
61260,2024,2,14,35.8,1.0,3331,False
61260,2024,2,15,24.8,1.0,3332,False
61260,2024,2,16,30.9,1.0,3333,False
61260,2024,2,17,34.3,1.0,3334,False
61260,2024,2,18,33.1,1.0,3335,False
61260,2024,2,19,24.6,1.0,3336,False
61260,2024,2,21,29.8,1.0,3338,False
61260,2024,2,22,34.0,1.0,3339,False
61260,2024,2,23,38.4,1.0,3340,False
61260,2024,2,24,22.5,1.0,3341,False
61260,2024,2,25,28.9,1.0,3342,False
61260,2024,2,26,35.1,1.0,3343,False
61260,2024,2,27,25.4,1.0,3344,False
61260,2024,2,28,33.7,1.0,3345,False
61260,2024,2,29,40.4,1.0,3346,False
61260,2024,3,1,34.6,1.0,3347,False
61260,2024,3,2,35.1,1.0,3348,False
61260,2024,3,3,33.0,1.0,3349,False
61260,2024,3,4,23.5,1.0,3350,False
61260,2024,3,5,27.6,1.0,3351,False
61260,2024,3,6,32.6,1.0,3352,False
61260,2024,3,7,33.9,1.0,3353,False
61260,2024,3,8,30.9,1.0,3354,False
61260,2024,3,9,30.7,1.0,3355,False
61260,2024,3,10,31.0,1.0,3356,False
61260,2024,3,11,31.2,1.0,3357,False
61260,2024,3,12,34.7,1.0,3358,True
61260,2024,3,13,30.9,1.0,3359,False
61260,2024,3,14,37.4,1.0,3360,False
61260,2024,3,15,26.3,1.0,3361,False
61260,2024,3,16,24.0,1.0,3362,False
61260,2024,3,17,25.3,1.0,3363,False
61260,2024,3,18,26.5,1.0,3364,False
61260,2024,3,19,29.7,1.0,3365,False
61260,2024,3,20,28.2,1.0,3366,False
61260,2024,3,21,23.6,1.0,3367,False
61260,2024,3,22,25.2,1.0,3368,False
61260,2024,3,23,25.2,1.0,3369,False
61260,2024,3,24,28.1,1.0,3370,False
61260,2024,3,25,31.5,1.0,3371,False
61260,2024,3,26,31.6,1.0,3372,False
61260,2024,3,27,28.3,1.0,3373,False
61260,2024,3,28,27.8,1.0,3374,False
61260,2024,3,29,27.3,1.0,3375,False
61260,2024,3,30,29.4,1.0,3376,False
61260,2024,3,31,27.9,1.0,3377,False
61260,2024,4,1,30.7,1.0,3378,True
61260,2024,4,2,28.5,1.0,3379,True
61260,2024,4,3,26.5,1.0,3380,True
61260,2024,4,4,19.7,1.0,3381,True
61260,2024,4,5,20.1,1.0,3382,True
61260,2024,4,6,27.4,1.0,3383,True
61260,2024,4,7,28.8,1.0,3384,True
61260,2024,4,8,27.4,1.0,3385,True
61260,2024,4,9,24.2,1.0,3386,True
61260,2024,4,10,22.1,1.0,3387,True
61260,2024,4,11,24.3,1.0,3388,True
61260,2024,4,12,25.0,1.0,3389,True
61260,2024,4,13,26.2,1.0,3390,True
61260,2024,4,14,27.0,1.0,3391,True
61260,2024,4,15,27.7,1.0,3392,True
61260,2024,4,16,26.6,1.0,3393,True
61260,2024,4,17,26.5,1.0,3394,True
61260,2024,4,18,25.4,1.0,3395,True
61260,2024,4,19,21.9,1.0,3396,True
61260,2024,4,20,18.1,1.0,3397,True
61260,2024,4,21,22.7,1.0,3398,True
61260,2024,4,22,23.9,1.0,3399,True
61260,2024,4,23,25.5,1.0,3400,True
61260,2024,4,24,25.4,1.0,3401,True
61260,2024,4,25,21.7,1.0,3402,True
61260,2024,4,26,21.8,1.0,3403,True
61260,2024,4,27,23.4,1.0,3404,True
61260,2024,4,28,23.9,1.0,3405,True
61260,2024,4,29,27.2,1.0,3406,True
61260,2024,4,30,22.1,1.0,3407,True
61260,2024,5,1,16.7,1.0,3408,True
61260,2024,5,2,21.0,1.0,3409,True
61260,2024,5,3,20.6,1.0,3410,True
61260,2024,5,4,20.0,1.0,3411,True
61260,2024,5,5,19.6,1.0,3412,True
61260,2024,5,6,19.3,1.0,3413,True
61260,2024,5,7,21.3,1.0,3414,True
61260,2024,5,8,20.7,1.0,3415,True
61260,2024,5,9,21.1,1.0,3416,True
61260,2024,5,10,20.6,1.0,3417,True
61260,2024,5,11,17.9,1.0,3418,True
61260,2024,5,12,20.4,1.0,3419,True
61260,2024,5,13,21.1,1.0,3420,True
61260,2024,5,14,23.7,1.0,3421,True
61260,2024,5,15,22.8,1.0,3422,True
61260,2024,5,16,21.7,1.0,3423,True
61260,2024,5,17,20.9,1.0,3424,True
61260,2024,5,18,15.7,1.0,3425,True
61260,2024,5,19,18.6,1.0,3426,True
61260,2024,5,20,18.3,1.0,3427,True
61260,2024,5,21,17.9,1.0,3428,True
61260,2024,5,22,19.2,1.0,3429,True
61260,2024,5,23,19.6,1.0,3430,True
61260,2024,5,24,20.2,1.0,3431,True
61260,2024,5,25,18.8,1.0,3432,True
61260,2024,5,26,21.0,1.0,3433,True
61260,2024,5,27,21.2,1.0,3434,True
61260,2024,5,28,21.6,1.0,3435,True
61260,2024,5,29,21.5,1.0,3436,True
61260,2024,5,30,23.2,1.0,3437,True
61260,2024,5,31,22.2,1.0,3438,True
61260,2024,6,1,13.8,1.0,3439,False
61260,2024,6,2,14.4,1.0,3440,False
61260,2024,6,3,16.1,1.0,3441,False
61260,2024,6,4,14.6,1.0,3442,False
61260,2024,6,5,17.5,1.0,3443,False
61260,2024,6,6,18.6,1.0,3444,False
61260,2024,6,7,13.9,1.0,3445,True
61260,2024,6,8,17.8,1.0,3446,False
61260,2024,6,9,18.1,1.0,3447,False
61260,2024,6,10,18.4,1.0,3448,False
61260,2024,6,11,18.0,1.0,3449,False
61260,2024,6,12,19.4,1.0,3450,False
61260,2024,6,13,16.4,1.0,3451,False
61260,2024,6,14,15.6,1.0,3452,False
61260,2024,6,15,16.1,1.0,3453,False
61260,2024,6,16,17.1,1.0,3454,False
61260,2024,6,17,17.4,1.0,3455,False
61260,2024,6,18,17.4,1.0,3456,False
61260,2024,6,19,15.2,1.0,3457,False
61260,2024,6,20,17.3,1.0,3458,False
61260,2024,6,21,19.0,1.0,3459,False
61260,2024,6,22,15.4,1.0,3460,False
61260,2024,6,23,16.7,1.0,3461,False
61260,2024,6,24,16.9,1.0,3462,False
61260,2024,6,25,19.1,1.0,3463,False
61260,2024,6,26,21.8,1.0,3464,False
61260,2024,6,27,18.4,1.0,3465,False
61260,2024,6,28,18.1,1.0,3466,False
61260,2024,6,29,21.4,1.0,3467,False
61260,2024,6,30,15.0,1.0,3468,False
61260,2024,7,1,15.9,1.0,3469,True
61260,2024,7,2,14.3,1.0,3470,True
61260,2024,7,3,16.6,1.0,3471,True
61260,2024,7,4,17.3,1.0,3472,True
61260,2024,7,5,17.3,1.0,3473,True
61260,2024,7,6,17.2,1.0,3474,True
61260,2024,7,7,17.5,1.0,3475,True
61260,2024,7,8,15.8,1.0,3476,True
61260,2024,7,9,17.7,1.0,3477,True
61260,2024,7,10,17.9,1.0,3478,True
61260,2024,7,11,16.8,1.0,3479,True
61260,2024,7,12,18.5,1.0,3480,True
61260,2024,7,13,17.9,1.0,3481,True
61260,2024,7,14,16.3,1.0,3482,True
61260,2024,7,15,15.4,1.0,3483,True
61260,2024,7,16,12.8,1.0,3484,True
61260,2024,7,17,17.1,1.0,3485,True
61260,2024,7,18,17.9,1.0,3486,True
61260,2024,7,19,15.3,1.0,3487,True
61260,2024,7,20,17.0,1.0,3488,True
61260,2024,7,21,18.0,1.0,3489,True
61260,2024,7,22,17.6,1.0,3490,True
61260,2024,7,23,18.6,1.0,3491,True
61260,2024,7,24,19.7,1.0,3492,True
61260,2024,7,25,22.2,1.0,3493,True
61260,2024,7,26,20.7,1.0,3494,True
61260,2024,7,27,16.6,1.0,3495,True
61260,2024,7,28,15.0,1.0,3496,True
61260,2024,7,29,15.3,1.0,3497,True
61260,2024,7,30,15.8,1.0,3498,True
61260,2024,7,31,16.0,1.0,3499,True
61260,2024,8,1,15.7,1.0,3500,False
61260,2024,8,2,17.8,1.0,3501,False
61260,2024,8,3,17.6,1.0,3502,False
61260,2024,8,4,17.0,1.0,3503,False
61260,2024,8,5,16.0,1.0,3504,False
61260,2024,8,6,18.4,1.0,3505,False
61260,2024,8,7,19.0,1.0,3506,False
61260,2024,8,8,19.9,1.0,3507,False
61260,2024,8,9,21.5,1.0,3508,False
61260,2024,8,10,19.6,1.0,3509,False
61260,2024,8,11,18.8,1.0,3510,False
61260,2024,8,12,17.9,1.0,3511,False
61260,2024,8,13,21.1,1.0,3512,False
61260,2024,8,14,16.9,1.0,3513,False
61260,2024,8,15,18.9,1.0,3514,False
61260,2024,8,16,20.6,1.0,3515,False
61260,2024,8,17,21.3,1.0,3516,False
61260,2024,8,18,19.6,1.0,3517,False
61260,2024,8,19,19.2,1.0,3518,False
61260,2024,8,20,21.4,1.0,3519,False
61260,2024,8,21,25.3,1.0,3520,True
61260,2024,8,22,22.3,1.0,3521,False
61260,2024,8,23,21.3,1.0,3522,False
61260,2024,8,24,24.3,1.0,3523,False
61260,2024,8,25,20.9,1.0,3524,False
61260,2024,8,26,24.4,1.0,3525,False
61260,2024,8,27,24.2,1.0,3526,False
61260,2024,8,28,28.1,1.0,3527,False
61260,2024,8,29,22.5,1.0,3528,False
61260,2024,8,30,28.2,1.0,3529,False
61260,2024,8,31,23.5,1.0,3530,False
61260,2024,9,1,26.6,1.0,3531,True
61260,2024,9,2,25.9,1.0,3532,True
61260,2024,9,3,19.0,1.0,3533,True
61260,2024,9,4,21.9,1.0,3534,True
61260,2024,9,5,25.1,1.0,3535,True
61260,2024,9,6,26.6,1.0,3536,True
61260,2024,9,7,30.1,1.0,3537,True
61260,2024,9,8,19.7,1.0,3538,True
61260,2024,9,9,22.3,1.0,3539,True
61260,2024,9,10,22.6,1.0,3540,True
61260,2024,9,11,26.2,1.0,3541,True
61260,2024,9,12,22.1,1.0,3542,True
61260,2024,9,13,18.0,1.0,3543,True
61260,2024,9,14,22.3,1.0,3544,True
61260,2024,9,15,17.3,1.0,3545,True
61260,2024,9,16,22.6,1.0,3546,True
61260,2024,9,17,21.0,1.0,3547,True
61260,2024,9,18,24.9,1.0,3548,True
61260,2024,9,19,26.7,1.0,3549,True
61260,2024,9,20,24.6,1.0,3550,True
61260,2024,9,21,24.4,1.0,3551,True
61260,2024,9,22,25.4,1.0,3552,True
61260,2024,9,23,27.2,1.0,3553,True
61260,2024,9,24,25.0,1.0,3554,True
61260,2024,9,25,28.7,1.0,3555,True
61260,2024,9,26,15.4,1.0,3556,True
61260,2024,9,27,17.9,1.0,3557,True
61260,2024,9,28,19.3,1.0,3558,True
61260,2024,9,29,21.2,1.0,3559,True
61260,2024,9,30,23.0,1.0,3560,True
61260,2024,10,1,23.1,1.0,3561,False
61260,2024,10,3,21.4,1.0,3563,False
61260,2024,10,4,25.7,1.0,3564,False
61260,2024,10,5,27.7,1.0,3565,False
61260,2024,10,6,29.2,1.0,3566,False
61260,2024,10,7,30.1,1.0,3567,False
61260,2024,10,8,20.3,1.0,3568,False
61260,2024,10,9,18.2,1.0,3569,False
61260,2024,10,10,24.4,1.0,3570,False
61260,2024,10,11,26.5,1.0,3571,False
61260,2024,10,12,18.7,1.0,3572,False
61260,2024,10,13,22.2,1.0,3573,False
61260,2024,10,14,20.6,1.0,3574,False
61260,2024,10,15,19.3,1.0,3575,False
61260,2024,10,16,18.5,1.0,3576,False
61260,2024,10,17,23.9,1.0,3577,True
61260,2024,10,18,26.1,1.0,3578,False
61260,2024,10,19,25.5,1.0,3579,False
61260,2024,10,20,23.6,1.0,3580,False
61260,2024,10,21,22.0,1.0,3581,False
61260,2024,10,22,25.7,1.0,3582,False
61260,2024,10,23,30.7,1.0,3583,False
61260,2024,10,24,25.5,1.0,3584,False
61260,2024,10,25,23.4,1.0,3585,False
61260,2024,10,26,21.2,1.0,3586,False
61260,2024,10,27,26.6,1.0,3587,False
61260,2024,10,28,31.1,1.0,3588,False
61260,2024,10,29,24.9,1.0,3589,False
61260,2024,10,30,29.4,1.0,3590,False
61260,2024,10,31,31.2,1.0,3591,False
61260,2024,11,1,24.6,1.0,3592,False
61260,2024,11,2,25.0,1.0,3593,False
61260,2024,11,3,33.6,1.0,3594,False
61260,2024,11,4,30.2,1.0,3595,False
61260,2024,11,5,23.7,1.0,3596,False
61260,2024,11,6,32.6,1.0,3597,False
61260,2024,11,7,39.4,1.0,3598,False
61260,2024,11,8,30.9,1.0,3599,False
61260,2024,11,9,28.1,1.0,3600,False
61260,2024,11,10,30.0,1.0,3601,False
61260,2024,11,11,22.8,1.0,3602,False
61260,2024,11,12,21.8,1.0,3603,False
61260,2024,11,13,26.9,1.0,3604,False
61260,2024,11,14,25.7,1.0,3605,False
61260,2024,11,15,21.6,1.0,3606,False
61260,2024,11,16,26.2,1.0,3607,False
61260,2024,11,17,32.5,1.0,3608,False
61260,2024,11,18,26.7,1.0,3609,False
61260,2024,11,19,25.0,1.0,3610,False
61260,2024,11,20,26.2,1.0,3611,False
61260,2024,11,21,25.6,1.0,3612,True
61260,2024,11,22,29.5,1.0,3613,False
61260,2024,11,23,31.8,1.0,3614,False
61260,2024,11,24,34.2,1.0,3615,False
61260,2024,11,25,34.5,1.0,3616,False
61260,2024,11,26,37.4,1.0,3617,False
61260,2024,11,27,37.5,1.0,3618,False
61260,2024,11,28,26.0,1.0,3619,False
61260,2024,11,29,24.9,1.0,3620,False
61260,2024,11,30,26.6,1.0,3621,False
61260,2024,12,1,32.6,1.0,3622,True
61260,2024,12,2,36.6,1.0,3623,True
61260,2024,12,3,32.4,1.0,3624,True
61260,2024,12,4,29.6,1.0,3625,True
61260,2024,12,5,29.8,1.0,3626,True
61260,2024,12,6,34.6,1.0,3627,True
61260,2024,12,7,36.5,1.0,3628,True
61260,2024,12,8,35.8,1.0,3629,True
61260,2024,12,9,26.2,1.0,3630,True
61260,2024,12,10,31.5,1.0,3631,True
61260,2024,12,11,29.6,1.0,3632,True
61260,2024,12,12,35.2,1.0,3633,True
61260,2024,12,13,37.3,1.0,3634,True
61260,2024,12,14,34.1,1.0,3635,True
61260,2024,12,15,35.2,1.0,3636,True
61260,2024,12,16,34.0,1.0,3637,True
61260,2024,12,17,40.8,1.0,3638,True
61260,2024,12,18,22.0,1.0,3639,True
61260,2024,12,19,26.4,1.0,3640,True
61260,2024,12,20,29.0,1.0,3641,True
61260,2024,12,21,36.9,1.0,3642,True
61260,2024,12,22,32.1,1.0,3643,True
61260,2024,12,23,33.9,1.0,3644,True
61260,2024,12,24,28.3,1.0,3645,True
61260,2024,12,25,32.6,1.0,3646,True
61260,2024,12,26,36.9,1.0,3647,True
61260,2024,12,27,38.3,1.0,3648,True
61260,2024,12,28,28.6,1.0,3649,True
61260,2024,12,29,32.0,1.0,3650,True
61260,2024,12,30,29.9,1.0,3651,True
61260,2024,12,31,31.3,1.0,3652,True
61260,2025,1,1,34.8,1.0,3653,True
61260,2025,1,2,24.7,1.0,3654,True
61260,2025,1,3,27.7,1.0,3655,True
61260,2025,1,4,32.8,1.0,3656,True
61260,2025,1,5,37.5,1.0,3657,True
61260,2025,1,6,39.8,1.0,3658,True
61260,2025,1,7,22.8,1.0,3659,True
61260,2025,1,8,21.2,1.0,3660,True
61260,2025,1,9,26.1,1.0,3661,True
61260,2025,1,10,28.3,1.0,3662,True
61260,2025,1,11,29.3,1.0,3663,True
61260,2025,1,12,31.0,1.0,3664,True
61260,2025,1,13,33.4,1.0,3665,True
61260,2025,1,14,34.9,1.0,3666,True
61260,2025,1,15,38.8,1.0,3667,True
61260,2025,1,16,22.1,1.0,3668,True
61260,2025,1,17,21.1,1.0,3669,True
61260,2025,1,18,26.7,1.0,3670,True
61260,2025,1,19,25.3,1.0,3671,True
61260,2025,1,20,26.8,1.0,3672,True
61260,2025,1,21,31.8,1.0,3673,True
61260,2025,1,22,38.8,1.0,3674,True
61260,2025,1,23,25.6,1.0,3675,True
61260,2025,1,24,27.5,1.0,3676,True
61260,2025,1,25,28.3,1.0,3677,True
61260,2025,1,26,31.2,1.0,3678,True
61260,2025,1,27,37.3,1.0,3679,True
61260,2025,1,28,40.6,1.0,3680,True
61260,2025,1,29,24.7,1.0,3681,True
61260,2025,1,30,26.0,1.0,3682,True
61260,2025,1,31,24.8,1.0,3683,True
61260,2025,2,1,27.0,1.0,3684,True
61260,2025,2,2,28.4,1.0,3685,True
61260,2025,2,3,29.8,1.0,3686,True
61260,2025,2,4,31.6,1.0,3687,True
61260,2025,2,5,34.5,1.0,3688,True
61260,2025,2,6,29.3,1.0,3689,True
61260,2025,2,7,32.0,1.0,3690,True
61260,2025,2,8,32.2,1.0,3691,True
61260,2025,2,9,29.9,1.0,3692,True
61260,2025,2,10,26.5,1.0,3693,True
61260,2025,2,11,24.0,1.0,3694,True
61260,2025,2,12,28.8,1.0,3695,True
61260,2025,2,13,31.2,1.0,3696,True
61260,2025,2,14,31.4,1.0,3697,True
61260,2025,2,15,28.4,1.0,3698,True
61260,2025,2,16,24.5,1.0,3699,True
