averagemwh,year,index
6.975088865979383,2015,0
6.904827113402063,2015,1
6.875949690721648,2015,2
7.088385154639174,2015,3
7.066609072164949,2015,4
6.930340103092783,2015,5
6.910718762886599,2015,6
7.068524020618556,2015,7
7.398472164948452,2015,8
7.479843814432989,2015,9
7.27723824742268,2015,10
7.480461752577318,2015,11
7.148362164948455,2015,12
6.892324123711341,2015,13
7.060783608247422,2015,14
7.212713505154639,2015,15
8.574968556701029,2015,16
8.210006082474228,2015,17
7.680567731958763,2015,18
6.914049381443301,2015,19
6.896348453608246,2015,20
6.993261134020618,2015,21
7.498454948453609,2015,22
7.523106391752578,2015,23
8.043509793814433,2015,24
8.257268350515462,2015,25
7.741664742268041,2015,26
7.981804020618554,2015,27
7.003184742268039,2015,28
6.841364536082475,2015,29
6.934133608247422,2015,30
7.170248350515464,2015,31
7.686345670103093,2015,32
7.866228350515463,2015,33
8.382974020618557,2015,34
8.170500412371133,2015,35
7.987998659793814,2015,36
7.811794123711339,2015,37
7.683900103092784,2015,38
7.541826391752576,2015,39
7.727345670103091,2015,40
7.284776391752577,2015,41
6.948000309278351,2015,42
6.679023608247422,2015,43
7.6538180412371135,2015,44
8.030655051546391,2015,45
7.755568041237115,2015,46
7.808106907216495,2015,47
7.090275979381443,2015,48
6.682355257731957,2015,49
6.413978969072163,2015,50
6.339528453608248,2015,51
6.515789484536081,2015,52
6.951688659793815,2015,53
8.8648706185567,2015,54
8.747089175257734,2015,55
8.18162206185567,2015,56
7.383300618556702,2015,57
7.068757216494847,2015,58
6.480780515463918,2015,59
7.674156907216494,2015,60
7.551976701030929,2015,61
7.8086715463917535,2015,62
7.689286804123711,2015,63
7.423388453608248,2015,64
7.905364845360824,2015,65
7.006246494845361,2015,66
6.48050113402062,2015,67
6.403891958762888,2015,68
7.813742061855667,2015,69
8.191691546391754,2015,70
7.702296082474225,2015,71
7.570066494845359,2015,72
7.380417835051546,2015,73
7.187300721649486,2015,74
8.056904123711341,2015,75
6.740372577319589,2015,76
6.888825360824742,2015,77
6.887861752577319,2015,78
7.040074639175256,2015,79
7.386990309278351,2015,80
6.598740103092782,2015,81
5.911509690721649,2015,82
5.957862268041238,2015,83
6.439243608247423,2015,84
6.396234020618557,2015,85
6.598275567010309,2015,86
6.353357835051548,2015,87
6.879399072164949,2015,88
6.363452680412372,2015,89
6.032342061855672,2015,90
6.346617319587628,2015,91
6.541488453608248,2015,92
7.311693298969072,2015,93
7.821302474226804,2015,94
7.729297113402063,2015,95
5.581640412371136,2015,96
5.505758659793815,2015,97
5.732431443298971,2015,98
5.869058865979381,2015,99
6.181308762886599,2015,100
6.179513402061854,2015,101
6.348020103092783,2015,102
