year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2022,Double Bay 132_11kV,01MAY2021,MW,22.195019768,21.738658753,21.170454372,20.738170769,20.740552505,19.829667011,19.731956046,19.433268531,19.180915998,18.973609064,18.59221026,18.576787904,18.359369555,18.293933682,18.333203684,18.282278612,18.404256726,18.603715922,18.522506844,18.637952471,18.899157624,19.160900132,19.570965755,19.936881718,20.926780719,21.837426294,22.79165519,23.267125167,24.725760784,25.952595293,26.777558457,27.560875233,28.610999225,29.524129771,30.46734292,31.687072628,32.804972613,32.946604947,33.198831044,32.852938151,32.639960842,32.465618408,32.48059116,32.366529816,32.416772437,32.309481267,31.969677648,31.74426548,32.166901643,32.00522007,31.90443261,31.770259557,31.585794515,31.603328379,31.599615547,31.327309582,31.379499308,31.599251689,31.106736062,31.419523649,31.791653618,31.34434557,31.80745095,31.621064082,31.84532642,31.588383478,32.214921427,32.732109129,33.320059414,34.537427542,35.501054033,36.052050461,34.858561442,33.525562259,33.001903937,32.443427656,31.679550782,30.881491719,30.742117351,30.049035846,29.264974733,28.902438809,28.289443704,27.981729428,27.435099222,26.834925372,26.492405844,26.163830985,25.656031084,25.416687124,24.930404505,24.531419444,23.737359493,23.315025191,23.089095087,22.366575748
2022,Double Bay 132_11kV,02MAY2021,MW,22.146386809,21.66663715,21.14471483,20.575136054,20.374966858,20.114851634,19.614554313,19.240796984,18.748911699,18.679345911,18.397884954,18.283874623,18.326151503,18.266233723,18.193943518,18.11369818,18.386179778,18.430162522,18.336314894,18.362066802,18.561639973,18.830170164,19.096402531,19.000622015,19.838126202,20.444148235,20.796352962,21.217863516,22.415717435,23.330379025,24.11966159,24.72561304,25.75082379,26.685651601,27.778084975,28.282797999,29.222900656,29.63770899,30.055548139,30.846200257,31.271288888,31.401846786,31.229686349,31.160152855,31.023085576,31.341343173,31.085340129,31.059762757,31.00393496,30.571040792,30.535153419,30.325302257,30.160101429,29.650886652,29.941114485,30.619114198,30.198295777,30.020117158,30.012430891,30.054927818,29.462799801,29.808629844,30.137345773,30.356192366,30.628287323,30.870473608,31.857897281,32.27972968,33.339676935,34.246933188,35.434290165,36.293941675,35.674969022,34.937207649,34.458946076,34.127955939,33.298752479,32.466588823,32.014504106,31.54023378,30.748921975,30.238219207,29.745588659,29.040182943,28.426594877,27.583126415,26.790476593,26.012824898,25.674082052,24.987746198,24.053419742,23.364128476,22.498091411,21.997510495,21.738466917,21.106208753
2022,Double Bay 132_11kV,03MAY2021,MW,20.749619293,20.272875131,19.878670124,19.749118149,19.596009629,19.164672882,18.983152361,18.565418414,18.515149115,18.438706042,18.030023889,17.798953977,17.780751785,17.844372773,18.152846095,18.109394145,18.044765703,18.503834174,18.517370401,18.741569002,19.156165249,19.772426852,20.139979099,20.79781454,22.701161943,23.910220609,25.424678881,27.215232337,29.698090536,31.073293009,32.147544612,32.572797153,33.05155282,33.275357746,33.646636135,34.046404671,34.334281228,34.447721079,34.588505785,34.761619771,34.404170714,34.022012108,34.15528391,34.33351789,34.109792168,34.181025891,33.700474965,33.633873968,33.190209247,33.516484014,33.560842263,33.428667896,33.743478616,33.844416222,34.01502945,34.03565486,33.915076344,33.682493142,33.706624384,33.981532529,34.187013668,33.871150323,33.740096384,34.037984089,34.026219903,34.350835772,34.703399423,35.531080272,36.257841024,37.536932817,38.456367711,39.143657171,38.432566994,37.513407659,37.332389665,36.830458537,36.224359797,35.417138008,34.547706478,33.786873352,33.058781693,32.097245704,31.529241251,30.838826987,30.056313122,29.293017279,28.225151913,27.462294821,26.783409645,25.833999355,25.024382766,24.424113867,23.204378109,22.465859297,22.147362631,21.694685369
2022,Double Bay 132_11kV,04MAY2021,MW,21.427427529,20.847894517,20.16978894,19.949310053,19.685730935,19.45688868,19.057000232,18.803324753,18.68164381,18.310850761,18.134747574,18.138302433,18.257956498,18.093225505,18.281881231,18.306476692,18.298905118,18.521294658,18.72164115,18.751460389,19.114158767,19.524238041,20.344956445,21.08406542,22.791093672,24.261377231,25.906143801,27.503702102,29.995127322,31.78677205,32.546037281,33.338960261,33.972800463,34.641811325,34.76200284,34.798803658,35.372845879,35.864779681,35.807411159,35.574702542,35.676235114,35.273808791,35.490959484,36.003196246,35.915176512,35.883743717,35.890934491,35.864413441,35.754332169,35.877275403,35.792069103,35.736603746,35.587651914,35.272833366,35.402041658,35.075920326,35.323411729,35.414790098,35.275610328,35.319345174,35.354197052,35.602465672,35.838108901,35.609236659,35.63096945,35.69805662,36.337139185,37.210797759,38.196252203,39.212249405,39.892361307,40.331532047,39.958789432,39.402440863,39.177946944,38.941496851,37.829953361,37.058982048,36.27543473,35.853474194,34.940571428,34.190406659,33.510595161,32.453323183,31.473257088,30.350001351,29.609367722,28.894431642,28.01596367,27.130732332,26.239493514,25.327762169,24.141103601,23.423790549,22.71756048,22.260362445
2022,Double Bay 132_11kV,05MAY2021,MW,21.901803208,21.581295056,21.05719197,20.658794803,20.443540279,19.99631949,19.798997611,19.536903572,19.162936255,18.856303362,18.561027291,18.40188036,18.434840153,18.459979227,18.640759571,18.516134032,18.777865176,18.9129284,19.057123888,19.350573616,19.851476813,20.206177894,20.737679928,21.700678138,23.592886706,25.018251972,26.973759455,28.599949028,30.855549052,32.725426762,33.987018176,35.142231811,35.907547649,36.621519289,37.012733094,37.280370674,37.551878436,37.489186304,36.874537067,36.641933199,36.726184588,36.690174505,36.46104735,36.101824854,35.98997105,36.039354905,36.143614995,36.278166484,36.063504903,35.469304725,34.887243254,35.657402013,35.99087489,35.799414353,35.324532195,34.635620254,34.354145588,34.025217251,33.77829145,34.534221094,34.628558032,34.458611449,34.38312599,35.039918581,35.717865599,35.677262062,36.160703055,36.939108975,37.760785617,38.974983089,40.115194778,40.869313091,39.92758922,39.253565513,39.088402784,38.449728812,37.203935864,36.70962424,36.272959289,35.555574275,34.699407269,33.901260663,33.088763499,32.475645004,31.505597883,30.519286243,29.663440269,28.843072564,28.136474874,27.530703935,26.598854944,25.524925867,24.570395036,23.844054146,23.130290205,22.225722332
2022,Double Bay 132_11kV,06MAY2021,MW,21.969650426,21.345728573,20.886141125,20.389506379,20.251282086,19.853863805,19.5553658,19.45032908,19.174656557,18.892356328,18.534021222,18.298262524,18.314324241,18.26613079,18.580862306,18.718202593,18.843242908,18.714480458,18.801373204,19.125435269,19.664810377,20.116246695,20.81544625,21.958923342,23.421812586,24.973828964,26.824371803,28.336668915,31.005588468,33.19528857,34.851439,35.962475047,37.001016063,37.06956984,37.240812388,37.485766446,37.908842778,37.895126494,37.977473905,37.304906066,37.554623179,37.241066431,37.118860745,37.260497674,37.298862909,37.174904714,37.205994979,37.090328095,36.618809318,36.541744808,36.631702591,36.656301588,36.518542819,36.291531237,35.617707781,36.036357084,35.868298691,35.405174839,35.071261206,34.528272494,35.319436101,35.233683163,35.184637924,35.182343334,35.688957916,36.329727249,36.454131588,37.123253949,37.497329739,38.675070095,39.719569582,40.54676477,40.10523211,40.560299654,40.304693481,39.781433749,38.820850287,38.384853588,37.979963244,37.259175048,36.655462524,35.76990087,35.355912275,34.845896516,32.730792119,30.778124446,29.307905722,28.46220928,27.856800233,26.990202274,26.339065612,25.43558468,24.575245917,23.855713527,23.019922445,22.460474294
2022,Double Bay 132_11kV,07MAY2021,MW,22.140112903,21.6133522,21.315239665,21.070070797,20.635535089,20.031481056,19.819889883,19.678528211,19.225092999,19.105374554,18.66771302,18.790902317,18.758688222,18.679496889,18.833537156,18.749785004,18.922788891,18.99485661,19.301047538,19.325466761,20.047032494,20.240023055,20.703085439,21.496818477,23.098368837,24.317342411,26.551941047,27.634916813,29.60043654,31.709908282,32.556262614,33.627269424,34.336149565,35.413000474,35.832141204,36.527591796,36.720155706,36.55400876,36.838421101,36.911012278,36.164288525,36.377742098,36.695839076,36.841035344,36.79230348,36.774091948,36.436349297,35.850525646,36.310147978,36.656260577,36.345114266,35.976632918,35.683434359,35.777806843,35.785142242,35.205427452,35.163207598,34.905304262,34.583652483,34.48796713,34.423675508,34.383220433,34.366254554,34.131687338,34.438695926,34.778788037,35.179870085,35.992684349,37.169655014,37.7001474,38.046538282,38.62860601,38.055635076,37.310002954,36.819693335,36.010658552,34.555961203,33.510709533,32.847810595,32.350724846,31.417067341,30.855548636,30.12327223,29.579807726,29.03753219,28.224578993,27.767783935,27.152346875,26.819575508,26.130292146,25.502947012,24.889646606,24.236347934,23.485759654,22.934256048,22.46568529
2022,Double Bay 132_11kV,08MAY2021,MW,22.192391307,21.646947062,21.03464651,20.687066548,20.451984874,19.850017466,19.787958305,19.328356752,18.950292854,18.644197165,18.506350608,18.463855666,18.291001697,18.291533114,18.219670127,18.42185098,18.428289836,18.554883242,18.575365011,18.67803741,19.107814827,19.233772105,19.512216712,19.875946954,21.187865318,22.032294873,22.746837543,23.35214534,24.851385685,25.880350353,26.827438769,27.573661262,28.572571425,29.790637358,30.59116118,31.615640186,32.45545583,32.883122439,33.303834297,33.167053279,33.539696194,33.101103403,33.070904878,32.657242024,33.039753542,33.112377844,33.35537173,33.004189829,32.883712073,32.752890035,32.248901097,32.402155829,31.844310779,32.425557142,31.583193886,31.682520922,31.79082433,32.283603832,31.981805295,32.080506829,31.541582762,31.846787317,31.738700326,31.477814428,31.720426248,31.861902008,32.170887746,32.860054902,33.676567363,34.625465786,35.248387313,35.600549309,34.722869407,33.811624253,33.059778503,32.491055258,31.71129508,30.967979803,30.228505986,29.92991246,29.198192108,28.58224821,28.139632068,27.866129402,27.219655471,26.7890551,26.387860854,26.025010459,25.724780951,25.278811373,24.744873245,24.248495397,23.415413076,22.880468855,22.709162039,22.03944475
2022,Double Bay 132_11kV,09MAY2021,MW,21.856380574,21.363800283,20.826057904,20.355144643,20.103357392,19.62600329,19.412904537,18.978675965,18.772978257,18.524547618,18.363225593,18.221777381,18.120623642,18.224825591,18.116559847,18.075957237,18.240642719,18.344280654,18.389113749,18.524541606,18.858513455,19.020395694,19.300889791,19.38406165,20.199829889,20.833157298,21.309502187,21.81471717,22.519692549,23.470762738,24.364605702,24.685049398,26.19157377,27.253323657,28.134955723,28.966988898,29.889913343,30.690875463,31.25442218,31.990952005,32.410462947,32.428013771,32.490785957,32.658375536,32.362880325,32.339045347,32.088800352,32.042680027,31.743677208,31.714015602,31.444094019,31.418826166,31.359960992,31.070809683,31.234998992,31.004599978,30.858157452,30.657336945,30.647733465,30.427555228,30.357186358,30.445133789,30.32184672,30.587922381,31.166133183,31.586100346,31.919170756,33.022070232,33.728782256,34.838213104,35.556189642,36.361050304,35.684606082,34.979244837,34.651415921,34.374222205,33.502405271,32.731849433,32.191055403,31.617233664,30.974557479,30.471863637,29.940915974,29.410986279,28.71806407,27.902109365,27.263023623,26.437171499,26.163708804,25.345512752,24.580398658,23.67075148,22.75577228,22.285345644,21.614133633,21.159603386
2022,Double Bay 132_11kV,10MAY2021,MW,21.027601627,20.723120893,20.013595492,19.863644714,19.604865049,19.244815022,19.048534045,18.726251375,18.355576914,18.284076386,17.849818941,17.84736496,17.917857504,17.921834967,17.921588449,18.019949684,18.374297703,18.651805324,18.812195034,19.057665156,19.553088113,19.906945536,20.378919552,21.184239499,22.92195965,24.398533225,25.870009741,27.57189081,29.887785102,31.517584366,32.808889893,33.451807943,33.675112271,34.275535815,34.339410392,34.69774667,34.984591306,34.998312789,34.757874381,34.591569745,34.529774042,34.13416261,33.911530335,33.645783667,33.9889809,33.988891127,33.909772248,33.875902677,33.88777233,33.860567977,33.581147094,33.684088416,33.651681784,33.359252443,33.555591561,33.286781519,33.314770065,32.976183227,33.235659165,33.708023453,33.205444077,33.171181341,32.945710976,33.588662985,33.984929358,34.048317611,34.006647987,34.866999381,35.588563205,36.75655695,38.052025688,38.625130299,37.988930105,37.033581462,37.026331848,36.450201867,35.99422445,35.347489084,34.997212707,34.187849328,33.550571079,32.676907362,31.975613788,31.402357916,30.119402465,29.09134039,28.30554647,27.492990238,26.719300255,25.744558071,24.865417953,23.809747526,23.008197795,22.225695937,21.903332683,21.172802717
