year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,averagemwh
2022,12.21932171,12.418018159,12.263615157,11.843972448,11.584990036,11.595738897,10.971506822,10.142789614,9.7960296539,9.611345842,9.7384929984,9.2145324664,9.1253078916,8.6142983289,8.3488650701,8.2470180771,8.183117753,7.8449500077,8.2636188562,8.2938509592,8.424181691,8.2744926421,8.7789973649,9.0288823864,9.6396408295,10.109834591,11.031072648,11.442318025,11.776843364,11.862954311,11.641332714,11.560022276,11.231569445,10.886088647,10.332312071,9.9382853622,9.7136650764,9.2898441975,8.6692399287,8.2625676989,7.5473537478,7.5695435156,7.2605221588,7.5395998854,7.3085322147,7.396236281,7.3927178642,7.2311210259,8.2450833408,10.15646378,9.5157045439,8.8053982013,7.871440324,7.6674667777,8.1434634566,8.1464901664,8.1004608889,8.4980761047,8.6836158151,8.4742052141,9.0411105693,9.2239796729,9.6079712258,10.300881631,10.698454731,11.226137771,11.907122499,12.508668092,12.490737934,12.891106059,13.339251644,13.362593968,12.987045605,12.562456549,12.573929525,12.50689787,12.221564275,11.930888502,11.753702196,11.463518643,11.153405358,10.993800558,10.82230753,10.651559235,10.495859096,10.066700608,10.471288005,10.694784652,11.731131459,10.83505794,10.317223951,10.443117504,11.587002974,11.480376333,11.230961623,10.770995209,10.105339711677084
2022,10.356200771,10.615180214,10.227005122,9.750769472,9.8462713216,9.944010212,9.2842637014,9.060796049,8.4903200866,8.399079508,8.2236361091,7.8470168417,7.7822114274,7.8976923804,7.9580585424,7.7849331051,7.9192859408,7.8208801959,7.8116540795,7.9590056289,7.9600441287,8.0812504863,8.1040364683,7.9972837859,8.6158677803,8.93771501,9.2101234082,9.2656863634,9.2213026305,9.21948663,9.1351408752,8.9364976285,9.2631914054,9.8529891091,8.8742367358,8.4690904688,8.0942263886,7.4804545554,7.3563981316,7.2206887541,7.7958975604,7.4621823922,7.9206384862,7.4319758809,8.491426323,7.3259007567,7.7402179701,7.3800484326,7.1881912917,9.5411843521,7.6085442058,6.768712692,6.2860207257,6.975910257,7.0843945299,8.9775035414,9.8699441488,10.407755184,9.0860660493,10.039839537,10.398261368,9.3793603095,9.6486463266,9.8912278482,10.215986445,11.342414258,11.826459981,12.53128083,12.551531871,13.141378001,13.864530721,13.658660063,13.583915439,13.397611266,13.084601088,12.803889822,12.363582269,12.010296019,11.822194562,11.762044529,11.495978246,11.246531445,10.800195262,10.556240619,10.776885159,10.501644929,10.824866008,11.036655361,11.881039461,11.404818985,11.064243996,10.814065494,11.880735903,11.468500183,11.067272172,10.310929885,9.62567512389583
2022,10.150783055,10.830667693,10.498531357,10.13735336,10.299456294,10.330837321,9.4967622069,8.7636205648,8.9902856574,8.9584889951,8.6411520819,8.5350346907,8.2657217789,8.0533782475,7.7983025605,7.8912925875,7.9903214963,7.8893173906,8.1595250101,8.5089089147,8.9730329812,9.4302395012,9.7053975601,10.77813253,11.858488263,13.21542798,14.077298824,14.49426918,14.686100611,14.492539151,14.379570929,13.862089294,13.433013965,12.990810971,12.284972995,11.816904045,11.535158388,10.756692372,10.47589298,10.178545959,9.9155191636,9.6271750534,9.4052375826,9.4495498889,9.2010629134,9.2759385635,9.1183378487,9.2198247342,9.0282002212,8.8064224344,8.7008780179,8.6354710192,8.9793247067,9.5707443288,10.263283081,10.43363206,10.056806739,10.623047923,10.832377381,11.300475652,11.305315803,12.107637311,12.101188286,12.302068966,12.626096349,13.373131154,13.687016223,13.970611882,14.171422837,14.847709488,15.214829988,15.434318248,14.549219507,14.384906769,14.625373003,14.457760045,13.992826615,13.631796552,13.677347045,13.372796287,12.997317578,12.444076289,12.399217163,12.333781763,12.199078029,11.547232058,11.591840802,11.297419151,11.279089228,11.596726101,12.404993065,11.789225936,12.639977567,12.04785578,11.706463349,11.059535924,11.262758658290624
2022,11.821672152,12.59010941,12.324058494,11.668034004,11.275621626,11.445336492,10.644404425,9.7967426021,9.584511321,10.004572211,9.5384125423,9.1384252338,8.6968252701,8.479288799,8.3348138769,8.2385405532,7.8373591428,7.980544619,8.3936585828,8.9437867871,9.4030015937,9.6059127688,9.9958577083,10.47926948,11.638165111,12.497500625,13.453413002,14.078478465,14.131510199,14.072452055,14.331861394,13.895160726,13.727241428,13.00753332,13.513716504,13.70104172,13.690428511,13.390942136,13.316904319,13.782006614,14.334520608,13.820795882,12.83733063,13.301133105,13.900581891,14.243763422,13.765824541,13.659872128,13.259841469,13.06422579,12.8292938,12.635795827,12.463050823,13.208154701,13.637547612,13.837137526,13.723329153,13.824466439,13.826192171,13.842074687,13.766507534,13.950419272,13.536343021,13.763147923,14.115875105,14.624409771,15.060031841,15.303158009,15.17563055,16.112088511,16.481377576,16.723161097,16.520815063,16.219637144,15.806819314,15.462196201,15.160803272,14.995455212,14.747526548,14.599425161,14.259485156,13.804820887,13.596513571,13.370408806,12.859242905,12.269485478,12.458123959,12.036760733,12.054360111,12.192805874,13.131987787,12.522897054,13.628647031,13.134878168,12.52701693,12.266833209,12.819824414717706
2022,12.689532545,12.673184494,12.661588224,12.146047783,11.734718407,11.644420921,11.080549169,10.51525095,10.416372496,10.405185526,9.6355375877,9.2546701994,8.9796999719,8.5640696846,8.5223101042,8.4119544328,8.1699940923,8.4343665948,8.6779742214,9.0590557344,9.8214340498,9.9369212018,10.135511338,10.779537513,12.309691413,13.192767337,13.895412894,14.084862959,14.795633139,14.894073707,14.91519411,15.282206308,15.35878046,14.994352011,14.546114292,14.367394923,14.336652574,14.513630373,14.421171979,14.658369196,13.890170046,13.411693546,14.537796186,14.601468733,15.217933091,15.22403748,15.381405776,13.956856335,12.952628397,13.054293243,12.887515575,11.680755099,12.462547208,12.296197322,12.370676498,12.589111582,12.21751585,12.714625212,13.535670233,13.706098393,13.942176133,13.662773209,13.184882178,12.916651401,12.571994789,13.441670913,13.940959669,14.835496012,14.941723347,15.952560983,16.970644582,17.294116886,16.71567162,16.479305032,16.422744973,16.127209754,15.911387166,15.398055773,15.324317843,15.172169053,14.766748565,14.418887357,14.176023648,13.996226846,13.575380941,13.087979592,13.167921629,12.882295482,12.78554469,12.904685206,13.816869622,12.988686672,14.053229914,13.806018391,13.255499961,13.019933845,13.140767024980207
2022,13.402624049,13.488602418,13.243041757,12.926117418,12.513783876,12.208081596,11.726133976,10.909537475,10.919118064,10.668330169,10.170011741,9.7034911338,9.2059686323,9.2015093574,9.1433735245,8.9855145524,8.9996547542,9.1175761918,9.2484373957,9.4697495776,9.5831478221,9.9414861303,10.37315366,11.063449572,11.957127862,13.069605068,13.74062095,14.910001068,15.45566197,15.724261442,15.85139734,15.795204495,15.787046953,15.22273872,14.540316145,13.998694124,14.612888457,15.19382689,15.599713596,14.833448397,14.184050053,15.055266284,14.649575591,12.938242408,12.347300924,12.287750253,12.708862338,12.587966857,13.400065529,13.35313613,14.601246291,13.827405123,11.92529695,12.964413552,12.873960306,13.385138531,14.56850498,14.25766605,14.49206701,13.51926945,12.308637104,13.472956761,14.251971528,14.540383999,14.589308109,15.094374102,15.338433999,15.704994035,15.764599465,16.413492941,16.903642845,17.042101008,16.501201957,16.016281273,15.484690375,15.252990134,14.69487635,14.369102473,14.461781799,14.499530176,14.070823567,13.976971607,13.669955539,13.087182938,12.412169692,12.053324776,12.190734364,12.117499025,11.987813046,12.62940138,13.677500357,13.035704488,14.053428556,13.597839652,13.112533457,12.717913814,13.265914371053123
2022,13.011084603,13.004730671,13.040944494,12.359646485,12.108815217,12.109417575,11.59822552,10.961249551,10.80566747,10.656705227,10.21450145,9.7887601953,9.5678134898,9.3615811383,9.1993302699,9.0340056373,8.8614859909,8.4789589511,8.4764082585,8.8950704879,9.7566017832,10.03706767,10.393810989,10.802462096,11.754414043,12.428988856,13.045668958,14.108815227,14.487377282,14.742861701,14.595658,14.162440352,14.565878504,15.118707105,14.989651992,13.070910997,12.432431785,12.663688562,12.533881002,12.879032259,12.98785961,12.508342213,12.51533357,13.916706612,12.657523488,10.955606904,10.431596481,10.379042758,12.048490863,13.647113067,11.397067626,10.478671729,10.035872266,11.676444564,14.304210814,14.018499643,12.721381548,11.739109408,11.737221627,13.310930116,13.54024651,12.664900667,12.737688843,13.369868662,13.616279611,13.732831206,13.756790157,13.85390885,14.299543978,14.936266077,15.418236988,15.006428493,14.871600029,14.307506966,14.344090006,14.309222564,14.084961248,13.977431416,13.578473046,13.199150318,12.965827887,13.054822184,12.935336248,12.594054427,12.535979192,12.219687786,12.173462706,11.617160419,11.860201637,12.366789176,13.02464612,12.625606039,13.532337103,13.05306545,12.565196215,12.460116843,12.44543220645
2022,12.908484267,12.810314236,12.831199847,12.535353628,12.061956212,11.98720656,11.436133792,10.694676577,10.143189606,9.9783618005,10.226670591,9.4575420551,9.2236106143,8.848170369,8.6834594989,8.4612763655,8.3693958152,8.1563600622,8.3259936528,8.3340851765,8.7415951759,8.7802278004,8.8587937959,8.808236579,9.2663069457,9.8781119509,10.393665229,10.626429967,10.677328834,10.697156859,10.701129012,10.965709283,10.752554924,10.474921653,10.002316986,9.4088151137,9.1911794453,8.8845191662,8.6443717725,8.1313734511,7.4917114351,7.538099038,7.0227170978,7.4556723685,7.1442368294,7.5302775428,8.4741566388,8.5823920252,6.6006241597,7.4961189495,10.29335887,10.196561665,9.3034525141,7.3254178179,6.8896384966,7.532180412,7.6278235914,8.3151100318,9.0909948682,9.2159068465,9.1065143494,10.876096879,11.06405683,11.314295414,11.935476745,11.953305776,12.629241169,12.955584974,13.251926982,13.515359181,13.705676613,13.756268448,13.308575388,13.115681155,13.036007177,12.833953348,12.450790946,11.980319969,11.902033906,11.657851421,11.193592267,10.932609581,10.691937408,10.528758414,10.735068581,10.626142199,10.909937931,11.175529342,12.370638501,11.569832232,11.341279403,11.259720592,12.430811526,11.885650101,11.882542243,11.088521528,10.286002337367705
2022,10.851093124,11.224266676,11.017396628,10.411432936,10.574535965,10.524746769,9.7249062616,9.296427781,8.867765752,8.4558227224,8.3368343804,7.9361809284,8.1772881487,8.3053662721,8.1756660739,7.8867719643,7.9656005634,8.0058771752,7.9368714533,8.0553866275,8.0397373207,8.0693722098,8.1232417677,8.170947748,8.3575151773,8.9951001277,9.2209094854,9.1523195907,9.5867422031,9.8447477533,9.8559855689,9.3093130967,8.9788696584,9.4821847631,10.239156132,10.978831162,11.595972886,11.959271812,12.316600768,12.377020907,12.092133099,11.817500889,11.554303136,10.440769367,10.961469712,11.944567532,12.437866386,12.23386283,12.086697674,11.675966346,11.997493573,12.251573562,12.22563472,11.755102882,11.557775634,11.499206535,11.358264379,11.54104952,11.337916545,11.250756565,10.842637477,11.432738288,11.155850067,10.946154638,11.952119148,12.48508736,13.061929365,13.862761219,13.841314272,14.493771125,14.83359313,14.94484049,14.658620092,14.388036304,14.23374089,13.99929353,13.598657579,13.072508741,13.270754002,13.128806768,12.877863376,12.590159889,12.453565266,12.182370128,11.653427737,11.342061738,11.866175393,12.201023713,13.091928526,12.092932511,12.009009289,11.832729067,12.953317734,12.135176573,11.842849793,11.211432417,11.134825279802085
2022,10.873627173,11.124692351,10.897428522,10.21959152,10.279147247,10.378551219,9.5617922572,9.2261989878,8.9718202772,8.6215291451,8.5509642401,8.6080499687,8.3432056201,8.5426324193,8.4885872253,8.5222590586,8.539335825,8.3994674518,8.6534969516,8.9742632484,9.4034108409,9.696579125,10.4143568,10.754179793,11.376972306,12.459991276,13.210989133,14.309867028,15.007269164,14.998599694,14.825841535,14.346048943,14.118585873,13.292934776,12.742357164,12.307907554,12.097298304,11.560122883,10.971703494,10.436355861,10.140729787,9.7251104076,9.4108413369,9.6219103203,9.5473262372,9.5273823856,9.6075352814,9.6941284099,10.01818577,9.8806455515,10.249486072,10.924877937,11.643310196,10.803299526,11.781979964,11.768236238,12.203325379,11.205728363,11.212101722,11.678921105,12.165564345,12.587642594,13.113980654,14.171447373,13.992648355,14.283357634,14.781816192,15.178425007,15.419433174,16.122893133,16.825095536,16.889073737,16.335418209,15.753011311,15.351648605,14.838591778,14.683297386,14.072228971,14.259921509,13.744530058,13.304113716,13.326122158,12.894122814,12.77664941,12.541749912,12.050243379,12.175239358,11.765277568,11.884708194,12.380987224,13.306705685,12.82995174,13.646087049,13.093488348,12.583799569,12.430534293,11.899092502317709
