Year,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015.0,0.0,31.4,21.1,25.4,15.030030624999997
2015.0,0.0,25.4,22.0,24.5,15.329094375000004
2015.0,0.0,31.3,21.2,25.9,14.948111770833336
2015.0,0.0,27.0,21.8,27.8,11.7712378125
2015.0,0.0,16.3,21.6,24.0,12.189595833333334
2015.0,0.0,30.6,21.8,25.4,13.26483104166667
2015.0,0.0,31.3,21.8,26.0,12.774064791666662
2015.0,0.0,31.7,20.8,27.8,12.59218447916667
2015.0,0.0,26.8,21.4,26.3,13.344759375000008
2015.0,0.0,14.6,19.9,25.7,13.027841041666663
2015.0,3.0,3.1,20.1,21.7,14.27982041666666
2015.0,12.0,16.6,19.9,23.3,13.4078059375
2015.0,0.0,29.3,20.0,26.5,9.736823854166664
2015.0,2.8,30.8,22.4,34.0,7.561480729166668
2015.0,0.0,31.1,21.3,27.0,6.197310104166667
2015.0,0.6,29.7,21.5,26.9,13.835894166666664
2015.0,0.2,32.0,20.1,33.5,15.794841979166662
2015.0,7.6,30.6,21.6,25.2,16.19699135416666
2015.0,3.0,3.1,20.8,22.4,16.150926979166666
2015.0,0.0,21.7,18.5,24.1,15.52967052083333
2015.0,0.0,27.8,19.2,25.7,11.061587708333336
2015.0,0.0,28.2,21.1,26.1,12.509102291666672
2015.0,8.8,24.2,22.1,26.3,12.45270145833333
2015.0,9.0,29.6,21.8,27.0,12.353814687499998
2015.0,31.2,27.6,21.0,32.8,10.19423104166667
2015.0,3.0,3.5,20.6,22.8,11.143450416666669
2015.0,0.0,2.9,19.7,21.1,13.059753958333332
2015.0,0.0,10.5,18.0,22.0,13.778529583333324
2015.0,0.0,30.7,16.4,21.0,13.166076979166668
2015.0,7.2,30.5,15.3,24.7,12.830732083333338
2015.0,7.4,29.8,19.1,24.5,12.390339374999996
2015.0,0.0,26.2,21.0,24.5,14.4588434375
2015.0,0.6,26.2,18.3,23.1,14.739734375000006
2015.0,0.2,18.1,19.5,24.3,15.793353541666663
2015.0,0.0,16.5,17.5,24.9,15.584399479166668
2015.0,0.0,19.3,19.3,23.7,15.428845208333328
2015.0,0.0,28.5,20.1,24.3,14.961061458333342
2015.0,0.0,21.3,19.3,25.6,11.302509062500002
2015.0,0.0,28.8,18.8,30.6,12.635836145833332
2015.0,0.0,20.5,21.8,26.4,15.041739166666668
2015.0,0.0,26.8,22.7,27.3,17.96895
2015.0,0.0,26.6,22.3,27.2,18.44376833333333
2015.0,0.0,27.6,22.1,27.2,17.98578072916667
2015.0,0.0,25.1,21.6,26.5,17.629276145833334
2015.0,0.0,23.2,21.2,26.5,14.05248927083334
2015.0,0.0,23.9,20.8,28.4,14.889300729166662
2015.0,0.0,26.9,20.4,27.3,16.471086875
2015.0,0.0,27.5,20.2,24.3,16.869579999999996
2015.0,7.8,24.6,20.4,24.6,12.06769197916666
2015.0,3.6,12.6,20.2,25.7,14.955367708333334
2015.0,1.8,8.8,20.5,23.1,15.469739375
2015.0,0.0,13.4,20.3,23.3,14.936004270833337
2015.0,3.0,20.1,20.4,23.5,12.887406145833337
2015.0,2.8,25.1,20.6,25.1,15.821296041666669
2015.0,4.8,18.5,21.3,24.3,17.187322187499998
2015.0,0.2,16.7,20.0,24.8,17.08416104166666
2015.0,0.0,18.3,20.5,24.7,14.390533020833333
2015.0,6.6,22.9,20.9,25.9,16.127295833333335
2015.0,0.0,21.0,20.9,26.3,17.735297604166664
2015.0,0.0,19.2,20.8,33.5,17.47210145833334
2015.0,0.0,10.0,20.5,23.2,17.431941979166663
2015.0,0.0,24.7,17.7,25.9,17.150178229166663
2015.0,0.0,21.4,21.1,28.9,14.331480520833336
2015.0,0.0,22.8,21.5,30.2,14.77409708333334
2015.0,0.0,24.7,17.7,30.4,13.249151562499998
2015.0,0.0,21.9,19.2,25.1,12.220488541666668
2015.0,0.0,16.6,20.9,28.0,12.856898854166673
2015.0,0.0,23.9,21.0,26.4,15.962564583333334
2015.0,0.6,20.8,22.3,25.5,17.46947572916667
2015.0,1.0,21.9,22.3,25.9,13.907301250000009
2015.0,0.0,17.5,20.8,26.1,14.117547395833332
2015.0,1.0,7.7,20.5,23.5,16.88750052083333
2015.0,0.0,23.0,17.9,24.4,17.054609270833335
2015.0,0.0,11.6,15.9,23.5,17.150940312499994
2015.0,0.0,22.7,19.2,24.1,13.908683750000002
2015.0,0.0,15.2,17.1,25.0,14.340878020833337
2015.0,0.2,16.7,19.6,30.8,15.815140729166664
2015.0,0.2,22.0,20.3,25.7,14.8046003125
2015.0,4.0,19.3,19.7,31.6,15.245605937500002
2015.0,0.0,7.5,20.7,22.8,16.358534479166668
2015.0,21.8,8.1,19.9,22.9,17.219842499999995
2015.0,0.0,18.9,19.1,26.2,18.090340000000005
2015.0,0.0,14.1,19.4,30.9,17.87854822916666
2015.0,0.0,20.3,17.8,23.0,12.63103166666667
2015.0,0.0,20.7,17.7,28.8,18.788343125000004
2015.0,0.0,21.8,14.4,25.4,17.945976041666672
2015.0,13.8,20.4,14.9,23.3,17.487635
2015.0,9.4,18.6,17.7,24.4,17.007862083333336
2015.0,0.0,7.1,19.7,23.9,17.527574583333323
2015.0,0.0,8.7,18.1,22.5,17.25142739583333
2015.0,33.0,18.8,17.6,26.1,18.166486250000005
2015.0,28.0,14.7,18.6,27.7,17.433901875
2015.0,0.0,3.4,20.7,21.8,12.684419999999998
2015.0,9.0,2.8,18.8,20.4,14.575835208333336
2015.0,0.0,14.9,16.4,22.5,16.390748854166667
