Year,index,Rainfall,Solar_Exposure,Min_Temp,Max_Temp,Average_MWH
2015,0,0.0,29.8,18.6,32.9,12.616894948453616
2015,1,0.0,18.4,21.4,30.1,15.635092371134018
2015,2,0.0,30.7,20.9,32.4,17.31979154639175
2015,3,0.0,21.5,21.1,35.8,20.76701628865979
2015,4,0.2,15.9,20.2,27.2,20.01071536082473
2015,5,0.0,30.1,20.2,31.9,19.05657257731959
2015,6,0.0,31.7,18.0,31.6,19.44903298969072
2015,7,0.2,20.1,21.2,35.7,18.376081340206188
2015,8,1.4,14.4,22.0,29.7,14.35464360824742
2015,9,37.2,3.3,20.3,23.3,14.231647319587628
2015,10,3.4,20.2,19.9,25.5,18.11383793814432
2015,11,1.0,22.2,18.8,29.9,18.639617319587625
2015,12,1.0,29.7,21.8,33.2,19.488611752577324
2015,13,0.0,29.2,21.0,28.3,19.75166051546391
2015,14,0.0,29.5,18.8,32.2,18.862823505154648
2015,15,0.0,32.1,16.1,35.1,18.95761298969072
2015,16,0.0,30.8,17.7,29.0,17.79385463917525
2015,17,0.0,3.8,19.9,22.2,17.2660562886598
2015,18,0.6,20.4,18.2,26.5,14.091420103092782
2015,19,2.8,26.2,19.1,29.8,16.56430917525773
2015,20,0.0,27.0,19.9,30.1,19.437622680412368
2015,21,0.0,28.8,21.1,32.2,18.925766082474222
2015,22,0.0,25.9,22.7,32.5,19.85384567010309
2015,23,1.4,29.4,20.5,37.0,18.404850618556697
2015,24,0.0,3.5,20.4,21.3,16.744858659793806
2015,25,22.6,3.8,17.6,20.3,12.292207422680413
2015,26,39.2,5.4,16.9,22.2,15.524996597938143
2015,27,15.2,27.5,14.5,24.8,18.919394948453604
2015,28,0.0,29.0,11.5,27.9,18.00101773195876
2015,29,0.0,27.5,13.9,27.5,17.66358525773196
2015,30,0.0,19.3,16.9,26.3,17.094083711340204
2015,31,0.0,25.8,16.9,26.0,12.877663092783504
2015,32,0.0,28.5,15.4,25.9,14.88260711340206
2015,33,0.0,19.3,14.3,25.1,17.36924927835051
2015,34,2.4,11.6,18.3,24.6,16.802221649484537
2015,35,0.0,15.1,16.0,25.5,17.967243711340203
2015,36,0.2,21.6,16.7,28.6,17.559477216494844
2015,37,0.0,28.4,16.4,35.4,11.870071855670105
2015,38,0.0,15.0,21.4,27.5,13.072448247422676
2015,39,0.4,19.7,19.7,28.5,15.954356804123718
2015,40,1.2,23.4,20.1,30.2,17.363666597938142
2015,41,0.0,23.9,18.7,30.4,17.852715979381443
2015,42,21.2,15.7,19.1,28.1,18.362865773195875
2015,43,0.0,15.7,18.7,29.0,18.441174948453604
2015,44,0.6,22.6,19.5,29.9,12.899154948453608
2015,45,1.6,22.9,18.4,30.0,14.965054123711347
2015,46,0.0,26.8,17.7,29.9,18.39586845360825
2015,47,0.0,24.8,18.1,29.2,20.50974927835052
2015,48,0.0,15.7,18.9,28.9,20.793741752577315
2015,49,0.0,16.1,18.5,28.0,19.662961649484544
2015,50,1.6,8.6,20.5,25.4,18.09862103092784
2015,51,9.8,15.8,18.8,28.5,12.615054536082477
2015,52,1.2,13.7,19.0,28.3,13.205383298969068
2015,53,0.6,20.2,20.3,26.4,16.506161340206187
2015,54,0.0,9.6,19.3,24.2,18.01534030927836
2015,55,2.0,14.0,18.9,27.8,18.34528371134021
2015,56,0.0,22.1,18.1,28.3,19.03626577319588
2015,57,0.0,17.3,17.7,29.4,20.18800195876289
2015,58,0.0,15.9,17.8,36.9,15.808808144329891
2015,59,2.4,11.5,16.6,24.0,15.688311752577318
2015,60,0.4,19.6,14.5,30.1,21.410082164948445
2015,61,0.0,19.8,20.0,29.8,20.279927010309283
2015,62,0.0,22.2,16.4,28.0,17.943182268041237
2015,63,0.0,24.1,11.7,30.4,17.905834536082477
2015,64,0.0,17.3,16.8,26.8,17.521201752577316
2015,65,0.0,21.9,18.0,27.8,12.637177319587623
2015,66,0.0,23.8,18.2,33.5,14.34078824742268
2015,67,0.0,12.8,18.2,26.8,20.20572391752577
2015,68,0.0,19.7,19.0,30.6,17.626255051546384
2015,69,5.0,18.5,18.0,28.1,17.026404432989693
2015,70,0.2,3.8,18.6,21.4,17.2481918556701
2015,71,0.0,19.8,14.5,26.7,17.38839422680413
2015,72,0.0,14.8,15.3,24.7,12.324633298969069
2015,73,0.0,16.3,13.4,24.3,13.666579175257723
2015,74,0.0,11.5,11.4,24.6,16.884833917525775
2015,75,0.0,17.4,16.1,29.3,17.300581340206186
2015,76,0.0,21.7,16.5,31.4,17.52596329896907
2015,77,0.0,14.3,16.7,30.7,16.93846041237113
2015,78,0.2,12.1,17.7,23.9,16.601966082474227
2015,79,3.0,6.2,17.3,24.9,11.787336804123706
2015,80,0.6,16.7,16.6,29.5,16.329088865979376
2015,81,0.0,3.7,18.2,26.9,18.71820422680413
2015,82,10.6,15.1,13.2,24.3,18.29309103092783
2015,83,0.2,20.5,14.9,27.8,17.44895309278351
2015,84,0.0,21.2,13.4,26.6,17.590405567010308
2015,85,0.0,18.6,10.0,23.7,18.49941701030928
2015,86,0.0,16.7,11.8,26.6,13.138698247422685
2015,87,0.0,9.8,15.7,25.7,14.57707721649484
2015,88,0.2,8.2,17.2,23.4,17.454297835051545
2015,89,9.4,13.4,15.7,26.2,17.63029113402062
2015,90,0.0,14.1,15.6,29.8,16.93041288659794
2015,91,0.6,3.3,17.0,18.7,17.122660412371133
2015,92,18.8,3.4,16.4,19.2,16.747404845360826
2015,93,8.8,16.8,14.9,26.2,11.618624845360824
2015,94,0.0,13.9,14.0,26.2,12.319610618556702
2015,95,1.4,14.3,12.8,23.2,15.18682824742268
2015,96,0.2,11.9,12.7,22.7,15.878747422680412
2015,97,0.0,13.2,13.6,22.6,16.206032783505147
2015,98,0.0,11.3,12.5,22.6,15.44473144329897
2015,99,6.8,11.8,14.8,22.5,15.576649381443294
2015,100,0.2,11.1,12.5,23.9,11.013810618556706
2015,101,0.0,13.6,13.8,22.1,12.18946030927835
2015,102,0.0,15.8,11.0,24.1,14.921172061855664
2015,103,0.0,16.2,11.6,28.0,15.365521340206186
2015,104,7.4,15.2,15.0,31.7,15.392097731958762
2015,105,2.4,3.9,19.2,24.1,16.00274432989691
2015,106,1.4,11.2,17.4,28.0,11.121064226804124
2015,107,4.8,13.9,15.6,23.5,11.640911134020612
2015,108,4.6,2.9,12.0,17.0,14.731629587628856
2015,109,79.0,3.3,14.0,17.8,15.24459298969072
2015,110,72.8,3.7,13.1,18.8,15.032664329896908
2015,111,61.0,13.3,11.9,22.6,16.511054226804124
2015,112,0.2,13.0,13.7,26.0,15.520156907216498
2015,113,0.0,13.1,10.7,24.9,10.926685154639175
2015,114,14.0,4.7,11.6,18.7,12.651706391752574
2015,115,0.4,14.0,10.3,20.1,15.178672989690728
2015,116,0.0,14.9,7.8,20.6,15.917949793814431
2015,117,0.0,10.1,9.3,19.4,15.258395154639182
2015,118,5.4,8.3,13.9,19.6,15.40391175257732
2015,119,3.0,8.9,13.0,21.0,15.26841010309278
2015,120,18.0,7.8,13.6,22.5,10.996590618556706
2015,121,26.4,7.4,16.6,22.8,12.095186597938143
2015,122,0.2,7.6,16.7,22.2,15.39658979381443
2015,123,0.0,13.6,13.5,27.0,15.58446154639175
2015,124,0.0,13.9,10.6,20.5,15.27250505154639
2015,125,0.0,13.7,8.1,20.0,15.643240206185569
2015,126,0.0,13.6,7.8,20.5,15.139979587628863
2015,127,0.0,13.3,6.2,21.1,10.694048247422671
2015,128,0.0,11.2,4.7,21.4,12.221828144329894
2015,129,0.0,12.7,12.8,21.7,17.8360674226804
2015,130,0.0,13.1,7.7,22.5,15.390387319587632
2015,131,0.0,11.8,11.5,16.6,15.568099072164944
2015,132,0.2,12.8,3.1,17.8,11.929126082474228
2015,133,0.0,11.8,8.2,20.3,13.700880515463918
2015,134,0.0,12.1,11.8,20.4,16.602014329896907
2015,135,0.0,9.8,8.7,20.3,17.296434123711336
2015,136,0.0,7.6,9.2,19.5,17.206259072164954
2015,137,0.2,5.3,12.0,20.8,16.559208144329897
2015,138,1.4,10.5,10.9,24.2,15.772118247422677
2015,139,0.2,8.5,11.0,21.4,11.585036391752588
2015,140,6.2,4.8,11.6,17.1,13.690014742268044
2015,141,17.2,11.5,9.5,18.8,17.17637855670104
2015,142,0.0,11.4,6.3,19.3,17.411184432989693
2015,143,0.0,9.7,6.9,18.3,17.360237422680406
2015,144,0.0,11.0,6.2,18.1,17.793417010309277
2015,145,0.0,10.3,7.7,20.7,16.470791030927842
2015,146,0.0,9.9,7.2,21.8,11.86351804123712
2015,147,0.0,3.6,12.8,19.9,13.61752835051546
2015,148,0.0,6.6,7.8,17.7,16.54394896907217
2015,149,0.2,5.3,8.6,15.2,17.772550206185574
2015,150,0.0,10.7,6.0,15.1,17.893793814432996
2015,151,0.0,11.1,2.2,16.0,18.20602144329897
2015,152,0.0,10.6,3.6,17.3,18.75967072164949
2015,153,0.4,11.0,4.0,17.5,13.966715051546393
2015,154,0.6,9.6,4.2,16.1,14.080891443298968
2015,155,0.0,10.5,7.5,20.3,16.855198865979382
2015,156,0.0,10.7,3.9,21.2,17.678058350515474
2015,157,0.0,10.9,6.5,22.3,18.007794226804123
2015,158,0.0,9.5,10.7,22.1,18.822943608247424
2015,159,0.0,4.8,6.0,15.6,18.356937628865992
2015,160,0.0,7.1,10.3,17.9,12.175207319587628
2015,161,0.0,7.6,11.9,19.4,13.347267319587628
2015,162,0.0,9.0,10.9,18.9,17.407870206185567
2015,163,0.0,9.8,6.3,19.7,17.55433164948454
2015,164,0.0,6.1,8.2,16.6,17.69918762886598
2015,165,2.2,3.4,11.2,15.6,17.776259793814432
2015,166,9.2,3.4,13.0,16.7,17.76289762886598
2015,167,3.2,5.7,7.2,17.5,12.755184123711343
2015,168,41.2,8.8,9.8,15.3,13.360556185567011
2015,169,0.0,10.1,8.0,15.8,15.688161340206175
2015,170,0.2,6.2,7.4,14.8,16.117618041237105
2015,171,0.0,10.4,5.3,18.1,16.84377989690722
2015,172,0.0,9.9,4.3,20.6,17.217367319587638
2015,173,0.0,10.1,7.7,21.4,12.204192783505157
2015,174,0.0,6.1,9.2,19.7,13.562419381443306
2015,175,4.0,10.0,8.0,18.5,17.826053505154633
2015,176,0.0,10.6,3.8,19.4,18.25971525773196
2015,177,0.0,10.3,4.4,18.4,17.653321855670107
2015,178,0.0,9.3,5.8,19.1,17.679474329896916
2015,179,0.0,8.0,4.3,18.5,17.832200721649485
2015,180,3.4,10.0,8.6,16.2,13.218183195876286
2015,181,0.0,10.4,2.4,16.0,14.50027206185566
2015,182,0.0,10.4,4.0,15.8,18.09907422680412
2015,183,0.0,10.8,0.6,16.5,18.043950927835056
2015,184,0.0,10.7,2.3,17.5,18.09445979381444
2015,185,0.0,10.9,1.0,16.8,12.918891958762885
2015,186,0.0,7.2,3.2,15.0,13.607789690721654
2015,187,0.0,9.5,4.9,15.8,16.971112577319595
2015,188,0.0,10.7,3.1,17.5,17.909301649484537
2015,189,0.0,5.5,2.3,14.1,17.78976670103093
2015,190,1.2,10.8,2.4,19.1,17.683724226804124
2015,191,12.2,9.6,6.1,14.3,17.36469041237114
2015,192,4.6,8.6,6.8,16.8,12.25513999999999
2015,193,0.4,11.3,4.4,16.8,13.61529484536083
2015,194,0.0,11.3,1.4,16.3,16.86569804123712
2015,195,0.0,5.2,6.5,12.3,17.51989927835051
2015,196,16.6,7.8,6.0,14.3,17.35779896907217
2015,197,1.6,9.2,2.4,14.7,17.584252268041237
2015,198,0.0,10.6,5.6,16.6,17.31276494845361
2015,199,0.0,9.8,5.9,17.1,11.929024948453607
2015,200,0.0,11.3,4.3,18.9,12.848260618556695
2015,201,0.0,7.4,5.1,17.7,16.380723298969077
2015,202,4.4,7.9,8.8,18.3,16.758487835051536
2015,203,0.2,8.3,8.2,19.9,16.96550567010309
2015,204,0.2,12.1,6.6,20.3,17.471449175257735
2015,205,0.0,11.9,4.3,20.5,17.7025606185567
2015,206,0.0,12.5,3.7,14.9,11.59407639175258
2015,207,0.0,11.9,1.8,17.6,12.479097319587629
2015,208,0.0,12.2,5.1,17.9,15.900567938144324
2015,209,0.0,11.9,3.6,20.3,16.348686082474224
2015,210,0.0,12.5,7.1,20.0,16.253566082474226
2015,211,0.0,10.0,2.6,22.4,16.522104536082473
2015,212,0.0,10.3,6.6,24.8,16.785662474226804
2015,213,0.0,13.0,5.9,18.8,11.8813918556701
2015,214,0.0,10.9,3.4,14.8,12.388139072164948
2015,215,0.0,7.4,3.1,16.1,16.510422371134023
2015,216,0.0,11.8,3.0,17.0,16.57078845360824
2015,217,0.0,12.6,2.4,17.9,16.629066494845357
2015,218,0.0,12.2,3.9,16.7,16.46262886597938
2015,219,0.0,13.3,3.1,18.0,11.551452061855676
2015,220,0.0,13.8,3.5,20.3,10.751343195876292
2015,221,0.0,13.4,2.6,20.0,11.630260618556708
2015,222,0.0,10.2,0.7,17.5,15.08000216494845
