averagemwh,year
17.370396041666666,2015
15.421551875000008,2015
17.56106541666668,2015
21.108743020833334,2015
22.2026715625,2015
22.974822812500005,2015
21.659091875,2015
17.221496979166666,2015
17.975856354166666,2015
20.745195833333334,2015
21.52430854166666,2015
20.71251562500001,2015
20.13586802083333,2015
17.057706874999994,2015
17.325339374999995,2015
19.90613687500001,2015
22.41480739583334,2015
22.563460833333338,2015
22.628041562500005,2015
23.2506146875,2015
23.763125729166678,2015
19.6496515625,2015
19.848512604166675,2015
21.526822708333334,2015
21.906431562499996,2015
18.76521135416667,2015
22.407324791666667,2015
22.938736875000004,2015
22.812529375000008,2015
19.163328229166662,2015
19.3927071875,2015
22.744995416666672,2015
26.5499384375,2015
26.4749221875,2015
22.53648645833333,2015
22.098597812500007,2015
18.865429583333334,2015
18.498816979166666,2015
21.5118590625,2015
21.909581562499994,2015
22.018857291666663,2015
22.175582708333334,2015
22.478599895833323,2015
18.523821875,2015
24.789130520833336,2015
24.59046625000001,2015
25.54775666666667,2015
25.812773854166675,2015
21.176354375000003,2015
21.846181562499996,2015
25.886411250000005,2015
23.657000208333333,2015
24.31796781250001,2015
24.61153385416665,2015
21.67114510416667,2015
20.148379999999992,2015
23.6004925,2015
23.821207708333336,2015
24.14923083333333,2015
24.544590937499997,2015
22.77669541666667,2015
25.905510104166662,2015
26.466652916666675,2015
26.310910937500008,2015
26.11913833333334,2015
27.344989375,2015
27.05772364583333,2015
22.54081791666667,2015
26.03742739583333,2015
26.945691875000005,2015
26.588923020833334,2015
26.98763052083334,2015
27.056148229166663,2015
22.00881468750001,2015
21.297049791666662,2015
24.42369875000001,2015
23.018084583333323,2015
22.877306979166672,2015
24.02321958333333,2015
25.52038875000001,2015
25.24021072916666,2015
24.926561666666668,2015
25.04115291666667,2015
25.912794687499986,2015
26.339066875000004,2015
27.099858437499996,2015
23.936981041666677,2015
24.855680000000003,2015
27.77165520833333,2015
26.345564166666676,2015
27.64190322916666,2015
23.53669895833333,2015
22.50498312500001,2015
23.28526770833334,2015
25.4772690625,2015
26.10634010416668,2015
17.604574375000002,2015
18.83928104166667,2015
23.36099447916668,2015
21.334064895833333,2015
21.277556979166665,2015
25.625135416666662,2015
25.889365,2015
25.75823447916667,2015
25.87400729166667,2015
26.576321875,2015
22.995639375,2015
22.246857708333334,2015
23.759542916666664,2015
22.86730552083333,2015
20.19543666666667,2015
22.69577229166666,2015
20.32673052083333,2015
21.143937812500003,2015
16.979970312500004,2015
25.62572572916666,2015
24.206526666666672,2015
20.826082916666664,2015
22.14447333333334,2015
24.444766041666668,2015
25.584181874999995,2015
26.858665,2015
26.76277885416668,2015
27.805126250000004,2015
19.427144375000005,2015
20.39634614583333,2015
21.14065020833333,2015
20.044208125000004,2015
17.47655927083333,2015
20.4555184375,2015
20.90627802083334,2015
21.39223250000001,2015
21.48911416666667,2015
21.956117708333327,2015
23.098777187499987,2015
20.458612916666656,2015
21.479831979166665,2015
24.32013989583333,2015
25.05110177083334,2015
25.546725416666664,2015
18.08936885416667,2015
17.22517083333333,2015
20.1078284375,2015
20.513724375,2015
20.356123645833332,2015
20.26252875,2015
16.810766354166667,2015
17.419513333333335,2015
20.3331115625,2015
21.17333135416666,2015
21.118025104166676,2015
20.491680208333324,2015
21.111256874999995,2015
18.13693875,2015
18.487529791666663,2015
21.31546229166666,2015
20.313387604166667,2015
20.66339760416666,2015
20.9051178125,2015
17.167545208333337,2015
24.835874791666654,2015
20.949401354166664,2015
20.849039375,2015
22.257203333333333,2015
20.3965384375,2015
20.997551875,2015
17.65523875000001,2015
17.814968125000004,2015
20.290955729166665,2015
20.51991333333333,2015
20.283026874999997,2015
21.434581666666677,2015
17.596646041666666,2015
20.302171250000004,2015
20.39537885416667,2015
