year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,averagemwh
2022,18.599805265,18.472480982,17.782956946,17.303271456,17.61890294,16.672886849,16.144663624,15.240687673,14.932755323,14.428027818,13.902851531,13.582901735,13.582901735,13.502041005,12.90797494,12.90797494,12.90797494,12.90797494,12.90797494,12.90797494,13.411364572,13.086580068,12.90797494,13.199280844,14.085567713,14.267375743,14.932755323,15.606164282,15.607682118,16.126436101,16.282608912,16.282608912,17.090740833,17.088526248,17.041901555,16.536493874,17.012622462,16.678309492,16.410545035,17.041901555,16.758350561,16.070580753,16.258903214,17.871763682,18.422180844,18.560486842,18.337680009,17.220666434,16.303107188,17.688285414,18.419866314,18.387245114,19.030844282,17.774214863,16.785127906,17.694474493,16.135426145,16.222160218,17.154220623,17.791958201,18.415801267,18.560486842,18.331166966,17.885560048,18.466355627,18.644852692,18.837496278,19.539184688,19.99470628,20.447975117,21.098037608,21.350601214,21.56019823,20.69833848,20.669633075,20.669633075,20.19901187,19.99470628,19.99470628,19.429443841,19.319779486,19.319779486,18.913124094,18.644852692,18.644852692,18.051031869,17.969925897,17.969925897,18.374626627,18.476120993,18.804661108,18.200911344,17.801194199,18.229292015,18.476120993,18.203572055,17.176954535510422
2022,18.499463411,18.493105901,17.718135458,17.656356784,17.703338813,16.805828661,16.221069837,15.438347503,14.765611202,14.593606128,14.004730981,13.824904236,13.329804187,13.329804187,12.810053561,12.654877393,12.654877393,12.654877393,12.654877393,12.654877393,12.723800917,13.329804187,13.329804187,13.329804187,13.622707398,14.004730981,14.004730981,14.451732728,14.679657775,15.273411124,15.524201172,15.642300613,15.360089723,16.029511364,15.768639409,15.756760679,16.53367343,15.95302416,15.35458457,15.757218879,16.371555733,16.207611046,16.580714328,16.463181076,16.539078825,16.826362184,15.802296509,15.109403913,15.216475987,15.35458457,15.275152435,14.558174721,13.797878649,16.046381515,16.144345677,14.662283379,15.686069615,16.67639195,15.753174605,15.08083848,15.74300719,15.584475116,16.235665503,16.873169857,17.552948531,18.284536255,18.885536086,19.393656973,19.868377982,20.580947694,21.091462321,21.091462321,21.332175993,21.007096472,21.007096472,21.007096472,20.471785034,20.332169677,20.065655335,19.657242883,19.636522631,18.982316089,18.982316089,18.982316089,18.401385599,18.307389295,18.232897624,17.6324625,17.6324625,18.443299866,18.301241086,17.830378033,17.198288843,17.350759305,17.71682835,17.51408784,16.523554243562504
2022,18.073534378,18.13751547,17.011563615,16.868175755,17.140266905,16.400755597,15.565783993,14.868683773,14.257828529,13.994122632,13.582901735,13.323636106,12.90797494,12.90797494,12.90797494,12.90797494,12.90797494,12.90797494,12.90797494,12.90797494,13.918614803,14.257828529,14.3327739,15.133795767,16.638719036,18.024198242,18.686193439,19.657242883,20.544492629,21.682023266,22.213669851,22.568271139,22.974415087,22.441315909,21.96345126,21.307823603,21.091462321,20.436529858,20.416535527,19.843701909,19.741608732,19.741608732,19.468934839,19.657242883,19.120024402,18.982316089,18.982316089,18.982316089,18.991330111,19.321061116,19.245620217,19.741608732,19.741608732,19.741608732,19.741608732,19.95294256,20.301423012,20.416535527,20.416535527,20.416535527,20.549283878,21.091462321,21.6329586,22.315673787,22.525681759,22.525681759,23.2193595,23.875535347,23.875535347,24.230540842,24.71607641,25.225388936,24.277699495,23.875535347,23.875535347,23.325321526,22.488484031,21.844928097,21.766389115,21.432447355,20.591200582,20.703677132,20.28761476,19.741608732,19.354928924,19.066681938,18.507235887,18.174642724,18.677453906,18.81358439,18.629227387,17.896725775,17.548096651,17.488482711,17.801194199,17.690486707,19.093424734895837
2022,17.664224368,17.58710967,16.860592971,16.984538965,16.963926513,16.118528209,15.324082397,14.510926077,14.333101614,13.835999283,13.511540225,13.161072488,12.969355783,12.486145694,12.486145694,12.486145694,12.486145694,12.486145694,12.976617995,13.161072488,13.570359345,13.835999283,13.835999283,14.342803293,15.983141625,17.150554252,17.746849075,18.609718628,19.790540906,20.688228808,21.619006082,22.398022355,22.559282614,22.647055363,22.525681759,22.908497987,23.200608553,23.180490485,22.598101216,22.616530655,22.752399418,23.544305274,23.706803649,23.160128694,23.586893155,23.475888695,23.310185918,23.706803649,23.706803649,23.767793502,23.959901197,23.92585039,23.284974402,23.78958642,23.959901197,24.140528105,23.640004644,23.943229005,23.95611092,23.453706101,23.453706101,23.453706101,23.879755327,23.576260808,23.9815371,24.18270503,24.297364594,24.754238289,25.254790978,26.126954442,26.606573376,26.934995754,26.450021856,26.355394889,25.683769986,25.056657237,24.611961471,24.381730443,23.836577073,23.701802441,23.031876854,23.031876854,22.739116859,22.292187103,21.499881259,20.922730622,20.483884972,20.05012002,20.207527572,20.268816924,19.741608732,19.408316383,18.862887793,19.043294881,19.311476387,18.644852692,20.615558815312507
2022,19.016417234,18.74397844,18.050753649,17.709774427,17.944749628,16.833295201,16.113877213,15.605315374,14.894470495,14.468987251,14.342194378,13.71847278,13.667267584,13.536677498,12.99234079,12.99234079,12.99234079,13.646653051,13.667267584,13.667267584,14.27459596,14.342194378,14.61655437,15.25501412,17.044706232,18.189887539,19.084897444,20.709129416,21.255971696,22.017602117,22.549856887,23.21484424,23.53807195,23.648174239,24.212998744,24.456604553,24.307341137,23.926323589,24.077659424,24.175999258,23.589595862,22.863145156,22.901614483,22.773328729,22.593003457,22.512970356,23.031876854,23.940671764,23.585372339,21.891788283,23.037794444,23.231989949,20.803675054,23.232252665,23.092203142,20.709536528,21.513291567,20.456091955,20.425184339,21.59422877,22.626290096,22.947511005,23.013438979,23.453706101,23.453706101,23.630625036,24.044267046,24.507943253,24.528078269,25.677285421,25.90031573,25.90031573,25.90031573,25.236510042,25.11499416,24.466096292,24.251867029,23.791169498,23.132730415,23.116242704,22.696699791,21.660368615,21.597657417,21.345253544,20.922730622,20.37040803,19.871565905,19.572877034,19.572877034,19.572877034,19.707679525,19.066681938,18.506112303,18.598807873,18.81358439,18.436082836,20.544668304770827
2022,18.78142636,18.692492025,17.690597713,17.580488919,17.6472149,16.941756686,16.060681733,15.344033214,14.709776009,14.510926077,13.965610743,13.835999283,13.603897957,13.161072488,13.076346678,12.99234079,13.060108502,13.245438338,13.245438338,13.245438338,13.852991689,13.920365132,14.20111818,14.73623312,16.530261281,17.850159388,18.872559494,19.865779514,20.666308385,22.00118188,23.142962306,23.766008977,24.634827991,24.634827991,24.209029425,23.663569338,23.959901197,24.479496589,23.894542786,22.954032485,22.587737547,23.406328508,21.502715483,22.010899888,22.74491373,23.305029665,23.624779777,23.197985356,22.920525182,21.74181355,22.268355326,22.947511005,22.947511005,22.128168644,21.798049162,21.329592242,22.465311807,21.80653228,20.885567653,21.396831262,21.850754965,22.518748761,22.525681759,22.968876188,23.200608553,23.200608553,23.771863405,24.201062289,24.241272178,24.803559689,24.942974068,25.478486484,24.814866213,24.803559689,24.803559689,24.47137497,23.578188099,23.434274227,22.778779307,22.778779307,22.357124791,21.798652116,21.750104632,20.770889342,20.480928792,19.970702884,19.404145335,19.05218826,19.448756309,19.488511185,19.488511185,19.102849109,18.223023445,18.546564228,18.729218541,18.329860232,20.337013646770835
2022,18.516313446,18.405368699,17.59106026,17.29908466,17.312301227,16.573129669,15.659669479,15.016533236,14.642221836,14.17346268,13.871086477,13.498535885,13.498535885,13.498535885,12.845071763,12.823609091,12.823609091,12.823609091,12.823609091,13.203551631,13.498535885,13.498535885,13.899011929,14.492880034,15.877184886,16.770597463,17.751644055,18.271171954,19.342998636,19.989790563,20.35004172,21.007096472,21.490261565,21.007096472,21.463372369,22.188218362,22.355625516,23.330163001,22.947511005,22.68562293,20.654584757,19.574817073,21.119429506,21.084063605,20.913904848,20.992293059,22.272584211,21.424196656,20.971034402,20.483744718,21.995203734,22.267716789,20.574575616,20.792897973,21.122845086,22.116826855,21.00046421,19.825974582,20.06490176,20.20924826,20.721252226,21.091462321,21.091462321,21.091462321,22.191492019,22.348534473,22.432287639,23.127910688,22.652535768,23.341574513,23.959901197,24.312167238,23.078982245,23.032432825,22.908159024,22.061406366,21.874232668,21.344559869,20.870077333,20.669633075,20.346196156,19.99470628,19.99470628,19.789151438,19.235413637,19.196705835,18.560486842,18.357562621,18.522087257,19.212724098,19.235413637,18.643316108,17.981487393,18.315603904,18.560486842,18.225214708,19.239066215093754
2022,18.317416438,18.495217672,17.711943379,17.676725043,17.486988779,16.652521308,15.894401537,15.26855542,14.41888931,13.920365132,13.920365132,13.714565723,13.245438338,13.245438338,13.245438338,12.745386576,12.570511543,12.570511543,12.570511543,12.570511543,12.962598266,13.245438338,13.245438338,13.245438338,13.683111116,13.920365132,14.472629231,15.232212074,15.364889858,16.029511364,16.124030174,16.608612802,16.873169857,16.814758786,16.540162476,16.366974761,16.260047234,16.475929675,16.63159106,16.029511364,15.867569429,15.27021872,15.444117077,15.401581203,16.167311074,16.788804007,16.811255447,17.179981079,17.215779214,15.588886175,15.247566677,15.709332561,16.207417924,15.593996871,15.006373788,15.280092131,16.904469568,17.573524162,17.379364952,16.430106007,16.962227741,18.054291747,18.054291747,18.153605725,18.644852692,18.952090617,19.319779486,19.807983283,19.825974582,20.247438599,20.582014828,21.17582817,20.539450195,20.500901376,20.500901376,19.945555111,19.825974582,19.305162821,19.151047787,19.151047787,19.151047787,18.678745266,18.476120993,18.476120993,18.072360287,17.801194199,17.801194199,17.461560537,17.855928231,18.517350396,18.368710143,17.833971644,17.379364952,17.755379043,18.279373458,18.307389295,16.71200106895833
2022,18.603112969,18.136732574,17.531134991,16.957535706,16.957535706,16.499578022,15.862360513,15.017121173,14.582183348,13.978485347,13.667267584,13.510408973,12.917740381,12.654877393,12.654877393,12.654877393,12.654877393,12.654877393,12.654877393,12.654877393,12.654877393,12.654877393,12.654877393,13.232778961,13.329804187,13.329804187,13.329804187,13.912338002,14.247628867,14.679657775,15.135710291,15.518026529,16.113877213,16.113877213,16.507043069,16.945518241,17.463730802,17.84386757,18.706215911,18.476120993,18.476120993,18.476120993,18.476120993,18.476120993,18.476120993,18.476120993,18.476120993,18.476120993,18.476120993,18.44967813,17.801194199,17.801194199,17.801194199,17.801194199,17.801194199,17.455544708,17.133949571,17.801194199,17.801194199,17.801194199,17.801194199,17.801194199,17.801194199,18.496137635,18.765966055,19.235413637,19.235413637,19.732179724,19.828724533,20.708353625,21.214803693,21.850754965,21.461061233,21.17582817,21.17582817,21.17582817,21.000513686,20.500901376,20.500901376,20.175282194,19.825974582,19.825974582,19.453133772,19.151047787,19.151047787,18.791319774,18.560486842,18.560486842,18.560486842,18.560486842,18.560486842,18.065994415,17.969925897,18.12497308,18.375542652,17.761712481,17.25339735049999
2022,18.175194946,18.108232646,17.253830818,17.439981628,17.39478703,16.530835007,15.860779665,15.140470062,14.510926077,14.477695681,13.835999283,13.479026751,13.035502377,11.979950598,11.979950598,11.979950598,11.979950598,12.486381,12.570511543,12.570511543,12.934679638,13.337157889,14.162331637,14.61701632,15.791547831,17.041553574,18.340763093,19.319779486,20.298655775,22.31640074,22.776305325,22.35695006,22.35695006,22.35695006,22.214620935,21.504584262,21.476036452,21.091462321,21.091462321,21.091462321,20.427802586,20.041231234,20.323545819,19.572877034,19.572877034,19.572877034,19.572877034,19.572877034,19.572877034,19.572877034,19.572877034,20.634903573,21.424492949,20.985250591,20.312496218,19.728867333,20.148912804,20.664113954,20.266171492,20.727002696,21.353424657,21.302738405,21.229365613,22.028499935,22.103852512,22.103852512,22.653690624,23.374199725,23.53807195,24.29131425,24.803559689,25.457829955,24.433680683,24.057380892,23.531614588,23.290616509,22.778779307,22.778779307,22.526781889,22.103852512,21.449942189,21.349564826,20.753998924,20.753998924,20.299536123,19.654006234,19.319779486,18.808672423,19.276035793,19.404145335,19.404145335,18.977914066,18.243475977,18.293223894,17.969925897,17.969925897,19.28338669694791
