year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00,index,averagemwh
2022,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.333391689,12.584619112,13.085179433,13.085179433,13.085179433,13.085179433,13.199608387,13.897923623,13.897923623,13.897923623,13.897923623,13.897923623,13.897923623,13.897923623,14.188465046,14.074954794,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.75130509,14.122410446,14.588756021,14.232366796,13.692351107,13.715056484,13.715056484,13.715056484,13.715056484,13.715056484,13.715056484,13.715056484,13.715056484,13.548055276,12.780400501,13.32625093,13.552507433,13.552507433,13.493788032,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.43738871,0,13.383522379453602
2022,12.760081313,12.760081313,12.760081313,12.760081313,12.760081313,12.760081313,12.760081313,12.760081313,12.760081313,12.760081313,12.760081313,12.760081313,12.760081313,12.760081313,12.760081313,12.760081313,12.760081313,12.138602152,11.987974381,11.987974381,11.987974381,11.974129711,11.499424004,12.231797966,12.231797966,12.231797966,12.231797966,12.231797966,12.231797966,12.66190128,13.044542175,13.044542175,13.044542175,13.044542175,13.208766612,13.918241693,13.250645835,13.466792588,13.951447037,13.979198158,13.979198158,13.979198158,13.979198158,13.979198158,13.979198158,13.979198158,13.979198158,13.979198158,13.825534186,13.227409295,13.494762958,13.979198158,13.979198158,13.979198158,13.979198158,13.979198158,13.979198158,13.979198158,13.979198158,13.979198158,13.979198158,13.979198158,13.823752402,13.9385609,13.9385609,13.9385609,13.9385609,13.9385609,13.9385609,13.507675668,13.044542175,12.948333982,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.927982261,13.003904898,13.003904898,13.003904898,13.003904898,13.003904898,13.003904898,12.880214843,12.150523432,12.473864102,12.94294957,12.94294957,12.94294957,12.94294957,12.94294957,12.94294957,12.411326253,12.191160708,1,12.99733633267011
2022,12.448686678,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,13.174267093,13.877604435,13.967560147,14.629393297,15.211861586,15.564283421,16.354072708,16.966712671,18.949552311,19.949913058,20.689768171,22.142288808,23.081849643,23.655343418,24.226410588,24.62539259,25.066947966,25.120089618,25.331162149,24.903723304,25.562688707,25.560801003,25.80780852,25.903980367,25.949470727,25.865579934,25.962400675,26.040090608,26.440512791,27.059271423,27.366649045,26.775904612,26.724457308,27.067585161,26.608157832,27.130207659,27.287880869,27.033263485,26.779916729,26.779916729,26.300918864,25.937252059,25.759325073,25.703030865,25.783422329,25.174747537,25.174747537,24.650928341,24.217744686,23.488303792,22.993349461,22.23915411,19.788492753,18.672524922,17.816878591,17.51463468,16.429183151,15.950102746,15.312234139,15.198313902,15.198313902,15.198313902,14.492015711,14.385569693,14.385569693,14.385569693,14.100141277,13.552507433,13.552507433,13.552507433,13.552507433,13.552507433,13.552507433,13.552507433,12.823226557,12.678807897,2,19.016143122659802
2022,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,12.678807897,13.153928356,13.450913711,13.553107547,13.989423402,14.621474709,15.294090673,16.254881678,16.590199834,18.655423077,19.416037768,20.653110994,21.914943169,22.625288135,23.619830042,24.050162601,24.055633384,24.036906327,24.152211291,24.000526017,24.349593284,24.382321416,24.382321416,24.515878867,25.175608345,25.173344031,24.617093981,24.721657063,24.966687936,25.235702864,25.235702864,25.555035453,25.653299547,25.026912289,25.253961659,25.012198468,25.116105027,24.82933021,24.82933021,24.787047952,24.524551279,24.524551279,24.169514231,23.671169812,23.527653386,23.569578326,23.569578326,23.569578326,23.395461371,22.797471394,22.719548255,22.105882294,21.631861478,19.123308519,18.144510631,17.524254713,17.18953656,16.581293685,15.609159198,15.482774764,15.482774764,15.482774764,15.11895975,14.670030555,14.670030555,14.670030555,14.670030555,14.670030555,13.898121803,13.897923623,13.897923623,13.397506541,13.105497503,13.105497503,13.105497503,13.105497503,13.105497503,3,18.38111594352577
2022,13.105497503,12.542010125,12.211479896,12.211479896,12.211479896,12.211479896,12.211479896,12.211479896,12.211479896,12.211479896,12.211479896,12.211479896,12.211479896,12.211479896,12.655401363,12.96326764,12.96326764,12.96326764,12.96326764,12.96326764,13.277889467,13.816649089,13.816649089,14.372746474,14.568436832,14.568436832,15.399018059,16.356056944,18.05772695,18.875802077,19.8774742,21.070389291,22.089520098,22.801177283,23.318815077,23.974790528,23.856919276,24.060111453,24.17303133,24.301046882,24.371862801,24.701138447,24.667772498,25.103292021,25.052834607,25.029694471,24.72536849,24.727738724,24.753490388,25.317157607,25.031791908,25.032517656,25.234654733,25.250834519,25.337296587,25.406401197,25.418571122,25.418571122,25.418571122,25.293290402,24.951243121,24.881853117,24.938219081,24.514081166,24.219772347,24.078027234,24.061882583,23.930958812,23.528939949,23.455673218,22.707312569,22.081510718,19.763639088,18.601033849,18.085814666,17.981962681,17.045739176,16.574506795,16.336155094,16.499107454,16.37679237,15.973285152,15.584367368,15.584367368,15.584367368,15.191608764,14.75130509,14.75130509,14.451403209,13.918241693,13.868625392,13.166453967,13.166453967,13.166453967,13.166453967,13.166453967,4,18.5328651032268
2022,13.166453967,13.166453967,13.166453967,13.166453967,13.166453967,12.536236286,12.394347035,12.394347035,12.394347035,12.82419611,13.166453967,13.166453967,13.166453967,13.166453967,13.166453967,13.166453967,13.166453967,13.166453967,13.166453967,13.166453967,13.187011166,13.918241693,14.125249458,14.730985901,15.318694813,15.007483247,16.336155094,16.336155094,18.173301484,19.331113716,20.418992566,21.79675498,22.577408891,23.692700158,23.887926746,24.159790111,24.748055676,24.748055676,24.748055676,25.410586902,25.677898424,25.350055257,25.432356009,25.865579934,25.986127116,26.046729895,26.51120944,26.375419584,26.450828699,26.434501658,26.347833176,26.350303097,26.346204167,26.231314212,26.231314212,26.304641899,26.392577506,25.848687621,26.18222271,26.02844209,25.456971959,25.601437142,25.777789657,25.761891268,25.032517656,25.032517656,25.032517656,24.854996913,24.402640605,23.878126725,23.551467227,22.648170695,20.440666132,18.924937279,18.774387683,18.774387683,17.901632136,17.18953656,17.007557168,16.437748816,16.437748816,16.437748816,16.437748816,16.105670578,15.625004626,15.071281198,14.690348625,14.690348625,14.690348625,14.494221691,13.897923623,13.897923623,13.897923623,13.140076663,13.125816691,13.125816691,5,19.158093801092782
2022,13.125816691,13.125816691,13.125816691,12.848320745,12.272435243,12.272435243,12.272435243,12.272435243,12.564627864,13.064860244,13.064860244,13.064860244,13.064860244,13.064860244,13.064860244,13.064860244,13.064860244,13.064860244,13.064860244,13.064860244,13.064860244,13.064860244,13.098233144,13.918241693,14.493731808,14.77162316,15.641001967,16.095404403,18.31048487,19.485600243,20.358828527,21.441198561,22.712161013,23.461023227,24.014321211,24.18577256,24.138497812,24.727679859,25.116531846,25.72136855,25.402007372,25.316977399,26.012824677,26.064235507,26.210995005,26.210995005,25.99091862,26.010342928,26.222474172,26.047182699,25.761376738,25.676172883,25.822782596,25.79186634,26.160828286,26.039111996,26.148040881,25.745523919,26.065626304,25.662394726,25.016484519,24.809013259,24.809013259,24.809013259,24.461640267,24.118180861,24.118180861,23.968119352,23.431825653,22.801741968,22.173824121,21.726411229,19.486326009,18.115656658,17.243640302,17.18953656,16.415400427,16.37679237,16.37679237,16.37679237,15.89291982,15.604685438,15.604685438,15.604685438,15.604685438,14.968816031,14.791942348,14.791942348,14.296867683,14.040153504,13.418456853,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,6,18.80363510557732
2022,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.146134779,13.786676566,13.400229124,13.966978939,14.060472692,14.060472692,14.060472692,14.060472692,14.756850949,15.550429454,15.138524308,14.75130509,14.75130509,15.152118938,15.543730092,15.543730092,15.543730092,15.543730092,15.543730092,15.543730092,15.543730092,15.543730092,16.107323042,16.356474282,15.718285309,15.503092834,15.503092834,15.531659467,16.336155094,16.336155094,16.336155094,16.336155094,16.336155094,16.336155094,16.336155094,15.513461684,15.503092834,15.503092834,15.503092834,15.503092834,15.503092834,15.503092834,14.644177262,14.609074109,14.609074109,14.609074109,14.609074109,14.609074109,14.609074109,14.609074109,14.609074109,14.609074109,13.714181409,13.593144692,13.593144692,13.609675671,14.344932435,14.344932435,14.344932435,14.344932435,14.344932435,14.317580737,13.593144692,13.593144692,13.593144692,13.593144692,13.593144692,13.593144692,13.593144692,13.593144692,13.593144692,7,14.301723939969055
2022,13.593144692,13.593144692,12.893453457,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.739763225,12.837190424,13.613462761,13.613462761,13.613462761,13.613462761,13.613462761,13.613462761,13.613462761,13.613462761,13.613462761,13.613462761,13.613462761,13.613462761,13.818849256,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.548118763,14.053005184,13.77601183,13.77601183,13.77601183,13.77601183,13.199733801,12.861675036,12.861675036,12.861675036,12.861675036,12.861675036,13.636535487,13.654100038,13.654100038,13.654100038,13.266861693,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,8,13.464015113000011
2022,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,12.902312294,13.416949664,13.755693761,13.755693761,13.969788756,14.670030555,14.670030555,15.568738586,16.302192423,18.395819769,19.566813803,20.535399962,21.365000669,22.120523258,22.947098639,23.163931622,23.940783552,24.119071487,24.292403994,24.443276744,24.443276744,24.766408361,25.134109142,25.134109142,25.223029705,25.641490351,25.585723033,25.110963944,25.78416625,25.988686142,26.297441706,26.050270154,25.891682387,26.140140319,26.363419799,26.5966251,26.275876958,26.048448192,26.082262397,25.998789511,25.953938949,25.827599168,25.215383676,24.66047161,24.341685258,24.341685258,24.341685258,24.341685258,24.341685258,23.863371001,22.766271044,22.344599235,21.815649115,19.323596677,18.144510631,17.403126011,16.629358804,15.97974412,15.599735786,15.61718875,15.462455557,15.366656853,14.666235286,14.545989307,14.466844228,14.466844228,14.466844228,14.466844228,14.466844228,14.037301711,13.654100038,13.654100038,13.438881633,12.780400501,12.780400501,12.780400501,12.780400501,9,18.698318775371142
